Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.89,0.71,16.03%,172.26M,2.14%,5.35B,23.82,1.30,-16.36%,145.01M,1.84%,124.20M,3.07,0.31,84.41%,2.89%,-2.06%,1.53B,3.49,20.88%,5.97%,4.35,8.63%,9.34,3.32,10.87%,4.22%,4.18M,10.57%,0.91,34.03,14.28%,7.19%,25.09,34.58,5.27%,0.27 (0.87%),18.89,18.47%,5.80%,-10.47%,1.17,0.31 (1.00%),1.95,0.20%,39.86%,23.40%,0.74,"May 17, 2024",3.31,95.74%,15.14%,54.94,2.55%,2.27%,2400,0.33,8.34%,8.11%,2.25,35.43,Yes / Yes,0.33,52.74%,45.61%,0.84,31.14,1.18%,12.06%,0.46%,Apr 23 AMC,962.28K,30.96,3.60%,0.34%,2.58%,"

","811,297",-0.58%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.85%,137.79M,2.67%,1.37B,17.88,0.52,-10.21%,136.48M,-1.18%,-62.61M,-,0.10,74.00%,5.26%,-0.32%,438.33M,3.12,29.29%,-0.36%,5.54,7.57%,0.94,9.82,21.09%,-8.44%,7.18M,-15.62%,3.69,2.50,-,-51.53%,7.05,11.80,-1.70%,-,-,9.40%,-11.66%,-21.69%,1.71,-,2.50,12.97%,67.51%,31.06%,0.30,-,2.50,50.48%,-8.58%,46.60,3.18%,2.90%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.45,9.35,0.88%,61.76%,6.47%,May 22 AMC,1.30M,9.24,-0.65%,-5.03%,3.96%,"

","580,540",-1.18%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.42,5.19,0.08%,458.37M,-0.26%,81.49B,27.91,6.40,-5.51%,455.91M,5.26%,2.39B,3.61,1.49,95.59%,1.37%,16.64%,8.73B,9.33,8.42%,0.02%,2.29,-6.26%,11.07,16.13,10.94%,17.02%,6.25M,4.50%,4.33,41.26,9.53%,50.06%,144.80,201.92,-9.52%,1.74 (0.97%),46.56,11.57%,20.26%,-11.56%,0.86,2.05 (1.15%),1.94,8.05%,68.34%,23.33%,3.92,"Jul 18, 2024",3.33,17.17%,35.97%,56.16,2.49%,2.18%,14100,1.34,7.91%,27.38%,1.24,216.56,Yes / Yes,1.33,9.89%,30.71%,0.78,179.23,1.70%,2.54%,9.50%,Aug 06 BMO,2.72M,178.58,2.05%,3.12%,1.00%,"

","2,123,291",-0.36%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.82,1.43,1.10%,606.77M,-3.61%,11.86B,9.85,2.00,0.00%,593.93M,-10.47%,1.19B,0.92,0.43,38.77%,2.77%,-1.25%,5.52B,2.15,13.81%,3.60%,4.87,11.27%,9.92,1.99,20.63%,9.82%,16.46M,-25.27%,4.58,4.31,15.01%,15.03%,15.90,28.04,-7.19%,0.70 (3.55%),-,13.37%,13.12%,-29.56%,-0.12,0.62 (3.14%),1.11,15.78%,31.20%,24.25%,0.52,"Apr 09, 2024",1.15,7.93%,24.81%,34.44,1.51%,2.23%,23554,0.27,3.63%,21.49%,1.20,29.38,Yes / Yes,0.13,-18.31%,0.00%,0.62,20.01,7.20%,-22.68%,4.72%,May 15 AMC,3.38M,19.75,-4.32%,-10.42%,-6.80%,"

","2,099,387",-1.30%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,-6.62%,28.50B,56.64,3.33,-0.14%,91.39M,5.09%,-73.50M,-,0.70,47.21%,5.28%,9.00%,2.03B,14.04,68.40%,5.55%,2.20,-17.27%,7.22,26.10,10.43%,-1.99%,4.82M,17.08%,14.82,12.72,26.82%,-8.68%,131.59,259.61,-14.90%,-,51.82,-17.41%,-3.23%,-27.38%,0.84,-,1.67,53.60%,77.75%,43.28%,6.98,-,1.67,73.33%,-6.90%,46.68,3.82%,3.39%,5962,1.13,37.16%,-3.62%,1.57,231.17,Yes / Yes,1.08,139.17%,-,0.74,190.37,3.19%,33.96%,32.09%,May 30 AMC,2.19M,188.54,-2.42%,3.11%,-3.58%,"

","1,623,041",-0.96%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-6.80%,262.74M,-,-3.63,-0.47%,62.14M,-10.63%,-218.90M,-,-0.84,113.61%,15.48%,-70.49%,40.56M,6.48,40.00%,-0.93%,6.76,-71.45%,6.46,0.57,-35.33%,-41.82%,9.62M,-85.98%,6.89,0.54,-,-51.86%,3.27,29.03,-75.58%,-,-,-50.05%,-43.66%,-87.25%,1.70,-,9.19,-20.00%,96.66%,13.15%,0.59,-,9.19,21.74%,-527.00%,30.12,11.63%,12.63%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.74,3.95,170.40%,118.25%,-,May 07 BMO,1.42M,3.70,-11.06%,-55.42%,-70.56%,"

","1,056,125",-6.33%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.89,2.69,22.26%,260.90M,2.24%,18.21B,11.52,5.11,-0.43%,240.41M,4.73%,838.33M,14.60,1.21,59.78%,3.83%,-1.79%,4.56B,3.99,-3.15%,-0.53%,2.82,-12.55%,26.83,2.19,1.29%,8.90%,9.21M,-20.36%,23.88,2.47,1.50%,11.31%,55.63,75.90,-18.13%,-,11.07,-,10.05%,-22.44%,-0.06,-,4.36,95.81%,74.87%,5.82%,1.18,-,4.36,19565.00%,17.35%,50.39,1.77%,2.03%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,0.56,59.15,1.35%,13.52%,3.25%,May 20 AMC,3.26M,58.87,1.27%,-2.44%,-8.42%,"

","1,840,688",-0.47%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,3.44%,1.85B,-,-1.71,-14.58%,98.59M,-0.85%,-338.95M,-,-0.71,43.94%,2.86%,31.22%,291.07M,6.35,18.24%,-2.04%,4.62,-20.80%,7.83,2.38,39.66%,-31.41%,2.82M,-35.32%,7.57,2.46,-,-38.44%,13.48,32.60,-31.72%,-,-,-16.93%,-44.04%,-42.76%,1.06,-,4.43,2095.12%,62.86%,38.43%,0.85,-,4.63,18.13%,-129.65%,56.02,4.25%,4.34%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,0.66,18.80,15.83%,40.53%,38.78%,Aug 06 AMC,610.49K,18.66,4.68%,-0.33%,-12.91%,"

","401,497",-0.74%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-11.02%,432.02M,5.43,0.62,0.00%,116.14M,-3.69%,-126.89M,-,0.00,0.52%,0.07%,-73.98%,1.20B,0.36,128.64%,-,0.52,-79.74%,2.82,1.20,2411.11%,-4.29%,0.08M,-,2.21,1.54,-,-9.63%,3.19,21.91,-79.22%,-,-,-,-27.40%,-84.53%,-,-,1.63,26.18%,16.84%,6.27%,0.50,-,1.82,18.59%,-4.42%,29.59,6.31%,6.35%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.32,3.36,-5.44%,-26.68%,-8.66%,May 21 BMO,161.12K,3.39,-10.45%,-54.52%,-74.91%,"

","50,927",0.89%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.87,0.36,30.20%,76.17M,-2.19%,842.15M,-,-0.14,-0.62%,69.32M,-1.51%,37.58M,2.32,-0.08,51.06%,4.47%,-18.77%,584.21M,1.44,-163.83%,-1.82%,5.67,-41.60%,0.13,66.55,52.56%,5.70%,3.10M,-55.25%,5.17,1.64,10.30%,855.40%,8.01,19.29,-38.99%,-,8.57,-,6.67%,-56.04%,1.19,-,6.58,17.01%,89.88%,5.87%,0.35,-,6.58,-27.43%,12.87%,40.64,3.99%,3.56%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,0.39,8.71,1.01%,-14.17%,-33.48%,May 09 AMC,546.75K,8.48,-3.85%,-10.03%,-27.77%,"

","214,100",-2.64%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,12.29,3.98,1.63%,148.15M,3.71%,7.23B,10.52,4.66,-0.73%,145.25M,18.31%,588.00M,-,1.09,77.27%,6.09%,24.82%,4.75B,1.52,-0.67%,2.23%,5.61,20.88%,36.50,1.34,7.77%,0.71%,8.85M,42.14%,-,-,-8.32%,11.33%,28.90,51.24,11.65%,1.66 (3.39%),8.17,1.26%,8.96%,-4.40%,1.11,1.64 (3.35%),-,9.97%,-,69.48%,1.29,"May 15, 2024",0.12,-31.91%,16.98%,68.28,3.10%,2.51%,9679,0.97,28.04%,12.37%,2.96,45.71,Yes / Yes,0.13,-28.08%,37.74%,1.54,49.21,-0.10%,1.43%,11.63%,Jul 22 AMC,1.58M,48.98,9.80%,12.61%,21.72%,"

","2,435,549",-0.47%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.72%,120.29M,-0.70%,2.04B,-,-1.52,0.00%,94.19M,-10.94%,-2545.80M,-,0.87,29.96%,10.36%,71.70%,5.35B,0.38,124.33%,-12.67%,1.63,23.40%,21.12,0.80,-127.83%,-24.88%,9.76M,18.89%,11.91,1.42,-,-66.79%,6.39,23.82,71.53%,1.56 (9.22%),3.12,-,-40.25%,-28.93%,1.75,0.23 (1.36%),0.90,29.90%,-0.40%,164.95%,1.26,"Jun 04, 2024",0.98,-189.15%,-5.06%,39.06,4.42%,5.20%,6460,2.11,-47.65%,-47.59%,3.14,17.81,Yes / Yes,1.49,251.42%,-,0.68,17.51,4.06%,-23.50%,13.66%,May 21 BMO,5.97M,16.93,-15.64%,-13.62%,33.07%,"

","4,058,462",-3.31%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,58.30,0.20,22.50%,384.83M,-2.30%,4.28B,10.63,1.08,-0.04%,289.77M,-2.97%,77.90M,6.07,0.24,72.59%,8.02%,-27.39%,1.25B,3.43,0.17%,-3.85%,3.79,-25.70%,5.33,2.15,6.48%,1.12%,23.24M,-60.31%,1.18,9.73,9.61%,3.60%,11.35,30.16,-38.07%,-,10.53,-,2.33%,-62.03%,1.06,-,1.11,56.47%,84.18%,0.88%,0.51,-,1.11,-21.95%,19.75%,41.14,3.59%,4.52%,3516,0.68,7.93%,6.24%,2.28,17.24,Yes / Yes,0.67,-63.85%,0.00%,0.66,11.52,0.43%,10.92%,3.13%,May 07 AMC,6.14M,11.45,-5.46%,-8.27%,-24.12%,"

","4,046,008",-0.61%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,21.36,0.52,76.35%,250.31M,-2.03%,2.78B,16.83,0.66,0.00%,59.20M,-4.79%,131.40M,2.03,-,17.11%,4.97%,-4.55%,2.06B,1.35,2.32%,-22.00%,7.47,8.49%,3.71,3.00,23.45%,4.65%,2.94M,-21.52%,1.68,6.60,10.50%,15.90%,10.12,16.36,-3.89%,0.16 (1.48%),11.79,-,8.35%,-32.03%,0.63,0.13 (1.16%),0.76,11.31%,55.00%,9.88%,0.32,"Jul 05, 2024",1.27,139.88%,11.77%,41.08,3.06%,2.58%,7201,1.19,31.13%,6.38%,2.43,14.03,Yes / Yes,0.70,-54950.00%,24.23%,0.48,11.12,-0.06%,55.05%,-,Apr 05 BMO,393.65K,11.12,-2.84%,-7.63%,-9.56%,"

","189,377",0.00%,ZGN
