Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.50,0.79,16.26%,172.26M,1.19%,6.78B,29.67,1.34,-9.01%,142.12M,10.92%,137.70M,3.18,0.28,92.49%,5.30%,22.79%,1.55B,4.37,27.64%,10.07%,4.72,27.18%,9.34,4.26,8.39%,4.94%,7.53M,34.71%,1.10,36.09,15.89%,8.52%,27.55,40.64,35.40%,0.33 (0.83%),25.12,18.47%,6.47%,-2.02%,1.15,0.33 (0.83%),1.71,0.20%,41.40%,44.54%,0.75,"Nov 20, 2024",2.70,28.10%,16.27%,63.33,1.26%,1.96%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.27,39.68,0.95%,5.82%,2.91%,Oct 29 AMC,1.60M,39.82,1.67%,6.70%,20.95%,"

","429,089",0.35%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.50%,153.54M,0.30%,1.53B,17.12,0.58,-8.63%,142.03M,0.10%,-47.27M,-,0.12,72.23%,2.40%,12.97%,445.68M,3.42,71.21%,-3.98%,1.14,-2.17%,1.27,7.83,2.65%,-6.17%,3.41M,18.92%,3.54,2.81,15.00%,-31.02%,7.70,10.85,5.64%,-,-,9.40%,-7.99%,-8.48%,1.67,-,2.71,12.97%,68.16%,28.96%,0.07,-,2.71,60.38%,-6.31%,66.00,0.52%,0.37%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.40,9.92,2.46%,98.33%,6.80%,Aug 21 AMC,2.99M,9.93,0.25%,5.01%,7.55%,"

","1,190,096",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.95,5.32,0.08%,458.37M,-0.83%,78.40B,27.46,6.38,-0.95%,450.80M,-4.10%,2.43B,3.55,1.37,94.79%,1.04%,-4.49%,9.15B,8.57,10.67%,-1.46%,2.14,3.36%,11.59,15.12,8.41%,17.07%,4.69M,-0.31%,3.83,45.74,9.29%,47.13%,144.80,201.92,-11.21%,1.70 (0.97%),33.97,11.57%,20.27%,-13.21%,0.89,1.73 (0.99%),2.27,8.05%,68.49%,21.03%,3.84,"Oct 31, 2024",3.69,8.09%,36.45%,42.92,1.72%,2.31%,14100,1.29,9.33%,26.55%,1.45,222.92,Yes / Yes,1.29,16.43%,30.71%,0.71,176.74,4.34%,8.49%,11.02%,Nov 04 BMO,2.19M,175.25,-0.39%,-4.83%,-1.52%,"

","1,543,442",-0.84%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.30,1.43,0.86%,606.77M,-4.14%,11.36B,10.36,1.83,0.00%,592.88M,-18.87%,1.20B,1.14,0.45,28.53%,2.72%,-11.38%,5.83B,1.95,11.55%,-12.05%,5.13,-16.63%,10.74,1.77,12.31%,9.47%,16.12M,-14.84%,5.47,3.47,11.68%,14.45%,15.90,27.50,-10.71%,0.66 (3.50%),-,13.37%,13.77%,-30.91%,-0.12,0.97 (5.11%),0.94,15.78%,31.29%,19.53%,0.67,"Sep 10, 2024",0.96,-2.64%,24.78%,26.77,2.42%,2.63%,23554,0.30,8.68%,20.51%,1.27,27.19,Yes / Yes,0.01,3.34%,40.76%,0.53,19.21,1.13%,0.45%,17.70%,Nov 19 AMC,3.14M,19.00,-9.11%,-18.13%,-11.87%,"

","1,636,936",-1.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-0.34%,31.95B,59.00,3.50,-0.15%,94.65M,10.61%,-57.71M,-,0.63,48.78%,4.06%,3.31%,2.17B,14.74,-10.49%,4.49%,2.08,21.55%,8.36,24.73,22.62%,-1.39%,3.84M,3.38%,15.58,13.26,18.50%,-5.77%,153.45,259.61,-6.76%,-,54.62,-10.72%,-4.38%,-20.42%,0.81,-,1.04,48.57%,77.87%,34.63%,6.18,-,1.04,72.20%,-5.71%,59.05,2.70%,3.03%,7348,0.97,34.07%,-2.66%,1.73,220.37,Yes / Yes,0.04,53.13%,-,0.51,204.96,4.48%,24.95%,30.30%,Dec 02 AMC,1.85M,206.59,2.60%,9.03%,10.02%,"

","943,506",0.80%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,70.77M,13.52%,255.85M,-,-2.93,-0.12%,61.58M,33.70%,-179.28M,-,-0.79,89.80%,8.07%,4.03%,40.56M,6.31,45.10%,-6.15%,2.39,-69.61%,4.98,0.72,-19.28%,-34.60%,4.97M,-65.98%,5.52,0.65,-,-42.89%,2.66,18.07,-76.17%,-,-,-50.05%,-45.41%,-80.02%,1.83,-,7.29,-20.00%,96.77%,35.71%,0.32,-,7.29,45.45%,-515.94%,54.99,6.73%,11.23%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.21,3.63,-,38.39%,-,Nov 06,2.08M,3.61,1.13%,6.91%,-52.07%,"

","423,855",-0.55%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.60,3.00,15.02%,306.50M,1.83%,24.65B,15.46,5.35,-1.46%,261.50M,10.58%,941.21M,4.03,1.30,57.63%,3.40%,19.70%,4.63B,5.33,4.24%,-1.44%,2.73,34.81%,28.31,2.92,-1.51%,9.41%,8.88M,21.69%,25.87,3.20,6.85%,11.70%,55.06,92.80,14.99%,-,14.29,-,10.80%,-10.89%,-0.03,-,4.50,95.81%,74.54%,50.18%,2.91,-,4.50,296.12%,17.93%,55.36,4.39%,3.01%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,0.99,85.36,1.23%,5.67%,3.59%,Nov 25 AMC,3.26M,82.69,1.21%,10.46%,26.02%,"

","3,233,858",-3.13%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,12.26%,3.12B,-,-1.77,-20.95%,107.88M,-6.45%,-270.85M,-,-0.70,43.88%,4.53%,44.68%,355.75M,8.77,21.57%,-4.96%,5.06,62.26%,6.78,4.25,34.63%,-26.70%,4.89M,6.46%,6.62,4.36,-,-34.98%,13.48,36.60,5.56%,-,-,-16.93%,-40.20%,-21.17%,0.99,-,2.87,2095.12%,63.17%,114.02%,1.66,-,3.01,10.91%,-95.07%,54.45,4.80%,5.07%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.78,28.13,0.02%,94.89%,47.72%,Nov 12 BMO,966.25K,28.85,1.30%,6.20%,40.97%,"

","753,249",2.56%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,127.44M,-12.34%,428.59M,24.55,0.14,0.00%,116.94M,-8.49%,-41.45M,-,0.02,17.12%,0.02%,15.17%,1.23B,0.35,-24.77%,-0.26%,0.31,-64.69%,2.72,1.23,225.40%,-3.21%,0.02M,-,2.29,1.46,-,-7.35%,2.62,21.91,-79.52%,-,-,-,-9.02%,-84.76%,-,-,1.62,26.18%,17.54%,27.48%,0.26,-,1.81,72.88%,-3.55%,34.15,10.07%,6.89%,3476,0.23,1.40%,-3.38%,1.00,4.31,No / Yes,0.05,59.85%,-,0.30,3.42,-,50.00%,1.80%,Nov 22 BMO,76.32K,3.34,-11.25%,-8.09%,-58.57%,"

","22,985",-2.34%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,286.73,0.03,36.39%,76.17M,-3.17%,855.98M,-,-0.18,-0.48%,62.15M,-4.83%,3.57M,-,-0.11,53.61%,5.81%,-7.23%,498.90M,1.72,-129.44%,1.69%,7.87,-12.36%,0.14,63.69,-35.01%,0.55%,3.61M,-34.56%,5.15,1.72,-,430.38%,7.21,15.35,-36.26%,-,12.76,-,0.63%,-42.28%,1.17,-,7.35,17.01%,89.13%,22.88%,0.45,-,7.35,-94.10%,5.24%,43.35,4.22%,5.06%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.55,8.96,4.27%,70.54%,-24.77%,Nov 06 AMC,458.97K,8.86,-6.48%,-6.58%,-11.04%,"

","254,278",-1.12%,ZIP
