Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.45%,75.14M,16.82%,1.73B,-,-0.43,2.18%,72.81M,25.49%,1.50B,-,-0.48,99.27%,10.34%,60.54%,-63.43M,12.89,39.31%,-2.12%,8.39,84.96%,134.48M,5.44,56.09%,-14.34%,7.53M,57.04%,4.23,6.88,49.20%,-18.46%,26.19 -12.22%,41.39%,3.34,-,26.71% 15.81%,-18.90%,9.03 154.60%,175.33%,-,-,41.95% 20.90%,90.49%,8.07%,5.67%,-43.76%,-,11.16,43.93%,-52.51%,1.49,-,-,6.94,116.21%,-47.16%,68.45,1.17,- -,6.94,34.02%,21.43%,1.21,31.64,-,0.06,72.59%,29.69%,4.07,23.90,286,0.05,Nov 06 AMC,63.41%,897.77K,22.99,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","3,658,119",-3.81%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.14,1.12,11.88%,167.47M,-6.22%,7.55B,27.36,1.65,-1.70%,147.47M,-3.32%,7.84B,3.30,0.34,93.57%,3.87%,-0.29%,192.30M,4.55,17.49%,-1.85%,6.27,21.86%,1.66B,4.75,9.60%,6.93%,5.71M,20.91%,9.50,29.02,12.16%,11.76%,50.03 -9.85%,15.94%,1.55,26.15,32.18% -7.41%,9.03%,27.74 62.58%,86.36%,0.37 (0.82%),21.47,19.81% -5.41%,41.36%,2.84%,2.57%,141.64%,0.36 (0.80%),4.73,42.07%,16.69%,1.17,349.41%,"Nov 20, 2025",1.83,6.88%,11.59%,39.78,2.25,3.23% 0.62%,2.78,44.39%,-3.62%,1.12,50.29,35.98%,0.35,11.07%,-3.56%,0.82,44.85,2500,0.34,Oct 28 AMC,14.25%,910.81K,45.10,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","749,514",0.56%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,19.91,5.93,0.20%,441.46M,-1.65%,52.06B,17.32,6.82,-0.02%,439.81M,-18.56%,57.25B,2.52,1.41,96.56%,2.52%,-24.64%,2.65B,5.54,7.09%,0.63%,3.40,-27.81%,9.40B,9.66,7.60%,17.96%,11.07M,-27.49%,12.23,24.98,7.90%,49.87%,181.85 -35.03%,-32.35%,4.73,23.24,8.55% 11.91%,20.92%,117.26 0.75%,-20.47%,1.99 (1.69%),14.22,5.98% 8.14%,70.29%,1.91%,2.10%,-28.38%,2.00 (1.69%),6.09,11.51%,37.63%,3.23,157.50%,"Oct 31, 2025",2.28,2.68%,28.21%,19.07,1.60,18.93% 21.14%,3.64,8.17%,-10.29%,1.01,171.31,32.86%,1.35,0.50%,-15.38%,2.07,118.80,13800,1.35,Nov 04 BMO,-23.19%,3.25M,118.14,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","6,731,740",-0.56%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.95,1.46,0.00%,593.65M,-1.10%,11.24B,11.14,1.70,-,593.65M,-0.89%,10.26B,1.65,0.35,11.46%,3.13%,-3.07%,1.21B,1.75,-0.85%,-3.05%,11.02,8.17%,6.42B,1.69,13.47%,9.38%,18.55M,-3.17%,11.20,3.03,7.85%,13.98%,22.01 -13.99%,-9.51%,6.24,-,18.24% 8.45%,13.37%,16.34 15.85%,-9.67%,0.63 (3.31%),5.57,9.28% 13.97%,27.49%,1.97%,1.83%,-34.74%,0.65 (3.43%),1.60,2.41%,21.97%,0.40,-,"Sep 30, 2025",1.19,14.40%,18.81%,48.90,1.48,- -,1.21,-25.19%,-0.27%,-0.19,23.10,45.76%,0.29,10.45%,-0.41%,0.74,18.86,24471,0.01,Nov 19 AMC,-0.08%,1.68M,18.93,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,252,102",0.37%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,36.08%,158.30M,-11.52%,46.40B,66.67,4.40,-0.59%,101.19M,-4.18%,44.62B,-,0.86,52.58%,5.86%,7.05%,-41.48M,17.36,11.39%,4.58%,4.04,16.34%,2.67B,25.79,20.34%,-0.75%,5.93M,62.47%,11.37,12.99,18.08%,-2.70%,336.99 -13.02%,40.58%,22.57,63.85,54.06% 21.31%,-1.17%,164.78 77.88%,106.14%,-,29165.83,34.81% 44.03%,76.82%,4.22%,3.00%,116.33%,-,16.69,31.04%,-4.48%,10.45,-,-,1.94,23.31%,-1.55%,37.30,1.60,- -,1.94,-14.36%,-8.10%,1.07,333.19,-,1.00,21.31%,-4.15%,0.81,294.92,7923,0.97,Nov 25 AMC,11.45%,1.47M,293.11,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,183,868",-0.61%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.42,3.80,11.18%,267.28M,-3.88%,24.34B,13.70,5.93,-1.42%,265.83M,-0.73%,16.60B,5.14,1.44,67.77%,2.54%,12.68%,1.19B,5.12,5.42%,2.14%,2.16,-2.15%,4.75B,2.73,1.61%,11.03%,6.75M,-0.37%,29.82,3.12,4.17%,13.60%,92.80 -12.38%,-1.60%,26.02,13.19,-10.66% 106.45%,13.23%,64.41 26.24%,-7.94%,-,14.11,4.40% 49.60%,76.38%,2.50%,2.50%,-80.33%,-,3.49,36.57%,20.43%,2.18,-,-,4.36,3.63%,24.99%,43.77,2.29,- -,4.36,66.82%,-2.94%,0.81,93.36,0.00%,0.01,4.71%,-2.04%,0.75,81.86,7412,0.00,Nov 24 AMC,3.34%,3.13M,81.31,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,354,088",-0.67%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.04%,110.59M,-6.91%,2.27B,-,-1.09,-10.78%,108.75M,-28.74%,1.68B,-,-0.23,30.62%,4.62%,-38.87%,-206.71M,5.15,42.76%,-1.43%,6.52,-37.24%,441.78M,2.98,26.90%,-19.28%,5.02M,-21.80%,6.87,2.78,-,-28.96%,44.34 -53.81%,-23.21%,7.36,-,30.02% -3.16%,-26.82%,20.60 -0.58%,-45.76%,-,-,40.31% 98.33%,61.31%,2.78%,3.81%,-79.19%,-,3.79,30.16%,-51.59%,1.11,-,-,2.68,23.73%,-46.79%,20.04,1.50,- -,2.87,23.67%,-15.60%,0.90,47.27,-,0.29,12.75%,-28.84%,0.55,20.92,1869,0.01,Nov 06 BMO,-36.97%,770.62K,20.48,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","427,305",-2.10%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,-3.74%,6.91B,13.02,2.07,-,-,-9.55%,10.03B,-,0.32,7.26%,-,-10.42%,-403.43M,0.48,56.15%,3.77%,0.81,-5.40%,14.40B,-,222.69%,-6.36%,0.43M,-4.90%,-13.78,5.62,-,-,33.32 -18.99%,21.36%,4.81,-,5.46% -,-,17.91 50.70%,-,-,-,118.43% 118.66%,19.49%,1.12%,1.69%,-,-,0.70,66.74%,-3.25%,0.58,-,-,0.45,49.32%,-2.80%,35.43,1.00,- -,0.57,36.90%,-4.51%,0.20,35.56,-,-,72.17%,-7.01%,0.51,27.16,17439,-,Nov 17 BMO,-0.60%,526.94K,26.99,"May 10, 2024",Yes / Yes,-88.48% -5.81%,"

","269,988",-0.63%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.83,5.59,1.56%,147.64M,-6.32%,7.28B,8.13,6.07,-0.12%,145.34M,-5.08%,-,0.99,1.56,80.63%,3.75%,-8.26%,823.00M,1.47,17.62%,0.40%,2.95,1.46%,4.95B,1.07,4.25%,0.96%,5.45M,-9.05%,46.05,-,8.89%,12.71%,63.22 -21.96%,-17.21%,-,7.09,-9.99% 3.54%,9.59%,39.32 25.48%,-10.92%,1.75 (3.55%),-,19.10% 8.98%,-,3.22%,2.74%,32.49%,1.76 (3.57%),-,27.30%,22.37%,1.62,60.30%,"Nov 13, 2025",-,0.12%,16.64%,36.95,2.70,4.85% 5.34%,0.16,7.93%,-4.53%,0.88,61.55,33.52%,0.80,-2.03%,-8.93%,0.93,48.92,9406,0.25,Oct 20 AMC,-4.70%,1.85M,49.34,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,719,162",0.86%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.02,16.63,1.18%,120.46M,10.25%,2.05B,-,-3.18,0.00%,119.04M,26.51%,6.19B,-,0.77,40.77%,19.86%,10.83%,2.00B,0.24,-83.75%,2.80%,4.95,-9.87%,8.58B,0.53,-209.85%,19.27%,23.65M,-20.87%,32.35,1.15,-,59.06%,29.00 -41.42%,-30.32%,14.72,0.63,-23.79% -,23.31%,11.03 53.96%,-34.77%,1.04 (6.12%),1.67,-7.73% 20.63%,32.33%,4.89%,4.12%,-,6.78 (39.91%),0.72,202.12%,28.74%,0.73,-,"Sep 02, 2025",1.11,43.57%,23.37%,71.31,3.62,16.67% -,1.20,-93.86%,12.36%,1.61,13.64,22.25%,1.52,-15.36%,18.62%,1.00,17.01,6700,1.21,Nov 20 BMO,6.51%,4.77M,16.99,"Jan 28, 2021",Yes / No,-76.51% -5.63%,"

","4,788,244",-0.12%,ZIM
