Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.01,0.77,16.06%,172.26M,-2.63%,6.20B,27.58,1.32,-12.82%,143.47M,4.61%,135.60M,3.07,0.32,83.92%,6.48%,12.04%,1.54B,4.03,24.74%,6.73%,6.31,13.86%,9.32,3.90,8.78%,4.67%,9.29M,42.46%,0.95,38.14,15.32%,8.04%,25.09,38.11,23.43%,0.26 (0.73%),22.01,18.47%,6.37%,-4.75%,1.16,0.32 (0.88%),1.75,0.20%,40.45%,44.68%,0.73,"Aug 20, 2024",2.83,183.51%,15.70%,55.48,1.32%,1.82%,2400,0.34,0.50%,8.80%,2.25,37.43,Yes / Yes,0.33,34.01%,45.61%,0.64,36.13,0.70%,5.16%,2.18%,Oct 29 AMC,1.47M,36.30,-0.44%,6.52%,13.89%,"

","936,476",0.47%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,-0.90%,1.52B,17.32,0.57,-6.66%,141.61M,14.63%,-47.27M,-,0.11,74.68%,4.10%,4.11%,445.68M,3.40,70.45%,4.62%,2.53,0.10%,1.27,7.78,1.33%,-6.17%,5.80M,27.85%,3.54,2.79,15.00%,-31.02%,7.05,10.85,5.00%,-,-,9.40%,-7.99%,-9.03%,1.72,-,2.71,12.97%,68.16%,40.00%,0.23,-,2.71,60.38%,-6.31%,75.08,0.91%,2.36%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.57,9.88,2.46%,98.33%,6.80%,Aug 21 AMC,2.29M,9.87,8.49%,11.27%,8.51%,"

","3,593,055",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.54,5.11,0.08%,458.37M,-4.97%,82.23B,28.04,6.47,0.00%,452.68M,-5.24%,2.34B,3.72,1.46,95.67%,1.13%,0.92%,8.91B,9.22,9.57%,-0.69%,2.86,18.35%,10.94,16.59,11.03%,16.79%,5.10M,8.60%,3.47,52.24,9.55%,48.88%,144.80,201.92,-8.04%,1.71 (0.94%),39.10,11.57%,20.02%,-10.11%,0.89,1.67 (0.92%),2.09,8.05%,68.32%,25.35%,3.84,"Oct 31, 2024",3.45,7.38%,36.05%,33.23,2.16%,1.85%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,2.51,188.99,2.10%,5.04%,8.30%,Nov 04 BMO,1.79M,181.50,-4.89%,-4.06%,0.95%,"

","4,476,764",-3.96%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.39,1.42,0.86%,606.77M,-0.61%,14.72B,12.18,2.02,0.00%,592.88M,10.50%,1.19B,1.34,0.40,34.50%,2.94%,28.43%,5.61B,2.62,14.27%,-2.04%,6.30,16.08%,10.31,2.39,18.82%,9.95%,17.42M,3.49%,4.71,5.23,13.00%,14.81%,15.90,27.50,15.70%,0.69 (2.82%),-,13.37%,12.68%,-10.47%,-0.09,0.97 (3.94%),1.22,15.78%,31.13%,54.89%,0.81,"Sep 10, 2024",1.26,-0.18%,24.65%,50.47,2.07%,2.65%,23554,0.30,3.60%,21.14%,1.31,29.39,Yes / Yes,0.12,-3.11%,40.76%,0.54,24.98,0.90%,2.93%,6.28%,Aug 21 BMO,2.76M,24.62,-3.55%,6.48%,16.95%,"

","1,481,176",-1.44%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-2.56%,28.05B,52.67,3.49,-0.15%,94.08M,7.09%,-57.71M,-,0.63,47.00%,5.16%,1.42%,2.17B,12.94,-10.59%,-0.97%,2.70,5.22%,8.36,22.01,22.45%,-1.39%,4.85M,11.61%,15.80,11.64,18.50%,-5.77%,152.60,259.61,-16.98%,-,47.95,-10.72%,-4.38%,-29.15%,0.82,-,1.04,48.57%,77.87%,20.53%,5.40,-,1.04,72.20%,-5.71%,51.48,2.35%,2.83%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.60,181.01,4.48%,24.95%,30.30%,Sep 03 AMC,1.80M,183.93,0.70%,1.69%,-4.63%,"

","1,084,489",1.61%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,3.33%,220.44M,-,-3.57,-0.15%,61.39M,-17.55%,-194.65M,-,-0.91,97.54%,14.07%,-30.65%,40.56M,5.43,32.96%,-16.44%,4.83,-71.78%,5.38,0.58,-19.17%,-34.97%,8.64M,-81.40%,6.00,0.52,-,-42.98%,2.83,18.24,-79.54%,-,-,-50.05%,-45.92%,-83.00%,1.71,-,6.59,-20.00%,96.71%,9.54%,0.24,-,6.59,42.78%,-543.77%,44.69,7.97%,6.19%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.55,3.32,-,-47.48%,-,Aug 09 BMO,1.79M,3.10,-2.78%,-7.10%,-64.29%,"

","985,526",-6.63%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,26.03,2.79,15.04%,307.79M,3.50%,22.36B,13.70,5.30,-0.91%,261.50M,6.93%,875.37M,4.34,1.31,59.39%,3.03%,20.92%,4.59B,4.88,2.35%,0.43%,2.44,19.04%,27.68,2.63,-0.54%,9.01%,7.91M,16.93%,24.46,2.97,6.00%,11.27%,55.06,74.77,1.04%,-,13.00,-,10.22%,-2.82%,-0.05,-,4.45,95.81%,74.59%,31.97%,1.52,-,4.45,508.08%,17.80%,65.76,2.02%,2.09%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.90,72.54,1.20%,14.44%,2.09%,Aug 21 AMC,3.24M,72.66,4.18%,6.90%,13.66%,"

","2,921,639",0.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,25.87%,3.29B,-,-1.78,-11.45%,98.53M,63.13%,-298.33M,-,-0.44,42.56%,4.93%,75.93%,322.71M,10.19,13.31%,6.49%,7.14,110.80%,7.18,4.62,40.51%,-28.50%,4.86M,32.83%,7.37,4.50,-,-36.46%,13.48,31.22,21.41%,-,-,-16.93%,-42.02%,6.28%,1.06,-,3.29,2095.12%,62.95%,146.14%,1.75,-,3.46,24.90%,-109.67%,83.03,5.92%,5.60%,2175,0.12,28.16%,-92.44%,1.14,49.12,Yes / Yes,0.01,34.35%,-,6.21,28.94,7.45%,-15.75%,45.95%,Nov 12 BMO,680.52K,33.18,26.60%,48.91%,69.31%,"

","4,227,290",14.65%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-1.49%,465.52M,18.46,0.20,0.00%,116.59M,25.52%,-57.85M,-,-0.00,17.19%,0.02%,21.33%,1.22B,0.38,27.16%,99.53%,0.27,-69.13%,2.73,1.34,405.88%,-4.29%,0.02M,-,2.20,1.66,-,-9.63%,2.62,21.91,-77.68%,-,-,-,-12.58%,-83.39%,-,-,1.61,26.18%,17.21%,38.93%,0.25,-,1.80,69.95%,-3.73%,53.49,4.72%,8.18%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.31,3.70,-2.36%,-133.33%,5.18%,Aug 22 BMO,77.35K,3.64,-0.65%,8.85%,-62.78%,"

","23,799",-1.62%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.52,0.29,36.09%,76.17M,-5.95%,926.84M,-,-0.19,-0.48%,63.49M,0.54%,30.22M,-,-0.10,51.90%,6.19%,2.19%,537.45M,1.72,-146.15%,2.81%,7.75,-11.06%,0.25,37.88,11.05%,4.65%,3.93M,-12.89%,5.27,1.77,-,855.40%,7.21,15.35,-32.88%,-,10.67,-,5.26%,-39.22%,1.20,-,7.44,17.01%,89.51%,29.40%,0.35,-,7.44,-44.78%,11.55%,45.01,3.05%,3.51%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.01,9.29,5.30%,189.99%,-27.44%,Nov 06 AMC,506.95K,9.33,-2.49%,-1.05%,-11.89%,"

","509,772",0.43%,ZIP
