Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.96,0.79,16.26%,169.85M,2.33%,6.42B,28.30,1.34,-2.08%,142.12M,-4.90%,137.70M,3.02,0.28,92.48%,5.08%,3.16%,1.55B,4.13,27.71%,9.92%,7.60,20.25%,9.34,4.05,7.87%,4.94%,7.22M,33.59%,1.11,34.16,15.89%,8.52%,27.90,41.15,1.39%,0.33 (0.88%),23.77,18.47%,6.47%,-8.09%,1.16,0.33 (0.87%),1.71,0.20%,41.40%,35.56%,0.83,"Nov 20, 2024",2.70,28.10%,16.27%,50.79,2.05%,2.19%,2400,0.35,2.55%,8.87%,2.25,39.71,Yes / Yes,0.34,6.98%,45.61%,0.72,37.52,0.95%,5.82%,2.91%,Oct 29 AMC,950.01K,37.82,1.34%,-2.30%,11.47%,"

","687,222",0.80%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.71%,145.08M,0.20%,1.54B,17.19,0.58,-6.19%,142.57M,0.50%,-73.97M,-,0.14,77.43%,2.63%,8.96%,452.76M,3.40,71.21%,-2.62%,1.09,4.95%,1.20,8.32,2.65%,-9.16%,3.75M,17.16%,3.62,2.76,-,-47.76%,7.70,10.85,0.50%,-,21.60,9.40%,-12.64%,-8.11%,1.67,-,2.56,12.97%,67.98%,29.48%,0.03,-,2.56,14.25%,-4.07%,62.84,0.23%,0.26%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.29,9.98,0.77%,39.13%,6.45%,Dec 09 AMC,3.44M,9.97,0.33%,0.42%,5.78%,"

","992,726",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.84,5.32,0.09%,451.55M,2.64%,76.41B,26.58,6.37,-0.85%,450.76M,-4.94%,2.43B,3.43,1.38,95.26%,1.55%,-11.97%,9.15B,8.35,10.57%,-1.29%,2.76,-6.97%,11.59,14.61,8.32%,17.07%,6.99M,-12.24%,3.80,44.58,9.29%,47.13%,144.80,200.53,3.95%,1.73 (1.02%),33.11,11.57%,20.27%,-15.54%,0.89,1.73 (1.02%),2.27,8.19%,68.49%,16.97%,3.76,"Jan 21, 2025",3.69,8.09%,36.45%,52.83,2.24%,2.22%,14100,1.29,9.33%,26.55%,1.50,217.93,Yes / Yes,1.29,16.43%,30.71%,1.11,167.17,4.34%,8.49%,11.02%,Nov 04 BMO,2.53M,169.37,2.61%,-1.33%,-3.78%,"

","2,804,260",1.32%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.17,1.43,0.86%,598.04M,-0.63%,11.25B,10.48,1.79,0.00%,592.88M,-2.08%,1.20B,1.01,0.45,28.40%,3.21%,-24.06%,5.83B,1.93,11.43%,-9.46%,6.92,-6.74%,10.74,1.75,11.42%,9.47%,19.01M,4.56%,5.47,3.44,13.06%,14.45%,15.90,27.50,-3.79%,0.66 (3.49%),-,13.37%,13.77%,-31.60%,-0.15,0.97 (5.16%),0.94,14.65%,31.29%,18.34%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,45.22,2.30%,2.09%,23554,0.30,8.68%,20.51%,1.27,26.58,Yes / Yes,0.01,3.34%,40.76%,0.82,18.35,1.13%,0.45%,17.70%,Nov 19 AMC,2.75M,18.81,-2.11%,-4.75%,-11.95%,"

","2,264,608",2.51%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,0.14%,28.78B,53.09,3.53,-0.12%,95.02M,-5.54%,-36.27M,-,0.69,48.84%,4.85%,-3.90%,2.30B,12.52,-6.48%,4.39%,2.66,-3.79%,9.31,20.14,18.42%,-0.87%,4.61M,-19.22%,17.65,10.63,19.82%,-3.24%,153.45,259.61,3.96%,-,44.13,-10.72%,-2.47%,-27.76%,0.88,-,1.09,48.57%,77.81%,22.22%,6.51,-,1.09,79.05%,-4.74%,47.13,3.19%,3.27%,7348,0.87,30.77%,-1.58%,1.82,226.13,Yes / Yes,0.03,65.17%,-,1.13,189.99,3.71%,22.75%,26.42%,Dec 02 AMC,1.73M,187.55,0.52%,-4.62%,1.48%,"

","1,961,183",-1.28%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-14.03%,170.33M,-,-2.93,-0.04%,56.61M,-22.65%,-179.28M,-,-0.79,83.18%,8.03%,-18.71%,40.56M,4.20,45.10%,-14.56%,3.41,-44.29%,4.98,0.48,-19.28%,-34.60%,4.54M,-82.14%,5.49,0.44,-,-42.89%,2.41,18.07,-21.12%,-,-,-50.05%,-45.41%,-86.77%,1.86,-,7.29,0.00%,96.77%,-0.83%,0.29,-,7.29,45.45%,-515.94%,35.03,13.13%,9.35%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,2.56,2.85,-,38.39%,-,Nov 06,1.33M,2.39,-18.86%,-27.35%,-58.73%,"

","3,409,969",-16.14%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.52,3.00,14.68%,306.50M,-0.58%,24.35B,14.84,5.35,-2.12%,261.43M,-5.19%,941.21M,3.87,1.30,58.18%,3.10%,16.11%,4.63B,5.26,4.32%,-1.19%,2.57,34.42%,28.31,2.81,-1.51%,9.41%,8.11M,14.96%,25.16,3.16,6.85%,11.70%,55.06,92.80,-2.66%,-,14.11,-,10.80%,-14.40%,-0.01,-,4.50,95.81%,74.54%,44.28%,2.10,-,4.50,296.12%,17.93%,41.73,1.87%,2.41%,7420,0.01,2.87%,20.34%,2.36,92.15,Yes / Yes,0.00,44.84%,0.00%,0.57,80.26,1.23%,5.67%,3.59%,Nov 25 AMC,3.15M,79.44,-3.42%,-3.90%,16.47%,"

","1,802,642",-1.02%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,4.44%,2.76B,-,-1.69,-10.50%,108.70M,-3.61%,-270.85M,-,-0.69,42.19%,5.46%,2.38%,355.75M,7.77,21.95%,-12.08%,6.38,35.43%,6.78,3.74,37.32%,-26.70%,5.94M,4.32%,6.57,3.86,-,-34.98%,13.48,36.60,-3.09%,-,-,-16.93%,-40.20%,-30.66%,1.02,-,2.87,136.21%,63.17%,88.28%,1.32,-,3.01,10.91%,-95.07%,45.98,5.51%,4.65%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.48,24.60,0.02%,94.89%,47.72%,Nov 12 BMO,930.85K,25.38,-1.70%,-6.87%,17.30%,"

","449,190",3.17%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.40%,450.40M,35.38,0.10,0.00%,116.94M,2.63%,-41.45M,-,-0.01,17.12%,0.02%,-1.96%,1.23B,0.37,-96.99%,3.66%,0.53,-1.96%,2.72,1.29,158.61%,-3.21%,0.03M,-77.99%,2.29,1.53,-,-7.35%,2.62,21.91,0.00%,-,-,-,-9.02%,-83.98%,-0.13,-,1.62,26.18%,17.54%,33.97%,0.26,-,1.81,72.88%,-3.55%,48.42,7.18%,7.80%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.63,3.51,-,50.00%,1.80%,Nov 22 BMO,52.08K,3.51,0.04%,-2.84%,-38.69%,"

","32,561",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,223.62,0.03,28.94%,75.06M,1.47%,675.12M,-,-0.18,-0.63%,69.43M,-14.05%,3.57M,-,-0.11,53.64%,4.38%,-29.56%,498.90M,1.35,-129.44%,1.70%,6.93,-23.31%,0.14,49.67,-35.01%,0.55%,3.04M,-51.51%,5.09,1.36,-,430.38%,6.51,15.35,-4.56%,-,10.06,-,0.63%,-54.98%,1.20,-,7.35,17.01%,89.13%,6.14%,0.34,-,7.35,-94.10%,5.24%,38.81,3.00%,4.81%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.69,6.98,4.27%,70.54%,-24.77%,Nov 06 AMC,438.43K,6.91,-2.67%,-16.46%,-24.87%,"

","304,354",-1.00%,ZIP
