Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.76,0.71,16.27%,172.26M,1.35%,5.33B,23.77,1.30,-10.41%,144.59M,-3.89%,124.20M,3.06,0.31,84.52%,3.19%,-1.69%,1.53B,3.48,20.75%,5.97%,5.81,3.21%,9.34,3.31,10.89%,4.22%,4.61M,28.20%,0.91,33.94,14.28%,7.19%,23.68,34.58,4.96%,0.27 (0.87%),18.84,18.47%,5.80%,-10.73%,1.19,0.31 (1.00%),1.95,0.20%,39.86%,30.36%,0.66,"May 17, 2024",3.31,95.74%,15.14%,41.27,2.29%,1.82%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.24,30.61,1.18%,12.06%,0.46%,Apr 23 AMC,794.72K,30.87,-3.37%,-3.57%,3.07%,"

","982,836",0.85%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,1.44%,1.46B,19.03,0.52,-8.73%,136.85M,-5.10%,-62.61M,-,0.09,73.71%,5.12%,14.39%,438.33M,3.33,29.09%,-0.36%,4.24,8.47%,0.94,10.48,21.60%,-8.44%,7.01M,-13.20%,3.69,2.67,-,-51.53%,7.05,12.12,4.89%,-,-,9.40%,-11.66%,-18.64%,1.73,-,2.50,12.97%,67.51%,39.86%,0.38,-,2.50,50.48%,-8.58%,49.52,3.98%,3.44%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.91,9.63,0.88%,61.76%,6.47%,May 22 AMC,1.65M,9.86,-2.63%,3.19%,11.93%,"

","1,510,460",2.39%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.89,5.19,0.08%,458.37M,2.94%,80.23B,27.51,6.39,-6.34%,455.94M,5.95%,2.39B,3.56,1.50,95.52%,1.32%,-4.20%,8.73B,9.19,8.42%,0.02%,1.68,-3.46%,11.07,15.88,10.81%,17.02%,6.03M,2.75%,4.33,40.62,9.53%,50.06%,144.80,201.92,-10.92%,1.73 (0.99%),45.84,11.57%,20.26%,-12.93%,0.86,1.61 (0.92%),1.94,8.05%,68.34%,21.42%,3.98,"Jul 18, 2024",3.33,17.17%,35.97%,64.61,2.45%,2.06%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.52,171.88,1.70%,2.54%,9.50%,May 02 BMO,3.59M,175.82,3.00%,7.08%,-1.25%,"

","1,850,854",2.29%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.45,1.43,1.10%,606.77M,-2.25%,14.12B,11.91,1.97,0.00%,593.93M,9.86%,1.19B,1.07,0.43,39.20%,3.10%,15.02%,5.52B,2.56,14.12%,3.57%,3.83,7.20%,9.92,2.37,17.61%,9.82%,18.44M,-12.14%,4.58,5.13,15.40%,15.03%,15.90,28.13,10.48%,0.71 (3.01%),-,13.37%,13.12%,-16.42%,-0.10,0.62 (2.64%),1.11,15.78%,31.20%,47.91%,0.72,"Apr 09, 2024",1.15,7.93%,24.81%,56.11,2.51%,2.84%,23554,0.27,3.63%,21.49%,1.14,29.18,Yes / Yes,0.13,-18.31%,0.00%,0.37,23.30,5.91%,-23.59%,4.72%,May 15 AMC,4.81M,23.51,2.17%,8.53%,8.58%,"

","1,787,387",0.90%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.51,39.96%,147.17M,6.21%,26.16B,52.27,3.34,-0.24%,89.98M,-2.00%,-73.50M,-,0.70,47.75%,5.22%,-13.76%,2.03B,12.89,68.01%,5.60%,2.28,-11.95%,6.40,27.27,11.05%,-1.99%,4.70M,17.91%,14.95,11.68,26.82%,-8.68%,131.59,259.61,-21.21%,-,44.70,-17.41%,-3.23%,-32.76%,0.83,-,1.90,53.60%,81.54%,32.66%,6.95,-,1.67,73.33%,-6.84%,51.17,5.45%,3.50%,5962,1.13,37.16%,-3.62%,1.53,232.72,Yes / Yes,1.08,137.88%,-,1.39,169.14,3.19%,33.96%,32.09%,May 30 AMC,2.06M,174.57,1.08%,-1.73%,-8.06%,"

","2,853,687",3.21%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.33%,70.77M,0.26%,827.27M,-,-3.69,-0.48%,62.26M,-0.60%,-218.90M,-,-0.84,113.65%,29.77%,-20.10%,40.56M,20.40,38.56%,-0.93%,26.01,0.78%,6.46,1.80,-34.50%,-41.82%,18.53M,-52.80%,6.89,1.69,-,-51.86%,9.56,30.53,-23.10%,-,-,-50.05%,-43.66%,-61.84%,1.83,-,9.19,-20.00%,96.66%,21.86%,0.88,-,9.19,21.74%,-527.00%,46.34,8.19%,7.74%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.71,11.44,170.40%,118.25%,-,May 07 BMO,712.66K,11.65,-1.81%,-8.48%,-23.72%,"

","503,994",1.84%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.09,2.69,22.32%,260.90M,1.19%,19.20B,12.12,5.12,-0.38%,240.23M,0.44%,838.33M,15.39,1.21,60.04%,5.20%,-6.52%,4.56B,4.21,-3.23%,-0.53%,4.16,-8.91%,26.83,2.31,1.58%,8.90%,12.48M,-10.04%,23.88,2.60,1.50%,11.31%,58.87,75.90,-13.66%,-,11.67,-,10.05%,-18.20%,-0.05,-,4.36,95.81%,73.37%,5.47%,1.33,-,4.36,19565.00%,17.35%,48.37,1.75%,2.04%,7420,0.01,3.13%,18.37%,2.53,76.17,Yes / Yes,0.00,1250.20%,0.00%,0.84,61.53,1.35%,13.52%,3.25%,May 20 AMC,3.00M,62.09,-0.76%,-0.62%,-5.76%,"

","2,529,596",0.91%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,6.29%,1.88B,-,-1.31,-11.16%,98.19M,12.89%,-338.95M,-,-0.78,42.32%,3.34%,-3.59%,291.07M,6.47,13.76%,-1.93%,5.00,-29.27%,7.83,2.44,55.96%,-31.41%,3.28M,-46.12%,7.61,2.51,-,-38.44%,13.48,35.80,-30.15%,-,-,-16.93%,-44.04%,-46.68%,1.06,-,4.43,2095.12%,62.86%,41.62%,1.22,-,4.63,18.13%,-129.65%,53.93,6.45%,5.21%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.60,19.29,15.83%,40.53%,38.78%,May 08 AMC,654.78K,19.09,-0.90%,12.14%,-14.97%,"

","393,806",-1.04%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,20.16%,1.34B,16.90,0.62,0.00%,116.14M,-17.12%,-126.89M,-,0.00,0.52%,0.07%,-40.66%,1.20B,1.12,128.42%,-,2.06,-,2.82,3.74,2411.11%,-4.29%,0.09M,-,2.21,4.78,-,-9.63%,8.70,21.91,-35.32%,-,-,-,-27.40%,-51.86%,-,-,1.63,26.18%,16.84%,21.26%,0.98,-,1.82,18.59%,-4.42%,44.81,9.02%,9.10%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / No,0.04,44.09%,-,0.52,10.60,-5.49%,-26.63%,-8.66%,May 21 BMO,41.58K,10.55,-2.52%,-18.71%,-32.55%,"

","21,505",-0.47%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.22,0.36,30.20%,76.17M,-4.35%,960.33M,2254.08,0.00,-0.73%,69.32M,-8.34%,37.58M,2.64,-0.07,51.05%,4.29%,-20.93%,584.21M,1.64,-147.21%,-1.82%,5.64,-28.21%,0.13,75.89,101.97%,5.70%,2.97M,-40.09%,5.17,1.87,10.30%,855.40%,9.07,19.29,-30.43%,-,9.78,-,6.67%,-49.87%,1.23,-,6.58,17.01%,89.88%,6.56%,0.36,-,6.58,-27.43%,12.87%,39.88,3.80%,3.65%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.23,9.53,1.01%,-17.03%,-33.48%,May 09 AMC,527.02K,9.67,-3.82%,-8.08%,-23.23%,"

","650,231",1.47%,ZIP
