Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.64,0.70,16.70%,172.26M,2.69%,5.52B,25.00,1.28,-7.51%,143.28M,-0.62%,123.90M,3.20,0.31,84.87%,3.79%,12.31%,1.53B,3.61,18.81%,5.96%,5.45,26.01%,9.34,3.44,11.50%,4.22%,5.43M,50.02%,0.91,35.17,14.28%,7.19%,20.06,34.58,9.21%,0.27 (0.85%),19.52,18.47%,5.78%,-7.11%,1.21,0.30 (0.93%),1.95,0.20%,39.86%,60.16%,0.89,"Feb 16, 2024",3.31,95.27%,15.14%,51.15,2.92%,2.77%,2400,0.33,8.34%,8.09%,2.25,35.00,Yes / Yes,0.33,51.41%,45.61%,1.77,32.75,1.18%,12.10%,0.46%,Apr 23 AMC,994.59K,32.12,-0.20%,0.67%,8.83%,"

","1,756,206",-1.92%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.29%,137.79M,6.03%,1.46B,19.29,0.52,-9.19%,135.40M,13.33%,-68.19M,-,0.07,74.19%,4.16%,8.90%,431.66M,3.39,21.72%,-0.37%,3.43,30.94%,0.92,10.96,29.46%,-9.14%,5.63M,19.40%,3.52,2.85,-,-59.08%,7.05,12.12,6.70%,-,-,9.40%,-12.86%,-17.24%,1.85,-,2.37,12.97%,66.48%,42.27%,0.40,-,2.37,47.34%,-13.09%,68.44,3.65%,4.30%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.04,9.75,-0.10%,140.00%,7.40%,Feb 28 AMC,1.64M,10.03,13.65%,14.97%,12.67%,"

","1,710,132",2.87%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.76,5.07,0.09%,458.37M,-0.70%,69.01B,23.42,6.44,-8.58%,456.96M,-10.09%,2.34B,3.06,1.34,95.72%,0.80%,-18.91%,8.54B,8.08,8.60%,0.02%,1.09,-9.38%,10.90,13.84,11.49%,16.05%,3.65M,-14.44%,4.46,33.81,9.73%,49.86%,144.80,201.92,-23.55%,1.72 (1.14%),42.57,11.57%,19.95%,-25.28%,0.87,1.61 (1.07%),2.00,8.05%,68.28%,4.20%,4.67,"Apr 18, 2024",3.36,12.77%,35.92%,34.73,3.10%,2.55%,14100,1.36,5.74%,27.43%,1.42,220.42,Yes / Yes,1.35,15.54%,30.71%,1.06,149.56,1.13%,-5.80%,8.48%,May 02 BMO,3.36M,150.88,-5.34%,-13.40%,-16.24%,"

","3,574,952",0.88%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.21,1.48,0.60%,606.77M,9.11%,12.61B,10.74,1.96,0.00%,595.01M,-0.09%,1.23B,0.80,0.34,42.47%,3.13%,20.54%,5.46B,2.31,15.06%,3.62%,4.08,-9.84%,13.90,1.52,16.51%,10.37%,18.62M,-24.59%,4.82,4.37,17.80%,15.22%,15.90,30.05,-0.99%,0.71 (3.35%),-,13.37%,13.00%,-29.88%,-0.04,0.62 (2.94%),1.30,15.78%,30.85%,32.56%,0.58,"Apr 09, 2024",1.34,23.33%,24.56%,57.98,1.88%,2.20%,23554,0.26,3.77%,22.58%,1.19,28.70,Yes / Yes,0.13,0.92%,0.00%,1.60,20.24,-2.59%,-0.99%,6.62%,Mar 19 AMC,4.56M,21.07,2.76%,4.35%,-5.24%,"

","7,299,231",4.10%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,2.60%,26.59B,53.97,3.29,-0.41%,89.21M,-8.56%,-138.67M,-,0.65,45.54%,5.95%,-26.48%,1.90B,14.03,54.58%,5.60%,2.25,9.22%,6.40,27.72,18.83%,-3.98%,5.31M,76.30%,16.41,10.81,38.21%,-18.64%,84.93,259.61,-19.90%,-,53.12,-17.41%,-6.46%,-31.64%,0.83,-,1.90,53.60%,77.40%,108.95%,5.78,-,1.90,58.51%,-9.70%,38.51,3.38%,2.55%,5962,1.29,40.62%,-7.32%,1.49,260.48,Yes / Yes,1.24,51.94%,-,0.58,176.92,3.42%,30.99%,35.45%,Feb 29 AMC,2.36M,177.46,-2.73%,-13.07%,-4.72%,"

","1,362,248",0.31%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-7.40%,835.20M,-,-3.77,-0.10%,63.80M,-13.33%,-292.19M,-,-0.77,110.06%,24.34%,-10.56%,0.00M,-,18.03%,-0.98%,18.95,-28.93%,6.18,1.90,-2.93%,-52.39%,15.53M,-45.26%,6.81,1.73,-,-67.09%,9.56,31.46,-22.31%,-,-,-50.05%,-60.82%,-62.59%,1.78,-,7.16,-20.00%,-,23.12%,0.95,-,7.16,-0.81%,0.00%,35.43,5.96%,7.06%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.93,12.57,-,-5.87%,-,Feb 27 BMO,819.49K,11.77,-16.95%,-16.09%,-32.43%,"

","760,031",-6.36%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.02,2.05,24.23%,260.90M,4.35%,18.96B,12.25,5.03,-0.40%,233.03M,-7.59%,637.46M,20.01,1.19,56.86%,5.44%,-10.70%,4.53B,4.19,-5.51%,-0.54%,3.60,0.85%,26.07,2.36,2.23%,7.06%,12.67M,-6.31%,22.66,2.72,1.50%,8.96%,58.87,75.90,-14.27%,-,12.88,-,7.90%,-18.78%,-0.06,-,4.38,95.81%,74.72%,4.72%,1.46,-,4.38,516.13%,11.60%,44.52,2.28%,2.12%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.87,61.62,1.54%,23.91%,2.56%,Feb 26 AMC,3.51M,61.65,-1.25%,-4.71%,-7.91%,"

","3,043,482",0.05%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,14.14%,1.55B,-,-1.39,-11.99%,98.31M,-3.63%,-334.62M,-,-0.51,42.01%,3.93%,-31.91%,266.72M,5.80,7.60%,-2.08%,5.94,-34.86%,8.19,1.91,56.67%,-29.66%,3.87M,-56.39%,8.17,1.92,-,-36.34%,13.48,39.50,-42.70%,-,-,-16.93%,-41.61%,-60.35%,1.12,-,4.41,2095.12%,64.08%,16.17%,0.80,-,4.63,25.17%,-141.19%,47.92,4.23%,4.25%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.66,15.12,-8.76%,-90.47%,5.16%,May 08 AMC,651.13K,15.66,2.77%,-11.46%,-34.29%,"

","430,126",3.57%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-7.77%,1.59B,13.66,0.91,0.00%,116.14M,-34.90%,-136.80M,-,-0.06,0.63%,0.02%,-32.72%,1.23B,1.29,264.08%,-,0.35,-,2.82,4.42,539.46%,-4.29%,0.02M,-,2.35,5.30,-,-9.63%,11.25,21.91,-23.61%,-,-,-,-28.89%,-43.14%,-,-,1.56,26.18%,16.66%,10.76%,1.51,-,1.73,26.52%,-4.62%,31.51,12.11%,10.25%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / No,0.05,63.33%,-,0.37,12.17,-,-,6.47%,Mar 19 BMO,58.05K,12.46,-18.06%,-28.21%,-27.12%,"

","21,576",2.38%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.77,0.47,30.24%,76.17M,2.51%,1.05B,77.14,0.14,-0.98%,69.27M,-6.51%,49.10M,2.21,-0.06,51.31%,5.12%,-28.05%,645.72M,1.63,-118.11%,-1.83%,6.48,0.95%,0.08,125.44,265.27%,7.15%,3.55M,-39.24%,5.24,2.03,10.30%,265.50%,10.27,19.29,-23.60%,-,10.31,-,8.77%,-44.95%,1.25,-,6.57,17.01%,89.72%,3.41%,0.33,-,6.57,-9.45%,13.48%,38.09,2.38%,2.48%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.55,10.42,6.05%,-32.61%,-35.42%,May 09 AMC,547.29K,10.62,-3.32%,-11.95%,-22.44%,"

","299,772",1.92%,ZIP
