Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.45,1.01,11.56%,167.66M,14.47%,7.37B,27.97,1.57,-58.29%,148.18M,17.09%,7.72B,4.31,0.40,93.03%,3.27%,25.76%,174.00M,4.57,11.72%,1.77%,5.50,11.51%,1.61B,4.71,9.97%,6.40%,4.85M,17.91%,9.33,36.50,10.08%,10.81%,44.98 -2.22%,35.49%,1.20,26.18,32.18% -7.41%,8.26%,27.74 58.54%,47.34%,0.37 (0.83%),21.52,19.81% -5.41%,41.82%,4.15%,2.48%,189.39%,0.35 (0.80%),4.79,30.64%,16.77%,1.23,312.46%,"Aug 20, 2025",1.72,4.74%,10.78%,75.62,2.25,3.23% 0.62%,2.71,12.98%,13.25%,1.08,45.57,35.98%,0.36,7.89%,17.88%,1.94,44.98,2500,0.35,Jul 29 AMC,20.50%,881.42K,43.98,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","1,710,414",-2.22%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.26,5.57,0.10%,446.04M,0.70%,67.59B,22.13,6.86,-0.65%,444.77M,-4.63%,72.62B,3.25,1.62,96.01%,1.77%,-3.58%,2.52B,7.28,5.43%,-0.33%,2.50,-11.17%,9.29B,14.55,9.90%,17.70%,7.85M,-6.83%,10.44,39.27,8.40%,51.85%,200.33 -24.22%,-15.68%,3.87,29.63,8.55% 11.91%,25.04%,139.70 8.67%,-16.71%,1.99 (1.31%),18.49,5.98% 8.14%,69.48%,2.19%,2.03%,3.99%,1.93 (1.27%),7.82,7.23%,37.01%,3.28,206.81%,"Jul 18, 2025",1.04,6.32%,27.12%,47.27,1.55,18.93% 21.14%,1.74,7.88%,-0.16%,0.88,196.21,32.86%,1.45,1.37%,-4.21%,1.99,147.38,13800,1.16,Aug 05 BMO,-8.06%,3.14M,151.81,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","6,240,712",3.01%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.04,1.57,0.86%,593.65M,2.76%,12.16B,11.77,1.74,0.00%,588.53M,13.46%,11.42B,1.46,0.40,20.74%,2.23%,7.90%,1.30B,1.94,4.14%,-8.62%,5.34,9.75%,6.26B,1.91,12.06%,10.29%,13.13M,4.76%,10.73,3.82,8.94%,15.68%,27.50 -25.53%,8.07%,5.35,-,18.24% 8.45%,15.06%,16.34 25.34%,-21.38%,0.66 (3.24%),5.91,9.28% 13.97%,29.66%,2.17%,2.12%,-39.88%,0.70 (3.42%),1.82,10.00%,24.06%,0.56,-,"Apr 10, 2025",1.02,13.41%,20.76%,66.79,1.48,- -,1.05,38.73%,6.58%,-0.14,22.63,45.76%,0.27,8.02%,12.69%,0.65,20.23,24471,0.01,Aug 19 AMC,5.23%,2.46M,20.48,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,597,252",1.24%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-1.10%,44.51B,78.18,3.66,-0.86%,97.74M,-9.18%,42.73B,-,0.80,55.21%,6.32%,24.03%,-38.78M,17.48,0.04%,9.80%,2.57,41.10%,2.55B,24.66,14.57%,-0.81%,6.18M,58.45%,11.59,14.81,11.75%,-2.68%,318.46 -10.24%,59.39%,19.30,64.40,41.55% -10.72%,-2.11%,153.45 86.29%,86.76%,-,-,47.68% 48.24%,77.33%,2.98%,2.61%,129.83%,-,16.78,49.20%,-4.59%,7.68,-,-,1.18,25.46%,-1.52%,44.95,1.67,- -,1.18,-121.43%,-1.50%,1.05,317.24,-,0.68,22.57%,-2.64%,0.89,280.27,7348,0.02,May 29 AMC,26.92%,2.41M,285.86,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","2,145,876",1.99%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.64,3.33,14.19%,261.11M,-4.42%,21.80B,12.69,5.68,-1.20%,259.62M,-8.30%,14.05B,8.32,1.38,62.89%,2.75%,-7.89%,1.05B,4.64,1.22%,-0.57%,2.49,-17.12%,4.70B,2.46,1.24%,9.87%,7.14M,-11.70%,29.34,2.79,2.60%,12.19%,92.80 -22.35%,19.30%,25.82,12.81,-10.66% 106.45%,11.73%,55.06 30.88%,-32.16%,-,13.33,4.40% 49.60%,75.85%,2.30%,1.95%,-71.43%,-,2.99,24.11%,18.13%,1.50,-,-,4.48,2.98%,22.31%,35.13,2.34,- -,4.48,18.68%,-3.54%,0.56,90.58,0.00%,0.01,2.93%,-6.60%,0.70,70.97,7412,0.00,Aug 21 AMC,-8.34%,2.87M,72.06,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","1,994,559",1.54%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-1.65%,4.21B,58.89,0.65,-24.47%,109.14M,4.53%,3.54B,-,-0.42,47.53%,3.65%,22.03%,-251.78M,10.07,47.84%,-2.87%,4.36,39.94%,417.94M,5.09,147.64%,-23.29%,3.98M,45.28%,7.48,4.91,-,-32.01%,44.34 -14.19%,99.95%,7.75,-,29.99% -3.19%,-30.59%,16.01 137.66%,-9.62%,-,-,40.38% 98.40%,63.45%,3.70%,3.24%,-48.82%,-,8.48,28.72%,-64.10%,1.83,-,-,3.09,43.59%,-60.24%,54.73,1.31,- -,3.26,18.43%,4.77%,1.04,54.76,-,0.24,22.19%,5.84%,0.37,36.82,1869,0.02,Aug 07 BMO,21.24%,913.81K,38.05,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","334,405",3.34%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-4.03%,7.18B,14.40,1.97,-,-,9.28%,10.71B,-,-0.78,3.83%,-,25.75%,-710.26M,0.62,35.35%,-3.45%,1.28,8.53%,11.52B,-,180.11%,-11.48%,0.78M,-0.04%,-12.89,5.26,-,-,33.32 -14.85%,67.08%,5.39,-,5.46% -,-,13.00 118.23%,-,-,-,118.43% 118.66%,17.93%,2.79%,2.49%,-,-,0.93,37.41%,-7.36%,0.73,-,-,0.45,43.08%,-6.16%,52.30,1.00,- -,0.59,66.34%,-0.79%,0.12,35.49,-,-,47.60%,3.86%,0.27,28.00,17439,-,Aug 14 BMO,9.62%,608.45K,28.37,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","166,810",1.32%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.63,5.48,1.65%,147.60M,-4.70%,7.79B,9.00,5.86,-1.35%,145.17M,-4.94%,-,1.26,1.46,79.17%,4.04%,13.19%,810.00M,1.57,15.11%,2.21%,4.17,-8.81%,4.97B,1.19,2.84%,0.95%,5.86M,-2.75%,44.24,-,7.63%,13.28%,63.22 -16.55%,2.11%,-,7.97,-9.99% 3.54%,10.71%,39.32 34.18%,-1.35%,1.74 (3.30%),-,19.10% 8.98%,-,2.38%,2.35%,63.55%,1.70 (3.22%),-,32.56%,22.09%,1.34,70.41%,"May 15, 2025",-,2.64%,16.29%,43.46,2.84,4.85% 5.34%,0.12,26.88%,-4.66%,0.95,61.25,33.52%,1.07,-1.04%,1.87%,1.25,52.08,9406,0.15,Jul 21 AMC,0.54%,1.41M,52.76,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,756,166",1.31%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,19.53,1.18%,120.46M,-4.77%,1.90B,-,-1.83,0.00%,119.04M,0.00%,5.47B,-,1.34,48.92%,20.75%,2.27%,2.35B,0.21,-79.98%,-9.80%,4.07,-11.46%,8.87B,0.48,-151.35%,23.04%,24.70M,-26.60%,32.86,0.82,-,72.40%,29.00 -45.66%,-16.79%,19.19,0.54,-23.79% -,27.51%,11.03 42.82%,-66.08%,1.28 (8.13%),1.38,-7.73% 20.63%,34.71%,2.68%,2.89%,-,7.62 (48.32%),0.62,192.29%,31.33%,0.55,-,"Jun 02, 2025",1.10,65.83%,26.52%,46.02,4.00,16.67% -,1.18,226.86%,-1.18%,1.68,15.44,22.25%,1.49,28.46%,-4.38%,0.41,15.42,6700,1.16,Aug 20 BMO,-13.85%,6.07M,15.76,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","2,484,157",2.20%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.96,0.33,78.19%,252.58M,-13.15%,3.20B,16.15,0.49,0.00%,55.08M,-14.10%,4.04B,1.15,-,11.93%,6.93%,-1.01%,83.40M,1.52,13.29%,-5.33%,3.04,-13.44%,2.11B,2.09,23.69%,2.78%,3.82M,-4.84%,3.76,10.57,20.79%,8.89%,11.15 -29.51%,-30.44%,0.74,16.53,- -,4.94%,6.05 29.92%,-28.55%,0.14 (1.78%),9.14,11.29% -,55.89%,5.20%,3.00%,-,0.14 (1.81%),1.92,-37.52%,9.45%,0.31,-,"Jul 07, 2025",0.80,2.26%,3.96%,32.82,2.14,15.87% -,1.41,-54950.00%,-10.74%,0.73,9.18,42.68%,1.13,-,-10.08%,1.06,7.75,7395,0.78,Jul 30 BMO,-4.21%,1.26M,7.86,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","1,335,434",1.42%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,1.95%,20.01B,35.83,2.24,-0.16%,49.87M,14.34%,19.09B,-,0.42,18.61%,2.75%,18.87%,-81.00M,8.68,19.37%,8.53%,2.68,1.50%,2.31B,4.08,36.20%,-1.29%,1.37M,13.47%,19.70,12.45,32.06%,-1.72%,86.58 -7.15%,69.60%,6.46,64.14,39.04% 20.21%,-1.68%,40.30 99.48%,130.34%,-,163.17,1.60% -4.00%,76.44%,2.85%,2.66%,23.94%,-,8.28,49.24%,-6.94%,2.02,235.18%,-,2.46,14.96%,-3.51%,70.83,2.20,- -,2.46,131.84%,5.83%,2.01,81.12,-,0.14,13.04%,12.90%,0.97,77.16,6856,0.02,Aug 06 AMC,13.65%,511.04K,80.39,"Jul 20, 2011",Yes / Yes,11.72% 1.51%,"

","496,466",4.19%,ZG
