Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.28,0.77,16.06%,172.26M,-0.41%,6.24B,27.74,1.32,-13.18%,143.47M,6.85%,135.60M,3.09,0.32,83.88%,6.48%,19.24%,1.54B,4.05,24.74%,6.73%,6.33,11.48%,9.32,3.92,8.78%,4.67%,9.29M,42.67%,0.95,38.36,15.32%,8.04%,25.09,38.11,24.14%,0.26 (0.72%),22.14,18.47%,6.37%,-4.20%,1.16,0.32 (0.88%),1.75,0.20%,40.45%,45.52%,0.75,"Aug 20, 2024",2.83,183.51%,15.70%,57.94,1.62%,1.81%,2400,0.34,0.50%,8.80%,2.25,37.43,Yes / Yes,0.33,34.01%,45.61%,0.59,36.87,0.70%,5.16%,2.18%,Oct 29 AMC,1.47M,36.51,0.50%,7.85%,14.84%,"

","867,025",-0.98%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,7.98%,1.52B,17.33,0.57,-6.68%,141.61M,14.35%,-47.27M,-,0.11,74.92%,4.10%,7.04%,445.68M,3.40,70.45%,4.62%,2.66,1.33%,1.27,7.79,1.33%,-6.17%,5.80M,29.49%,3.54,2.79,15.00%,-31.02%,7.05,10.85,5.11%,-,-,9.40%,-7.99%,-8.94%,1.73,-,2.71,12.97%,68.16%,40.14%,0.26,-,2.71,60.38%,-6.31%,75.60,1.59%,2.46%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.71,9.91,2.46%,98.33%,6.80%,Aug 21 AMC,2.18M,9.88,10.08%,12.02%,8.78%,"

","3,735,077",-0.30%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.11,5.11,0.08%,458.37M,-1.50%,85.86B,29.28,6.47,0.00%,452.68M,-2.11%,2.34B,3.89,1.46,95.75%,1.13%,5.48%,8.91B,9.63,9.57%,-0.69%,2.85,26.71%,10.94,17.32,11.03%,16.79%,5.10M,13.42%,3.47,54.55,9.55%,48.88%,144.80,201.92,-3.98%,1.71 (0.90%),40.83,11.57%,20.02%,-6.15%,0.88,1.67 (0.88%),2.09,8.05%,68.32%,30.88%,3.53,"Oct 31, 2024",3.45,7.38%,36.05%,46.85,2.02%,1.77%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,0.80,189.45,2.10%,5.04%,8.30%,Nov 04 BMO,1.79M,189.51,-1.10%,0.16%,5.34%,"

","1,435,246",0.03%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.78,1.42,0.86%,606.77M,1.61%,15.05B,12.45,2.02,0.00%,592.88M,16.26%,1.19B,1.37,0.40,34.54%,2.94%,29.61%,5.61B,2.68,14.31%,-2.04%,6.17,24.36%,10.31,2.44,18.82%,9.95%,17.42M,6.61%,4.71,5.34,13.00%,14.81%,15.90,27.50,18.28%,0.69 (2.75%),-,13.37%,12.68%,-8.47%,-0.09,0.97 (3.85%),1.22,15.78%,31.13%,58.35%,0.84,"Sep 10, 2024",1.26,-0.18%,24.65%,55.12,1.77%,2.70%,23554,0.30,3.60%,21.14%,1.31,29.39,Yes / Yes,0.12,-3.11%,40.76%,0.46,24.99,0.90%,2.93%,6.28%,Aug 21 BMO,2.82M,25.17,-0.74%,9.83%,19.86%,"

","1,306,080",0.72%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-4.61%,28.39B,53.31,3.49,-0.15%,94.08M,6.50%,-57.71M,-,0.63,47.00%,5.16%,2.39%,2.17B,13.10,-10.59%,-0.97%,2.68,5.22%,8.36,22.28,22.45%,-1.39%,4.85M,14.78%,15.80,11.78,18.50%,-5.77%,152.60,259.61,-15.98%,-,48.53,-10.72%,-4.38%,-28.29%,0.82,-,1.04,48.57%,77.87%,21.99%,5.44,-,1.04,72.20%,-5.71%,54.27,2.37%,2.77%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.50,187.96,4.48%,24.95%,30.30%,Sep 03 AMC,1.81M,186.16,2.55%,2.96%,-3.67%,"

","907,235",-0.96%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,6.12%,221.86M,-,-3.57,-0.15%,61.39M,-23.15%,-194.65M,-,-0.91,97.54%,14.07%,-27.61%,40.56M,5.47,32.96%,-16.44%,4.86,-75.18%,5.38,0.58,-19.17%,-34.97%,8.64M,-82.62%,6.00,0.52,-,-42.98%,2.83,18.24,-79.41%,-,-,-50.05%,-45.92%,-82.89%,1.70,-,6.59,-20.00%,96.71%,10.25%,0.23,-,6.59,42.78%,-543.77%,44.34,5.08%,5.84%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.33,3.20,-,-47.48%,-,Aug 09 BMO,1.78M,3.12,-3.70%,-6.22%,-64.60%,"

","588,884",-2.50%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.87,2.79,15.04%,307.79M,5.55%,22.23B,13.62,5.30,-0.80%,261.50M,4.99%,875.37M,4.31,1.31,59.39%,3.03%,24.17%,4.59B,4.85,2.35%,0.43%,2.45,17.20%,27.68,2.61,-0.54%,9.01%,7.91M,17.03%,24.46,2.95,6.00%,11.27%,55.06,74.77,0.43%,-,12.92,-,10.22%,-3.41%,-0.05,-,4.45,95.81%,74.59%,31.17%,1.52,-,4.45,508.08%,17.80%,64.42,1.95%,2.11%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.84,72.17,1.20%,14.44%,2.09%,Aug 21 AMC,3.22M,72.22,4.17%,7.25%,13.05%,"

","2,709,478",0.07%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,16.26%,2.86B,-,-1.77,-11.45%,98.53M,39.09%,-298.33M,-,-0.77,42.63%,4.93%,51.05%,322.71M,8.85,13.45%,6.49%,7.26,90.61%,7.18,4.02,40.77%,-28.50%,4.86M,20.54%,7.37,3.91,-,-36.46%,13.48,31.22,5.45%,-,-,-16.93%,-42.02%,-7.69%,1.07,-,3.29,2095.12%,62.95%,113.80%,1.33,-,3.46,24.90%,-109.67%,74.11,4.81%,5.43%,2175,0.12,28.16%,-92.44%,1.14,48.12,Yes / Yes,0.01,34.35%,-,1.32,28.00,7.45%,-15.75%,45.95%,Nov 12 BMO,669.63K,28.82,14.14%,32.88%,47.39%,"

","883,832",2.93%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,6.70%,488.54M,19.38,0.20,0.00%,116.59M,29.93%,-57.85M,-,-0.00,17.19%,0.02%,29.93%,1.22B,0.40,27.13%,99.53%,0.28,-68.61%,2.73,1.40,405.88%,-4.29%,0.02M,-,2.20,1.74,-,-9.63%,2.62,21.91,-76.58%,-,-,-,-12.58%,-82.57%,-,-,1.61,26.18%,17.21%,45.80%,0.27,-,1.80,69.95%,-3.73%,60.82,5.88%,8.53%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.80,3.80,-2.36%,-133.33%,5.18%,Aug 22 BMO,73.50K,3.82,6.21%,15.17%,-61.44%,"

","58,755",0.53%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.25,0.29,36.09%,76.17M,-2.75%,947.70M,-,-0.19,-0.48%,63.49M,1.17%,30.22M,-,-0.10,51.91%,6.19%,12.77%,537.45M,1.76,-146.15%,2.81%,7.75,-8.45%,0.25,38.73,11.05%,4.65%,3.93M,-10.17%,5.27,1.81,-,855.40%,7.21,15.35,-31.37%,-,10.91,-,5.26%,-37.85%,1.20,-,7.44,17.01%,89.51%,32.32%,0.36,-,7.44,-44.78%,11.55%,49.48,3.27%,3.46%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.47,9.68,5.30%,189.99%,-27.44%,Nov 06 AMC,506.94K,9.54,-0.27%,1.69%,-10.32%,"

","237,789",-1.45%,ZIP
