Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.11,0.77,16.19%,172.26M,2.02%,6.22B,27.61,1.32,-15.04%,143.50M,19.63%,135.60M,3.07,0.32,84.04%,3.61%,24.25%,1.54B,4.04,24.36%,-1.29%,3.61,13.12%,9.32,3.90,9.22%,4.67%,5.18M,33.55%,0.95,38.22,15.32%,8.04%,25.09,36.50,23.70%,0.26 (0.73%),22.06,18.47%,6.37%,-0.33%,1.15,0.32 (0.88%),1.75,0.20%,40.45%,45.00%,0.80,"Aug 20, 2024",2.83,183.51%,15.70%,71.10,1.87%,2.41%,2400,0.34,0.50%,8.80%,2.25,36.29,Yes / Yes,0.33,34.01%,45.61%,1.00,36.13,0.70%,5.16%,2.18%,Jul 30 AMC,1.44M,36.38,6.78%,12.36%,16.18%,"

","1,431,360",0.69%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-1.03%,1.30B,14.84,0.58,-8.78%,139.71M,-2.38%,-47.27M,-,0.11,75.76%,4.17%,-2.82%,445.68M,2.93,70.30%,5.22%,4.60,2.14%,1.27,6.79,3.20%,-6.17%,5.83M,7.89%,3.59,2.40,15.00%,-31.02%,7.05,10.85,-8.40%,-,-,9.40%,-7.99%,-20.65%,1.72,-,2.71,12.97%,68.16%,22.13%,0.27,-,2.71,60.38%,-6.31%,48.58,3.14%,2.89%,1618,2.12,7.33%,-10.61%,2.00,11.83,Yes / Yes,2.08,70.33%,-,0.77,8.45,2.46%,98.33%,6.80%,Aug 21 AMC,1.27M,8.61,-0.28%,-1.08%,-5.05%,"

","973,579",1.89%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.21,5.11,0.09%,458.37M,-2.45%,86.09B,29.46,6.45,-0.23%,452.65M,1.84%,2.34B,3.84,1.46,95.75%,1.11%,8.32%,8.91B,9.66,9.45%,-0.06%,2.70,14.57%,10.94,17.37,10.79%,16.79%,5.04M,11.14%,3.47,54.70,9.68%,48.88%,144.80,201.92,-3.72%,1.70 (0.89%),40.94,11.57%,20.02%,-5.89%,0.89,1.67 (0.88%),2.09,8.05%,68.32%,31.24%,3.59,"Jul 18, 2024",3.45,7.38%,36.05%,47.92,1.64%,1.93%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,0.91,190.99,2.10%,5.04%,8.30%,Aug 06 BMO,1.87M,190.03,-1.49%,1.60%,5.44%,"

","1,695,428",-0.50%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,19.06,1.42,0.86%,606.77M,11.90%,16.14B,13.22,2.04,0.00%,592.88M,25.59%,1.19B,1.47,0.40,34.58%,2.23%,33.95%,5.61B,2.88,13.75%,-6.10%,4.76,29.14%,10.31,2.62,18.82%,9.95%,13.24M,13.45%,4.71,5.73,13.00%,14.81%,15.90,27.05,26.83%,0.69 (2.57%),-,13.37%,12.68%,-0.22%,-0.10,0.97 (3.59%),1.22,15.78%,31.13%,69.80%,0.87,"Sep 10, 2024",1.26,-0.18%,24.65%,75.08,3.00%,2.52%,23554,0.30,3.60%,21.14%,1.31,29.42,Yes / Yes,0.12,-3.11%,40.76%,2.03,26.48,0.90%,2.93%,6.28%,Aug 21 BMO,2.78M,26.99,17.10%,27.10%,30.66%,"

","5,655,233",1.93%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,1.26%,26.52B,49.80,3.49,-0.14%,93.56M,7.20%,-57.71M,-,0.63,47.12%,5.54%,-13.74%,2.17B,12.23,-10.59%,-1.13%,2.85,-5.13%,8.36,20.82,22.45%,-1.39%,5.19M,12.13%,15.80,11.01,18.50%,-5.77%,149.62,259.61,-21.50%,-,45.34,-10.72%,-4.38%,-33.00%,0.82,-,1.04,48.57%,77.87%,16.24%,5.48,-,1.04,72.20%,-5.71%,50.81,2.67%,2.94%,7348,0.97,34.07%,-2.66%,1.72,214.17,Yes / Yes,0.04,53.13%,-,0.96,169.63,4.48%,24.95%,30.30%,Sep 03 AMC,1.82M,173.93,3.32%,-1.87%,-10.94%,"

","1,747,672",2.53%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-10.13%,239.64M,-,-3.57,-0.15%,61.38M,4.01%,-194.65M,-,-0.91,100.02%,19.06%,-19.38%,40.56M,5.91,32.96%,-14.00%,6.48,-77.65%,5.38,0.63,-19.17%,-34.97%,11.70M,-83.07%,6.00,0.56,-,-42.98%,2.83,21.34,-77.76%,-,-,-50.05%,-45.92%,-84.21%,1.72,-,6.59,-20.00%,96.71%,19.08%,0.33,-,6.59,42.78%,-543.77%,44.31,7.38%,9.55%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.67,3.20,-,-47.48%,-,Aug 09 BMO,1.81M,3.37,-7.03%,-3.46%,-64.84%,"

","1,217,703",5.31%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.60,2.79,15.03%,307.79M,-1.28%,21.13B,12.96,5.30,-0.66%,261.54M,2.13%,875.37M,4.10,1.31,59.37%,3.53%,19.62%,4.59B,4.61,2.33%,0.21%,2.84,9.09%,27.68,2.48,-0.61%,9.01%,9.23M,3.94%,24.46,2.81,6.00%,11.27%,55.06,74.77,-4.52%,-,12.28,-,10.22%,-8.17%,-0.04,-,4.45,95.81%,74.59%,24.70%,1.41,-,4.45,508.08%,17.80%,56.10,1.63%,1.87%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.58,67.21,1.20%,14.44%,2.09%,Aug 21 AMC,3.25M,68.66,1.27%,6.81%,7.36%,"

","1,873,587",2.16%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,11.55%,2.61B,-,-1.80,-11.45%,98.53M,34.22%,-298.33M,-,-0.76,42.60%,5.50%,55.33%,322.71M,8.10,13.61%,10.57%,8.57,69.85%,7.18,3.67,39.88%,-28.50%,5.42M,13.62%,7.37,3.58,-,-36.46%,13.48,31.22,-3.55%,-,-,-16.93%,-42.02%,-15.57%,1.07,-,3.29,2095.12%,62.95%,95.55%,1.24,-,3.46,24.90%,-109.67%,71.87,5.46%,4.90%,2175,0.12,28.16%,-92.44%,1.13,47.90,Yes / Yes,0.01,34.35%,-,1.12,24.62,7.45%,-15.75%,45.95%,Aug 06 AMC,632.02K,26.36,20.78%,34.77%,34.34%,"

","705,533",7.07%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,7.85%,474.47M,18.82,0.20,0.00%,116.59M,21.64%,-57.85M,-,-0.00,17.19%,0.01%,-3.39%,1.22B,0.39,28.19%,91.15%,0.09,-77.04%,2.73,1.36,405.88%,-4.29%,0.01M,-,2.20,1.69,-,-9.63%,2.62,21.91,-77.25%,-,-,-,-12.58%,-83.07%,-,-,1.61,26.18%,17.21%,41.60%,0.28,-,1.80,69.95%,-3.73%,65.13,9.31%,7.95%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.84,3.71,-2.36%,-133.33%,5.18%,Aug 22 BMO,90.14K,3.71,18.38%,19.80%,-65.30%,"

","75,936",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.53,0.29,36.09%,76.17M,3.55%,955.65M,-,-0.19,-0.48%,63.49M,3.22%,30.22M,-,-0.10,51.88%,5.66%,7.13%,537.45M,1.78,-146.24%,2.75%,6.83,-13.64%,0.25,39.05,11.02%,4.65%,3.59M,-18.89%,5.27,1.83,-,855.40%,7.21,15.35,-30.79%,-,11.00,-,5.26%,-37.33%,1.19,-,7.44,17.01%,89.51%,33.43%,0.41,-,7.44,-44.78%,11.55%,55.58,4.12%,4.64%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.76,9.49,5.30%,190.25%,-27.44%,Aug 07 AMC,526.13K,9.62,1.54%,6.32%,-11.90%,"

","400,881",1.37%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.53,4.15,1.60%,148.15M,3.01%,7.07B,10.24,4.68,-5.38%,145.34M,3.71%,612.00M,3.15,1.18,77.97%,4.33%,12.37%,4.84B,1.46,5.16%,1.50%,3.78,13.74%,37.82,1.27,2.22%,0.74%,6.29M,43.59%,-,-,3.66%,11.50%,28.90,53.32,9.10%,1.65 (3.45%),8.14,1.26%,9.05%,-10.24%,1.08,1.64 (3.43%),-,9.97%,-,65.61%,1.42,"Aug 15, 2024",0.14,-27.00%,17.41%,55.51,3.13%,2.71%,9679,1.06,17.89%,12.64%,2.92,51.58,Yes / Yes,0.12,14.99%,37.74%,0.92,46.19,1.89%,17.01%,7.64%,Oct 21 AMC,1.67M,47.86,3.19%,1.08%,9.56%,"

","1,538,117",3.62%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,21.71%,120.29M,-21.82%,2.28B,-,-0.08,0.00%,99.22M,13.61%,-1959.40M,-,5.82,40.82%,16.03%,1.01%,5.97B,0.38,149.82%,43.12%,2.88,69.80%,24.00,0.79,-100.67%,-19.22%,15.90M,97.81%,13.20,1.44,47.44%,-50.62%,6.39,26.20,92.00%,3.97 (20.96%),2.24,-,-28.17%,-27.67%,1.82,1.16 (6.12%),0.97,29.90%,9.80%,196.56%,1.50,"Aug 29, 2024",1.04,-250.18%,5.54%,42.11,6.14%,5.30%,6460,1.94,-26.26%,-32.80%,3.71,18.21,Yes / Yes,1.41,272.24%,-,3.89,21.67,8.59%,60.51%,47.57%,Aug 19 BMO,5.51M,18.95,-8.54%,-4.08%,19.74%,"

","21,462,509",-12.55%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,275.77,0.04,21.03%,384.83M,-5.71%,3.62B,10.27,0.96,1.95%,288.46M,-0.40%,15.40M,58.86,0.22,78.63%,9.82%,-16.81%,1.23B,2.94,-13.11%,4.53%,4.06,-35.38%,5.08,1.95,9.90%,0.22%,28.31M,-40.90%,1.09,9.06,4.68%,0.73%,7.65,19.39,-46.46%,-,8.80,-,0.47%,-48.94%,1.06,-,0.97,56.47%,83.74%,29.41%,0.37,-,0.97,-88.28%,13.18%,45.67,3.15%,3.55%,3516,0.76,2.77%,1.25%,2.64,11.08,Yes / Yes,0.75,-169.30%,0.00%,0.40,9.72,-5.00%,-28.09%,-5.54%,Aug 05 AMC,6.97M,9.90,-2.67%,-0.67%,-27.79%,"

","2,777,254",1.85%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,20.91,0.43,76.66%,250.31M,-8.62%,2.23B,17.88,0.50,0.00%,58.43M,-13.07%,108.84M,-,-,17.94%,4.57%,-21.15%,2.12B,1.05,-17.89%,4.43%,5.71,-25.50%,3.62,2.46,15.29%,3.69%,2.67M,-35.99%,1.37,6.52,-2.79%,12.47%,7.89,15.26,-22.99%,0.13 (1.50%),9.86,-,6.48%,-41.61%,0.64,0.13 (1.46%),0.79,11.31%,55.26%,12.93%,0.45,"Jul 05, 2024",1.41,20.85%,9.24%,43.38,4.61%,4.72%,7201,1.19,21.21%,5.13%,2.57,10.89,Yes / Yes,0.84,-54950.00%,24.23%,1.04,8.70,-5.04%,-45.65%,-,Sep 18 BMO,468.31K,8.91,-3.72%,-10.97%,-24.41%,"

","486,498",2.41%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,77.44%,55.28M,-3.91%,14.11B,33.46,1.82,1.14%,52.17M,17.38%,-141.00M,-,0.28,19.62%,2.54%,34.63%,2.07B,6.81,4.22%,-2.84%,2.13,31.95%,19.45,3.14,37.72%,-2.13%,1.33M,43.29%,11.37,5.36,16.40%,-3.14%,33.23,66.75,7.55%,-,93.41,-2.24%,-2.77%,-8.61%,2.01,-,2.12,16.49%,76.92%,83.57%,2.19,-,2.12,21.45%,-10.67%,55.91,3.30%,3.79%,6263,0.40,9.40%,-6.81%,2.00,59.74,Yes / Yes,0.13,51.40%,-,1.02,61.74,6.25%,66.47%,13.04%,Aug 07 AMC,623.18K,61.00,0.91%,12.68%,22.30%,"

","633,182",-1.20%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.88,17.87%,230.25M,5.18%,7.15B,249.44,0.12,0.00%,189.10M,15.61%,-146.00M,-,-0.06,59.97%,5.29%,81.31%,822.09M,8.69,65.09%,12.76%,2.98,153.80%,0.99,31.33,129.71%,-27.16%,10.00M,282.74%,0.67,46.20,35.00%,-82.39%,7.38,32.11,251.93%,-,87.73,-42.41%,-36.37%,-3.33%,1.28,-,1.98,24.26%,53.84%,320.88%,1.20,-,1.98,44.04%,-15.99%,72.46,3.99%,4.22%,1783,0.85,25.16%,-17.76%,1.36,34.25,Yes / Yes,0.85,53.23%,-,0.59,29.88,7.25%,-2.11%,32.61%,Jul 31 AMC,3.35M,31.04,10.12%,21.57%,93.55%,"

","1,993,630",3.88%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,28.40,1.57,1.81%,46.08M,-8.58%,2.00B,6.14,7.27,0.12%,43.93M,-4.98%,79.99M,2.84,1.51,103.12%,5.95%,-15.72%,1.37B,1.46,7.10%,-2.60%,4.05,-22.93%,41.23,1.08,9.69%,2.24%,2.62M,-26.85%,15.36,2.91,10.00%,4.29%,37.76,70.90,-33.53%,-,10.86,-19.19%,2.78%,-37.01%,1.30,-,1.95,3.32%,74.00%,18.27%,1.72,"May 17, 2019",1.91,-13.05%,14.77%,37.88,3.56%,3.47%,4200,0.54,-0.41%,5.85%,1.57,68.50,Yes / Yes,0.54,116.05%,0.00%,0.74,44.06,-3.50%,-6.42%,-1.60%,Aug 07 AMC,645.83K,44.66,-8.43%,-4.06%,-21.04%,"

","475,963",1.36%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,82.64,4.44,0.82%,51.38M,-0.51%,18.92B,23.49,15.61,-0.62%,51.16M,11.45%,230.00M,3.92,3.24,92.24%,1.28%,16.61%,4.36B,4.34,30.43%,-0.46%,1.81,26.29%,63.74,5.75,21.88%,3.08%,0.65M,58.79%,7.97,46.02,21.10%,7.33%,194.59,375.88,34.17%,-,42.80,-5.89%,4.17%,-2.44%,1.65,-,0.84,2.84%,44.15%,88.45%,7.82,-,1.28,-64.52%,11.02%,60.86,1.79%,2.17%,9750,0.72,-20.31%,5.28%,2.16,374.36,Yes / Yes,0.68,-21.71%,0.00%,0.60,363.89,2.96%,13.06%,-0.74%,Oct 29 BMO,360.79K,366.72,3.67%,7.02%,21.21%,"

","216,875",0.78%,ZBRA
