Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,51.25,0.79,16.26%,169.85M,1.48%,6.91B,30.11,1.34,-9.01%,142.12M,1.25%,137.70M,3.23,0.28,92.49%,5.30%,26.28%,1.55B,4.45,27.64%,10.07%,4.69,33.54%,9.34,4.33,8.39%,4.94%,7.53M,38.34%,1.10,36.80,15.89%,8.52%,27.55,40.84,37.40%,0.33 (0.82%),25.61,18.47%,6.47%,-1.05%,1.15,0.33 (0.82%),1.71,0.20%,41.40%,46.68%,0.75,"Nov 20, 2024",2.70,28.10%,16.27%,63.23,1.88%,1.66%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.39,40.08,0.95%,5.82%,2.91%,Oct 29 AMC,1.60M,40.41,1.90%,6.67%,21.91%,"

","622,548",0.82%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.50%,143.01M,0.50%,1.53B,17.21,0.58,-8.63%,142.03M,0.71%,-47.27M,-,0.12,72.46%,2.40%,16.59%,445.68M,3.44,71.21%,-4.01%,1.13,1.42%,1.27,7.87,2.65%,-6.17%,3.41M,14.84%,3.54,2.82,15.00%,-31.02%,7.70,10.85,6.17%,-,-,9.40%,-7.99%,-8.02%,1.68,-,2.71,12.97%,68.16%,29.61%,0.06,-,2.71,60.38%,-6.31%,69.10,0.42%,0.39%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.39,9.97,2.46%,98.33%,6.80%,Aug 21 AMC,3.01M,9.98,0.59%,4.10%,7.59%,"

","1,183,706",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.18,5.32,0.08%,451.55M,0.69%,80.38B,27.64,6.38,-0.95%,450.80M,3.57%,2.43B,3.57,1.38,94.82%,1.04%,-7.96%,9.15B,8.78,10.77%,-1.48%,2.10,-0.26%,11.59,15.22,8.35%,17.07%,4.69M,-3.04%,3.76,46.90,9.29%,47.13%,144.80,201.92,-10.59%,1.70 (0.96%),34.83,11.57%,20.27%,-12.61%,0.88,1.73 (0.98%),2.27,8.05%,68.49%,21.86%,3.75,"Oct 31, 2024",3.69,8.09%,36.45%,46.79,2.05%,2.07%,14100,1.29,9.33%,26.55%,1.43,222.36,Yes / Yes,1.29,16.43%,30.71%,1.14,174.77,4.34%,8.49%,11.02%,Nov 04 BMO,2.24M,176.46,0.21%,-3.27%,-0.64%,"

","2,551,184",0.97%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.94,1.43,0.86%,598.04M,-2.68%,11.06B,10.09,1.83,0.00%,592.88M,-18.51%,1.20B,1.11,0.45,28.51%,2.72%,-15.53%,5.83B,1.90,11.80%,-11.61%,5.20,-21.85%,10.74,1.72,12.31%,9.47%,16.12M,-13.68%,5.47,3.38,11.68%,14.45%,15.90,27.50,-13.11%,0.66 (3.60%),-,13.37%,13.77%,-32.76%,-0.14,0.97 (5.25%),0.94,15.78%,31.29%,16.33%,0.60,"Sep 10, 2024",0.96,-2.64%,24.78%,24.02,2.13%,2.59%,23554,0.30,8.68%,20.51%,1.27,27.20,Yes / Yes,0.01,3.34%,40.76%,0.93,18.64,1.13%,0.45%,17.70%,Nov 19 AMC,3.10M,18.49,-7.00%,-18.99%,-14.23%,"

","2,882,209",-0.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.31%,153.41M,2.61%,33.54B,59.64,3.55,-0.15%,94.66M,9.82%,-36.27M,-,0.69,48.86%,4.06%,33.19%,2.30B,14.59,-6.33%,4.49%,2.12,17.13%,9.31,22.77,18.97%,-0.87%,3.84M,7.11%,17.12,12.38,16.32%,-3.24%,153.45,259.61,-4.32%,-,51.43,-10.72%,-2.47%,-18.34%,0.83,-,1.09,48.57%,77.81%,38.15%,7.46,-,1.09,79.05%,-4.74%,60.65,4.49%,3.42%,7348,0.87,30.77%,-1.58%,1.76,225.26,Yes / Yes,0.03,65.17%,-,1.36,205.61,3.71%,22.75%,26.42%,Dec 02 AMC,1.81M,211.99,3.06%,9.95%,13.39%,"

","2,456,370",3.10%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,71.15M,-3.05%,261.38M,-,-2.93,-0.02%,61.58M,-8.85%,-179.28M,-,-0.79,83.16%,8.07%,15.51%,40.56M,6.44,45.10%,-6.33%,2.38,-67.04%,4.98,0.70,-19.28%,-34.60%,4.97M,-70.76%,5.24,0.67,-,-42.89%,2.66,18.07,-76.90%,-,-,-50.05%,-45.41%,-80.63%,1.84,-,7.29,-20.00%,96.77%,31.58%,0.30,-,7.29,45.45%,-515.94%,51.99,7.31%,8.93%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.44,3.34,-,38.39%,-,Nov 06,2.09M,3.50,-0.13%,5.25%,-51.95%,"

","924,822",4.79%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.78,3.00,14.68%,306.50M,4.27%,27.33B,16.11,5.35,-1.83%,261.50M,8.19%,941.21M,4.20,1.30,57.73%,3.40%,29.48%,4.63B,5.91,4.32%,-1.46%,2.77,37.21%,28.31,3.05,-1.51%,9.41%,8.88M,21.54%,24.32,3.54,6.85%,11.70%,55.06,92.80,19.90%,-,15.84,-,10.80%,-7.09%,-0.02,-,4.50,95.81%,74.54%,56.59%,2.71,-,4.50,296.12%,17.93%,61.31,2.56%,3.11%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,1.05,83.36,1.23%,5.67%,3.59%,Nov 25 AMC,3.20M,86.22,3.61%,12.87%,30.32%,"

","3,355,474",3.43%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,-3.05%,3.02B,-,-1.77,-20.95%,107.88M,-7.69%,-270.85M,-,-0.70,43.92%,4.53%,40.13%,355.75M,8.50,21.57%,-5.43%,5.08,39.85%,6.78,4.12,34.63%,-26.70%,4.89M,1.71%,6.62,4.22,-,-34.98%,13.48,36.60,2.34%,-,-,-16.93%,-40.20%,-23.58%,0.99,-,2.87,2095.12%,63.17%,107.49%,1.57,-,3.01,10.91%,-95.07%,49.39,4.61%,5.48%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.41,28.00,0.02%,94.89%,47.72%,Nov 12 BMO,962.80K,27.97,-0.16%,0.23%,35.21%,"

","394,004",-0.11%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,8.98%,467.08M,36.69,0.10,0.00%,116.94M,-4.71%,-41.45M,-,-0.01,17.12%,0.02%,20.13%,1.23B,0.38,-95.05%,-0.26%,0.31,-71.02%,2.72,1.34,158.61%,-3.21%,0.02M,-,2.29,1.59,-,-7.35%,2.62,21.91,-77.68%,-,-,-,-9.02%,-83.39%,0.39,-,1.62,26.18%,17.54%,38.93%,0.25,-,1.81,72.88%,-3.55%,50.29,6.73%,6.80%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.22,3.60,-,50.00%,1.80%,Nov 22 BMO,75.69K,3.64,-0.86%,-1.41%,-52.58%,"

","16,624",1.11%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,263.75,0.03,28.77%,75.06M,-8.01%,779.07M,-,-0.18,-0.60%,69.47M,-17.93%,3.57M,-,-0.11,53.63%,5.20%,-9.65%,498.90M,1.56,-129.44%,1.70%,7.80,-13.30%,0.14,58.59,-35.01%,0.55%,3.61M,-38.95%,5.21,1.57,-,430.38%,7.21,15.35,-41.37%,-,11.61,-,0.63%,-46.91%,1.15,-,7.35,17.01%,89.13%,13.04%,0.43,-,7.35,-94.10%,5.24%,36.56,4.72%,5.32%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.84,8.33,4.27%,70.54%,-24.77%,Nov 06 AMC,462.84K,8.15,-11.06%,-13.24%,-16.97%,"

","389,446",-2.16%,ZIP
