Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.80,0.79,16.26%,169.85M,-2.15%,6.29B,27.50,1.34,-2.07%,142.12M,-9.49%,137.70M,2.94,0.28,92.48%,5.21%,1.43%,1.55B,4.05,27.64%,9.94%,7.54,26.02%,9.34,3.95,8.39%,4.94%,7.41M,30.30%,1.10,33.47,15.89%,8.52%,27.55,41.15,-1.07%,0.33 (0.90%),23.29,18.47%,6.47%,-10.33%,1.16,0.33 (0.89%),1.71,0.20%,41.40%,33.94%,0.78,"Nov 20, 2024",2.70,28.10%,16.27%,34.82,2.11%,1.99%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,1.03,37.06,0.95%,5.82%,2.91%,Oct 29 AMC,982.72K,36.90,-4.07%,-4.41%,9.23%,"

","1,012,990",-0.43%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,0.10%,1.53B,17.12,0.58,-8.15%,142.09M,-0.50%,-73.97M,-,0.14,72.34%,2.51%,15.33%,452.76M,3.38,71.21%,-2.05%,1.09,12.08%,1.20,8.29,2.65%,-9.16%,3.57M,21.10%,3.62,2.74,15.00%,-47.76%,7.70,10.85,0.10%,-,21.46,9.40%,-12.64%,-8.48%,1.67,-,2.56,12.97%,67.98%,28.96%,0.04,-,2.56,14.25%,-4.07%,56.01,0.24%,0.33%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.92,9.94,0.77%,39.13%,6.45%,Dec 09 AMC,3.29M,9.93,-0.02%,0.11%,5.77%,"

","3,031,830",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.19,5.32,0.08%,451.55M,0.79%,75.17B,26.02,6.38,-0.95%,450.80M,-5.37%,2.43B,3.36,1.38,94.90%,1.39%,-12.70%,9.15B,8.21,10.58%,-1.60%,2.63,-5.43%,11.59,14.31,8.40%,17.07%,6.26M,-14.50%,3.78,43.86,9.29%,47.13%,144.80,200.53,1.82%,1.73 (1.04%),32.57,11.57%,20.27%,-17.27%,0.89,1.73 (1.04%),2.27,8.19%,68.49%,14.57%,3.62,"Jan 21, 2025",3.69,8.09%,36.45%,41.07,2.10%,2.11%,14100,1.29,9.33%,26.55%,1.50,220.60,Yes / Yes,1.29,16.43%,30.71%,1.15,163.31,4.34%,8.49%,11.02%,Nov 04 BMO,2.37M,165.90,-1.94%,-4.58%,-5.80%,"

","2,727,787",1.59%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.24,1.43,0.86%,598.04M,-4.20%,11.31B,10.54,1.79,0.00%,592.88M,1.34%,1.20B,1.01,0.45,28.45%,3.06%,-29.94%,5.83B,1.94,11.29%,-9.77%,6.36,-6.15%,10.74,1.76,11.42%,9.47%,18.14M,-7.71%,5.47,3.46,13.06%,14.45%,15.90,27.50,-3.27%,0.66 (3.47%),-,13.37%,13.77%,-31.24%,-0.15,0.97 (5.13%),0.94,14.65%,31.29%,18.97%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,39.74,2.34%,2.15%,23554,0.30,8.68%,20.51%,1.27,26.62,Yes / Yes,0.01,3.34%,40.76%,0.82,19.28,1.13%,0.45%,17.70%,Nov 19 AMC,2.85M,18.91,-2.43%,-7.70%,-11.87%,"

","2,346,350",-1.92%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,2.25%,29.62B,53.31,3.54,-0.12%,95.02M,-8.55%,-36.27M,-,0.69,48.89%,5.06%,8.50%,2.30B,12.88,-6.50%,4.54%,2.68,-6.41%,9.31,20.27,18.68%,-0.87%,4.81M,-10.28%,17.25,10.94,19.82%,-3.24%,153.45,259.61,4.60%,-,45.42,-10.72%,-2.47%,-27.31%,0.88,-,1.09,48.57%,77.81%,22.98%,6.34,-,1.09,79.05%,-4.74%,46.30,2.44%,3.39%,7348,0.87,30.77%,-1.58%,1.82,226.37,Yes / Yes,0.03,65.17%,-,0.64,185.84,3.71%,22.75%,26.42%,Dec 02 AMC,1.79M,188.71,-2.19%,-3.90%,1.97%,"

","1,154,274",1.54%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,2.29%,240.91M,-,-2.93,-0.04%,57.60M,-7.67%,-179.28M,-,-0.79,83.17%,9.55%,-7.12%,40.56M,5.94,45.10%,-14.51%,4.32,-25.12%,4.98,0.63,-19.28%,-34.60%,5.50M,-79.73%,5.08,0.62,-,-42.89%,2.66,18.07,3.30%,-,-,-50.05%,-45.41%,-82.68%,1.86,-,7.29,0.00%,96.77%,17.67%,0.27,-,7.29,45.45%,-515.94%,47.77,8.90%,8.34%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.09,3.24,-,38.39%,-,Nov 06,1.27M,3.13,-1.83%,-5.65%,-49.57%,"

","1,383,894",-3.40%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.49,3.00,14.68%,306.50M,-1.77%,25.58B,15.38,5.35,-1.78%,261.49M,-1.57%,941.21M,4.01,1.30,57.76%,3.27%,19.92%,4.63B,5.53,4.32%,-1.47%,2.63,43.45%,28.31,2.91,-1.51%,9.41%,8.55M,23.08%,24.82,3.32,6.85%,11.70%,55.06,92.80,0.89%,-,14.83,-,10.80%,-11.27%,-0.01,-,4.50,95.81%,74.54%,49.55%,2.30,-,4.50,296.12%,17.93%,47.65,2.17%,2.62%,7420,0.01,2.87%,20.34%,2.40,91.76,Yes / Yes,0.00,44.84%,0.00%,0.75,82.70,1.23%,5.67%,3.59%,Nov 25 AMC,3.25M,82.34,-2.23%,0.53%,21.57%,"

","2,425,225",-0.44%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-4.51%,2.77B,-,-1.76,-10.50%,108.70M,-10.24%,-270.85M,-,-0.70,42.15%,5.38%,-3.60%,355.75M,7.78,22.08%,-8.80%,6.25,49.73%,6.78,3.75,34.78%,-26.70%,5.85M,-4.44%,6.57,3.87,-,-34.98%,13.48,36.60,-2.98%,-,-,-16.93%,-40.20%,-30.57%,1.02,-,2.87,136.21%,63.17%,88.50%,1.23,-,3.01,10.91%,-95.07%,40.86,4.33%,3.85%,2175,0.19,35.01%,-76.13%,1.40,50.66,Yes / Yes,0.01,40.53%,-,0.49,25.30,0.02%,94.89%,47.72%,Nov 12 BMO,935.79K,25.41,-4.56%,-9.82%,19.10%,"

","458,586",0.43%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,8.66%,467.08M,36.69,0.10,0.00%,116.94M,3.12%,-41.45M,-,-0.01,17.12%,0.01%,-1.89%,1.23B,0.38,-96.74%,3.66%,0.25,-5.21%,2.72,1.34,158.61%,-3.21%,0.01M,-77.08%,2.29,1.59,-,-7.35%,2.62,21.91,3.70%,-,-,-,-9.02%,-83.39%,-0.16,-,1.62,26.18%,17.54%,38.93%,0.26,-,1.81,72.88%,-3.55%,54.15,7.22%,7.48%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.50,3.64,-,50.00%,1.80%,Nov 22 BMO,58.90K,3.64,3.29%,0.10%,-41.52%,"

","29,439",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,239.16,0.03,28.98%,75.06M,4.23%,707.76M,-,-0.18,-0.52%,69.39M,-10.42%,3.57M,-,-0.11,53.64%,4.08%,-23.18%,498.90M,1.42,-129.44%,1.70%,6.50,-17.71%,0.14,53.12,-35.01%,0.55%,2.83M,-45.90%,5.20,1.42,-,430.38%,6.84,15.35,2.07%,-,10.55,-,0.63%,-51.86%,1.20,-,7.35,17.01%,89.13%,8.04%,0.37,-,7.35,-94.10%,5.24%,41.08,5.25%,4.78%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.21,6.95,4.27%,70.54%,-24.77%,Nov 06 AMC,435.21K,7.39,-2.20%,-14.19%,-21.06%,"

","526,993",6.33%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,12.52,4.39,1.59%,147.70M,0.62%,8.13B,11.00,5.00,-5.92%,145.36M,-7.01%,647.00M,2.36,1.27,76.43%,3.76%,14.96%,4.94B,1.65,12.43%,-2.62%,4.13,29.19%,40.25,1.37,2.29%,0.79%,5.47M,29.03%,-,-,5.30%,11.76%,37.76,63.22,1.42%,1.64 (2.99%),10.86,1.26%,9.09%,-12.97%,1.10,1.66 (3.02%),-,10.69%,-,45.73%,1.52,"Nov 14, 2024",0.14,-18.96%,18.06%,45.35,2.33%,2.76%,9679,0.57,11.67%,13.10%,2.96,60.58,Yes / Yes,0.12,21.38%,37.74%,0.81,54.89,1.76%,16.48%,8.11%,Jan 21 AMC,1.33M,55.02,-1.33%,-3.00%,14.51%,"

","1,068,569",0.24%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.80,11.93,17.55%,120.39M,-2.05%,2.49B,7.10,3.02,0.00%,99.23M,9.72%,1.44B,0.07,2.95,46.79%,10.71%,17.68%,7.47B,0.33,166.87%,14.91%,1.63,18.87%,32.61,0.66,-79.85%,14.97%,10.63M,63.85%,19.94,1.08,26.21%,44.28%,8.73,29.00,-0.09%,5.61 (26.15%),1.17,-,17.37%,-26.04%,1.69,3.93 (18.30%),1.26,36.98%,27.42%,145.59%,1.22,"Dec 02, 2024",1.33,167.33%,23.81%,51.88,5.31%,5.23%,6460,1.49,21.47%,19.26%,3.88,19.36,Yes / Yes,1.11,149.38%,-,0.77,22.49,15.59%,34.46%,117.22%,Nov 20 BMO,6.52M,21.45,4.83%,-1.46%,16.87%,"

","5,045,596",-4.62%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,391.04,0.03,20.69%,342.91M,-1.69%,3.66B,11.28,0.93,2.08%,272.31M,-6.43%,9.00M,36.70,0.23,77.70%,11.76%,5.86%,1.22B,3.00,-7.82%,-13.76%,3.67,-11.93%,4.87,2.15,-0.22%,0.13%,32.03M,-37.69%,0.42,24.77,10.65%,0.46%,7.65,18.69,-0.29%,-,11.01,-,0.30%,-43.94%,1.02,-,0.63,44.78%,83.40%,36.99%,0.47,-,0.63,-92.06%,11.26%,46.19,3.73%,4.30%,3516,0.82,-0.26%,0.74%,2.92,11.37,Yes / Yes,0.81,-11.84%,0.00%,1.43,10.64,1.41%,26.87%,-3.25%,Nov 12 AMC,8.72M,10.48,-2.05%,-3.67%,-11.24%,"

","12,464,490",-1.46%,ZI
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,18.77,0.43,76.02%,252.42M,-4.19%,3.24B,19.24,0.42,0.00%,60.54M,-2.68%,108.84M,-,-,21.37%,3.03%,-10.21%,2.12B,1.53,-27.80%,-2.63%,2.13,-29.20%,3.62,2.21,15.47%,3.69%,1.84M,-27.21%,0.84,9.49,-2.63%,12.47%,7.13,15.26,-3.15%,0.12 (1.49%),14.34,-,6.48%,-47.58%,0.66,0.13 (1.62%),0.79,11.31%,55.26%,12.20%,0.31,"Jul 05, 2024",1.41,20.85%,9.24%,43.05,2.96%,3.70%,7201,1.19,21.21%,5.13%,2.62,9.34,Yes / Yes,0.84,-54950.00%,24.23%,0.72,7.96,-5.04%,-45.65%,-,Sep 18 BMO,860.34K,8.00,-5.02%,-0.19%,-22.81%,"

","615,734",0.50%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.57,77.72%,54.32M,-0.81%,17.77B,40.30,1.79,-0.29%,52.03M,-9.03%,-133.00M,-,0.22,19.40%,2.19%,18.28%,2.16B,8.24,7.33%,-1.47%,2.35,59.24%,19.94,3.62,31.32%,-2.08%,1.14M,36.78%,8.84,8.16,32.70%,-2.90%,38.06,83.67,1.83%,-,71.35,-2.24%,-2.54%,-13.77%,2.09,-,3.13,-5.81%,76.44%,89.57%,2.10,-,3.13,14.69%,-9.93%,45.18,2.24%,2.57%,6263,0.25,13.12%,-6.17%,2.04,78.39,Yes / Yes,0.13,28.33%,-,0.51,71.40,4.60%,38.66%,17.14%,Nov 06 AMC,483.23K,72.15,-3.36%,0.28%,31.55%,"

","245,149",1.05%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.70,21.06%,205.64M,7.41%,4.48B,24.58,0.77,0.34%,187.45M,-27.86%,-120.29M,-,0.22,64.18%,9.15%,-38.85%,901.40M,4.97,148.90%,9.59%,2.03,10.86%,2.06,9.21,31.57%,-17.43%,17.16M,136.07%,1.77,10.69,38.15%,-38.51%,7.84,38.20,5.50%,-,47.57,-42.41%,-17.93%,-50.31%,1.18,-,3.32,24.26%,54.40%,142.09%,1.58,-,3.32,48.22%,-11.33%,41.96,6.43%,6.93%,1783,0.41,29.97%,-13.34%,1.62,37.54,Yes / Yes,0.41,66.07%,-,0.42,18.61,6.18%,393.67%,41.97%,Nov 11 AMC,8.46M,18.98,-5.66%,-18.39%,-8.94%,"

","3,579,116",1.99%,ZETA
