Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.01,0.71,16.27%,172.26M,-0.88%,5.24B,23.36,1.30,-10.41%,144.59M,-7.44%,124.20M,3.01,0.31,84.52%,3.19%,-4.50%,1.53B,3.42,20.75%,5.97%,5.78,3.23%,9.34,3.25,10.89%,4.22%,4.61M,18.24%,0.91,33.35,14.28%,7.19%,25.09,34.58,3.16%,0.27 (0.89%),18.51,18.47%,5.80%,-12.26%,1.19,0.31 (1.02%),1.95,0.20%,39.86%,20.92%,0.62,"May 17, 2024",3.31,95.74%,15.14%,38.25,1.59%,1.87%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.05,30.14,1.18%,12.06%,0.46%,Apr 23 AMC,798.18K,30.34,-3.84%,-4.68%,1.19%,"

","834,717",0.66%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,4.36%,1.49B,19.40,0.52,-7.99%,136.85M,-1.57%,-62.61M,-,0.09,73.69%,5.12%,6.80%,438.33M,3.40,29.09%,-0.36%,4.34,17.68%,0.94,10.69,21.60%,-8.44%,7.01M,-12.99%,3.69,2.72,-,-51.53%,7.05,12.08,6.91%,-,-,9.40%,-11.66%,-16.80%,1.72,-,2.50,12.97%,67.51%,42.55%,0.35,-,2.50,50.48%,-8.58%,53.06,2.75%,3.43%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.45,9.91,0.88%,61.76%,6.47%,May 22 AMC,1.61M,10.05,0.32%,4.29%,14.09%,"

","733,022",1.41%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.41,5.19,0.08%,458.37M,3.87%,81.47B,27.93,6.39,-6.34%,455.93M,5.62%,2.39B,3.61,1.50,95.56%,1.32%,-1.55%,8.73B,9.33,8.42%,0.02%,1.75,-3.28%,11.07,16.13,10.81%,17.02%,6.03M,9.47%,4.33,41.25,9.53%,50.06%,144.80,201.92,-9.54%,1.73 (0.97%),46.55,11.57%,20.26%,-11.58%,0.86,1.61 (0.90%),1.94,8.05%,68.34%,23.30%,3.60,"Jul 18, 2024",3.33,17.17%,35.97%,68.25,1.59%,1.83%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.53,178.83,1.70%,2.54%,9.50%,May 02 BMO,3.45M,178.54,3.45%,8.24%,0.34%,"

","1,844,075",-0.16%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.99,1.43,1.10%,606.77M,-1.89%,13.73B,11.63,1.96,0.00%,593.93M,9.64%,1.19B,1.04,0.43,39.12%,3.10%,9.12%,5.52B,2.49,13.42%,3.54%,3.98,7.27%,9.92,2.30,18.45%,9.82%,18.44M,-15.65%,4.58,4.99,15.40%,15.03%,15.90,28.13,7.42%,0.71 (3.10%),-,13.37%,13.12%,-18.73%,-0.10,0.62 (2.71%),1.11,15.78%,31.20%,43.82%,0.74,"Apr 09, 2024",1.15,7.93%,24.81%,48.63,2.88%,2.97%,23554,0.27,3.63%,21.49%,1.14,29.09,Yes / Yes,0.13,-18.31%,0.00%,0.62,23.77,5.91%,-23.59%,4.72%,May 15 AMC,4.63M,22.86,-3.17%,4.52%,5.60%,"

","2,855,023",-3.83%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,10.94%,28.36B,56.18,3.34,-0.23%,90.85M,7.46%,-73.50M,-,0.70,47.35%,5.17%,-6.75%,2.03B,13.97,68.01%,5.60%,2.37,-5.61%,7.22,25.97,11.05%,-1.99%,4.70M,24.40%,14.82,12.66,26.82%,-8.68%,131.59,259.61,-15.31%,-,51.58,-17.41%,-3.23%,-27.72%,0.83,-,1.67,53.60%,77.75%,42.60%,6.73,-,1.67,73.33%,-6.90%,63.52,3.37%,3.44%,5962,1.13,37.16%,-3.62%,1.56,230.73,Yes / Yes,1.08,139.17%,-,1.20,183.91,3.19%,33.96%,32.09%,May 30 AMC,1.98M,187.65,7.90%,6.32%,-1.57%,"

","2,380,892",2.03%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.32%,70.77M,-12.67%,709.39M,-,-3.69,-0.48%,62.27M,-20.33%,-218.90M,-,-0.84,113.65%,29.76%,-32.43%,40.56M,17.49,38.56%,-0.93%,26.74,-22.92%,6.46,1.55,-34.50%,-41.82%,18.53M,-57.36%,6.89,1.45,-,-51.86%,9.56,30.53,-34.06%,-,-,-50.05%,-43.66%,-67.28%,1.83,-,9.19,-20.00%,96.66%,4.50%,0.83,-,9.19,21.74%,-527.00%,31.51,6.28%,7.37%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.85,10.45,170.40%,118.25%,-,May 07 BMO,693.04K,9.99,-13.62%,-19.65%,-33.31%,"

","591,155",-4.40%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.37,2.69,22.32%,260.90M,2.15%,19.44B,13.62,4.62,-0.35%,240.24M,1.42%,838.33M,15.58,1.21,60.05%,5.19%,-10.06%,4.56B,4.26,-15.87%,-0.53%,4.19,-13.97%,26.83,2.34,5.30%,8.90%,12.48M,-6.39%,23.88,2.63,1.50%,11.31%,58.87,75.90,-12.60%,-,11.82,-,10.05%,-17.20%,-0.05,-,4.36,95.81%,73.37%,6.76%,1.32,-,4.36,19565.00%,17.35%,52.30,1.93%,2.08%,7420,0.01,3.13%,18.37%,2.57,75.41,Yes / Yes,0.00,1250.20%,0.00%,0.66,62.96,1.35%,13.52%,3.25%,May 20 AMC,2.98M,62.85,0.09%,1.05%,-4.49%,"

","1,963,184",-0.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,3.89%,1.98B,-,-1.23,-11.16%,98.19M,-0.20%,-338.95M,-,-0.78,42.28%,3.34%,2.56%,291.07M,6.80,13.53%,-2.11%,5.01,-26.57%,7.83,2.56,58.90%,-31.41%,3.28M,-28.84%,7.61,2.64,-,-38.44%,13.48,32.60,-26.67%,-,-,-16.93%,-44.04%,-38.53%,1.06,-,4.43,2095.12%,62.86%,48.66%,1.09,-,4.63,18.13%,-129.65%,58.76,4.01%,4.87%,2175,0.08,25.94%,-116.45%,1.17,51.82,Yes / Yes,0.01,-7.51%,-,0.36,20.00,15.83%,40.53%,38.78%,May 08 AMC,654.41K,20.04,3.03%,15.86%,-10.41%,"

","232,622",0.20%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,27.55%,1.72B,21.66,0.62,0.00%,116.14M,15.95%,-126.89M,-,0.00,0.52%,0.07%,-30.67%,1.20B,1.43,128.59%,-,2.20,-,2.82,4.80,2411.11%,-4.29%,0.09M,-,2.21,6.13,-,-9.63%,8.70,21.91,-17.11%,-,-,-,-27.40%,-38.31%,-,-,1.63,26.18%,16.84%,55.40%,1.20,-,1.82,18.59%,-4.42%,65.01,15.05%,10.52%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / No,0.04,44.09%,-,0.55,12.35,-5.49%,-26.63%,-8.66%,May 21 BMO,38.96K,13.52,26.84%,8.16%,-12.82%,"

","21,491",9.47%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.83,0.36,30.20%,76.17M,0.00%,946.42M,2221.45,0.00,-0.73%,69.32M,-0.63%,37.58M,2.60,-0.07,51.05%,4.29%,-21.63%,584.21M,1.62,-147.21%,-1.82%,5.67,-29.25%,0.13,74.79,101.97%,5.70%,2.97M,-40.33%,5.17,1.84,10.30%,855.40%,9.07,19.29,-31.44%,-,9.64,-,6.67%,-50.60%,1.22,-,6.58,17.01%,89.88%,5.01%,0.33,-,6.58,-27.43%,12.87%,39.31,3.43%,2.92%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.98,9.46,1.01%,-17.03%,-33.48%,May 09 AMC,524.30K,9.53,-3.27%,-8.10%,-23.51%,"

","514,627",0.74%,ZIP
