Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.26,0.98,11.57%,168.52M,-1.30%,6.13B,24.79,1.47,-57.94%,148.79M,4.20%,169.50M,4.79,0.36,91.76%,3.48%,7.75%,1.58B,3.88,4.79%,1.25%,5.12,-8.17%,9.19,3.97,9.60%,6.29%,5.18M,17.25%,0.86,42.37,7.78%,10.49%,27.74,41.15,-2.31%,0.37 (1.01%),23.57,-7.41%,8.11%,-11.45%,1.03,0.35 (0.96%),1.72,-5.41%,41.66%,31.36%,0.86,"May 20, 2025",2.87,38.39%,16.67%,56.70,1.56%,2.05%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.47,35.69,1.36%,6.90%,4.01%,Apr 22 AMC,1.01M,36.44,0.59%,8.05%,2.18%,"

","472,748",2.10%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.58,5.57,0.10%,446.04M,2.43%,75.82B,24.94,6.83,-0.50%,444.77M,8.17%,2.52B,3.72,1.62,95.94%,2.30%,0.24%,9.29B,8.16,5.29%,-0.39%,3.51,-3.64%,10.44,16.32,9.55%,17.70%,10.21M,0.51%,3.87,44.06,8.23%,51.85%,139.70,200.33,4.52%,1.99 (1.17%),33.24,11.91%,25.04%,-14.99%,0.94,1.86 (1.09%),1.04,8.14%,69.48%,21.90%,3.94,"Jul 18, 2025",1.74,7.23%,37.01%,65.11,0.28%,2.26%,13800,1.45,6.32%,27.12%,1.50,200.31,Yes / Yes,1.16,7.88%,32.86%,1.04,169.42,1.37%,5.00%,1.37%,May 06 BMO,2.91M,170.30,4.86%,7.87%,-0.90%,"

","3,024,272",0.52%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.89,1.57,0.86%,593.65M,2.03%,10.15B,9.35,1.83,0.00%,588.53M,-9.91%,1.30B,0.95,0.43,22.11%,2.28%,-16.95%,6.26B,1.62,9.12%,-8.69%,4.29,-10.98%,10.73,1.59,12.81%,10.29%,13.39M,-28.33%,5.35,3.19,11.42%,15.68%,16.34,27.50,-12.53%,0.69 (4.02%),-,8.45%,15.06%,-37.82%,-0.18,0.70 (4.09%),1.02,13.97%,29.66%,4.65%,0.58,"Apr 10, 2025",1.05,10.00%,24.06%,40.11,1.84%,2.78%,24471,0.27,13.41%,20.76%,1.38,23.51,Yes / Yes,0.01,38.73%,45.76%,1.16,17.18,-9.78%,-15.96%,8.02%,May 20 AMC,3.12M,17.10,-5.06%,-7.82%,-16.13%,"

","3,636,385",-0.47%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.90%,155.70M,14.66%,45.93B,80.91,3.65,-0.47%,96.69M,28.01%,-38.78M,-,0.80,54.86%,9.03%,52.22%,2.55B,18.04,-0.12%,9.47%,3.20,43.95%,11.59,25.45,14.45%,-0.81%,8.73M,88.34%,19.30,15.28,11.51%,-2.68%,153.45,293.53,63.53%,-,66.47,-10.72%,-2.11%,0.51%,1.09,-,1.18,48.24%,77.33%,92.26%,8.66,-,1.18,49.20%,-4.59%,84.10,4.81%,2.59%,7348,0.68,25.46%,-1.52%,1.68,287.73,Yes / Yes,0.02,-121.43%,-,1.44,293.18,1.74%,11.64%,22.57%,May 29 AMC,2.72M,295.03,16.91%,31.57%,47.38%,"

","3,922,872",0.63%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.32,3.33,14.64%,261.11M,2.64%,24.50B,14.28,5.67,-1.99%,258.26M,3.52%,1.05B,9.21,1.38,62.58%,2.72%,8.07%,4.70B,5.21,1.00%,-0.36%,2.86,-5.13%,29.34,2.76,1.34%,9.87%,7.02M,33.78%,25.82,3.14,2.64%,12.19%,55.06,92.80,-0.77%,-,14.39,106.45%,11.73%,-12.74%,0.69,-,4.48,49.60%,75.85%,47.08%,1.89,-,4.48,24.11%,18.13%,55.62,0.86%,1.25%,7412,0.01,2.98%,22.31%,2.33,91.04,Yes / Yes,0.00,18.68%,0.00%,0.93,81.27,0.72%,9.22%,2.93%,May 21 AMC,2.46M,80.98,-0.51%,5.34%,5.58%,"

","2,287,023",-0.36%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,0.35%,3.42B,88.28,0.35,-22.38%,108.40M,-0.16%,-252.07M,-,-0.42,50.87%,4.59%,-8.44%,418.33M,8.17,44.55%,5.25%,4.25,10.66%,7.48,4.16,124.46%,-23.32%,4.98M,71.14%,7.80,3.99,-,-32.05%,16.01,39.77,18.86%,-,-,-3.18%,-30.63%,-21.72%,0.95,-,3.09,98.38%,63.45%,94.44%,1.48,-,3.26,28.63%,-64.09%,50.54,3.44%,3.37%,1869,0.24,43.72%,-60.26%,1.29,54.07,Yes / Yes,0.02,18.43%,-,0.96,31.19,-5.41%,92.78%,22.19%,May 08 BMO,1.17M,31.13,2.22%,-1.06%,10.81%,"

","1,119,317",-0.19%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-2.66%,6.75B,12.30,2.17,-,-,18.22%,-710.26M,-,-0.86,4.02%,-,2.70%,11.52B,0.59,61.71%,-2.46%,1.10,18.85%,-12.89,-,249.48%,-11.48%,0.92M,8.24%,5.39,4.95,-,-,13.00,33.32,-6.03%,-,-,-,-,-19.95%,0.16,-,0.45,118.66%,17.93%,105.15%,1.11,-,0.59,37.41%,-7.36%,52.15,1.32%,3.74%,17439,-,43.08%,-6.16%,1.00,39.54,Yes / Yes,-,66.34%,-,0.41,26.76,19.27%,-136.23%,47.60%,May 15 BMO,836.36K,26.67,-3.32%,10.52%,10.79%,"

","339,704",-0.34%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.40,5.13,1.68%,147.57M,1.13%,7.12B,8.73,5.52,-1.38%,145.09M,3.52%,756.00M,1.55,1.30,78.49%,3.95%,-5.45%,4.98B,1.43,4.92%,-2.11%,2.91,-20.48%,42.43,1.14,6.36%,0.91%,5.73M,14.17%,-,-,6.07%,13.06%,39.32,63.22,-11.06%,1.74 (3.60%),7.29,3.54%,10.04%,-23.68%,0.86,1.70 (3.52%),-,8.98%,-,22.71%,1.36,"May 15, 2025",0.15,28.90%,21.03%,54.93,1.80%,2.23%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.81,46.95,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.97M,48.25,1.14%,3.74%,-6.03%,"

","1,583,887",2.77%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.86,19.53,1.18%,120.46M,-4.39%,2.02B,-,-1.91,0.00%,119.04M,8.76%,2.35B,-,1.22,48.42%,18.40%,-13.16%,8.87B,0.23,-86.23%,-8.10%,3.05,-21.16%,32.86,0.51,-177.87%,23.04%,21.90M,-19.63%,19.19,0.87,-,72.40%,11.03,29.00,-21.94%,0.93 (5.56%),0.57,-,27.51%,-42.21%,1.75,7.61 (45.43%),1.10,20.63%,34.71%,51.88%,0.90,"Jun 02, 2025",1.18,192.29%,31.33%,50.43,2.00%,4.96%,6700,1.49,65.83%,26.52%,4.12,15.12,Yes / Yes,1.16,226.86%,22.25%,0.95,16.93,9.06%,30.79%,28.46%,May 19 BMO,7.17M,16.76,-1.18%,9.34%,-11.43%,"

","6,808,325",-1.00%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.91,0.33,78.19%,252.58M,-0.12%,3.46B,17.25,0.49,0.00%,55.08M,7.05%,83.40M,1.31,-,11.96%,7.55%,4.81%,2.11B,1.65,20.01%,-7.13%,4.26,7.87%,3.76,2.26,20.31%,2.78%,4.16M,-31.06%,0.74,11.43,19.75%,8.89%,6.05,12.77,2.91%,0.14 (1.69%),17.88,-,4.94%,-33.44%,0.74,0.13 (1.52%),0.80,-,55.89%,40.50%,0.25,"Jul 07, 2025",1.41,-37.52%,9.45%,58.11,1.45%,1.58%,7395,1.13,2.26%,3.96%,2.75,8.72,Yes / Yes,0.78,-54950.00%,41.40%,0.39,8.51,-4.68%,-8.40%,-,Mar 27 BMO,977.16K,8.50,0.28%,9.72%,1.58%,"

","376,605",-0.12%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,3.17%,16.61B,30.28,2.25,-0.20%,49.87M,0.55%,-81.00M,-,0.42,18.01%,2.47%,-6.58%,2.31B,7.21,19.79%,9.01%,2.17,-17.41%,19.70,3.45,35.84%,-1.29%,1.23M,75.89%,6.58,10.34,32.13%,-1.72%,39.83,86.58,-4.02%,-,53.24,20.21%,-1.68%,-21.46%,2.11,-,2.46,-4.00%,76.44%,70.73%,2.07,-,2.46,49.24%,-6.94%,56.25,1.19%,1.89%,6856,0.14,14.96%,-3.51%,2.20,78.88,Yes / Yes,0.02,131.84%,-,0.60,67.35,1.51%,11.72%,13.04%,May 07 AMC,566.60K,68.00,1.88%,3.32%,0.43%,"

","342,154",0.97%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.29,20.88%,211.97M,-2.95%,3.10B,15.05,0.88,0.00%,186.36M,-3.73%,-51.80M,-,0.14,63.66%,11.15%,-21.89%,1.08B,2.89,16.52%,4.24%,4.25,-34.80%,2.87,4.59,28.27%,-6.33%,20.78M,-19.99%,1.55,8.51,20.44%,-11.93%,10.69,38.20,-26.79%,-,25.57,-5.22%,-5.88%,-65.52%,1.25,-,3.33,26.86%,54.78%,23.20%,0.66,-,3.33,73.68%,-3.42%,47.12,2.17%,2.79%,2191,0.31,40.36%,-4.82%,1.40,25.75,Yes / Yes,0.30,56.04%,-,0.74,12.93,4.02%,0.27%,35.64%,May 01 AMC,4.89M,13.17,-2.82%,-0.31%,-35.93%,"

","3,600,246",1.86%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,20.18,1.60,2.31%,42.23M,0.59%,1.36B,4.50,7.18,0.73%,41.12M,2.64%,76.66M,4.52,1.19,106.80%,8.20%,-17.37%,1.42B,0.96,2.61%,-4.18%,5.39,-44.05%,43.13,0.75,5.64%,2.12%,3.37M,-43.12%,10.24,3.15,4.47%,4.12%,29.15,60.62,-40.58%,-,5.88,-20.26%,2.85%,-46.73%,1.62,-,1.52,0.43%,71.81%,10.79%,1.40,"May 17, 2019",1.52,36.80%,15.50%,49.58,3.15%,3.65%,3800,0.47,3.24%,5.41%,2.00,42.57,Yes / Yes,0.47,143.08%,0.00%,0.66,31.17,1.84%,-8.51%,4.50%,May 08 AMC,626.06K,32.29,0.25%,-2.66%,-29.67%,"

","410,098",3.59%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,27.60,10.58,0.80%,51.14M,-1.02%,14.85B,17.77,16.43,0.80%,50.45M,14.08%,549.00M,2.64,3.30,91.55%,1.64%,-1.99%,5.09B,2.91,7.58%,0.24%,1.24,-28.04%,70.91,4.12,13.00%,7.24%,0.83M,-7.78%,17.28,16.89,10.45%,16.16%,205.73,427.76,-24.40%,-,14.83,0.42%,9.33%,-31.74%,1.75,-,1.02,2.27%,46.59%,41.93%,9.14,-,1.45,109.89%,15.19%,58.25,1.56%,3.10%,9900,0.65,16.72%,10.78%,1.95,319.27,Yes / Yes,0.62,18.23%,0.00%,0.87,285.96,1.39%,11.14%,10.65%,Apr 29 BMO,665.87K,291.99,1.70%,10.43%,-14.00%,"

","577,271",2.11%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.36,4.51,0.14%,197.90M,-2.51%,18.17B,11.05,8.32,-0.52%,197.57M,-10.29%,913.30M,4.82,1.98,95.00%,3.01%,-11.67%,7.70B,2.36,-0.35%,1.19%,2.53,-18.01%,62.63,1.47,4.31%,4.19%,5.95M,-19.74%,7.00,13.13,4.22%,7.31%,89.92,116.71,-13.05%,0.89 (0.97%),14.62,-4.13%,4.81%,-21.30%,0.73,0.96 (1.05%),1.46,-0.77%,62.31%,2.15%,2.57,"Jun 26, 2025",2.44,-2.39%,18.72%,39.72,1.27%,1.62%,17000,0.58,3.30%,11.86%,2.47,106.64,Yes / Yes,0.53,9.01%,21.66%,0.56,91.11,0.73%,2.22%,1.05%,May 05 BMO,2.35M,91.85,-2.52%,-8.29%,-13.05%,"

","1,324,624",0.81%,ZBH
