Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.62,0.79,16.06%,172.26M,11.17%,6.77B,29.73,1.34,-9.07%,142.45M,10.74%,137.70M,3.19,0.28,86.45%,5.58%,31.63%,1.55B,4.36,27.71%,7.37%,5.31,24.25%,9.34,4.27,8.38%,4.94%,7.95M,40.28%,1.11,36.05,15.89%,8.52%,27.55,38.80,35.70%,0.27 (0.67%),25.09,18.47%,6.47%,2.86%,1.14,0.32 (0.80%),1.71,0.20%,41.40%,44.86%,0.97,"Nov 20, 2024",2.70,28.10%,16.27%,77.52,3.16%,2.20%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,1.32,38.48,0.95%,5.82%,2.91%,Oct 29 AMC,1.50M,39.91,8.37%,13.88%,23.74%,"

","1,971,746",3.72%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.68%,153.54M,-0.10%,1.52B,17.39,0.57,-6.74%,141.75M,14.83%,-47.27M,-,0.11,74.36%,4.12%,17.00%,445.68M,3.41,70.45%,4.44%,2.26,-6.16%,1.27,7.82,1.33%,-6.17%,5.84M,29.37%,3.54,2.80,15.00%,-31.02%,7.55,10.85,5.43%,-,-,9.40%,-7.99%,-8.66%,1.69,-,2.71,12.97%,68.16%,31.26%,0.13,-,2.71,60.38%,-6.31%,74.17,0.33%,1.32%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.03,9.90,2.46%,98.33%,6.80%,Aug 21 AMC,2.58M,9.91,2.20%,9.28%,8.28%,"

","2,670,701",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.03,5.32,0.08%,458.37M,-6.77%,76.86B,26.69,6.38,0.00%,452.68M,-9.07%,2.43B,3.35,1.38,95.84%,0.97%,-9.52%,9.15B,8.40,10.42%,-0.85%,2.35,3.30%,11.59,14.70,8.66%,17.07%,4.38M,4.41%,3.80,44.85,9.55%,47.13%,144.80,201.92,-13.68%,1.70 (1.00%),33.30,11.57%,20.27%,-15.63%,0.91,1.73 (1.01%),2.27,8.05%,68.49%,17.66%,4.51,"Oct 31, 2024",3.69,8.09%,36.45%,28.59,3.06%,2.20%,14100,1.29,9.33%,26.55%,1.50,222.92,Yes / Yes,1.29,16.43%,30.71%,2.84,175.27,4.34%,8.49%,11.02%,Nov 04 BMO,1.86M,170.37,-7.96%,-9.59%,-4.90%,"

","5,274,507",-2.80%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.03,1.42,0.86%,606.77M,-3.12%,13.57B,11.36,2.00,0.00%,592.88M,-12.76%,1.19B,1.23,0.40,34.61%,3.09%,13.51%,5.61B,2.42,14.49%,-2.08%,6.95,11.12%,10.31,2.20,18.16%,9.95%,18.33M,-7.08%,4.71,4.82,13.00%,14.81%,15.90,27.50,6.63%,0.68 (3.00%),-,13.37%,12.68%,-17.49%,-0.08,0.97 (4.28%),1.22,15.78%,31.13%,42.75%,0.79,"Sep 10, 2024",1.26,-0.18%,24.65%,38.73,2.27%,2.28%,23554,0.30,3.60%,21.14%,1.31,29.53,Yes / Yes,0.12,-3.11%,40.76%,0.91,22.97,0.90%,2.93%,6.28%,Nov 19 AMC,2.64M,22.69,-6.95%,-4.09%,6.58%,"

","2,397,436",-1.22%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,3.35%,29.44B,55.27,3.49,-0.15%,94.08M,9.10%,-57.71M,-,0.63,46.94%,5.14%,12.42%,2.17B,13.58,-10.59%,-0.84%,2.77,12.88%,8.36,23.10,22.45%,-1.39%,4.84M,18.08%,15.80,12.22,18.50%,-5.77%,153.45,259.61,-12.88%,-,50.32,-10.72%,-4.38%,-25.65%,0.79,-,1.04,48.57%,77.87%,25.79%,5.54,-,1.04,72.20%,-5.71%,60.21,2.85%,2.92%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,1.00,186.91,4.48%,24.95%,30.30%,Sep 03 AMC,1.75M,193.03,2.35%,7.82%,1.16%,"

","1,744,645",3.27%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,42.22%,273.06M,-,-3.57,-0.15%,61.39M,26.32%,-194.65M,-,-0.91,96.73%,12.48%,16.01%,40.56M,6.73,32.96%,-17.97%,3.93,-69.11%,5.38,0.71,-19.17%,-34.97%,7.66M,-69.23%,6.00,0.64,-,-42.98%,2.66,18.24,-74.65%,-,-,-50.05%,-45.92%,-78.95%,1.74,-,6.59,-20.00%,96.71%,44.36%,0.32,-,6.59,42.78%,-543.77%,65.22,16.98%,8.86%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.68,3.78,-,-47.48%,-,Aug 09 BMO,1.95M,3.84,23.29%,15.09%,-53.19%,"

","1,332,531",1.59%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,28.55,2.79,15.02%,307.79M,6.57%,24.53B,17.27,4.62,-0.93%,261.57M,16.64%,875.37M,4.76,1.31,57.70%,3.32%,41.77%,4.59B,5.35,-15.87%,0.37%,2.71,30.15%,27.68,2.88,5.30%,9.01%,8.68M,28.91%,24.46,3.26,6.00%,11.27%,55.06,77.85,10.82%,-,14.26,-,10.22%,2.36%,-0.06,-,4.45,95.81%,74.59%,44.73%,1.61,-,4.45,508.08%,17.80%,80.09,2.14%,2.24%,7420,0.01,2.76%,19.08%,2.47,75.79,Yes / Yes,0.00,17.25%,0.00%,1.21,77.75,1.20%,14.44%,2.09%,Nov 25 AMC,3.20M,79.69,9.38%,13.77%,24.08%,"

","3,859,541",2.50%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-1.75%,3.00B,-,-1.82,-11.47%,98.53M,21.98%,-298.33M,-,-0.78,42.08%,4.82%,75.65%,322.71M,9.31,13.14%,7.84%,6.28,82.86%,7.18,4.22,39.32%,-28.50%,4.75M,8.49%,7.37,4.11,-,-36.46%,13.48,36.60,10.87%,-,-,-16.93%,-42.02%,-17.21%,1.02,-,3.29,2095.12%,62.95%,124.78%,1.43,-,3.46,24.90%,-109.67%,61.85,2.89%,4.34%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,1.05,30.92,7.45%,-15.75%,45.95%,Nov 12 BMO,756.24K,30.30,4.65%,22.69%,52.13%,"

","796,396",-2.01%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,4.66%,488.54M,19.38,0.20,0.00%,116.59M,9.14%,-57.85M,-,-0.00,17.16%,0.03%,37.91%,1.22B,0.40,26.57%,99.53%,0.40,-68.74%,2.73,1.40,405.88%,-4.29%,0.03M,-,2.20,1.74,-,-9.63%,2.62,21.91,-76.58%,-,-,-,-12.58%,-82.57%,-,-,1.61,26.18%,17.21%,45.80%,0.25,-,1.80,69.95%,-3.73%,56.67,7.10%,6.18%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.87,3.95,-2.36%,-133.33%,5.18%,Aug 22 BMO,78.87K,3.82,1.92%,12.54%,-58.40%,"

","68,630",-3.41%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,34.61,0.29,36.08%,76.17M,6.66%,986.44M,-,-0.19,-0.48%,63.49M,3.33%,30.22M,-,-0.12,53.20%,6.16%,20.51%,537.45M,1.84,-146.15%,2.46%,7.92,-8.48%,0.25,40.31,11.05%,4.65%,3.91M,-13.12%,5.27,1.88,-,855.40%,7.21,15.35,-28.56%,-,11.35,-,5.26%,-35.31%,1.20,-,7.44,17.01%,89.51%,37.73%,0.37,-,7.44,-44.78%,11.55%,60.47,3.66%,3.62%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.35,9.35,4.27%,0.00%,-27.44%,Nov 06 AMC,493.74K,9.93,4.58%,4.68%,-4.11%,"

","668,248",6.20%,ZIP
