Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.41,0.79,16.26%,169.85M,1.31%,6.34B,27.85,1.34,-2.08%,142.12M,-7.37%,137.70M,2.98,0.28,92.48%,5.08%,2.37%,1.55B,4.09,27.71%,9.92%,7.53,21.70%,9.34,4.00,8.38%,4.94%,7.22M,33.52%,1.11,33.77,15.89%,8.52%,27.90,41.15,0.23%,0.33 (0.89%),23.50,18.47%,6.47%,-9.15%,1.16,0.33 (0.88%),1.71,0.20%,41.40%,34.00%,0.83,"Nov 20, 2024",2.70,28.10%,16.27%,46.68,2.60%,2.10%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.30,36.70,0.95%,5.82%,2.91%,Oct 29 AMC,959.65K,37.38,-0.37%,-3.32%,10.33%,"

","62,991",1.87%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.71%,145.08M,0.45%,1.54B,17.20,0.58,-6.94%,142.57M,0.25%,-73.97M,-,0.14,72.01%,2.63%,11.45%,452.76M,3.40,71.21%,-2.62%,1.09,10.10%,1.20,8.32,2.65%,-9.16%,3.75M,17.77%,3.62,2.76,-,-47.76%,7.70,10.85,0.55%,-,21.62,9.40%,-12.64%,-8.06%,1.67,-,2.56,12.97%,67.98%,29.55%,0.03,-,2.56,14.25%,-4.07%,65.75,0.24%,0.28%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.74,9.96,0.77%,39.13%,6.45%,Dec 09 AMC,3.46M,9.98,0.43%,0.50%,5.94%,"

","561,995",0.15%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.89,5.32,0.09%,451.55M,-0.97%,74.12B,25.77,6.37,-0.85%,450.77M,-7.27%,2.43B,3.32,1.38,95.13%,1.55%,-13.57%,9.15B,8.10,10.59%,-1.29%,2.83,-7.70%,11.59,14.17,8.34%,17.07%,6.99M,-16.48%,3.80,43.24,9.29%,47.13%,144.80,200.53,0.83%,1.73 (1.05%),32.11,11.57%,20.27%,-18.08%,0.89,1.73 (1.05%),2.27,8.19%,68.49%,13.46%,3.58,"Jan 21, 2025",3.69,8.09%,36.45%,41.85,2.44%,2.17%,14100,1.29,9.33%,26.55%,1.50,218.60,Yes / Yes,1.29,16.43%,30.71%,0.69,166.32,4.34%,8.49%,11.02%,Nov 04 BMO,2.47M,164.28,-0.99%,-4.57%,-6.67%,"

","375,482",-1.22%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.09,1.43,0.86%,598.04M,-1.08%,11.19B,10.42,1.79,0.00%,592.88M,0.19%,1.20B,1.00,0.45,28.41%,3.21%,-28.03%,5.83B,1.92,11.42%,-9.46%,6.86,-6.71%,10.74,1.74,11.42%,9.47%,19.01M,-1.40%,5.47,3.42,13.06%,14.45%,15.90,27.50,-4.32%,0.66 (3.51%),-,13.37%,13.77%,-31.98%,-0.14,0.97 (5.19%),0.94,14.65%,31.29%,17.68%,0.54,"Sep 10, 2024",0.96,-2.64%,24.78%,42.87,2.13%,2.02%,23554,0.30,8.68%,20.51%,1.27,26.58,Yes / Yes,0.01,3.34%,40.76%,0.66,18.10,1.13%,0.45%,17.70%,Nov 19 AMC,2.77M,18.70,-3.05%,-6.15%,-12.55%,"

","403,112",3.34%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,-1.70%,28.46B,52.47,3.54,-0.12%,95.02M,-10.78%,-36.27M,-,0.69,48.82%,4.85%,-6.43%,2.30B,12.38,-6.48%,4.39%,2.66,-9.27%,9.31,19.92,18.51%,-0.87%,4.61M,-18.82%,17.65,10.51,19.82%,-3.24%,153.45,259.61,2.83%,-,43.65,-10.72%,-2.47%,-28.54%,0.87,-,1.09,48.57%,77.81%,20.89%,6.47,-,1.09,79.05%,-4.74%,44.39,3.81%,3.30%,7348,0.87,30.77%,-1.58%,1.82,226.37,Yes / Yes,0.03,65.17%,-,0.65,186.49,3.71%,22.75%,26.42%,Dec 02 AMC,1.73M,185.51,-1.27%,-5.53%,0.36%,"

","248,021",-0.53%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-18.53%,181.73M,-,-2.93,-0.04%,56.61M,-27.14%,-179.28M,-,-0.79,83.17%,8.03%,-14.72%,40.56M,4.48,45.10%,-14.56%,3.42,-35.93%,4.98,0.51,-19.28%,-34.60%,4.54M,-81.63%,5.49,0.46,-,-42.89%,2.46,18.07,-15.84%,-,-,-50.05%,-45.41%,-85.89%,1.88,-,7.29,0.00%,96.77%,3.66%,0.26,-,7.29,45.45%,-515.94%,34.13,9.96%,8.62%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.52,2.56,-,38.39%,-,Nov 06,1.33M,2.55,-14.67%,-22.82%,-56.95%,"

","446,649",-0.39%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.47,3.00,14.68%,306.50M,-3.70%,24.30B,14.81,5.35,-1.68%,261.49M,-8.43%,941.21M,3.86,1.30,57.94%,3.10%,12.18%,4.63B,5.25,4.32%,-1.19%,2.54,35.95%,28.31,2.80,-1.51%,9.41%,8.11M,15.75%,25.16,3.15,6.85%,11.70%,55.06,92.80,-2.84%,-,14.09,-,10.80%,-14.56%,-0.00,-,4.50,95.81%,74.54%,44.01%,2.19,-,4.50,296.12%,17.93%,40.28,2.73%,2.63%,7420,0.01,2.87%,20.34%,2.34,92.36,Yes / Yes,0.00,44.84%,0.00%,0.47,78.82,1.23%,5.67%,3.59%,Nov 25 AMC,3.19M,79.29,-4.06%,-3.86%,16.50%,"

","329,029",0.60%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-0.28%,2.76B,-,-1.70,-10.50%,108.70M,-6.70%,-270.85M,-,-0.69,42.15%,5.46%,0.04%,355.75M,7.76,22.70%,-12.08%,6.31,40.78%,6.78,3.74,36.39%,-26.70%,5.94M,0.52%,6.57,3.86,-,-34.98%,13.48,36.60,-3.25%,-,-,-16.93%,-40.20%,-30.77%,1.02,-,2.87,136.21%,63.17%,87.98%,1.28,-,3.01,10.91%,-95.07%,43.79,5.53%,4.30%,2175,0.19,35.01%,-76.13%,1.33,50.49,Yes / Yes,0.01,40.53%,-,0.73,25.21,0.02%,94.89%,47.72%,Nov 12 BMO,940.76K,25.34,-2.53%,-7.81%,17.55%,"

","150,622",0.52%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.79%,458.74M,36.03,0.10,0.00%,116.94M,-0.42%,-41.45M,-,-0.01,17.12%,0.02%,-4.67%,1.23B,0.37,-96.97%,3.66%,0.52,-2.32%,2.72,1.32,158.61%,-3.21%,0.03M,-81.51%,2.29,1.56,-,-7.35%,2.62,21.91,1.85%,-,-,-,-9.02%,-83.69%,-0.26,-,1.62,26.18%,17.54%,36.45%,0.23,-,1.81,72.88%,-3.55%,51.58,6.27%,7.37%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.05,3.51,-,50.00%,1.80%,Nov 22 BMO,53.13K,3.58,1.99%,-1.38%,-38.88%,"

",513,1.85%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,218.50,0.03,28.94%,75.06M,-8.64%,659.64M,-,-0.18,-0.63%,69.43M,-18.46%,3.57M,-,-0.11,53.64%,4.38%,-31.04%,498.90M,1.32,-129.44%,1.70%,6.89,-20.85%,0.14,48.53,-35.01%,0.55%,3.04M,-53.21%,5.09,1.33,-,430.38%,6.51,15.35,-6.75%,-,9.83,-,0.63%,-56.02%,1.21,-,7.35,17.01%,89.13%,3.71%,0.36,-,7.35,-94.10%,5.24%,33.90,6.01%,4.94%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.52,6.61,4.27%,70.54%,-24.77%,Nov 06 AMC,441.31K,6.75,-6.33%,-19.27%,-26.95%,"

","50,535",2.14%,ZIP
