Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,36.95,0.98,11.57%,168.52M,2.09%,6.08B,24.59,1.47,-57.94%,148.79M,1.72%,6.49B,4.75,0.36,91.77%,3.56%,5.61%,169.50M,3.84,4.79%,1.13%,5.70,-2.72%,1.58B,3.93,9.60%,6.29%,5.29M,-3.11%,9.19,42.02,7.78%,10.49%,41.15 -12.17%,18.53%,0.86,23.38,32.18% -7.41%,8.11%,27.74 30.28%,36.33%,0.37 (1.02%),18.47,19.81% -5.41%,41.66%,1.21%,1.17%,140.93%,0.35 (0.97%),4.11,38.39%,16.67%,0.71,171.74%,"May 20, 2025",1.72,3.22%,10.72%,53.31,2.25,3.23% 0.62%,2.87,29.71%,0.20%,1.02,37.00,35.98%,0.36,4.01%,3.23%,0.53,36.32,2500,0.35,Apr 22 AMC,0.39%,928.40K,36.14,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","496,491",-0.50%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.23,5.57,0.10%,446.04M,-2.75%,70.00B,23.05,6.82,-0.65%,444.77M,-3.29%,75.03B,3.47,1.62,96.00%,2.37%,-2.52%,2.52B,7.54,5.38%,0.35%,3.54,-3.85%,9.29B,15.07,9.35%,17.70%,10.54M,-3.50%,10.44,40.67,8.13%,51.85%,200.33 -21.51%,-8.10%,3.87,30.69,8.55% 11.91%,25.04%,139.70 12.55%,-1.01%,1.99 (1.27%),19.11,5.98% 8.14%,69.48%,0.72%,1.59%,14.43%,1.86 (1.19%),8.08,7.23%,37.01%,3.90,213.39%,"Jul 18, 2025",1.04,6.32%,27.12%,41.10,1.58,18.93% 21.14%,1.74,7.88%,-4.42%,0.93,199.92,32.86%,1.45,1.37%,-1.52%,1.00,157.77,13800,1.16,May 06 BMO,-7.69%,2.98M,157.23,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","2,974,803",-0.34%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.36,1.57,0.86%,593.65M,3.60%,10.59B,9.78,1.82,0.00%,588.53M,5.25%,9.86B,1.03,0.40,22.11%,2.35%,-9.99%,1.30B,1.69,8.60%,-8.97%,5.02,-9.53%,6.26B,1.66,12.66%,10.29%,13.84M,-8.75%,10.73,3.33,11.00%,15.68%,27.50 -35.13%,-16.32%,5.35,-,18.24% 8.45%,15.06%,16.34 9.18%,-24.67%,0.68 (3.82%),5.10,9.28% 13.97%,29.66%,0.29%,1.88%,-50.41%,0.70 (3.92%),1.57,10.00%,24.06%,0.42,-,"Apr 10, 2025",1.02,13.41%,20.76%,52.91,1.38,- -,1.05,38.73%,2.32%,-0.18,23.41,45.76%,0.27,8.02%,-1.39%,0.56,17.61,24471,0.01,May 20 AMC,-11.39%,2.76M,17.84,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,541,087",1.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,1.52%,48.57B,85.36,3.65,-0.85%,96.78M,22.78%,46.80B,-,0.80,54.87%,8.67%,44.62%,-38.78M,19.07,0.04%,9.94%,3.06,70.29%,2.55B,26.91,14.52%,-0.81%,8.39M,72.93%,11.59,16.16,11.75%,-2.68%,314.64 -0.85%,73.76%,19.30,70.29,41.55% -10.72%,-2.11%,153.45 103.31%,116.32%,-,-,47.68% 48.24%,77.33%,1.55%,2.57%,175.97%,-,18.38,49.20%,-4.59%,8.11,-,-,1.18,25.46%,-1.52%,77.48,1.68,- -,1.18,-121.43%,5.36%,1.10,312.77,-,0.68,22.57%,22.00%,0.75,308.46,7348,0.02,May 29 AMC,49.57%,2.74M,311.98,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","2,046,161",1.14%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.01,3.33,14.19%,261.11M,-1.64%,23.18B,13.51,5.67,-1.69%,259.62M,-3.36%,15.43B,9.17,1.38,62.59%,3.18%,-1.93%,1.05B,4.93,1.20%,-0.42%,3.56,-8.84%,4.70B,2.61,1.17%,9.87%,8.27M,-6.11%,29.34,2.97,2.51%,12.19%,92.80 -17.44%,30.13%,25.82,13.62,-10.66% 106.45%,11.73%,55.06 39.16%,-30.35%,-,14.64,4.40% 49.60%,75.85%,0.85%,0.94%,-68.28%,-,3.28,24.11%,18.13%,1.50,-,-,4.48,2.98%,22.31%,38.80,2.36,- -,4.48,18.68%,-2.95%,0.69,90.37,0.00%,0.01,2.93%,-2.33%,1.22,76.45,7412,0.00,May 21 AMC,-1.30%,2.32M,76.62,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,826,721",0.22%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-0.70%,4.09B,86.60,0.43,-23.23%,109.14M,18.01%,3.42B,-,-0.40,50.52%,4.68%,4.41%,-252.07M,9.77,48.41%,-5.65%,4.19,40.96%,418.33M,4.94,131.82%,-23.32%,5.11M,41.12%,7.48,4.77,-,-32.05%,44.34 -16.64%,99.03%,7.75,-,30.00% -3.18%,-30.63%,16.01 130.86%,33.29%,-,-,40.35% 98.38%,63.45%,5.24%,5.16%,-51.29%,-,8.18,28.63%,-64.09%,1.92,-,-,3.09,43.72%,-60.26%,53.59,1.38,- -,3.26,18.43%,1.54%,0.98,52.18,-,0.24,22.19%,11.76%,0.63,37.58,1869,0.02,May 08 BMO,24.95%,1.22M,36.96,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","768,127",-1.65%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,0.84%,6.66B,12.12,2.17,-,-,-9.77%,10.19B,-,-0.86,4.01%,-,0.61%,-710.26M,0.58,61.82%,-2.40%,1.41,-3.63%,11.52B,-,249.48%,-11.48%,1.03M,-7.26%,-12.89,4.88,-,-,33.32 -21.00%,24.39%,5.39,-,5.46% -,-,13.00 102.46%,-,-,-,118.43% 118.66%,17.93%,1.10%,1.33%,-,-,0.88,37.41%,-7.36%,0.68,-,-,0.45,43.08%,-6.16%,50.73,1.00,- -,0.59,66.34%,-0.03%,0.14,39.64,-,-,47.60%,4.79%,0.36,26.50,17439,-,May 15 BMO,6.03%,733.57K,26.32,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","260,622",-0.68%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.76,5.13,1.68%,147.57M,6.03%,7.40B,9.06,5.54,-1.33%,145.09M,7.62%,-,1.61,1.31,78.50%,3.87%,-1.73%,756.00M,1.48,5.18%,-2.11%,3.42,-4.26%,4.98B,1.18,6.33%,0.91%,5.62M,-7.59%,42.43,-,6.07%,13.06%,63.22 -20.71%,21.53%,-,7.57,-9.99% 3.54%,10.04%,39.32 27.49%,-4.08%,1.74 (3.47%),-,19.10% 8.98%,-,0.77%,1.62%,38.75%,1.70 (3.39%),-,28.90%,21.03%,1.18,57.10%,"May 15, 2025",-,4.84%,15.17%,60.81,2.88,4.85% 5.34%,0.15,18.40%,3.61%,0.87,52.20,33.52%,0.74,-0.83%,6.49%,0.40,50.09,9406,0.19,Apr 21 AMC,-2.48%,1.64M,50.13,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","662,843",0.08%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.79,19.53,1.18%,120.46M,-11.72%,1.85B,-,-1.97,0.00%,119.04M,-14.90%,5.42B,-,1.22,48.42%,18.20%,1.05%,2.35B,0.21,-81.90%,-8.44%,3.18,-16.43%,8.87B,0.47,-161.21%,23.04%,21.67M,-28.46%,32.86,0.80,-,72.40%,29.00 -47.04%,-18.73%,19.19,0.52,-23.79% -,27.51%,11.03 39.19%,-68.32%,1.09 (7.07%),1.36,-7.73% 20.63%,34.71%,2.88%,3.00%,-,7.61 (49.57%),0.61,192.29%,31.33%,0.85,-,"Jun 02, 2025",1.10,65.83%,26.52%,39.12,4.00,16.67% -,1.18,226.86%,-9.39%,1.72,15.36,22.25%,1.49,28.46%,-4.75%,0.81,15.61,6700,1.16,May 19 BMO,-18.21%,6.81M,15.36,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","5,524,674",-1.60%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,26.86,0.33,78.19%,252.58M,-2.54%,3.59B,17.76,0.50,0.00%,55.08M,4.76%,4.43B,1.42,-,11.93%,8.40%,22.70%,83.40M,1.71,19.35%,-5.02%,4.55,6.40%,2.11B,2.34,18.83%,2.78%,4.62M,6.66%,3.76,11.84,18.86%,8.89%,11.96 -26.34%,-25.65%,0.74,18.53,- -,4.94%,6.05 45.62%,-16.25%,0.15 (1.69%),10.02,11.29% -,55.89%,1.50%,1.43%,-,0.13 (1.47%),2.10,-37.52%,9.45%,0.26,-,"Jul 07, 2025",0.80,2.26%,3.96%,57.66,2.75,15.87% -,1.41,-54950.00%,1.28%,0.74,8.73,42.05%,1.13,-,6.60%,3.77,8.84,7395,0.78,Mar 27 BMO,6.77%,1.02M,8.81,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","3,834,997",-0.34%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,0.99%,16.47B,29.90,2.24,-0.14%,49.87M,2.67%,15.55B,-,0.42,18.02%,2.37%,-7.02%,-81.00M,7.14,19.73%,8.86%,2.35,-6.46%,2.31B,3.40,35.63%,-1.29%,1.18M,-5.42%,19.70,10.25,32.14%,-1.72%,86.58 -22.60%,40.87%,6.54,52.78,39.04% 20.21%,-1.68%,40.30 66.28%,125.70%,-,132.87,1.60% -4.00%,76.44%,1.92%,1.70%,9.26%,-,6.74,49.24%,-6.94%,1.96,147.02%,-,2.46,14.96%,-3.51%,47.53,2.20,- -,2.46,131.84%,-1.61%,2.11,78.96,-,0.14,13.04%,0.81%,0.78,68.67,6856,0.02,May 07 AMC,-2.69%,502.69K,67.01,"Jul 20, 2011",Yes / Yes,11.72% 1.51%,"

","391,594",-2.42%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.29,20.88%,211.97M,19.59%,3.54B,17.48,0.86,0.00%,186.36M,14.74%,3.38B,-,0.13,63.62%,10.65%,-4.51%,-51.80M,3.29,8.08%,4.25%,3.66,-21.24%,1.08B,5.24,35.70%,-6.33%,19.86M,-16.51%,2.87,9.71,20.44%,-11.93%,38.20 -60.68%,-3.84%,1.55,29.16,33.87% -5.22%,-5.88%,10.69 40.51%,185.55%,-,145.31,29.95% 26.86%,54.78%,11.85%,5.53%,-,-,3.14,73.68%,-3.42%,1.03,-,-,3.33,40.36%,-4.82%,58.34,1.40,- -,3.33,56.04%,10.86%,1.29,25.33,-,0.31,35.64%,13.19%,2.70,16.13,2191,0.30,May 01 AMC,-23.77%,5.43M,15.02,"Jun 10, 2021",Yes / Yes,-13.02% 4.02%,"

","14,643,286",-6.88%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,19.56,1.60,2.31%,42.23M,-0.92%,1.32B,4.40,7.11,0.73%,41.12M,1.26%,1.75B,4.38,1.19,106.55%,8.78%,-25.32%,76.66M,0.93,2.61%,-4.23%,6.31,-44.09%,1.42B,0.73,4.72%,2.12%,3.61M,-42.42%,43.13,3.06,4.47%,4.12%,60.62 -48.38%,-43.33%,10.24,5.69,-48.50% -20.26%,2.85%,29.15 7.36%,-56.63%,-,3.99,-0.35% 0.43%,71.81%,1.51%,2.27%,-49.68%,-,1.24,36.80%,15.50%,1.28,-47.20%,"May 17, 2019",1.52,3.24%,5.41%,44.20,2.00,- -,1.52,143.08%,-2.89%,1.61,42.57,0.00%,0.47,4.50%,-1.74%,1.10,31.98,3800,0.47,May 08 AMC,-30.26%,572.57K,31.29,"Jul 23, 1999",Yes / Yes,-8.51% 1.84%,"

","630,940",-2.16%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.65,10.58,0.80%,51.14M,4.73%,15.41B,18.39,16.48,0.80%,50.45M,6.63%,16.89B,2.73,3.30,91.55%,1.63%,4.13%,549.00M,3.02,7.39%,1.47%,1.33,-21.36%,5.09B,4.27,13.48%,7.24%,0.82M,-21.53%,70.91,17.53,10.49%,16.16%,427.76 -29.15%,1.01%,17.28,15.40,-13.14% 0.42%,9.33%,205.73 47.30%,5.06%,-,17.90,-4.07% 2.27%,46.59%,0.28%,1.53%,15.57%,-,3.32,109.89%,15.19%,7.44,168.27%,-,1.02,16.72%,10.78%,62.10,2.00,- -,1.45,18.23%,3.39%,1.75,319.07,0.00%,0.65,10.65%,10.24%,0.46,298.94,9900,0.62,Apr 29 BMO,-9.78%,619.19K,303.05,"Aug 15, 1991",Yes / Yes,11.14% 1.39%,"

","284,922",1.37%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.56,4.51,0.14%,197.90M,2.86%,18.36B,11.18,8.30,-1.16%,197.58M,0.16%,24.16B,4.87,1.98,94.99%,2.79%,-15.94%,913.30M,2.38,-0.35%,1.28%,2.41,-12.31%,7.70B,1.48,4.09%,4.19%,5.51M,-12.16%,62.63,13.26,4.22%,7.31%,116.71 -20.50%,-13.97%,7.00,14.77,32.42% -4.13%,4.81%,89.22 4.00%,-9.61%,0.89 (0.96%),9.85,3.99% -0.77%,62.31%,0.27%,1.22%,-24.95%,0.96 (1.03%),3.14,-2.39%,18.72%,1.93,-14.98%,"Jun 26, 2025",1.46,3.30%,11.86%,48.26,2.50,0.00% 0.00%,2.44,9.01%,0.65%,0.72,106.64,21.66%,0.58,1.05%,-2.53%,1.11,92.34,17000,0.53,May 05 BMO,-10.85%,2.29M,92.79,"Jul 25, 2001",Yes / Yes,2.22% 0.73%,"

","2,539,614",0.49%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,32.57%,183.23M,1.21%,16.45B,30.51,2.24,-0.34%,162.82M,3.66%,15.53B,-,0.42,68.64%,8.55%,-6.95%,-81.00M,7.14,20.50%,9.10%,5.55,-8.35%,2.31B,3.47,34.91%,-1.29%,13.93M,-7.56%,19.70,10.24,32.56%,-1.72%,89.39 -23.43%,39.95%,6.69,52.72,39.04% 20.21%,-1.68%,41.67 64.27%,133.86%,-,132.73,1.60% -4.00%,76.44%,1.95%,1.68%,11.59%,-,6.74,49.24%,-6.94%,1.98,-,"Jan 12, 2011",2.46,14.96%,-3.51%,48.35,2.24,- -,2.46,131.84%,-1.21%,2.13,78.79,-,0.14,13.04%,1.30%,0.51,70.22,6856,0.02,May 07 AMC,-3.49%,2.51M,68.45,"Aug 03, 2015",Yes / Yes,10.87% 1.50%,"

","1,281,380",-2.52%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.63,2.39,3.59%,375.00M,3.59%,16.60B,15.40,2.89,-0.34%,359.93M,4.34%,17.64B,1.65,0.58,89.48%,2.36%,-13.23%,916.00M,1.47,8.49%,5.01%,2.82,-9.19%,11.33B,2.88,13.75%,8.22%,8.48M,-7.68%,15.42,8.33,11.31%,15.73%,53.99 -17.63%,37.89%,5.34,21.37,-0.14% 4.31%,12.04%,28.50 56.04%,9.94%,0.87 (1.95%),9.68,4.68% 5.19%,16.94%,1.15%,1.56%,-11.75%,0.80 (1.80%),1.56,19.36%,11.95%,1.03,-,"May 28, 2025",1.11,2.79%,8.09%,53.26,1.27,10.06% 5.92%,1.26,8.47%,1.58%,0.27,57.16,27.40%,0.41,0.78%,0.77%,0.75,44.40,350000,0.32,Apr 30 BMO,-3.11%,3.01M,44.47,"Oct 17, 2016",Yes / Yes,-2.10% -3.58%,"

","2,274,144",0.16%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.35,5.02,0.15%,278.00M,5.14%,40.91B,21.88,6.73,-19.69%,277.54M,1.19%,52.39B,2.53,1.46,84.63%,1.52%,-5.53%,1.43B,5.29,12.07%,-1.33%,1.94,12.90%,7.74B,-,11.38%,22.12%,4.21M,9.70%,-28.07,54.69,11.60%,-,163.30 -9.87%,9.60%,2.69,28.19,-0.01% 4.75%,32.45%,122.13 20.51%,34.41%,2.84 (1.93%),20.20,4.66% 6.17%,46.80%,1.14%,1.13%,63.30%,2.76 (1.88%),6.77,-11.50%,31.12%,2.82,124.19%,"May 27, 2025",1.40,10.09%,18.42%,58.95,2.45,10.25% 9.79%,1.40,-18.28%,2.90%,0.73,160.73,51.40%,-,11.83%,1.37%,1.72,142.70,40000,-,Apr 30 BMO,4.45%,2.17M,147.18,"Sep 12, 1997",Yes / Yes,0.94% -3.55%,"

","3,738,025",3.14%,YUM
