Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.38%,75.14M,-6.37%,1.87B,43.42,0.57,-4.94%,72.86M,-6.89%,1.64B,0.82,-0.47,99.56%,5.41%,50.61%,-63.43M,13.93,40.06%,-1.76%,3.41,83.12%,134.48M,5.88,158.93%,-14.34%,3.94M,-5.62%,4.23,7.44,53.07%,-18.46%,28.49 -12.78%,65.56%,3.34,-,26.71% 15.81%,-18.90%,9.03 175.19%,216.16%,-,-,41.95% 20.90%,90.49%,5.98%,4.41%,-48.78%,-,12.20,43.93%,-52.51%,1.24,-,-,6.94,116.21%,-47.16%,46.43,1.00,- -,6.94,34.02%,-4.79%,1.25,35.54,-,0.06,72.59%,5.26%,2.19,24.18,286,0.05,Nov 06 AMC,54.03%,1.16M,24.85,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","2,526,792",2.77%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.10,1.12,11.52%,167.47M,-2.41%,7.73B,27.96,1.65,-1.75%,148.07M,-1.45%,8.02B,2.31,0.34,93.90%,3.63%,-2.20%,192.30M,4.66,17.54%,1.18%,6.59,22.36%,1.66B,4.86,9.77%,6.93%,5.38M,-0.67%,9.50,29.71,12.09%,11.76%,50.03 -7.70%,24.61%,1.55,26.78,32.18% -7.41%,9.03%,27.74 66.47%,118.35%,0.37 (0.81%),21.97,19.81% -5.41%,41.36%,2.55%,1.93%,131.19%,0.38 (0.82%),4.83,42.07%,16.69%,0.97,396.21%,"Nov 20, 2025",1.83,6.88%,11.59%,41.40,2.20,3.23% 0.62%,2.78,44.39%,-2.06%,1.10,51.00,35.98%,0.35,11.07%,-1.83%,0.78,46.34,2500,0.34,Oct 28 AMC,11.43%,815.27K,46.18,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","632,394",-0.35%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.17,5.93,0.18%,441.46M,-0.59%,55.38B,18.49,6.80,0.00%,439.89M,5.92%,60.57B,2.39,1.40,96.91%,2.47%,-11.98%,2.65B,5.89,7.07%,-1.74%,2.26,-20.60%,9.40B,10.28,7.26%,17.96%,10.88M,-0.12%,12.23,26.57,7.72%,49.87%,177.40 -29.16%,-23.05%,4.73,24.72,8.55% 11.91%,20.92%,115.25 9.04%,-14.25%,1.99 (1.59%),15.05,5.98% 8.14%,70.29%,2.47%,2.24%,-23.50%,2.00 (1.59%),6.45,11.51%,37.63%,2.90,160.02%,"Jan 20, 2026",2.28,2.68%,28.21%,51.75,1.73,18.93% 21.14%,3.64,8.17%,1.79%,0.96,159.27,32.86%,1.35,0.50%,0.43%,1.10,129.35,13800,1.35,Nov 04 BMO,-14.34%,4.81M,125.67,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,290,390",-2.85%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.30,1.49,0.00%,591.63M,1.04%,12.43B,11.76,1.81,-,582.69M,-1.61%,10.70B,1.30,0.45,11.64%,3.18%,12.50%,1.23B,1.89,6.26%,-1.57%,11.23,20.51%,6.59B,1.87,11.54%,9.42%,18.53M,2.11%,11.39,3.50,9.05%,13.83%,22.08 -3.42%,10.63%,6.10,-,18.24% 8.45%,13.37%,16.34 30.54%,-19.58%,0.67 (3.14%),5.96,9.28% 13.97%,26.00%,1.42%,1.50%,-24.11%,0.65 (3.05%),1.62,3.12%,20.42%,0.40,-,"Sep 30, 2025",1.34,12.89%,18.61%,55.54,1.45,- -,1.38,7.47%,0.39%,-0.17,23.59,45.76%,0.19,11.30%,5.40%,0.73,21.84,24471,0.01,Nov 19 AMC,11.65%,1.65M,21.33,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,199,142",-2.34%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.67%,159.47M,1.64%,36.86B,51.75,4.47,-0.14%,102.58M,-4.75%,35.38B,2.80,0.89,52.52%,6.23%,-21.04%,-41.04M,13.01,16.10%,-1.59%,3.84,-26.96%,2.83B,18.60,17.30%,-0.73%,6.39M,2.77%,12.43,11.10,18.49%,-2.41%,336.99 -31.40%,24.39%,20.83,43.50,54.06% 21.31%,-1.10%,164.78 40.28%,106.58%,-,1815.09,34.81% 44.03%,76.55%,2.90%,2.37%,14.83%,-,12.49,-8.83%,-4.14%,6.63,-,-,1.74,23.24%,-1.45%,40.84,1.51,- -,1.74,7.34%,0.15%,1.02,323.09,-,0.93,25.50%,-13.90%,1.28,222.03,7923,0.89,Nov 25 AMC,-14.25%,1.66M,231.16,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","2,132,097",4.11%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.83,5.15,10.52%,266.35M,0.38%,25.65B,14.32,6.05,-2.43%,264.96M,-1.16%,17.74B,3.35,1.49,68.75%,2.53%,8.98%,1.59B,5.34,7.73%,4.35%,2.42,11.95%,4.81B,2.77,1.40%,14.44%,6.70M,0.39%,31.27,3.22,4.27%,17.74%,91.43 -5.24%,4.75%,26.87,12.81,-10.66% 106.45%,17.11%,64.41 34.50%,27.89%,-,13.60,4.40% 49.60%,76.89%,3.18%,2.45%,-75.49%,-,3.69,72.42%,22.86%,2.26,-,-,4.36,3.85%,33.17%,50.59,2.26,- -,4.36,204.90%,-1.11%,0.90,95.58,0.00%,0.01,4.44%,1.47%,1.11,85.76,7412,0.00,Nov 24 AMC,8.46%,2.77M,86.63,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","3,073,921",1.01%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,7.94%,2.12B,-,-1.61,-9.17%,108.86M,-2.41%,1.52B,-,-0.34,28.53%,4.87%,-42.14%,-206.71M,4.79,39.31%,-0.38%,6.18,-46.63%,441.78M,2.77,-1.87%,-19.28%,5.30M,7.88%,6.87,2.59,-,-28.96%,44.34 -57.08%,-24.78%,7.35,-,30.02% -3.16%,-26.82%,16.82 13.14%,-38.01%,-,-,40.31% 98.33%,61.31%,3.29%,3.38%,-85.81%,-,3.44,30.16%,-51.59%,0.79,-,-,2.68,23.73%,-46.79%,52.04,1.60,- -,2.87,23.67%,6.55%,0.88,41.95,-,0.29,12.75%,-6.50%,1.56,18.20,1869,0.01,Nov 06 BMO,-36.85%,858.22K,19.03,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","1,340,975",4.56%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.76,5.59,1.45%,147.64M,2.47%,8.88B,9.84,6.11,-0.11%,145.50M,8.48%,-,1.06,1.57,80.77%,4.58%,6.07%,823.00M,1.80,18.06%,1.79%,3.58,8.09%,4.95B,1.31,4.59%,0.96%,6.67M,2.75%,46.05,-,9.29%,12.71%,61.20 -1.72%,9.58%,-,8.65,-9.99% 3.54%,9.59%,39.32 52.98%,22.36%,1.75 (2.92%),-,19.10% 8.98%,-,2.32%,2.14%,39.17%,1.76 (2.93%),-,27.30%,22.37%,1.24,116.29%,"Nov 13, 2025",-,0.12%,16.64%,64.23,2.69,4.85% 5.34%,0.16,7.93%,1.44%,0.84,65.18,33.52%,0.80,-2.03%,9.07%,0.55,60.96,9406,0.25,Jan 20 AMC,14.60%,1.86M,60.15,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,026,628",-1.33%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.69,8.32,1.18%,120.46M,6.38%,2.69B,-,-3.24,0.00%,119.04M,11.58%,6.41B,-,-0.99,46.06%,18.28%,65.56%,1.00B,0.35,-83.93%,-8.98%,4.50,40.92%,7.59B,0.67,-213.00%,9.16%,21.76M,5.28%,33.34,1.38,-,25.25%,22.80 -1.97%,-0.62%,16.19,1.11,-23.79% -,11.79%,11.03 102.54%,35.17%,1.18 (5.28%),2.31,-7.73% 20.63%,23.74%,5.30%,4.41%,-,4.28 (19.15%),0.84,-30.30%,19.63%,0.98,-,"Dec 01, 2025",1.22,1.63%,13.21%,66.83,4.00,16.67% -,1.30,-89.07%,8.75%,1.63,15.60,22.25%,1.41,-35.73%,21.67%,0.66,22.30,6700,1.12,Nov 20 BMO,39.65%,4.84M,22.35,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,173,017",0.22%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.82,0.41,75.38%,254.09M,1.36%,4.28B,21.50,0.49,0.00%,62.55M,-1.69%,5.30B,1.03,-,23.98%,5.53%,3.05%,103.34M,2.06,23.78%,0.97%,5.65,16.87%,2.08B,2.56,12.19%,3.34%,3.46M,2.05%,4.09,15.88,20.83%,10.58%,11.00 -4.91%,31.41%,0.66,23.14,- -,5.45%,6.05 72.89%,-0.10%,0.14 (1.36%),11.89,11.29% -,55.55%,2.61%,2.57%,-,0.14 (1.36%),2.55,-5.94%,8.97%,0.27,-,"Jul 07, 2025",0.79,-1.88%,4.97%,51.40,1.82,15.87% -,1.42,-54950.00%,0.27%,0.75,11.39,42.68%,1.17,-,1.46%,0.70,10.70,7395,0.82,Sep 05 BMO,16.48%,612.70K,10.46,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","427,141",-2.24%,ZGN
