Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,35.54,0.98,11.47%,168.52M,3.11%,5.85B,23.65,1.47,-58.44%,148.95M,13.37%,169.50M,4.57,0.36,90.34%,4.27%,-11.19%,1.58B,3.70,4.79%,-0.53%,5.46,-3.18%,9.19,3.78,9.60%,6.29%,6.36M,10.91%,0.86,40.42,7.78%,10.49%,27.74,41.15,-6.81%,0.37 (1.06%),22.49,-7.41%,8.11%,-15.53%,1.02,0.34 (0.98%),1.72,0.51%,41.66%,25.31%,1.08,"May 20, 2025",2.87,38.39%,16.67%,64.17,1.98%,4.01%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,0.49,34.97,1.36%,6.90%,4.01%,Apr 22 AMC,1.17M,34.76,9.90%,5.69%,-1.08%,"

","575,663",-0.60%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.92,5.47,0.10%,448.47M,2.92%,70.50B,23.33,6.77,-1.27%,445.61M,-0.97%,2.49B,3.53,1.41,95.99%,1.74%,-8.07%,9.26B,7.62,2.89%,-0.76%,2.50,-13.51%,10.64,14.86,11.21%,17.43%,7.74M,-0.28%,4.45,35.48,8.19%,50.91%,139.70,200.33,-2.99%,1.96 (1.24%),30.68,11.91%,24.46%,-21.10%,0.93,1.86 (1.18%),1.08,8.22%,69.10%,13.14%,4.51,"Apr 21, 2025",1.75,7.70%,36.65%,55.62,2.41%,3.60%,13800,1.42,8.33%,26.86%,1.48,202.50,Yes / Yes,1.13,12.87%,32.86%,1.25,157.44,0.86%,2.77%,4.70%,May 06 BMO,3.10M,158.06,4.36%,-0.72%,-9.06%,"

","3,886,162",0.39%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.79,1.48,0.86%,598.37M,-1.31%,11.09B,9.80,1.93,0.00%,581.59M,-1.10%,1.22B,0.92,0.42,25.63%,2.53%,2.55%,6.15B,1.80,15.56%,-4.99%,5.48,-19.30%,14.21,1.33,13.44%,9.75%,14.74M,-10.30%,5.22,3.62,13.87%,14.46%,16.34,27.50,-3.32%,0.73 (3.86%),-,8.45%,14.32%,-31.27%,-0.16,0.70 (3.70%),1.04,14.25%,30.97%,15.67%,0.62,"Apr 10, 2025",1.07,-0.32%,24.90%,49.44,2.00%,3.79%,24471,0.28,12.67%,19.90%,1.31,26.12,Yes / Yes,0.01,13.66%,45.76%,0.64,18.98,10.92%,-11.92%,21.51%,Apr 17 BMO,2.69M,18.90,1.84%,-2.51%,-7.92%,"

","1,714,117",-0.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,5.97%,36.05B,65.49,3.56,-0.41%,96.06M,21.21%,-15.53M,-,0.75,50.44%,7.47%,16.49%,2.42B,14.88,-3.64%,3.87%,3.12,24.73%,10.39,22.43,15.74%,-0.35%,7.18M,35.21%,18.62,12.52,10.38%,-1.21%,153.45,231.93,29.14%,-,51.88,-10.72%,-0.94%,0.45%,1.04,-,1.15,48.57%,77.68%,51.83%,8.53,-,1.15,89.39%,-4.09%,68.75,2.57%,4.72%,7348,0.77,27.77%,-0.64%,1.66,238.65,Yes / Yes,0.03,73.68%,-,0.96,230.47,2.13%,13.49%,23.41%,Mar 05 AMC,2.30M,232.98,12.62%,15.05%,20.86%,"

","2,212,486",1.09%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.43,3.20,14.58%,263.11M,2.72%,23.88B,14.19,5.51,-2.54%,260.72M,6.80%,1.01B,20.19,1.31,62.37%,2.59%,-9.16%,4.67B,5.12,-2.63%,6.72%,2.70,4.61%,29.22,2.68,2.22%,9.66%,6.77M,26.98%,25.57,3.06,1.21%,11.92%,55.06,92.80,-4.14%,-,13.20,106.45%,11.26%,-15.70%,0.71,-,4.46,78.74%,75.94%,42.08%,2.21,-,4.46,55.96%,19.00%,62.64,1.89%,3.49%,7412,0.01,3.05%,21.65%,2.33,88.46,Yes / Yes,0.00,21.68%,0.00%,0.70,78.23,0.47%,8.10%,3.29%,May 21 AMC,2.51M,78.23,6.72%,5.32%,5.19%,"

","1,748,482",0.00%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.84M,-4.56%,3.40B,127.52,0.24,-15.88%,108.80M,-15.64%,-257.10M,-,-0.48,53.95%,7.14%,13.04%,398.99M,8.52,42.96%,8.77%,6.31,0.36%,7.80,3.97,116.37%,-23.14%,7.77M,94.65%,8.01,3.86,-,-31.41%,15.80,39.77,18.17%,-,-,-3.18%,-30.08%,-22.18%,0.99,-,3.38,118.89%,62.94%,95.87%,1.91,-,3.51,24.92%,-70.71%,46.71,2.93%,6.58%,1869,0.18,49.59%,-64.44%,1.29,53.62,Yes / Yes,0.02,18.42%,-,0.52,31.18,-0.24%,-22.87%,65.68%,May 08 BMO,1.23M,30.95,1.91%,-7.61%,15.27%,"

","637,225",-0.74%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,0.23%,5.59B,17.07,1.29,-,-,-6.88%,-891.82M,-,1.08,4.32%,-,-11.83%,10.55B,0.53,65.48%,69.40%,1.85,-16.31%,-6.35,-,199.77%,-21.49%,1.34M,-,4.85,4.55,-,-,13.00,33.32,-22.23%,-,-,-,-,-33.76%,-0.83,-,0.48,146.49%,16.40%,69.77%,1.36,-,0.62,25.35%,-9.12%,50.29,3.08%,6.90%,17439,-,45.22%,-8.46%,1.00,38.34,Yes / Yes,-,67.77%,-,0.48,22.56,-0.44%,-71.34%,40.01%,May 15 BMO,725.42K,22.07,7.24%,-9.12%,-3.82%,"

","344,730",-2.17%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.06,5.13,1.60%,147.57M,3.47%,6.86B,8.39,5.54,-2.04%,145.20M,6.14%,758.00M,1.40,1.30,78.67%,2.94%,-17.33%,4.98B,1.38,4.96%,2.46%,2.19,-12.15%,42.43,1.10,6.72%,0.91%,4.27M,11.16%,-,-,6.45%,13.10%,39.32,63.22,-14.29%,1.74 (3.74%),7.07,3.54%,10.40%,-26.45%,0.87,1.68 (3.61%),-,10.13%,-,18.26%,2.04,"Feb 13, 2025",0.13,29.25%,21.03%,53.22,2.89%,5.46%,9406,0.70,4.84%,15.21%,2.78,52.72,Yes / Yes,0.15,18.08%,33.52%,0.49,46.61,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.95M,46.50,5.19%,-2.21%,-9.60%,"

","946,640",-0.24%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.84,17.83,1.07%,120.42M,3.80%,1.81B,-,-1.65,0.00%,119.17M,11.34%,2.15B,-,1.70,52.79%,18.21%,-12.57%,8.43B,0.21,-92.87%,7.79%,3.38,-28.04%,33.52,0.45,-229.73%,21.76%,21.70M,16.88%,17.56,0.86,-,66.17%,11.03,29.00,-30.04%,0.69 (4.61%),0.59,-,24.69%,-48.21%,1.74,7.14 (47.54%),1.17,42.24%,32.89%,36.11%,0.94,"Mar 24, 2025",1.25,179.57%,29.52%,51.32,5.00%,7.28%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,0.57,15.41,6.89%,33.49%,79.84%,May 19 BMO,6.43M,15.02,8.11%,-8.47%,-20.94%,"

","3,658,574",-2.53%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,108.59,0.08,12.49%,342.03M,4.48%,3.08B,9.24,0.98,-0.10%,296.14M,3.53%,29.10M,35.60,0.22,87.17%,6.45%,-10.61%,1.21B,2.54,-0.56%,5.50%,2.83,-14.15%,4.95,1.84,3.12%,0.44%,19.09M,-44.38%,0.41,22.01,3.05%,1.53%,7.01,16.98,-13.42%,-,10.18,-,0.95%,-46.41%,1.03,-,0.69,35.41%,82.59%,29.81%,0.48,-,0.69,-68.59%,10.89%,53.86,3.34%,7.20%,3508,0.82,-2.03%,2.40%,2.96,10.55,Yes / Yes,0.81,398.60%,0.00%,0.83,9.00,3.84%,14.79%,-2.31%,May 12 AMC,6.74M,9.10,9.88%,-6.37%,-10.81%,"

","5,600,905",1.11%,ZI
