Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,3.64%,2.02B,46.81,0.57,-1.87%,72.91M,11.53%,1.79B,0.88,-0.47,99.50%,7.69%,64.36%,-63.43M,15.02,40.06%,-1.66%,4.95,110.78%,134.48M,6.34,158.93%,-14.34%,5.61M,82.99%,4.23,8.02,53.07%,-18.46%,28.49 -5.97%,97.28%,3.34,-,26.71% 15.81%,-18.90%,9.03 196.68%,314.71%,-,-,41.95% 20.90%,90.49%,4.99%,4.83%,-47.81%,-,13.29,43.93%,-52.51%,1.28,-,-,6.94,116.21%,-47.16%,61.41,1.00,- -,6.94,34.02%,2.11%,1.30,35.54,-,0.06,72.59%,20.80%,0.65,27.62,286,0.05,Nov 06 AMC,72.60%,1.13M,26.79,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","731,425",-3.01%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.53,1.12,11.52%,167.47M,1.34%,8.00B,28.94,1.65,-1.75%,148.07M,2.51%,8.29B,2.34,0.34,93.92%,3.68%,3.91%,192.30M,4.82,17.59%,1.15%,6.50,32.24%,1.66B,5.03,9.70%,6.93%,5.45M,28.12%,9.50,30.75,12.37%,11.76%,50.03 -4.48%,28.64%,1.55,27.71,32.18% -7.41%,9.03%,27.74 72.28%,118.92%,0.37 (0.78%),22.71,19.81% -5.41%,41.36%,1.84%,2.02%,150.75%,0.38 (0.80%),5.00,42.07%,16.69%,1.00,426.68%,"Nov 20, 2025",1.83,6.88%,11.59%,55.24,2.11,3.23% 0.62%,2.78,44.39%,0.97%,1.11,51.25,35.98%,0.35,11.07%,1.87%,0.51,48.17,2500,0.34,Oct 28 AMC,17.06%,837.99K,47.79,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","425,953",-0.79%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.82,5.93,0.18%,441.46M,0.25%,54.44B,18.20,6.79,0.00%,439.89M,1.21%,59.63B,2.38,1.40,96.92%,2.09%,-12.80%,2.65B,5.79,7.07%,-1.70%,1.95,-21.43%,9.40B,10.10,7.09%,17.96%,9.18M,-24.18%,12.23,26.12,7.64%,49.87%,177.40 -30.36%,-24.45%,4.73,24.31,8.55% 11.91%,20.92%,115.25 7.19%,-14.48%,1.99 (1.61%),14.82,5.98% 8.14%,70.29%,2.03%,2.48%,-23.09%,2.00 (1.62%),6.35,11.51%,37.63%,3.08,163.02%,"Jan 20, 2026",2.28,2.68%,28.21%,50.54,1.73,18.93% 21.14%,3.64,8.17%,1.09%,0.97,159.27,32.86%,1.35,0.50%,-3.78%,1.05,123.78,13800,1.35,Nov 04 BMO,-16.72%,4.71M,123.54,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","4,946,891",-0.19%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.38,1.49,0.00%,591.63M,1.90%,12.69B,11.93,1.80,-,591.63M,11.60%,10.96B,1.27,0.44,11.47%,3.10%,13.31%,1.23B,1.93,6.04%,-1.98%,10.85,20.24%,6.59B,1.88,11.53%,9.42%,18.34M,9.72%,11.39,3.57,9.36%,13.83%,22.01 -2.54%,8.77%,6.01,-,18.24% 8.45%,13.37%,16.34 31.27%,-19.16%,0.67 (3.12%),6.11,9.28% 13.97%,26.00%,1.86%,1.84%,-19.69%,0.65 (3.03%),1.66,3.12%,20.42%,0.45,-,"Sep 30, 2025",1.34,12.89%,18.61%,64.38,1.45,- -,1.38,7.47%,1.97%,-0.20,23.48,45.76%,0.19,11.30%,8.24%,0.55,21.28,24471,0.01,Nov 19 AMC,12.56%,1.69M,21.45,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","937,662",0.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-1.49%,36.57B,51.34,4.47,-0.14%,102.58M,-16.61%,35.08B,2.78,0.89,52.46%,5.74%,-19.37%,-41.04M,12.91,16.10%,-1.71%,3.49,-26.50%,2.83B,18.45,17.30%,-0.73%,5.88M,27.11%,12.43,11.01,18.49%,-2.41%,336.99 -31.95%,25.17%,20.83,43.15,54.06% 21.31%,-1.10%,164.78 39.17%,100.79%,-,1800.04,34.81% 44.03%,76.55%,2.35%,2.81%,24.61%,-,12.38,-8.83%,-4.14%,7.87,-,-,1.74,23.24%,-1.45%,28.99,1.51,- -,1.74,7.34%,-5.05%,1.02,327.30,-,0.93,25.50%,-19.00%,0.64,232.05,7923,0.89,Nov 25 AMC,-14.56%,1.69M,229.32,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,087,740",-1.18%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.94,5.15,10.52%,266.35M,-0.85%,25.81B,14.40,6.05,-2.42%,264.96M,10.85%,17.90B,3.37,1.49,68.74%,2.16%,5.00%,1.59B,5.37,7.73%,4.34%,2.02,13.76%,4.81B,2.79,1.40%,14.44%,5.71M,6.80%,31.27,3.24,4.27%,17.74%,91.43 -4.67%,3.70%,26.87,12.89,-10.66% 106.45%,17.11%,64.41 35.32%,24.76%,-,13.72,4.40% 49.60%,76.89%,2.08%,2.92%,-78.43%,-,3.72,72.42%,22.86%,2.35,-,-,4.36,3.85%,33.17%,51.60,2.26,- -,4.36,204.90%,-0.34%,0.87,94.96,0.00%,0.01,4.44%,3.14%,0.76,89.99,7412,0.00,Nov 24 AMC,9.84%,2.82M,87.16,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,147,966",-3.14%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,2.82%,1.94B,-,-1.50,-10.86%,108.86M,-12.69%,1.35B,-,-0.37,28.54%,4.63%,-46.20%,-206.71M,4.40,39.52%,-1.07%,6.10,-52.71%,441.78M,2.54,4.70%,-19.28%,5.04M,-33.26%,6.87,2.38,-,-28.96%,44.34 -60.58%,-33.33%,7.35,-,30.02% -3.16%,-26.82%,16.82 3.92%,-46.36%,-,-,40.31% 98.33%,61.31%,3.99%,3.07%,-85.13%,-,3.05,30.16%,-51.59%,0.74,-,-,2.68,23.73%,-46.79%,28.95,1.55,- -,2.87,23.67%,-6.14%,0.83,41.67,-,0.29,12.75%,-21.42%,0.73,17.71,1869,0.01,Nov 06 BMO,-43.58%,825.75K,17.48,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","606,815",-1.30%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.60,5.59,1.47%,147.64M,-0.12%,8.75B,9.76,6.07,-0.11%,145.47M,13.70%,-,1.09,1.56,80.73%,4.38%,4.13%,823.00M,1.77,17.95%,1.79%,3.36,18.21%,4.95B,1.29,4.04%,0.96%,6.37M,9.24%,46.05,-,8.96%,12.71%,60.77 -2.48%,13.18%,-,8.52,-9.99% 3.54%,9.59%,39.32 50.71%,28.63%,1.75 (2.96%),-,19.10% 8.98%,-,1.87%,2.19%,41.53%,1.76 (2.97%),-,27.30%,22.37%,1.33,112.33%,"Nov 13, 2025",-,0.12%,16.64%,67.72,2.62,4.85% 5.34%,0.16,7.93%,4.00%,0.84,63.36,33.52%,0.80,-2.03%,10.20%,0.68,60.21,9406,0.25,Oct 20 AMC,13.98%,1.89M,59.26,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,284,533",-1.58%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.53,8.32,1.18%,120.46M,5.04%,2.53B,-,-3.23,0.00%,119.04M,24.44%,6.25B,-,-0.99,40.88%,18.77%,44.74%,1.00B,0.33,-83.89%,-11.34%,4.73,36.91%,7.59B,0.63,-212.68%,9.16%,22.34M,-2.05%,33.34,1.30,-,25.25%,23.61 -10.93%,14.42%,16.19,1.05,-23.79% -,11.79%,11.03 90.58%,24.58%,1.18 (5.61%),2.26,-7.73% 20.63%,23.74%,5.26%,4.69%,-,4.28 (20.35%),0.82,-30.30%,19.63%,1.03,-,"Dec 01, 2025",1.22,1.63%,13.21%,66.38,4.00,16.67% -,1.30,-89.07%,6.06%,1.63,15.60,22.25%,1.41,-35.73%,24.08%,2.02,19.88,6700,1.12,Nov 20 BMO,32.46%,4.72M,21.03,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","9,551,256",5.78%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.09,0.41,75.38%,254.09M,3.02%,4.32B,21.72,0.49,0.00%,62.55M,3.42%,5.35B,1.06,-,23.98%,5.77%,11.26%,103.34M,2.08,23.30%,0.96%,5.42,19.98%,2.08B,2.58,11.89%,3.34%,3.61M,27.97%,4.09,16.05,20.50%,10.58%,11.00 -3.91%,27.66%,0.66,23.38,- -,5.45%,6.05 74.71%,2.22%,0.14 (1.33%),11.99,11.29% -,55.55%,2.56%,2.71%,-,0.14 (1.34%),2.57,-5.94%,8.97%,0.30,-,"Jul 07, 2025",0.79,-1.88%,4.97%,54.91,1.82,15.87% -,1.42,-54950.00%,0.42%,0.75,11.42,42.68%,1.17,-,2.97%,0.65,10.63,7395,0.82,Sep 05 BMO,19.57%,665.77K,10.57,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","434,580",-0.56%,ZGN
