Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.44,0.79,16.26%,169.85M,-4.16%,6.62B,29.05,1.34,-6.32%,142.12M,0.18%,137.70M,3.11,0.28,92.47%,5.10%,14.58%,1.55B,4.26,27.64%,9.97%,4.98,28.22%,9.34,4.17,8.39%,4.94%,7.25M,32.81%,1.11,35.21,15.89%,8.52%,27.55,41.15,32.54%,0.33 (0.85%),24.50,18.47%,6.47%,-5.27%,1.15,0.33 (0.85%),1.71,0.20%,41.40%,41.49%,0.70,"Nov 20, 2024",2.70,28.10%,16.27%,45.03,1.32%,1.58%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.58,39.58,0.95%,5.82%,2.91%,Oct 29 AMC,1.46M,38.98,-2.40%,1.43%,16.56%,"

","850,568",-1.52%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,-0.20%,1.53B,17.16,0.58,-8.53%,142.06M,0.51%,-73.97M,-,0.14,72.36%,2.22%,13.84%,452.76M,3.38,71.21%,-3.50%,1.03,6.42%,1.20,8.30,2.65%,-9.16%,3.15M,14.50%,3.63,2.74,15.00%,-47.76%,7.70,10.85,5.85%,-,21.46,9.40%,-12.64%,-8.29%,1.68,-,2.56,12.97%,67.98%,29.22%,0.05,-,2.56,14.25%,-4.07%,60.66,0.32%,0.41%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.70,9.93,0.77%,39.13%,6.45%,Dec 09 AMC,3.07M,9.95,0.12%,1.68%,6.61%,"

","2,149,227",0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.11,5.32,0.08%,451.55M,-3.35%,77.05B,26.78,6.38,-0.96%,450.78M,-2.48%,2.43B,3.46,1.38,94.82%,1.21%,-13.08%,9.15B,8.42,10.57%,-1.54%,2.44,0.67%,11.59,14.73,8.41%,17.07%,5.48M,-12.99%,3.80,44.96,9.29%,47.13%,144.80,200.53,-13.47%,1.73 (1.01%),33.39,11.57%,20.27%,-14.83%,0.88,1.73 (1.01%),2.27,8.05%,68.49%,17.95%,3.99,"Jan 21, 2025",3.69,8.09%,36.45%,36.18,2.56%,2.07%,14100,1.29,9.33%,26.55%,1.43,220.60,Yes / Yes,1.29,16.43%,30.71%,1.34,175.81,4.34%,8.49%,11.02%,Nov 04 BMO,2.24M,170.79,-3.16%,-5.23%,-3.47%,"

","3,018,275",-2.86%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.03,1.43,0.86%,598.04M,6.08%,11.99B,11.10,1.81,0.00%,592.88M,-4.84%,1.20B,1.20,0.45,28.44%,2.89%,-9.28%,5.83B,2.05,10.89%,-10.78%,5.30,-9.11%,10.74,1.87,11.91%,9.47%,17.15M,1.11%,5.47,3.67,11.68%,14.45%,15.90,27.50,-5.78%,0.66 (3.31%),-,13.37%,13.77%,-27.09%,-0.14,0.97 (4.84%),0.94,15.78%,31.29%,26.14%,0.59,"Sep 10, 2024",0.96,-2.64%,24.78%,50.76,1.83%,2.40%,23554,0.30,8.68%,20.51%,1.26,26.71,Yes / Yes,0.01,3.34%,40.76%,1.39,19.37,1.13%,0.45%,17.70%,Nov 19 AMC,3.24M,20.05,4.29%,-8.39%,-6.95%,"

","4,487,978",3.51%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.10%,153.41M,-0.47%,30.76B,56.37,3.56,-0.15%,94.98M,-0.51%,-36.27M,-,0.69,48.87%,4.20%,18.95%,2.30B,13.38,-6.24%,4.50%,2.31,11.73%,9.31,21.53,18.89%,-0.87%,3.99M,-9.57%,17.65,11.36,16.32%,-3.24%,153.45,259.61,-9.53%,-,47.17,-10.72%,-2.47%,-22.79%,0.83,-,1.09,48.57%,77.81%,30.63%,7.48,-,1.09,79.05%,-4.74%,48.39,3.03%,3.49%,7348,0.87,30.77%,-1.58%,1.80,226.84,Yes / Yes,0.03,65.17%,-,1.36,204.41,3.71%,22.75%,26.42%,Dec 02 AMC,1.73M,200.45,-2.51%,1.54%,7.81%,"

","2,353,822",-1.94%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,-13.30%,223.06M,-,-2.93,-0.01%,57.60M,-9.80%,-179.28M,-,-0.79,83.16%,8.11%,-24.76%,40.56M,5.50,45.10%,-14.56%,3.24,-24.40%,4.98,0.63,-19.28%,-34.60%,4.67M,-78.66%,5.49,0.57,-,-42.89%,2.66,18.07,-79.34%,-,-,-50.05%,-45.41%,-82.68%,1.84,-,7.29,-20.00%,96.77%,17.67%,0.29,-,7.29,45.45%,-515.94%,43.32,7.91%,8.25%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.36,3.10,-,38.39%,-,Nov 06,1.44M,3.13,-7.19%,-5.55%,-54.56%,"

","1,967,900",0.97%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.24,3.00,14.68%,306.50M,0.92%,25.93B,15.80,5.35,-1.88%,261.49M,4.26%,941.21M,4.12,1.30,57.72%,3.46%,28.10%,4.63B,5.60,4.32%,-1.32%,2.81,50.51%,28.31,2.99,-1.51%,9.41%,9.04M,18.21%,25.16,3.36,6.85%,11.70%,55.06,92.80,17.65%,-,15.03,-,10.80%,-8.84%,-0.02,-,4.50,95.81%,74.54%,53.65%,2.57,-,4.50,296.12%,17.93%,54.69,2.92%,3.07%,7420,0.01,2.87%,20.34%,2.51,90.76,Yes / Yes,0.00,44.84%,0.00%,0.77,83.80,1.23%,5.67%,3.59%,Nov 25 AMC,3.21M,84.60,0.81%,7.49%,26.73%,"

","2,487,534",0.95%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.14M,-2.74%,2.92B,-,-1.77,-22.43%,107.90M,-0.33%,-270.85M,-,-0.70,42.48%,4.79%,27.10%,355.75M,8.20,21.57%,-6.73%,5.21,43.30%,6.78,3.98,34.63%,-26.70%,5.17M,-10.07%,6.62,4.07,-,-34.98%,13.48,36.60,-1.32%,-,-,-16.93%,-40.20%,-26.31%,0.99,-,2.87,2095.12%,63.17%,100.07%,1.38,-,3.01,10.91%,-95.07%,46.29,3.35%,4.43%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.32,26.18,0.02%,94.89%,47.72%,Nov 12 BMO,991.41K,26.97,-2.06%,-4.34%,29.02%,"

","320,121",3.02%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-4.66%,446.55M,35.08,0.10,0.00%,116.94M,-9.61%,-41.45M,-,-0.01,17.12%,0.01%,16.39%,1.23B,0.36,-95.73%,-0.26%,0.19,-1.14%,2.72,1.28,158.61%,-3.21%,0.01M,-77.55%,2.29,1.52,-,-7.35%,2.62,21.91,-78.66%,-,-,-,-9.02%,-84.12%,0.41,-,1.62,26.18%,17.54%,32.82%,0.24,-,1.81,72.88%,-3.55%,44.07,6.98%,6.97%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.34,3.56,-,50.00%,1.80%,Nov 22 BMO,72.33K,3.48,-2.71%,-5.61%,-51.11%,"

","24,436",-2.25%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,257.93,0.03,28.90%,75.06M,-4.32%,778.68M,-,-0.18,-0.59%,69.47M,-12.51%,3.57M,-,-0.11,53.63%,4.81%,-21.79%,498.90M,1.56,-129.44%,1.70%,7.42,-7.43%,0.14,57.29,-35.01%,0.55%,3.34M,-42.99%,5.09,1.56,-,430.38%,7.21,15.35,-42.66%,-,11.60,-,0.63%,-48.08%,1.15,-,7.35,17.01%,89.13%,10.54%,0.39,-,7.35,-94.10%,5.24%,35.94,4.02%,4.36%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.99,8.02,4.27%,70.54%,-24.77%,Nov 06 AMC,450.66K,7.97,-6.53%,-13.41%,-17.49%,"

","448,254",-0.62%,ZIP
