Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.26,0.79,16.26%,169.85M,5.83%,6.59B,29.07,1.34,-2.08%,142.12M,-0.36%,137.70M,3.09,0.28,92.37%,5.08%,4.18%,1.55B,4.25,27.64%,9.83%,7.43,25.45%,9.34,4.16,7.90%,4.94%,7.22M,36.28%,1.11,35.08,15.95%,8.52%,28.08,41.15,4.13%,0.33 (0.85%),24.41,18.47%,6.47%,-5.61%,1.16,0.33 (0.85%),1.71,0.20%,41.40%,38.32%,0.82,"Nov 20, 2024",2.70,28.10%,16.27%,59.20,1.77%,2.21%,2400,0.35,2.55%,8.87%,2.25,39.71,Yes / Yes,0.34,6.98%,45.61%,0.64,38.18,0.95%,5.82%,2.91%,Oct 29 AMC,971.47K,38.84,3.97%,0.26%,14.27%,"

","626,155",1.73%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.71%,145.08M,0.10%,1.54B,17.19,0.58,-5.66%,142.59M,0.20%,-73.97M,-,0.14,77.53%,2.63%,0.10%,452.76M,3.40,71.21%,6.82%,1.34,7.90%,1.20,8.32,2.65%,-9.16%,3.75M,16.07%,3.62,2.76,-,-47.76%,7.70,10.85,0.50%,-,21.60,9.40%,-12.64%,-8.11%,1.67,-,2.56,12.97%,67.98%,29.48%,0.03,-,2.56,14.25%,-4.07%,62.82,0.19%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.42,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,2.79M,9.97,0.30%,0.39%,5.62%,"

","1,160,850",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.50,5.32,0.09%,451.55M,0.73%,75.58B,26.29,6.37,-0.85%,450.77M,-1.91%,2.43B,3.39,1.38,94.81%,1.55%,-12.29%,9.15B,8.26,10.57%,-1.07%,2.69,-6.19%,11.59,14.45,8.32%,17.07%,6.99M,-12.06%,3.80,44.10,9.29%,47.13%,144.80,200.53,2.82%,1.73 (1.03%),32.75,11.57%,20.27%,-16.46%,0.89,1.73 (1.03%),2.27,8.19%,68.49%,15.70%,3.72,"Jan 21, 2025",3.69,8.09%,36.45%,49.37,2.31%,2.11%,14100,1.29,9.33%,26.55%,1.50,217.93,Yes / Yes,1.29,16.43%,30.71%,1.81,165.89,4.34%,8.49%,11.02%,Feb 13 BMO,2.60M,167.53,1.63%,-2.21%,-4.84%,"

","4,693,889",0.99%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.45,1.43,0.86%,598.04M,6.19%,11.49B,10.79,1.78,0.00%,592.88M,-4.14%,1.20B,1.03,0.45,28.45%,3.21%,-22.41%,5.83B,1.97,10.14%,-9.46%,6.89,-2.68%,10.74,1.79,10.91%,9.47%,19.01M,8.28%,5.47,3.51,13.06%,14.45%,15.90,27.50,-1.69%,0.65 (3.40%),-,13.37%,13.77%,-30.11%,-0.15,0.97 (5.05%),0.94,14.65%,31.29%,20.92%,0.52,"Sep 10, 2024",0.96,-2.64%,24.78%,50.17,1.96%,2.05%,23554,0.30,8.68%,20.51%,1.36,26.15,Yes / Yes,0.01,3.34%,40.76%,0.65,19.09,1.13%,0.45%,17.70%,Nov 19 AMC,2.76M,19.22,0.39%,-1.96%,-9.92%,"

","1,794,777",0.68%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,2.85%,29.43B,54.29,3.53,-0.12%,95.02M,-4.31%,-36.27M,-,0.69,48.84%,4.85%,1.62%,2.30B,12.80,-6.48%,4.06%,2.64,1.73%,9.31,20.60,18.42%,-0.87%,4.61M,-15.84%,17.65,10.87,20.00%,-3.24%,153.45,259.61,6.32%,-,45.13,-10.72%,-2.47%,-26.12%,0.88,-,1.09,48.57%,77.81%,25.00%,6.33,-,1.09,79.05%,-4.74%,51.99,2.78%,3.24%,7348,0.87,30.77%,-1.58%,1.82,226.66,Yes / Yes,0.03,65.17%,-,0.68,187.58,3.71%,22.75%,26.42%,Dec 02 AMC,1.74M,191.81,2.99%,-2.53%,3.77%,"

","1,187,686",2.26%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-12.11%,160.34M,-,-2.93,-0.04%,56.61M,-28.12%,-179.28M,-,-0.79,83.23%,8.03%,-25.00%,40.56M,3.95,45.10%,-14.60%,3.23,-39.19%,4.98,0.45,-19.28%,-34.60%,4.54M,-82.64%,5.49,0.41,-,-42.89%,2.16,18.07,-25.74%,-,-,-50.05%,-45.41%,-87.55%,1.85,-,7.29,0.00%,96.77%,4.17%,0.28,-,7.29,45.45%,-515.94%,32.95,12.62%,9.74%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,2.18,2.24,-,38.39%,-,Nov 06,1.40M,2.25,-21.54%,-30.32%,-60.27%,"

","3,065,336",0.45%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.22,3.00,14.69%,306.50M,-0.36%,24.07B,17.02,4.62,-2.17%,261.48M,-7.16%,941.21M,3.83,1.30,58.09%,3.10%,11.88%,4.63B,5.20,-15.87%,-0.81%,2.56,33.41%,28.31,2.77,5.30%,9.41%,8.11M,16.67%,25.16,3.12,6.85%,11.70%,55.06,92.80,-3.76%,-,13.95,-,10.80%,-15.37%,-0.01,-,4.50,95.81%,74.54%,42.64%,2.07,-,4.50,296.12%,17.93%,39.93,2.08%,2.43%,7420,0.01,2.87%,20.34%,2.36,92.15,Yes / Yes,0.00,44.84%,0.00%,0.78,78.07,1.23%,5.67%,3.59%,Nov 25 AMC,3.16M,78.54,-3.92%,-5.06%,14.90%,"

","2,465,181",0.60%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,3.13%,2.83B,-,-1.72,-10.94%,108.70M,-3.60%,-270.85M,-,-0.69,42.21%,5.46%,-1.37%,355.75M,7.96,21.00%,-11.51%,6.45,39.34%,6.78,3.83,36.93%,-26.70%,5.94M,10.36%,6.57,3.96,-,-34.98%,13.48,36.60,-0.73%,-,-,-16.93%,-40.20%,-28.96%,1.02,-,2.87,136.21%,63.17%,92.88%,1.32,-,3.01,10.91%,-95.07%,49.83,5.27%,4.76%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.68,26.05,0.02%,94.89%,47.72%,Nov 12 BMO,920.99K,26.00,0.91%,-3.91%,19.61%,"

","623,556",-0.19%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,2.28%,460.67M,36.19,0.10,0.00%,116.94M,3.16%,-41.45M,-,-0.01,17.12%,0.02%,-2.84%,1.23B,0.38,-95.36%,3.66%,0.54,5.90%,2.72,1.32,158.61%,-3.21%,0.03M,-78.54%,2.29,1.57,-,-7.35%,2.62,21.91,2.28%,-,-,-,-9.02%,-83.62%,-0.06,-,1.62,26.18%,17.54%,37.02%,0.25,-,1.81,72.88%,-3.55%,52.08,7.47%,7.48%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.84,3.63,-,50.00%,1.80%,Nov 22 BMO,50.90K,3.59,2.02%,-0.27%,-35.88%,"

","42,984",-1.10%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,229.45,0.03,28.94%,75.06M,7.26%,692.71M,-,-0.18,-0.55%,69.43M,-11.04%,3.57M,-,-0.11,53.64%,4.38%,-28.53%,498.90M,1.39,-129.49%,1.70%,6.90,-16.39%,0.14,50.97,-34.86%,0.55%,3.04M,-51.17%,5.09,1.39,-,430.38%,6.51,15.35,-2.07%,-,10.32,-,0.63%,-53.81%,1.19,-,7.35,17.01%,89.13%,8.91%,0.34,-,7.35,-94.10%,5.24%,43.83,3.12%,4.73%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.97,6.90,4.27%,71.12%,-24.77%,Nov 06 AMC,440.71K,7.09,0.88%,-13.35%,-22.57%,"

","425,555",2.75%,ZIP
