Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.64,0.79,16.26%,172.26M,2.62%,6.88B,29.74,1.34,-9.34%,142.12M,10.00%,137.70M,3.19,0.28,92.50%,5.49%,24.43%,1.55B,4.43,27.71%,10.10%,5.01,24.98%,9.34,4.27,8.38%,4.94%,7.81M,31.83%,1.09,36.60,15.89%,8.52%,27.55,40.64,35.77%,0.27 (0.67%),25.47,18.47%,6.47%,-1.75%,1.15,0.33 (0.83%),1.71,0.20%,41.40%,44.94%,0.80,"Nov 20, 2024",2.70,28.10%,16.27%,67.30,1.58%,2.18%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.54,39.35,0.95%,5.82%,2.91%,Oct 29 AMC,1.56M,39.93,4.04%,8.36%,21.88%,"

","837,291",1.47%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.65%,153.54M,0.40%,1.53B,17.44,0.57,-8.45%,141.79M,0.71%,-47.27M,-,0.11,72.23%,2.69%,8.99%,445.68M,3.44,70.45%,-2.83%,1.30,-0.30%,1.27,7.84,1.33%,-6.17%,3.81M,20.78%,3.53,2.82,15.00%,-31.02%,7.70,10.85,5.74%,-,-,9.40%,-7.99%,-8.39%,1.68,-,2.71,12.97%,68.16%,29.09%,0.08,-,2.71,60.38%,-6.31%,71.17,0.38%,0.36%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.40,9.90,2.46%,98.33%,6.80%,Aug 21 AMC,2.92M,9.94,0.38%,6.13%,7.97%,"

","4,098,508",0.40%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.27,5.32,0.08%,458.37M,1.04%,79.95B,27.73,6.38,0.00%,450.80M,-2.50%,2.43B,3.58,1.37,94.83%,0.96%,-2.53%,9.15B,8.74,10.67%,-1.52%,2.08,4.05%,11.59,15.27,8.41%,17.07%,4.32M,-1.33%,3.79,46.65,9.29%,47.13%,144.80,201.92,-10.34%,1.70 (0.96%),34.64,11.57%,20.27%,-12.36%,0.90,1.73 (0.98%),2.27,8.05%,68.49%,22.21%,4.01,"Oct 31, 2024",3.69,8.09%,36.45%,45.05,1.76%,2.27%,14100,1.29,9.33%,26.55%,1.45,222.92,Yes / Yes,1.29,16.43%,30.71%,0.89,176.71,4.34%,8.49%,11.02%,Nov 04 BMO,2.08M,176.96,0.04%,-4.66%,-0.71%,"

","1,854,547",0.14%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.50,1.43,0.86%,606.77M,-8.50%,11.53B,10.41,1.85,0.00%,592.88M,-21.69%,1.20B,1.04,0.45,28.52%,3.48%,-5.68%,5.83B,1.98,11.32%,-11.61%,7.14,-19.93%,10.74,1.80,13.73%,9.47%,20.63M,-13.23%,5.47,3.53,13.00%,14.45%,15.90,27.50,-9.40%,0.66 (3.43%),-,13.37%,13.77%,-29.89%,-0.11,0.97 (5.03%),0.94,15.78%,31.29%,21.30%,0.72,"Sep 10, 2024",0.96,-2.64%,24.78%,23.88,3.07%,2.67%,23554,0.30,8.68%,20.51%,1.26,27.39,Yes / Yes,0.01,3.34%,40.76%,1.48,19.82,1.13%,0.45%,17.70%,Nov 19 AMC,2.89M,19.28,-11.69%,-17.85%,-10.44%,"

","4,285,055",-2.72%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,4.71%,32.74B,60.25,3.50,-0.14%,94.07M,14.70%,-57.71M,-,0.63,49.07%,4.59%,6.64%,2.17B,15.10,-10.49%,4.11%,2.41,22.91%,8.36,25.25,22.62%,-1.39%,4.32M,10.66%,15.53,13.59,18.50%,-5.77%,153.45,259.61,-4.78%,-,55.97,-10.72%,-4.38%,-18.74%,0.81,-,1.04,48.57%,77.87%,37.48%,6.35,-,1.04,72.20%,-5.71%,66.18,3.10%,3.00%,7348,0.97,34.07%,-2.66%,1.73,218.05,Yes / Yes,0.04,53.13%,-,1.13,207.30,4.48%,24.95%,30.30%,Dec 02 AMC,1.79M,210.96,7.11%,13.12%,11.83%,"

","2,035,330",1.77%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,70.77M,-6.92%,233.81M,-,-2.93,-0.11%,61.58M,4.19%,-179.28M,-,-0.56,89.79%,11.45%,1.57%,40.56M,5.76,45.10%,-7.35%,3.44,-71.34%,4.98,0.65,-19.28%,-34.60%,7.05M,-69.00%,5.40,0.60,-,-42.89%,2.66,18.07,-78.68%,-,-,-50.05%,-45.41%,-82.13%,1.77,-,7.29,-20.00%,96.77%,21.43%,0.35,-,7.29,45.45%,-515.94%,46.44,10.26%,11.60%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.57,3.18,-,-47.48%,-,Aug 09 BMO,2.05M,3.23,-5.28%,-5.47%,-58.00%,"

","1,171,471",1.57%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.76,2.79,15.02%,307.79M,5.84%,27.96B,16.20,5.30,-1.38%,261.53M,18.19%,875.37M,5.13,1.31,57.39%,3.48%,20.42%,4.59B,6.09,2.32%,-1.47%,2.74,36.30%,27.68,3.10,-0.55%,9.01%,9.09M,34.54%,23.13,3.71,6.00%,11.27%,55.06,87.15,19.43%,-,16.25,-,10.22%,-1.45%,-0.05,-,4.45,95.81%,74.59%,55.98%,2.21,-,4.45,508.08%,17.80%,68.79,3.16%,2.63%,7420,0.01,2.76%,19.08%,2.49,76.88,Yes / Yes,0.00,17.25%,0.00%,1.69,81.20,1.20%,14.44%,2.09%,Nov 25 AMC,3.31M,85.88,7.86%,16.96%,31.71%,"

","5,583,989",5.76%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,-2.33%,2.86B,-,-1.78,-20.95%,107.88M,-20.34%,-270.85M,-,-0.70,43.88%,4.32%,38.89%,355.75M,8.03,20.64%,-8.93%,4.94,47.49%,6.78,3.90,35.31%,-26.70%,4.66M,-3.86%,6.62,3.99,-,-34.98%,13.48,36.60,-3.29%,-,-,-16.93%,-40.20%,-27.79%,0.98,-,2.87,2095.12%,63.17%,96.07%,1.74,-,3.01,10.91%,-95.07%,44.26,5.63%,5.05%,2175,0.19,35.01%,-76.13%,1.33,50.19,Yes / Yes,0.01,40.53%,-,0.84,25.70,0.02%,94.89%,47.72%,Nov 12 BMO,944.43K,26.43,-9.24%,-0.63%,30.36%,"

","790,653",2.84%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,127.44M,-3.90%,473.19M,18.77,0.20,0.00%,116.56M,1.65%,-41.45M,-,0.02,17.18%,0.03%,6.63%,1.23B,0.39,25.90%,-0.32%,0.51,-60.15%,2.72,1.36,405.88%,-3.21%,0.04M,-,2.30,1.61,-,-7.35%,2.62,21.91,-77.31%,-,-,-,-9.02%,-83.12%,-,-,1.62,26.18%,17.54%,41.22%,0.23,-,1.81,69.95%,-3.73%,47.32,5.45%,6.06%,3476,0.23,1.40%,-3.38%,1.00,4.55,No / Yes,0.05,59.85%,-,0.86,3.81,-,50.00%,1.80%,Nov 22 BMO,76.24K,3.70,-2.89%,2.83%,-55.67%,"

","65,375",-2.89%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,294.17,0.03,36.39%,76.17M,-0.22%,882.30M,-,-0.18,-0.48%,62.15M,-2.57%,3.57M,-,-0.11,53.61%,6.20%,-4.32%,498.90M,1.77,-129.44%,0.36%,8.34,-8.00%,0.14,65.34,-35.01%,0.55%,3.86M,-29.21%,5.13,1.77,-,430.38%,7.21,15.35,-34.60%,-,13.15,-,0.63%,-40.78%,1.18,-,7.35,17.01%,89.13%,26.07%,0.46,-,7.35,-94.10%,5.24%,44.78,4.08%,4.97%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.55,9.15,4.27%,70.54%,-24.77%,Nov 06 AMC,462.11K,9.09,-4.88%,-5.05%,-9.74%,"

","255,761",-0.66%,ZIP
