Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,5.85%,1.99B,46.13,0.57,0.00%,72.91M,14.83%,1.76B,0.87,-0.47,99.50%,7.69%,62.46%,-63.43M,14.80,40.06%,-1.66%,4.91,111.54%,134.48M,6.24,158.93%,-14.34%,5.61M,80.33%,4.23,7.90,53.07%,-18.46%,28.49 -7.34%,91.72%,3.34,-,26.71% 15.81%,-18.90%,9.03 192.36%,327.18%,-,-,41.95% 20.90%,90.49%,4.15%,4.86%,-48.83%,-,13.07,43.93%,-52.51%,1.28,-,-,6.94,116.21%,-47.16%,62.75,1.00,- -,6.94,34.02%,2.34%,1.30,35.54,-,0.06,72.59%,22.19%,0.47,25.59,286,0.05,Nov 06 AMC,72.67%,1.14M,26.40,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","531,707",3.17%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.15,1.12,11.55%,167.47M,-0.48%,7.93B,28.68,1.65,-1.75%,148.02M,5.01%,8.22B,2.32,0.34,93.90%,3.68%,0.98%,192.30M,4.78,17.59%,1.57%,6.38,33.90%,1.66B,4.98,9.70%,6.93%,5.45M,26.97%,9.50,30.47,12.37%,11.76%,50.03 -5.34%,19.66%,1.55,27.46,32.18% -7.41%,9.03%,27.74 70.73%,89.82%,0.37 (0.78%),22.51,19.81% -5.41%,41.36%,2.06%,2.24%,144.98%,0.38 (0.80%),4.95,42.07%,16.69%,1.06,400.45%,"Nov 20, 2025",1.83,6.88%,11.59%,52.99,2.11,3.23% 0.62%,2.78,44.39%,0.51%,1.11,51.25,35.98%,0.35,11.07%,1.18%,1.29,46.64,2500,0.34,Oct 28 AMC,16.57%,853.60K,47.36,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","1,104,113",1.54%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.68,5.93,0.18%,441.46M,4.33%,54.10B,18.09,6.79,0.00%,439.88M,3.91%,59.29B,2.37,1.40,96.94%,2.09%,-15.85%,2.65B,5.76,7.07%,-1.64%,2.05,-21.89%,9.40B,10.04,7.09%,17.96%,9.18M,-24.65%,12.23,25.96,7.64%,49.87%,177.40 -30.80%,-30.17%,4.73,24.15,8.55% 11.91%,20.92%,115.25 6.52%,-20.78%,1.99 (1.62%),14.73,5.98% 8.14%,70.29%,2.70%,2.74%,-23.05%,2.00 (1.63%),6.31,11.51%,37.63%,3.29,166.29%,"Jan 20, 2026",2.28,2.68%,28.21%,48.56,1.73,18.93% 21.14%,3.64,8.17%,0.81%,0.97,159.27,32.86%,1.35,0.50%,-5.23%,1.72,122.25,13800,1.35,Nov 04 BMO,-17.64%,4.47M,122.76,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","7,680,085",0.42%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.35,1.49,0.00%,591.63M,1.81%,12.67B,11.91,1.80,-,591.63M,13.10%,10.94B,1.27,0.44,11.47%,3.10%,15.11%,1.23B,1.92,6.14%,-1.91%,11.04,24.40%,6.59B,1.88,11.53%,9.42%,18.34M,9.51%,11.39,3.56,9.39%,13.83%,22.01 -2.73%,10.53%,6.01,-,18.24% 8.45%,13.37%,16.34 31.03%,-18.15%,0.67 (3.13%),6.09,9.28% 13.97%,26.00%,1.80%,1.98%,-21.10%,0.65 (3.04%),1.66,3.12%,20.42%,0.47,-,"Sep 30, 2025",1.34,12.89%,18.61%,64.89,1.45,- -,1.38,7.47%,3.30%,-0.21,23.44,45.76%,0.19,11.30%,8.91%,0.77,21.16,24471,0.01,Nov 19 AMC,12.45%,1.66M,21.41,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,280,797",1.18%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.52%,159.47M,-4.54%,36.85B,51.74,4.47,-0.19%,102.82M,-21.16%,35.36B,2.80,0.89,52.46%,5.72%,-21.47%,-41.04M,13.01,16.10%,-1.39%,3.54,-23.72%,2.83B,18.59,17.30%,-0.73%,5.88M,28.09%,12.43,11.10,18.49%,-2.41%,336.99 -31.43%,13.05%,20.83,43.49,54.06% 21.31%,-1.10%,164.78 40.24%,86.72%,-,1814.52,34.81% 44.03%,76.55%,2.97%,3.17%,27.04%,-,12.48,-8.83%,-4.14%,8.57,-,-,1.74,23.24%,-1.45%,29.04,1.51,- -,1.74,7.34%,-7.04%,1.03,327.30,-,0.93,25.50%,-19.76%,0.90,226.43,7923,0.89,Nov 25 AMC,-13.76%,1.66M,231.09,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,503,570",2.06%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.37,5.15,10.52%,266.35M,-0.95%,26.47B,14.77,6.05,-2.42%,264.96M,9.92%,18.56B,3.46,1.49,68.73%,2.16%,6.20%,1.59B,5.51,7.73%,4.44%,1.98,14.60%,4.81B,2.86,1.40%,14.44%,5.71M,9.52%,31.27,3.33,4.27%,17.74%,91.43 -2.24%,6.66%,26.87,13.22,-10.66% 106.45%,17.11%,64.41 38.77%,20.70%,-,14.23,4.40% 49.60%,76.89%,2.57%,3.03%,-77.49%,-,3.86,72.42%,22.86%,2.46,-,-,4.36,3.85%,33.17%,60.06,2.26,- -,4.36,204.90%,4.06%,0.85,94.96,0.00%,0.01,4.44%,6.39%,0.72,88.75,7412,0.00,Nov 24 AMC,12.94%,2.89M,89.38,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,081,664",0.71%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-3.59%,1.91B,-,-1.37,-10.86%,108.86M,-16.11%,1.31B,-,-0.29,28.56%,4.63%,-47.38%,-206.71M,4.33,40.70%,-1.08%,6.25,-50.27%,441.78M,2.50,10.82%,-19.28%,5.04M,-34.40%,6.87,2.34,-,-28.96%,44.34 -61.25%,-34.38%,7.35,-,30.02% -3.16%,-26.82%,16.82 2.14%,-52.36%,-,-,40.31% 98.33%,61.31%,4.11%,3.05%,-84.22%,-,2.97,30.16%,-51.59%,0.74,-,-,2.68,23.73%,-46.79%,19.38,1.55,- -,2.87,23.67%,-9.44%,0.85,43.56,-,0.29,12.75%,-25.51%,2.41,17.22,1869,0.01,Nov 06 BMO,-45.02%,806.68K,17.18,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","1,940,876",-0.23%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,-0.75%,6.73B,15.85,1.68,-,-,-1.44%,9.85B,-,-,7.35%,-,-11.16%,-403.43M,0.47,24.13%,4.87%,1.36,2.54%,14.40B,-,157.09%,-6.36%,0.49M,-6.27%,-13.78,5.47,-,-,33.32 -20.16%,-1.48%,4.86,-,5.46% -,-,17.91 48.52%,-,-,-,118.43% 118.66%,19.49%,0.35%,0.54%,-,-,0.68,66.74%,-3.25%,0.23,-,-,0.45,49.32%,-2.80%,35.01,1.00,- -,0.57,36.90%,-0.59%,0.15,33.23,-,-,72.17%,-4.39%,1.69,26.66,17439,-,Nov 17 BMO,-2.54%,358.62K,26.60,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","605,280",-0.23%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.65,5.59,1.51%,147.64M,0.25%,8.79B,9.81,6.07,-0.11%,145.41M,20.71%,-,1.10,1.56,80.73%,4.38%,1.47%,823.00M,1.78,17.60%,1.78%,3.35,22.60%,4.95B,1.29,4.26%,0.96%,6.37M,9.79%,46.05,-,8.94%,12.71%,60.00 -0.73%,3.33%,-,8.56,-9.99% 3.54%,9.59%,39.32 51.48%,23.36%,1.75 (2.94%),-,19.10% 8.98%,-,2.06%,2.40%,42.90%,1.76 (2.96%),-,27.30%,22.37%,1.40,111.21%,"Nov 13, 2025",-,0.12%,16.64%,74.60,2.62,4.85% 5.34%,0.16,7.93%,6.87%,0.81,62.91,33.52%,0.80,-2.03%,11.48%,0.76,59.29,9406,0.25,Oct 20 AMC,14.91%,1.90M,59.56,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,436,454",0.46%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.31,8.32,1.18%,120.46M,-2.92%,2.32B,-,-3.68,0.00%,119.04M,13.30%,6.03B,-,-0.57,40.88%,18.77%,33.96%,1.00B,0.31,-84.77%,-11.34%,4.64,16.45%,7.59B,0.58,-235.62%,9.16%,22.34M,-10.34%,33.34,1.19,-,25.25%,23.61 -18.47%,-1.33%,16.19,0.96,-23.79% -,11.79%,11.03 74.44%,10.32%,1.10 (5.73%),2.18,-7.73% 20.63%,23.74%,6.05%,4.88%,-,4.28 (22.23%),0.80,-30.30%,19.63%,0.97,-,"Dec 01, 2025",1.22,1.63%,13.21%,55.54,4.17,16.67% -,1.30,-89.07%,-0.58%,1.64,14.00,22.25%,1.41,-35.73%,16.62%,0.66,19.56,6700,1.12,Nov 20 BMO,21.21%,4.81M,19.25,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,157,156",-1.58%,ZIM
