Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.22,0.71,15.99%,172.26M,-0.27%,5.02B,22.39,1.30,-16.38%,145.09M,-5.00%,124.20M,2.89,0.31,84.31%,2.85%,-9.35%,1.53B,3.28,20.75%,5.97%,4.49,3.19%,9.34,3.11,10.89%,4.22%,4.13M,9.94%,0.91,31.97,14.28%,7.19%,25.09,34.58,-1.12%,0.27 (0.93%),17.75,18.47%,5.80%,-15.90%,1.17,0.31 (1.07%),1.95,0.20%,39.86%,15.90%,0.66,"May 17, 2024",3.31,95.74%,15.14%,37.77,2.59%,1.96%,2400,0.33,8.34%,8.11%,2.25,35.14,Yes / Yes,0.33,52.74%,45.61%,0.69,29.58,1.18%,12.06%,0.46%,Apr 23 AMC,920.19K,29.08,-3.40%,-6.76%,-3.28%,"

","633,400",-1.69%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,8.00%,137.79M,-0.62%,1.42B,18.46,0.52,-8.48%,136.25M,-0.73%,-62.61M,-,0.09,73.66%,5.62%,12.47%,438.33M,3.23,29.09%,-0.36%,4.87,15.60%,0.94,10.16,21.60%,-8.44%,7.66M,-5.44%,3.69,2.59,-,-51.53%,7.05,11.80,1.70%,-,-,9.40%,-11.66%,-18.98%,1.72,-,2.50,12.97%,67.51%,35.60%,0.30,-,2.50,50.48%,-8.58%,47.72,3.29%,2.85%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.49,9.64,0.88%,61.76%,6.47%,May 22 AMC,1.57M,9.56,-0.77%,-3.40%,8.02%,"

","770,087",-0.83%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.72,5.19,0.08%,458.37M,-0.85%,79.83B,27.39,6.39,-5.51%,455.92M,1.79%,2.39B,3.54,1.49,95.62%,1.51%,5.70%,8.73B,9.14,8.35%,0.02%,2.17,-9.31%,11.07,15.81,10.82%,17.02%,6.88M,3.31%,4.33,40.42,9.53%,50.06%,144.80,201.92,-11.35%,1.74 (0.99%),45.62,11.57%,20.26%,-13.35%,0.86,1.61 (0.92%),1.94,8.05%,68.34%,20.83%,3.96,"Jul 18, 2024",3.33,17.17%,35.97%,55.30,1.75%,2.12%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.56,175.60,1.70%,2.54%,9.50%,May 02 BMO,3.17M,174.96,0.90%,3.26%,-1.04%,"

","1,785,687",-0.36%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.00,1.43,1.10%,606.77M,-4.12%,12.02B,10.18,1.96,0.00%,593.93M,-14.12%,1.19B,0.93,0.43,39.03%,2.98%,-6.10%,5.52B,2.18,13.84%,3.55%,4.67,-4.99%,9.92,2.02,18.37%,9.82%,17.67M,-19.96%,4.58,4.37,15.01%,15.03%,15.90,28.04,-5.97%,0.70 (3.50%),-,13.37%,13.12%,-28.64%,-0.11,0.62 (3.10%),1.11,15.78%,31.20%,25.89%,0.64,"Apr 09, 2024",1.15,7.93%,24.81%,30.66,2.22%,2.53%,23554,0.27,3.63%,21.49%,1.33,29.22,Yes / Yes,0.13,-18.31%,0.00%,1.07,20.76,5.91%,-23.59%,4.72%,May 15 AMC,3.78M,20.01,-9.15%,-10.09%,-6.51%,"

","4,035,708",-3.61%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.88%,147.17M,6.58%,30.48B,60.54,3.33,-0.18%,90.87M,19.22%,-73.50M,-,0.70,47.31%,5.59%,10.79%,2.03B,15.02,68.40%,5.55%,2.38,-4.09%,7.22,27.91,10.50%,-1.99%,5.08M,37.20%,14.82,13.61,26.82%,-8.68%,131.59,259.61,-8.99%,-,55.42,-17.41%,-3.23%,-22.33%,0.84,-,1.67,53.60%,77.75%,53.24%,6.06,-,1.67,73.33%,-6.90%,68.93,2.75%,3.11%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,0.79,198.40,3.19%,33.96%,32.09%,May 30 AMC,2.13M,201.65,9.01%,13.08%,4.38%,"

","1,689,648",1.64%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-13.81%,257.06M,-,-3.63,-0.47%,62.14M,-68.36%,-218.90M,-,-0.84,113.60%,28.72%,-76.37%,40.56M,6.34,40.00%,-0.93%,13.60,-76.79%,6.46,0.56,-35.33%,-41.82%,17.84M,-87.06%,6.89,0.53,-,-51.86%,3.43,29.03,-76.11%,-,-,-50.05%,-43.66%,-87.53%,1.70,-,9.19,-20.00%,96.66%,5.39%,0.75,-,9.19,21.74%,-527.00%,20.42,10.93%,13.19%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,1.02,3.48,170.40%,118.25%,-,May 07 BMO,1.31M,3.62,-47.14%,-62.98%,-73.03%,"

","1,343,430",4.02%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.67,2.69,22.24%,260.90M,-0.36%,18.02B,11.40,5.11,-0.33%,240.46M,-5.31%,838.33M,14.44,1.21,59.95%,4.11%,-7.93%,4.56B,3.95,-3.15%,-0.53%,3.06,-13.26%,26.83,2.17,1.29%,8.90%,9.88M,-13.88%,23.88,2.44,1.50%,11.31%,55.63,75.90,-18.98%,-,10.95,-,10.05%,-23.25%,-0.06,-,4.36,95.81%,74.87%,4.73%,1.28,-,4.36,19565.00%,17.35%,42.49,1.57%,2.30%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,0.61,58.63,1.35%,13.52%,3.25%,May 20 AMC,3.23M,58.26,-1.87%,-4.73%,-10.14%,"

","1,956,253",-0.63%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,99.12M,-1.14%,1.72B,-,-1.61,-14.34%,98.59M,-10.21%,-338.95M,-,-0.71,43.66%,2.83%,12.10%,291.07M,5.90,17.87%,-2.05%,4.70,-34.27%,7.83,2.21,43.38%,-31.41%,2.79M,-41.90%,7.57,2.29,-,-38.44%,13.48,32.60,-36.63%,-,-,-16.93%,-44.04%,-46.87%,1.05,-,4.43,2095.12%,62.86%,28.49%,0.90,-,4.63,18.13%,-129.65%,40.45,4.37%,4.25%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.44,17.22,15.83%,40.53%,38.78%,May 08 AMC,594.32K,17.32,-7.09%,-5.68%,-20.47%,"

","261,929",0.58%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-1.77%,495.74M,6.23,0.62,0.00%,116.14M,-63.30%,-126.89M,-,0.00,0.52%,0.13%,-75.46%,1.20B,0.41,128.68%,-,1.11,-74.90%,2.82,1.38,2411.11%,-4.29%,0.15M,-,2.21,1.76,-,-9.63%,3.19,21.91,-76.15%,-,-,-,-27.40%,-82.25%,-,-,1.63,26.18%,16.84%,21.94%,0.80,-,1.82,18.59%,-4.42%,30.70,4.42%,19.74%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,2.89,3.85,-5.59%,-26.47%,-8.66%,May 21 BMO,137.98K,3.89,-34.66%,-57.43%,-72.66%,"

","398,737",1.04%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.75,0.36,30.33%,76.17M,-1.57%,872.93M,-,-0.11,-0.56%,69.19M,-7.76%,37.58M,2.40,-0.07,51.12%,4.88%,-20.52%,584.21M,1.49,-160.13%,-1.82%,6.27,-34.94%,0.13,68.98,60.76%,5.70%,3.37M,-50.20%,5.17,1.70,10.30%,855.40%,8.27,19.29,-36.76%,-,8.89,-,6.67%,-54.43%,1.19,-,6.58,17.01%,89.88%,6.35%,0.29,-,6.58,-27.43%,12.87%,37.45,2.65%,3.11%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,0.77,9.00,1.01%,-15.68%,-33.48%,May 09 AMC,538.25K,8.79,-3.81%,-9.96%,-26.43%,"

","413,370",-2.33%,ZIP
