Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.80,0.77,16.05%,172.26M,3.79%,5.52B,24.50,1.32,-14.82%,143.50M,2.28%,135.60M,2.67,0.32,87.09%,2.78%,1.70%,1.54B,3.58,24.23%,6.04%,4.33,2.28%,9.32,3.46,9.34%,4.67%,3.99M,11.81%,0.95,33.91,15.65%,8.04%,25.09,34.58,9.76%,0.26 (0.82%),19.57,18.47%,6.37%,-6.65%,1.16,0.32 (0.99%),1.75,0.20%,40.45%,28.66%,0.74,"Aug 20, 2024",2.83,183.51%,15.70%,61.68,1.55%,2.38%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.61,31.50,0.70%,5.16%,2.18%,Jul 30 AMC,921.63K,32.28,4.03%,5.60%,5.01%,"

","564,818",2.48%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.81%,137.79M,1.93%,1.33B,15.88,0.57,-8.58%,136.53M,-2.70%,-47.27M,-,0.11,80.21%,4.99%,-11.76%,445.68M,2.99,70.20%,-0.36%,5.42,9.89%,0.94,9.57,0.89%,-6.17%,6.81M,-7.02%,3.67,2.45,-,-31.02%,7.05,10.85,-4.26%,-,-,9.40%,-7.99%,-17.05%,1.73,-,2.50,12.97%,72.44%,27.66%,0.39,-,2.71,60.38%,-6.51%,53.87,6.98%,4.13%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,1.98,8.49,2.46%,98.33%,6.80%,Aug 21 AMC,1.26M,9.00,3.38%,-1.09%,-0.27%,"

","2,487,592",6.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.42,5.11,0.09%,458.37M,-1.53%,81.96B,28.03,6.45,-0.27%,452.66M,0.08%,2.34B,3.70,1.46,96.93%,1.03%,5.85%,8.91B,9.19,9.41%,0.02%,2.14,-8.27%,10.94,16.53,10.88%,16.79%,4.65M,-1.82%,3.47,52.07,9.57%,48.88%,144.80,201.92,-8.34%,1.71 (0.94%),38.97,11.57%,20.02%,-10.41%,0.88,1.67 (0.92%),2.09,8.05%,68.32%,24.93%,4.01,"Jul 18, 2024",3.45,7.38%,36.05%,48.15,1.33%,2.15%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.57,182.17,2.10%,5.04%,8.30%,Aug 06 BMO,2.17M,180.90,-1.19%,1.42%,1.26%,"

","1,247,396",-0.70%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.54,1.42,0.86%,606.77M,4.57%,12.36B,10.22,2.01,0.00%,595.41M,10.29%,1.19B,0.97,0.40,37.31%,2.79%,-16.03%,5.61B,2.20,13.26%,3.59%,6.73,5.59%,10.31,2.00,19.88%,9.95%,16.63M,-15.31%,4.69,4.39,15.01%,14.81%,15.90,25.90,-3.29%,0.69 (3.33%),-,13.37%,12.68%,-20.54%,-0.11,0.62 (3.01%),1.22,15.78%,31.13%,29.47%,0.67,"Sep 10, 2024",1.26,-0.18%,24.65%,55.59,3.47%,3.10%,23554,0.30,3.60%,21.14%,1.27,28.77,Yes / Yes,0.12,-3.11%,0.00%,0.77,20.98,0.90%,2.93%,6.28%,Aug 21 BMO,2.47M,20.58,5.16%,1.52%,-0.32%,"

","1,901,062",-1.91%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.67%,147.17M,3.39%,30.14B,59.93,3.33,-0.11%,92.70M,9.58%,-73.50M,-,0.70,47.33%,4.84%,16.01%,2.03B,14.85,68.40%,5.55%,2.14,-15.22%,7.22,27.60,10.40%,-1.99%,4.48M,37.09%,14.82,13.46,26.82%,-8.68%,139.20,259.61,-9.99%,-,54.81,-17.41%,-3.23%,-23.18%,0.81,-,1.67,52.19%,77.75%,43.27%,6.08,-,1.67,73.33%,-6.90%,65.67,2.27%,3.25%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.45,197.78,3.19%,33.96%,32.09%,Sep 03 AMC,2.10M,199.43,10.34%,6.89%,0.77%,"

","934,560",0.83%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.82%,70.77M,1.92%,226.84M,-,-3.56,-0.13%,61.28M,-26.83%,-194.65M,-,-0.89,100.05%,18.46%,-71.72%,40.56M,5.59,35.18%,-1.06%,7.67,-76.61%,5.38,0.59,-22.88%,-34.97%,11.31M,-87.58%,6.00,0.53,-,-42.98%,2.83,27.51,-78.94%,-,-,-50.05%,-45.92%,-88.40%,1.71,-,6.59,-20.00%,96.71%,12.72%,0.36,-,6.59,42.78%,-543.77%,39.87,10.35%,9.62%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.44,3.08,-,-47.48%,-,Aug 09 BMO,1.48M,3.19,-7.21%,-25.20%,-70.35%,"

","649,969",3.57%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.10,2.79,14.95%,309.25M,20.79%,21.69B,13.26,5.29,-0.62%,263.03M,17.66%,875.37M,16.73,1.31,59.59%,2.95%,12.37%,4.59B,4.73,2.25%,-0.53%,2.31,10.63%,26.83,2.61,-0.74%,9.01%,7.77M,2.89%,24.32,2.88,1.50%,11.27%,55.06,75.90,-2.46%,-,12.61,-,10.22%,-7.60%,-0.07,-,4.36,95.81%,74.59%,27.39%,1.89,-,4.45,508.08%,17.80%,79.56,4.51%,2.71%,7420,0.00,2.76%,19.08%,2.54,74.41,Yes / Yes,0.00,17.69%,0.00%,3.18,68.04,1.20%,14.44%,2.09%,Aug 21 AMC,3.36M,70.14,19.77%,20.19%,10.08%,"

","10,674,809",3.09%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,5.50%,1.79B,-,-1.78,-13.55%,98.53M,-4.50%,-298.33M,-,-0.76,43.01%,4.22%,-5.46%,322.71M,5.53,14.08%,-2.10%,7.45,-9.63%,7.18,2.51,39.99%,-28.50%,4.16M,-26.09%,7.37,2.45,-,-36.46%,13.48,31.22,-34.07%,-,-,-16.93%,-42.02%,-42.28%,1.06,-,3.29,2095.12%,62.95%,33.68%,0.84,-,3.46,24.90%,-109.67%,55.10,3.25%,5.27%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,0.35,17.55,7.45%,-15.75%,45.95%,Aug 06 AMC,557.94K,18.02,3.20%,0.38%,-12.59%,"

","193,991",2.68%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,8.43%,458.78M,5.71,0.63,0.00%,116.10M,15.38%,-57.85M,-,0.05,17.31%,0.04%,-63.64%,1.22B,0.38,128.46%,-,0.28,-81.18%,2.73,1.32,2411.11%,-4.29%,0.05M,-,2.20,1.63,-,-9.63%,2.62,21.91,-77.93%,-,-,-,-12.58%,-83.57%,-,-,1.61,26.18%,17.21%,37.40%,0.37,-,1.80,69.95%,-3.73%,53.46,16.74%,9.68%,3476,0.26,-1.34%,-4.74%,1.00,15.90,No / Yes,0.04,88.56%,-,0.49,3.80,-2.36%,-133.33%,5.18%,Aug 22 BMO,171.46K,3.60,17.90%,3.75%,-69.99%,"

","84,693",-5.26%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.52,0.29,36.02%,76.17M,8.61%,926.84M,-,-0.19,-0.51%,63.56M,1.86%,30.22M,-,-0.10,56.27%,4.74%,-3.91%,537.45M,1.72,-146.24%,-1.82%,5.53,-28.01%,0.25,37.88,11.02%,4.65%,3.01M,-42.97%,5.27,1.77,-,855.40%,7.21,16.56,-32.88%,-,10.67,-,5.26%,-43.64%,1.19,-,7.44,17.01%,89.51%,29.40%,0.48,-,7.44,-44.78%,11.55%,59.44,4.74%,5.94%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.07,9.01,5.30%,190.25%,-27.44%,Aug 07 AMC,544.73K,9.33,10.48%,7.23%,-18.23%,"

","584,978",3.55%,ZIP
