Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.50,0.71,16.40%,172.26M,2.12%,5.66B,25.26,1.30,-9.57%,144.38M,3.40%,124.20M,3.26,0.31,85.46%,3.21%,3.47%,1.53B,3.70,20.75%,5.97%,5.69,14.69%,9.34,3.51,10.89%,4.22%,4.63M,52.49%,0.91,36.06,14.28%,7.19%,21.00,34.58,11.53%,0.27 (0.82%),20.02,18.47%,5.80%,-5.15%,1.22,0.30 (0.91%),1.95,0.20%,39.86%,56.23%,0.67,"May 17, 2024",3.31,95.74%,15.14%,58.90,1.50%,2.14%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.69,32.56,1.18%,12.10%,0.46%,Apr 23 AMC,813.93K,32.80,2.53%,2.36%,10.03%,"

","559,566",0.74%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.65%,137.79M,-1.61%,1.52B,20.17,0.52,-8.75%,134.90M,22.67%,-68.19M,-,0.07,74.26%,5.00%,22.67%,431.66M,3.52,23.03%,-0.37%,3.86,31.85%,0.92,11.35,26.85%,-9.14%,6.74M,28.75%,3.52,2.95,-,-59.08%,7.05,12.12,10.53%,-,-,9.40%,-12.86%,-14.27%,1.73,-,2.37,12.97%,66.48%,47.38%,0.34,-,2.37,47.34%,-13.09%,63.60,2.73%,3.86%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.55,10.27,-0.10%,140.00%,7.40%,May 22 AMC,1.75M,10.39,4.18%,12.10%,17.34%,"

","953,736",1.17%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.40,5.19,0.08%,458.37M,5.07%,79.07B,27.10,6.39,-9.57%,455.94M,13.24%,2.39B,3.50,1.50,94.57%,1.13%,-5.87%,8.73B,9.05,8.56%,0.02%,1.39,2.64%,11.07,15.65,10.70%,17.02%,5.17M,-5.75%,4.33,40.03,9.53%,50.06%,144.80,201.92,-12.21%,1.73 (1.00%),45.18,11.57%,20.26%,-14.18%,0.88,1.61 (0.93%),1.94,8.05%,68.34%,19.67%,4.67,"Apr 18, 2024",3.33,17.17%,35.97%,63.90,1.77%,2.73%,14100,1.34,7.91%,27.38%,1.42,215.63,Yes / Yes,1.33,9.89%,30.71%,0.69,168.87,1.70%,2.54%,9.50%,May 02 BMO,3.72M,173.28,8.49%,4.70%,-3.21%,"

","2,583,290",2.61%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.43,1.48,0.60%,606.77M,4.75%,12.80B,10.93,1.96,0.00%,595.01M,10.49%,1.23B,0.98,0.32,38.57%,3.04%,19.36%,5.46B,2.34,16.13%,3.55%,3.83,-10.95%,13.90,1.54,15.02%,10.37%,18.07M,-26.65%,4.82,4.44,14.70%,15.22%,15.90,30.05,0.52%,0.71 (3.31%),-,13.37%,13.00%,-28.82%,-0.09,0.62 (2.90%),1.30,15.78%,30.85%,34.57%,0.60,"Apr 09, 2024",1.34,23.33%,24.56%,55.02,2.53%,2.10%,23554,0.26,3.77%,22.58%,1.18,28.59,Yes / Yes,0.13,0.92%,0.00%,0.87,21.58,-2.59%,-0.99%,6.62%,May 15 AMC,4.71M,21.39,2.45%,2.39%,-1.99%,"

","4,107,720",-0.88%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,5.92%,27.14B,55.15,3.28,-0.38%,89.20M,3.91%,-138.67M,-,0.65,47.42%,4.74%,-28.48%,1.90B,14.32,54.82%,5.60%,1.85,1.66%,6.40,28.29,18.51%,-3.98%,4.23M,49.93%,16.41,11.04,38.21%,-18.64%,114.50,259.61,-18.25%,-,54.21,-17.41%,-6.46%,-30.23%,0.86,-,1.90,53.60%,77.40%,58.19%,5.46,-,1.90,58.51%,-9.70%,53.08,2.19%,2.98%,5962,1.29,40.62%,-7.32%,1.48,260.85,Yes / Yes,1.24,51.94%,-,0.66,176.82,3.42%,30.99%,35.45%,May 30 AMC,2.28M,181.13,3.66%,-2.21%,-3.69%,"

","1,504,817",2.44%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,10.09%,70.77M,-3.66%,850.34M,-,-3.71,-0.45%,63.85M,-7.03%,-218.90M,-,-0.86,110.52%,27.41%,0.21%,40.56M,20.97,37.74%,-0.99%,21.71,16.72%,6.46,1.85,-33.39%,-41.82%,17.50M,-57.26%,6.89,1.74,-,-51.86%,9.56,31.46,-20.96%,-,-,-50.05%,-43.66%,-61.94%,1.83,-,9.19,-20.00%,96.66%,25.26%,0.99,-,9.19,21.74%,-527.00%,45.26,9.40%,7.54%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.73,11.67,170.40%,118.25%,-,May 07 BMO,806.19K,11.98,0.15%,-11.01%,-26.52%,"

","589,889",2.61%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,31.07,2.05,23.80%,260.90M,4.21%,19.81B,12.68,5.03,-0.36%,236.54M,7.64%,637.46M,20.71,1.19,58.54%,5.39%,-0.51%,4.53B,4.38,-5.51%,-0.54%,3.70,3.69%,26.07,2.45,2.23%,7.06%,12.76M,-3.36%,22.45,2.84,1.50%,8.96%,58.87,75.90,-11.26%,-,13.46,-,7.90%,-15.93%,-0.01,-,4.38,95.81%,74.72%,8.39%,1.42,-,4.38,516.13%,11.60%,57.25,1.85%,2.12%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.66,63.53,1.54%,23.91%,2.56%,May 20 AMC,3.45M,63.81,3.76%,0.14%,-3.72%,"

","2,282,413",0.44%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,25.83%,2.06B,-,-1.31,-8.89%,98.19M,44.59%,-338.95M,-,-0.52,40.86%,4.44%,7.53%,291.07M,7.07,13.82%,-1.97%,6.68,-22.89%,7.83,2.66,55.97%,-31.41%,4.36M,-38.04%,7.61,2.74,-,-38.44%,13.48,37.92,-23.71%,-,-,-16.93%,-44.04%,-45.02%,1.19,-,4.43,2095.12%,62.86%,54.67%,1.15,-,4.63,18.13%,-129.65%,67.89,5.65%,4.84%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.96,21.55,15.83%,40.53%,38.78%,May 08 AMC,652.20K,20.85,24.70%,23.40%,-9.16%,"

","625,586",-3.25%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-3.44%,1.50B,12.94,0.91,0.00%,116.14M,-17.60%,-136.80M,-,-0.06,0.63%,0.07%,-34.77%,1.23B,1.22,263.83%,-,1.76,-,2.82,4.19,539.46%,-4.29%,0.09M,-,2.35,5.02,-,-9.63%,11.25,21.91,-27.65%,-,-,-,-28.89%,-46.15%,-,-,1.56,26.18%,16.66%,4.89%,1.12,-,1.73,26.52%,-4.62%,39.32,8.85%,8.88%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.82,11.95,-,-,6.47%,May 21 BMO,48.95K,11.80,-4.18%,-22.93%,-27.97%,"

","40,213",-1.26%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.29,0.36,30.23%,76.17M,-7.37%,998.07M,349.57,0.03,-0.98%,69.29M,-3.09%,37.58M,2.75,-0.07,51.85%,4.43%,-30.59%,584.21M,1.71,-145.11%,-1.82%,5.47,-14.03%,0.13,78.87,113.86%,5.70%,3.07M,-32.78%,5.17,1.95,10.30%,855.40%,9.07,19.29,-27.70%,-,10.16,-,6.67%,-47.90%,1.23,-,6.58,17.01%,89.88%,10.74%,0.44,-,6.58,-27.43%,12.87%,40.44,6.20%,3.71%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.26,9.94,1.01%,-18.04%,-33.48%,May 09 AMC,561.82K,10.05,-3.26%,-9.67%,-23.25%,"

","707,764",1.11%,ZIP
