Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.28,0.98,11.56%,168.52M,3.87%,6.46B,26.14,1.47,-57.96%,148.79M,4.89%,6.88B,5.05,0.36,92.68%,3.26%,13.47%,169.50M,4.09,4.98%,1.59%,6.49,-0.95%,1.58B,4.18,9.40%,6.29%,4.85M,3.00%,9.19,44.67,7.78%,10.49%,41.15 -6.63%,25.47%,0.86,24.85,32.18% -7.41%,8.11%,27.74 38.50%,21.28%,0.37 (0.96%),19.56,19.81% -5.41%,41.66%,1.94%,1.98%,156.57%,0.35 (0.91%),4.35,38.39%,16.67%,0.74,235.63%,"Aug 20, 2025",1.72,3.22%,10.72%,62.33,2.25,3.23% 0.62%,2.87,29.71%,2.67%,1.04,38.57,35.98%,0.36,4.01%,4.63%,1.65,38.47,2500,0.35,Jul 29 AMC,5.74%,747.92K,38.42,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","1,232,198",-0.13%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.07,5.57,0.10%,446.04M,2.29%,67.12B,21.99,6.85,-0.65%,444.76M,-3.24%,72.14B,3.26,1.62,95.80%,1.77%,-1.77%,2.52B,7.23,5.40%,0.16%,2.56,-10.59%,9.29B,14.44,9.85%,17.70%,7.85M,-7.48%,10.44,39.00,8.31%,51.85%,200.33 -24.75%,-16.09%,3.87,29.42,8.55% 11.91%,25.04%,139.70 7.91%,-16.53%,1.99 (1.32%),18.37,5.98% 8.14%,69.48%,1.67%,1.99%,3.96%,1.93 (1.28%),7.77,7.23%,37.01%,3.14,207.78%,"Jul 18, 2025",1.04,6.32%,27.12%,39.81,1.55,18.93% 21.14%,1.74,7.88%,-2.32%,0.88,198.14,32.86%,1.45,1.37%,-5.69%,0.74,152.12,13800,1.16,Aug 05 BMO,-9.27%,3.06M,150.75,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","2,253,367",-0.90%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.69,1.57,0.86%,593.65M,5.34%,11.83B,11.40,1.75,0.00%,588.53M,12.92%,11.10B,1.39,0.40,20.72%,2.23%,4.51%,1.30B,1.89,4.66%,-9.45%,5.43,6.69%,6.26B,1.86,12.05%,10.29%,13.13M,1.94%,10.73,3.72,9.11%,15.68%,27.50 -27.53%,2.63%,5.35,-,18.24% 8.45%,15.06%,16.34 21.97%,-23.98%,0.67 (3.37%),5.75,9.28% 13.97%,29.66%,1.90%,1.95%,-43.63%,0.70 (3.51%),1.77,10.00%,24.06%,0.51,-,"Apr 10, 2025",1.02,13.41%,20.76%,65.36,1.45,- -,1.05,38.73%,6.61%,-0.16,22.36,45.76%,0.27,8.02%,10.84%,0.51,20.29,24471,0.01,May 20 AMC,1.65%,2.42M,19.93,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,228,822",-1.77%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.68%,155.70M,0.21%,45.00B,79.05,3.66,-0.85%,97.04M,-7.91%,43.23B,-,0.80,55.13%,6.36%,34.08%,-38.78M,17.67,0.04%,9.64%,2.50,49.40%,2.55B,24.93,14.57%,-0.81%,6.18M,60.21%,11.59,14.97,11.75%,-2.68%,318.46 -9.24%,58.97%,19.30,65.12,41.55% -10.72%,-2.11%,153.45 88.36%,75.56%,-,-,47.68% 48.24%,77.33%,1.90%,2.58%,130.37%,-,16.97,49.20%,-4.59%,7.17,-,-,1.18,25.46%,-1.52%,46.25,1.67,- -,1.18,-121.43%,-2.61%,1.05,317.24,-,0.68,22.57%,-0.34%,0.47,286.18,7348,0.02,May 29 AMC,29.70%,2.47M,289.04,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,160,999",1.00%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.64,3.33,14.19%,261.11M,1.22%,22.81B,13.28,5.68,-1.20%,259.62M,-2.04%,15.06B,8.71,1.38,62.93%,2.75%,-0.84%,1.05B,4.85,1.22%,0.20%,2.52,-5.96%,4.70B,2.57,1.24%,9.87%,7.14M,-7.62%,29.34,2.92,2.60%,12.19%,92.80 -18.76%,29.63%,25.82,13.40,-10.66% 106.45%,11.73%,55.06 36.92%,-31.99%,-,14.29,4.40% 49.60%,75.85%,1.71%,1.89%,-71.05%,-,3.20,24.11%,18.13%,1.38,-,-,4.48,2.98%,22.31%,45.41,2.34,- -,4.48,18.68%,-0.62%,0.68,90.58,0.00%,0.01,2.93%,-3.56%,0.70,74.82,7412,0.00,May 21 AMC,-3.99%,2.84M,75.39,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","1,998,518",0.76%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,11.63%,4.28B,59.88,0.65,-24.47%,109.14M,6.91%,3.61B,-,-0.42,48.69%,3.65%,20.91%,-251.78M,10.24,47.84%,-2.03%,4.35,47.28%,417.94M,5.17,147.64%,-23.29%,3.98M,47.73%,7.48,4.99,-,-32.01%,44.34 -12.74%,102.78%,7.75,-,29.99% -3.19%,-30.59%,16.01 141.66%,-14.93%,-,-,40.38% 98.40%,63.45%,3.10%,3.19%,-52.59%,-,8.65,28.72%,-64.10%,1.68,-,-,3.09,43.59%,-60.24%,59.95,1.31,- -,3.26,18.43%,8.66%,1.03,54.76,-,0.24,22.19%,9.68%,1.19,37.17,1869,0.02,Aug 07 BMO,24.61%,914.88K,38.69,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","1,090,401",4.09%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,1.97%,7.48B,15.00,1.97,-,-,11.93%,11.01B,-,-0.78,3.82%,-,40.76%,-710.26M,0.65,35.32%,-3.10%,1.23,13.91%,11.52B,-,180.11%,-11.48%,0.78M,4.16%,-12.89,5.48,-,-,33.32 -11.28%,71.96%,5.39,-,5.46% -,-,13.00 127.38%,-,-,-,118.43% 118.66%,17.93%,1.52%,2.40%,-,-,0.96,37.41%,-7.36%,0.69,-,-,0.45,43.08%,-6.16%,66.64,1.00,- -,0.59,66.34%,5.90%,0.18,35.46,-,-,47.60%,8.01%,0.30,29.63,17439,-,Aug 14 BMO,14.66%,634.02K,29.56,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","191,660",-0.24%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.10,5.48,1.65%,147.60M,-2.17%,8.17B,9.51,5.82,-1.35%,145.13M,7.70%,-,1.35,1.45,78.68%,4.04%,23.46%,810.00M,1.64,14.16%,1.20%,4.06,-5.59%,4.97B,1.25,3.00%,0.95%,5.86M,2.05%,44.24,-,7.50%,13.28%,63.22 -12.43%,8.59%,-,8.36,-9.99% 3.54%,10.71%,39.32 40.79%,4.35%,1.74 (3.14%),-,19.10% 8.98%,-,2.69%,2.42%,64.08%,1.70 (3.07%),-,32.56%,22.09%,1.31,81.09%,"May 15, 2025",-,2.64%,16.29%,57.61,2.84,4.85% 5.34%,0.12,26.88%,-0.30%,0.91,61.37,33.52%,1.07,-1.04%,7.92%,0.71,55.38,9406,0.15,Jul 21 AMC,5.73%,1.44M,55.36,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,020,315",-0.04%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.85,19.53,1.18%,120.46M,7.26%,1.99B,-,-0.92,0.00%,119.04M,5.62%,5.57B,-,1.34,48.53%,20.75%,15.41%,2.35B,0.22,-78.32%,-9.19%,4.01,-1.90%,8.87B,0.50,-123.83%,23.04%,24.70M,-22.92%,32.86,0.86,-,72.40%,29.00 -42.93%,-2.96%,19.19,0.56,-23.79% -,27.51%,11.03 49.98%,-65.62%,1.28 (7.74%),1.40,-7.73% 20.63%,34.71%,2.77%,3.10%,-,7.62 (46.01%),0.63,192.29%,31.33%,0.58,-,"Jun 02, 2025",1.10,65.83%,26.52%,54.73,4.00,16.67% -,1.18,226.86%,3.54%,1.68,15.44,22.25%,1.49,28.46%,-1.19%,0.43,16.73,6700,1.16,May 19 BMO,-9.89%,6.16M,16.55,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","2,649,211",-1.08%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,27.59,0.33,78.19%,252.58M,1.12%,3.69B,18.30,0.49,0.00%,55.08M,5.23%,4.53B,1.41,-,11.93%,6.93%,12.70%,83.40M,1.75,18.03%,-5.31%,3.06,0.22%,2.11B,2.41,20.49%,2.78%,3.82M,9.56%,3.76,12.17,19.50%,8.89%,11.52 -21.44%,-11.71%,0.74,19.03,- -,4.94%,6.05 49.59%,-18.25%,0.15 (1.63%),10.24,11.29% -,55.89%,2.30%,2.73%,-,0.14 (1.57%),2.15,-37.52%,9.45%,0.25,-,"Jul 07, 2025",0.80,2.26%,3.96%,53.06,2.43,15.87% -,1.41,-54950.00%,0.71%,0.74,8.87,42.68%,1.13,-,3.01%,0.44,9.16,7395,0.78,Jul 30 BMO,10.08%,1.25M,9.05,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","554,166",-1.20%,ZGN
