Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.81,1.01,11.56%,167.66M,3.26%,7.43B,28.20,1.57,-58.29%,148.18M,18.52%,7.78B,4.35,0.40,93.07%,3.27%,29.35%,174.00M,4.60,11.72%,1.77%,5.34,12.51%,1.61B,4.75,9.97%,6.40%,4.85M,18.87%,9.33,36.80,10.08%,10.81%,45.00 -1.47%,45.33%,1.20,26.39,32.18% -7.41%,8.26%,27.74 59.84%,56.24%,0.37 (0.82%),21.69,19.81% -5.41%,41.82%,3.05%,2.43%,196.10%,0.35 (0.79%),4.82,30.64%,16.77%,1.17,307.90%,"Aug 20, 2025",1.72,4.74%,10.78%,75.32,2.25,3.23% 0.62%,2.71,12.98%,12.19%,1.09,45.57,35.98%,0.36,7.89%,17.73%,0.97,44.55,2500,0.35,Jul 29 AMC,21.25%,908.32K,44.34,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","880,076",-0.47%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,25.21,5.81,0.10%,445.21M,-1.55%,65.22B,21.26,6.89,-0.65%,444.77M,-7.16%,70.58B,2.96,1.65,96.02%,1.77%,-2.25%,2.61B,6.95,6.31%,-0.33%,2.42,-14.94%,9.38B,13.07,9.50%,18.24%,7.85M,-10.08%,11.21,45.45,8.53%,52.54%,200.33 -26.87%,-18.88%,3.22,29.39,8.55% 11.91%,25.07%,139.70 4.87%,-18.49%,1.99 (1.36%),17.62,5.98% 8.14%,70.03%,3.94%,2.44%,-1.75%,1.93 (1.32%),7.52,13.72%,37.51%,4.07,202.69%,"Jul 18, 2025",1.04,5.27%,27.83%,39.07,1.55,18.93% 21.14%,1.76,17.78%,-2.90%,0.88,195.71,32.86%,1.36,4.19%,-7.19%,1.53,146.12,13800,1.09,Aug 05 BMO,-11.02%,3.25M,146.50,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","4,986,804",0.26%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.71,1.57,0.86%,593.65M,-0.15%,11.84B,11.45,1.74,0.00%,588.53M,11.64%,11.11B,1.41,0.40,20.76%,2.23%,4.12%,1.30B,1.89,4.41%,-8.62%,5.31,6.12%,6.26B,1.86,12.06%,10.29%,13.13M,2.05%,10.73,3.73,9.03%,15.68%,27.50 -27.45%,8.84%,5.35,-,18.24% 8.45%,15.06%,16.34 22.09%,-19.80%,0.67 (3.34%),5.75,9.28% 13.97%,29.66%,2.43%,2.10%,-43.69%,0.70 (3.51%),1.77,10.00%,24.06%,0.57,-,"Apr 10, 2025",1.02,13.41%,20.76%,58.43,1.48,- -,1.05,38.73%,2.73%,-0.13,22.68,45.76%,0.27,8.02%,9.07%,0.53,19.72,24471,0.01,Aug 19 AMC,2.79%,2.47M,19.95,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,312,002",1.17%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,0.55%,45.05B,79.13,3.66,-0.86%,97.74M,-7.40%,43.27B,-,0.80,54.92%,6.32%,24.12%,-38.78M,17.69,0.04%,9.80%,2.58,42.01%,2.55B,24.96,14.57%,-0.81%,6.18M,60.37%,11.59,14.99,11.75%,-2.68%,318.46 -9.15%,70.67%,19.30,65.18,41.55% -10.72%,-2.11%,153.45 88.54%,88.48%,-,-,47.68% 48.24%,77.33%,2.86%,2.56%,123.78%,-,16.99,49.20%,-4.59%,7.51,-,-,1.18,25.46%,-1.52%,49.82,1.67,- -,1.18,-121.43%,0.69%,1.05,317.24,-,0.68,22.57%,-1.89%,0.42,281.96,7348,0.02,May 29 AMC,27.93%,2.39M,289.32,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","993,912",2.61%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.97,3.33,14.19%,261.11M,-1.44%,22.14B,12.89,5.68,-1.20%,259.62M,-5.49%,14.39B,8.29,1.38,62.88%,2.75%,-6.25%,1.05B,4.71,1.20%,-0.57%,2.48,-15.10%,4.70B,2.49,1.25%,9.87%,7.14M,-10.34%,29.34,2.83,2.65%,12.19%,92.80 -21.15%,25.10%,25.82,13.00,-10.66% 106.45%,11.73%,55.06 32.89%,-30.57%,-,13.65,4.40% 49.60%,75.85%,2.12%,1.88%,-70.73%,-,3.06,24.11%,18.13%,1.46,-,-,4.48,2.98%,22.31%,42.31,2.32,- -,4.48,18.68%,-1.40%,0.56,90.68,0.00%,0.01,2.93%,-4.75%,0.93,71.70,7412,0.00,Aug 21 AMC,-6.97%,2.88M,73.17,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,671,211",2.05%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,0.39%,4.28B,59.93,0.65,-24.47%,109.14M,10.82%,3.62B,-,-0.42,47.51%,3.65%,31.79%,-251.78M,10.25,47.84%,-2.87%,4.41,44.64%,417.94M,5.18,147.64%,-23.29%,3.98M,47.84%,7.48,5.00,-,-32.01%,44.34 -12.67%,112.63%,7.75,-,29.99% -3.19%,-30.59%,16.01 141.85%,-0.41%,-,-,40.38% 98.40%,63.45%,2.68%,3.13%,-48.48%,-,8.65,28.72%,-64.10%,1.74,-,-,3.09,43.59%,-60.24%,55.86,1.31,- -,3.26,18.43%,5.51%,1.04,54.76,-,0.24,22.19%,6.84%,0.71,39.51,1869,0.02,Aug 07 BMO,22.84%,903.02K,38.72,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","637,698",-2.00%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,1.02%,7.30B,14.64,1.97,-,-,10.20%,10.83B,-,-0.78,3.82%,-,27.67%,-710.26M,0.63,35.31%,-3.45%,1.30,14.22%,11.52B,-,180.11%,-11.48%,0.78M,1.62%,-12.89,5.35,-,-,33.32 -13.44%,88.50%,5.39,-,5.46% -,-,13.00 121.85%,-,-,-,118.43% 118.66%,17.93%,2.45%,2.51%,-,-,0.94,37.41%,-7.36%,0.71,-,-,0.45,43.08%,-6.16%,56.85,1.00,- -,0.59,66.34%,-0.02%,0.10,35.40,-,-,47.60%,5.68%,0.32,28.34,17439,-,Aug 14 BMO,11.17%,598.51K,28.84,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","192,393",1.76%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.40,5.48,1.62%,147.60M,-4.96%,7.60B,8.79,5.86,-1.37%,145.17M,-7.25%,-,1.23,1.46,79.10%,4.04%,13.51%,810.00M,1.53,15.11%,2.21%,4.15,-9.72%,4.97B,1.16,2.84%,0.95%,5.86M,-5.03%,44.24,-,7.63%,13.28%,63.22 -18.51%,10.13%,-,7.78,-9.99% 3.54%,10.71%,39.32 31.03%,-4.47%,1.74 (3.38%),-,19.10% 8.98%,-,2.55%,2.45%,57.17%,1.70 (3.30%),-,32.56%,22.09%,1.36,64.60%,"Aug 14, 2025",-,2.64%,16.29%,37.81,2.84,4.85% 5.34%,0.12,26.88%,-6.29%,0.95,61.20,33.52%,1.07,-1.04%,-0.93%,1.02,52.47,9406,0.15,Jul 21 AMC,-1.85%,1.41M,51.52,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,437,691",-1.81%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,19.53,1.18%,120.46M,-0.94%,1.90B,-,-1.83,0.00%,119.04M,-4.36%,5.47B,-,1.34,48.77%,20.75%,17.31%,2.35B,0.21,-79.98%,-9.80%,4.09,-10.13%,8.87B,0.48,-151.35%,23.04%,24.70M,-26.46%,32.86,0.82,-,72.40%,29.00 -45.55%,-13.56%,19.19,0.54,-23.79% -,27.51%,11.03 43.09%,-66.99%,1.28 (8.12%),1.38,-7.73% 20.63%,34.71%,2.90%,2.67%,-,7.62 (48.23%),0.62,192.29%,31.33%,0.53,-,"Jun 02, 2025",1.10,65.83%,26.52%,46.53,4.00,16.67% -,1.18,226.86%,-0.78%,1.68,15.44,22.25%,1.49,28.46%,-3.66%,0.50,15.91,6700,1.16,Aug 20 BMO,-13.48%,6.04M,15.79,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","3,007,356",-0.75%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.78,0.33,78.19%,252.58M,-7.25%,3.18B,16.02,0.49,0.00%,55.08M,-14.29%,4.02B,1.16,-,22.60%,6.93%,-1.39%,83.40M,1.51,12.47%,-5.33%,3.08,-14.94%,2.11B,2.08,23.69%,2.78%,3.82M,-5.57%,3.76,10.49,20.50%,8.89%,10.82 -27.91%,-30.04%,0.74,16.40,- -,4.94%,6.05 28.93%,-30.42%,0.14 (1.80%),9.08,11.29% -,55.89%,3.89%,3.05%,-,0.14 (1.82%),1.91,-37.52%,9.45%,0.30,-,"Jul 07, 2025",0.80,2.26%,3.96%,32.82,2.14,15.87% -,1.41,-54950.00%,-10.15%,0.73,9.18,42.68%,1.13,-,-10.49%,0.53,7.75,7395,0.78,Jul 30 BMO,-4.89%,1.24M,7.80,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","656,819",0.65%,ZGN
