Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,35.49,0.92,11.47%,170.31M,10.87%,5.51B,22.57,1.45,-58.46%,149.44M,-4.95%,160.20M,4.92,0.35,90.80%,3.25%,-16.05%,1.57B,3.52,2.44%,-2.19%,4.38,-12.70%,9.32,3.50,10.32%,5.98%,4.86M,3.03%,1.17,27.83,7.21%,9.96%,27.74,41.15,-12.47%,0.37 (1.14%),20.28,-7.41%,7.54%,-20.66%,1.04,0.34 (1.04%),1.81,0.51%,41.36%,17.70%,1.32,"Feb 20, 2025",2.91,44.23%,16.48%,56.42,4.52%,4.22%,2500,0.35,2.35%,10.23%,2.25,34.86,Yes / Yes,0.34,166.58%,35.98%,2.56,31.13,1.36%,6.90%,3.90%,Apr 22 AMC,1.11M,32.65,5.39%,-1.47%,-6.66%,"

","2,845,291",4.88%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.61,5.47,0.10%,448.47M,1.13%,67.32B,22.30,6.77,-1.27%,445.61M,-7.51%,2.49B,3.43,1.41,95.87%,1.55%,-9.43%,9.26B,7.27,2.84%,-0.11%,2.23,-21.92%,10.64,14.19,11.17%,17.43%,6.90M,3.01%,4.45,33.88,8.04%,50.91%,139.70,200.33,-7.38%,1.96 (1.30%),29.29,11.91%,24.46%,-24.67%,0.95,1.86 (1.24%),1.08,8.22%,69.10%,8.02%,5.13,"Apr 21, 2025",1.75,7.70%,36.65%,44.49,2.32%,3.61%,13800,1.42,8.33%,26.86%,1.50,204.23,Yes / Yes,1.13,12.87%,32.86%,0.68,149.99,0.86%,2.77%,4.70%,May 06 BMO,3.09M,150.91,-1.98%,-5.92%,-13.62%,"

","2,091,609",0.61%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.86,1.48,0.86%,598.37M,1.39%,11.15B,9.90,1.92,0.00%,581.59M,-4.85%,1.22B,0.93,0.42,25.63%,2.62%,1.33%,6.15B,1.81,15.25%,-5.08%,5.37,-24.47%,14.21,1.34,13.46%,9.75%,15.23M,-4.66%,5.22,3.64,13.82%,14.46%,16.34,27.50,-2.76%,0.73 (3.82%),-,8.45%,14.32%,-30.87%,-0.12,0.70 (3.68%),1.04,14.25%,30.97%,16.34%,0.75,"Apr 10, 2025",1.07,-0.32%,24.90%,49.84,3.44%,3.68%,24471,0.28,12.67%,19.90%,1.31,26.03,Yes / Yes,0.01,13.66%,45.76%,0.66,19.08,10.92%,-11.92%,21.51%,Apr 17 BMO,2.84M,19.01,0.93%,-2.84%,-7.62%,"

","1,879,585",-0.37%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-1.98%,31.04B,56.48,3.55,-0.41%,96.06M,-4.42%,-15.53M,-,0.75,49.95%,7.26%,3.97%,2.42B,12.81,-3.65%,3.45%,3.20,5.57%,10.39,19.31,15.55%,-0.35%,6.98M,18.54%,18.62,10.78,10.28%,-1.21%,153.45,217.84,11.19%,-,44.67,-10.72%,-0.94%,-7.92%,1.14,-,1.15,48.57%,77.68%,30.72%,9.87,-,1.15,89.39%,-4.09%,51.51,3.17%,5.17%,7348,0.77,27.77%,-0.64%,1.70,237.53,Yes / Yes,0.03,73.68%,-,1.00,196.52,2.13%,13.49%,23.41%,Mar 05 AMC,2.18M,200.59,1.49%,0.06%,4.57%,"

","2,185,453",2.07%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.74,3.20,14.60%,263.11M,0.59%,22.23B,13.18,5.53,-2.68%,260.67M,-6.87%,1.01B,18.80,1.31,62.16%,2.41%,-8.14%,4.67B,4.76,-2.56%,6.27%,2.38,3.28%,29.22,2.49,2.40%,9.66%,6.29M,22.51%,25.57,2.85,1.21%,11.92%,55.06,92.80,-10.76%,-,12.29,106.45%,11.26%,-21.52%,0.78,-,4.46,78.74%,75.94%,32.27%,2.72,-,4.46,55.96%,19.00%,49.62,2.51%,3.71%,7412,0.01,3.05%,21.65%,2.32,89.29,Yes / Yes,0.00,21.68%,0.00%,0.57,71.74,0.47%,8.10%,3.29%,Feb 24 AMC,2.64M,72.83,0.95%,-3.43%,-1.04%,"

","1,514,121",1.53%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,10.66%,3.69B,132.97,0.25,-15.90%,108.80M,-5.75%,-257.10M,-,-0.48,50.92%,6.73%,26.25%,398.99M,9.24,43.20%,10.56%,6.20,22.30%,7.80,4.31,117.12%,-23.14%,7.32M,138.95%,8.02,4.19,-,-31.41%,15.00,39.77,28.37%,-,-,-3.18%,-30.08%,-15.46%,1.04,-,3.38,118.89%,62.94%,124.13%,2.59,-,3.51,24.92%,-70.71%,54.19,4.07%,7.31%,1869,0.18,49.59%,-64.44%,1.29,53.69,Yes / Yes,0.02,18.42%,-,0.94,32.53,-0.24%,-22.87%,65.68%,May 08 BMO,1.18M,33.62,5.39%,1.29%,27.90%,"

","1,105,858",3.35%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,5.44%,5.20B,18.89,1.09,-,-,-19.88%,-891.82M,-,1.08,4.20%,-,-21.74%,10.55B,0.49,69.45%,70.99%,1.74,-7.89%,-6.35,-,195.05%,-21.49%,1.23M,-,4.85,4.24,-,-,13.00,33.32,-27.59%,-,-,-,-,-38.32%,-,-,0.48,146.49%,16.40%,58.08%,1.70,-,0.62,25.35%,-9.12%,42.36,6.71%,7.13%,17439,-,45.22%,-8.46%,1.00,39.59,Yes / Yes,-,67.77%,-,1.22,19.56,-0.44%,-71.34%,40.01%,May 15 BMO,709.50K,20.55,-4.49%,-17.23%,-10.00%,"

","868,408",5.06%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.94,4.96,1.60%,147.87M,1.21%,6.54B,7.95,5.57,-2.22%,145.20M,-12.79%,730.00M,1.39,1.30,78.59%,3.30%,-23.70%,4.99B,1.31,5.15%,2.95%,2.54,-13.52%,40.97,1.08,7.11%,0.88%,4.80M,11.02%,-,-,6.45%,13.15%,39.32,63.22,-18.30%,1.73 (3.91%),6.74,3.54%,9.98%,-29.90%,0.90,1.68 (3.79%),-,10.13%,-,12.72%,2.63,"Feb 13, 2025",0.35,13.79%,20.26%,44.43,5.53%,5.94%,9406,0.82,7.91%,14.62%,2.87,53.50,Yes / Yes,0.19,72.54%,33.52%,1.06,43.13,-0.18%,-4.71%,4.59%,Apr 21 AMC,1.89M,44.32,-2.14%,-9.89%,-13.94%,"

","2,005,671",2.76%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.77,17.83,1.07%,120.42M,-0.51%,1.66B,-,-1.65,0.00%,119.17M,-11.84%,2.15B,-,1.70,52.73%,14.59%,-16.65%,8.43B,0.20,-92.87%,13.42%,2.66,-37.40%,33.52,0.41,-229.73%,21.76%,17.39M,40.76%,17.56,0.78,-,66.17%,10.47,29.00,-35.86%,0.69 (5.03%),0.54,-,24.69%,-52.52%,1.76,7.14 (51.85%),1.17,42.24%,32.89%,31.46%,1.14,"Mar 24, 2025",1.25,179.57%,29.52%,44.16,4.48%,7.51%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,0.83,13.02,6.89%,33.49%,79.84%,Mar 12 BMO,6.55M,13.77,-0.92%,-20.36%,-27.96%,"

","5,421,366",5.76%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,98.21,0.08,12.49%,342.03M,1.86%,2.79B,8.35,0.99,-0.10%,296.14M,-25.65%,29.10M,31.38,0.22,87.45%,5.09%,-16.78%,1.21B,2.29,-0.45%,6.20%,2.16,-22.43%,4.95,1.66,3.12%,0.44%,15.09M,-47.01%,0.41,19.91,3.13%,1.53%,7.01,16.98,-21.69%,-,9.21,-,0.95%,-51.53%,1.07,-,0.69,35.41%,82.59%,17.40%,0.59,-,0.69,-68.59%,10.89%,41.51,5.07%,7.53%,3508,0.82,-2.03%,2.40%,2.96,10.64,Yes / Yes,0.81,398.60%,0.00%,1.05,7.94,3.84%,14.79%,-2.31%,May 12 AMC,6.98M,8.23,-5.01%,-17.18%,-20.30%,"

","7,335,814",3.65%,ZI
