Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.45%,75.14M,16.68%,1.70B,-,-0.17,2.18%,72.81M,26.05%,1.47B,-,-0.52,99.43%,10.34%,57.05%,-63.43M,12.67,38.02%,-2.12%,7.95,89.28%,134.48M,5.35,83.30%,-14.34%,7.53M,54.37%,4.23,6.76,52.11%,-18.46%,26.19 -13.71%,46.85%,3.34,-,26.71% 15.81%,-18.90%,9.03 150.28%,182.85%,-,-,41.95% 20.90%,90.49%,8.21%,5.77%,-46.89%,-,10.94,43.93%,-52.51%,1.46,-,-,6.94,116.21%,-47.16%,66.15,1.17,- -,6.94,34.02%,17.84%,1.20,33.27,-,0.06,72.59%,26.44%,2.04,22.99,286,0.05,Nov 06 AMC,60.16%,947.53K,22.60,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","1,935,395",-1.70%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.45,1.12,11.88%,167.47M,-4.34%,7.61B,27.58,1.65,-1.70%,147.47M,-3.44%,7.90B,3.33,0.34,93.75%,3.87%,2.32%,192.30M,4.58,17.49%,-1.85%,6.27,26.60%,1.66B,4.78,9.60%,6.93%,5.71M,21.85%,9.50,29.24,12.16%,11.76%,50.03 -9.15%,16.81%,1.55,26.36,32.18% -7.41%,9.03%,27.74 63.84%,90.89%,0.37 (0.82%),21.63,19.81% -5.41%,41.36%,2.53%,2.58%,149.06%,0.36 (0.79%),4.76,42.07%,16.69%,1.15,343.94%,"Nov 20, 2025",1.83,6.88%,11.59%,42.47,2.25,3.23% 0.62%,2.78,44.39%,-2.77%,1.11,50.29,35.98%,0.35,11.07%,-2.79%,0.85,45.10,2500,0.34,Oct 28 AMC,15.05%,910.62K,45.45,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","777,164",0.78%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,19.73,5.93,0.20%,441.46M,-3.44%,51.60B,17.16,6.82,-0.07%,439.81M,-19.86%,56.79B,2.50,1.41,96.63%,2.52%,-24.76%,2.65B,5.49,7.09%,0.63%,3.33,-27.48%,9.40B,9.58,7.60%,17.96%,11.07M,-28.14%,12.23,24.76,7.90%,49.87%,181.85 -35.62%,-33.15%,4.73,23.03,8.55% 11.91%,20.92%,117.09 -0.01%,-20.05%,1.99 (1.70%),14.11,5.98% 8.14%,70.29%,2.02%,2.16%,-29.12%,2.00 (1.71%),6.04,11.51%,37.63%,3.27,159.72%,"Oct 31, 2025",2.28,2.68%,28.21%,18.16,1.60,18.93% 21.14%,3.64,8.17%,-10.07%,1.01,171.31,32.86%,1.35,0.50%,-15.75%,1.57,118.14,13800,1.35,Nov 04 BMO,-23.75%,3.32M,117.08,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,230,944",-0.90%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.98,1.46,0.00%,593.65M,-2.01%,11.26B,11.17,1.70,-,593.65M,-0.21%,10.28B,1.65,0.35,11.46%,3.13%,-0.58%,1.21B,1.75,-0.85%,-3.05%,11.32,11.39%,6.42B,1.69,13.47%,9.38%,18.55M,-2.97%,11.20,3.04,7.85%,13.98%,22.01 -13.81%,-9.97%,6.24,-,18.24% 8.45%,13.37%,16.34 16.10%,-10.78%,0.63 (3.31%),5.58,9.28% 13.97%,27.49%,1.94%,1.78%,-36.39%,0.65 (3.43%),1.60,2.41%,21.97%,0.39,-,"Sep 30, 2025",1.19,14.40%,18.81%,49.92,1.48,- -,1.21,-25.19%,-0.06%,-0.19,23.11,45.76%,0.29,10.45%,-0.17%,0.76,18.93,24471,0.01,Nov 19 AMC,0.13%,1.64M,18.97,"Oct 27, 2016",Yes / Yes,23.73% 0.60%,"

","1,252,076",0.21%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,36.08%,158.30M,-7.97%,46.19B,66.37,4.40,-0.59%,101.19M,-5.98%,44.42B,-,0.86,52.96%,5.86%,7.94%,-41.48M,17.28,11.39%,4.58%,4.03,17.32%,2.67B,25.67,20.34%,-0.75%,5.93M,61.75%,11.37,12.93,18.08%,-2.70%,336.99 -13.41%,44.84%,22.57,63.57,54.06% 21.31%,-1.17%,164.78 77.09%,113.23%,-,29031.33,34.81% 44.03%,76.82%,3.62%,3.01%,108.35%,-,16.62,31.04%,-4.48%,10.25,-,-,1.94,23.31%,-1.55%,36.65,1.60,- -,1.94,-14.36%,-8.28%,1.08,333.19,-,1.00,21.31%,-4.66%,0.95,293.11,7923,0.97,Nov 25 AMC,10.77%,1.47M,291.81,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,405,187",-0.44%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.26,3.80,11.18%,267.28M,-4.71%,24.16B,13.60,5.93,-1.85%,265.83M,-3.47%,16.42B,5.10,1.44,67.82%,2.54%,10.30%,1.19B,5.08,5.42%,2.14%,2.16,-1.90%,4.75B,2.71,1.61%,11.03%,6.75M,-1.10%,29.82,3.10,4.17%,13.60%,92.80 -13.03%,-0.53%,26.02,13.09,-10.66% 106.45%,13.23%,64.41 25.31%,-4.32%,-,13.96,4.40% 49.60%,76.38%,2.50%,2.42%,-81.17%,-,3.45,36.57%,20.43%,2.10,-,-,4.36,3.63%,24.99%,41.98,2.29,- -,4.36,66.82%,-3.58%,0.81,93.36,0.00%,0.01,4.71%,-2.69%,0.55,81.31,7412,0.00,Nov 24 AMC,2.61%,3.12M,80.71,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","1,719,779",-0.74%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.04%,110.59M,-6.31%,2.28B,-,-1.17,-10.78%,108.75M,-29.67%,1.68B,-,-0.29,30.69%,4.62%,-39.69%,-206.71M,5.15,42.76%,-1.43%,6.54,-37.10%,441.78M,2.98,21.51%,-19.28%,5.02M,-21.73%,6.87,2.79,-,-28.96%,44.34 -53.77%,-24.24%,7.36,-,30.02% -3.16%,-26.82%,20.25 1.23%,-44.52%,-,-,40.31% 98.33%,61.31%,2.83%,3.76%,-79.29%,-,3.80,30.16%,-51.59%,1.06,-,-,2.68,23.73%,-46.79%,20.25,1.50,- -,2.87,23.67%,-13.99%,0.92,46.60,-,0.29,12.75%,-28.38%,0.67,20.48,1869,0.01,Nov 06 BMO,-36.85%,768.54K,20.50,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","517,458",0.10%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,-1.95%,6.88B,13.12,2.07,-,-,-9.39%,10.00B,-,0.32,7.35%,-,-9.54%,-403.43M,0.48,56.15%,3.77%,0.84,-8.14%,14.40B,-,222.69%,-6.36%,0.43M,-4.16%,-13.78,5.59,-,-,33.32 -18.36%,33.73%,4.86,-,5.46% -,-,17.91 51.87%,-,-,-,118.43% 118.66%,19.49%,1.08%,1.68%,-,-,0.69,66.74%,-3.25%,0.55,-,-,0.45,49.32%,-2.80%,38.36,1.00,- -,0.57,36.90%,-3.30%,0.24,35.56,-,-,72.17%,-6.14%,0.44,26.99,17439,-,Nov 17 BMO,0.13%,510.99K,27.20,"May 10, 2024",Yes / Yes,-88.48% -5.81%,"

","226,097",0.78%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.02,5.59,1.56%,147.64M,-3.85%,7.45B,8.31,6.07,-0.12%,145.34M,-4.31%,-,1.01,1.56,80.71%,3.75%,-5.74%,823.00M,1.51,17.62%,0.40%,2.93,8.13%,4.95B,1.10,4.25%,0.96%,5.45M,-7.04%,46.05,-,8.89%,12.71%,63.22 -20.23%,-15.26%,-,7.25,-9.99% 3.54%,9.59%,39.32 28.26%,-5.40%,1.75 (3.48%),-,19.10% 8.98%,-,3.12%,2.67%,38.81%,1.76 (3.49%),-,27.30%,22.37%,1.60,65.45%,"Nov 13, 2025",-,0.12%,16.64%,42.79,2.67,4.85% 5.34%,0.16,7.93%,-2.30%,0.88,61.77,33.52%,0.80,-2.03%,-6.66%,0.82,49.34,9406,0.25,Oct 20 AMC,-2.54%,1.86M,50.43,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,527,331",2.21%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.01,16.63,1.18%,120.46M,6.69%,2.02B,-,-3.18,0.00%,119.04M,22.80%,6.16B,-,0.77,40.79%,19.86%,13.95%,2.00B,0.24,-83.75%,2.80%,4.96,-7.46%,8.58B,0.52,-209.85%,19.27%,23.65M,-21.98%,32.35,1.14,-,59.06%,29.00 -42.24%,-33.28%,14.72,0.62,-23.79% -,23.31%,11.03 51.79%,-33.59%,1.04 (6.21%),1.66,-7.73% 20.63%,32.33%,5.60%,4.25%,-,6.78 (40.48%),0.72,202.12%,28.74%,0.74,-,"Sep 02, 2025",1.11,43.57%,23.37%,67.73,3.62,16.67% -,1.20,-93.86%,9.76%,1.60,13.64,22.25%,1.52,-15.36%,16.36%,0.91,16.99,6700,1.21,Nov 20 BMO,5.03%,4.77M,16.75,"Jan 28, 2021",Yes / No,-76.51% -5.63%,"

","4,354,204",-1.41%,ZIM
