Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.73,0.79,16.26%,172.26M,1.65%,6.79B,29.81,1.34,-9.43%,142.12M,11.42%,137.70M,3.19,0.28,92.49%,5.30%,23.34%,1.55B,4.37,27.64%,10.10%,4.77,27.75%,9.34,4.28,8.39%,4.94%,7.53M,35.32%,1.11,36.13,15.89%,8.52%,27.55,40.64,36.01%,0.33 (0.83%),25.14,18.47%,6.47%,-1.57%,1.15,0.33 (0.83%),1.71,0.20%,41.40%,45.19%,0.75,"Nov 20, 2024",2.70,28.10%,16.27%,64.57,1.26%,1.96%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.27,39.68,0.95%,5.82%,2.91%,Oct 29 AMC,1.58M,40.00,2.13%,7.19%,21.49%,"

","429,089",0.81%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.50%,153.54M,0.20%,1.52B,17.40,0.57,-8.65%,142.03M,0.00%,-47.27M,-,0.11,72.23%,2.40%,12.86%,445.68M,3.42,70.45%,-2.83%,1.16,-2.27%,1.27,7.82,1.33%,-6.17%,3.41M,18.80%,3.54,2.80,15.00%,-31.02%,7.70,10.85,5.53%,-,-,9.40%,-7.99%,-8.57%,1.67,-,2.71,12.97%,68.16%,28.83%,0.07,-,2.71,60.38%,-6.31%,65.23,0.52%,0.37%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.40,9.92,2.46%,98.33%,6.80%,Aug 21 AMC,2.95M,9.92,0.15%,4.90%,7.44%,"

","1,190,096",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.02,5.32,0.08%,458.37M,-0.62%,79.23B,27.52,6.38,-0.95%,450.80M,-3.90%,2.43B,3.55,1.37,94.79%,1.04%,-4.29%,9.15B,8.66,10.67%,-1.52%,2.15,3.57%,11.59,15.15,8.41%,17.07%,4.69M,-0.10%,3.80,46.23,9.29%,47.13%,144.80,201.92,-11.02%,1.70 (0.97%),34.33,11.57%,20.27%,-13.02%,0.89,1.73 (0.98%),2.27,8.05%,68.49%,21.28%,3.84,"Oct 31, 2024",3.69,8.09%,36.45%,43.56,1.72%,2.31%,14100,1.29,9.33%,26.55%,1.45,222.92,Yes / Yes,1.29,16.43%,30.71%,0.71,176.74,4.34%,8.49%,11.02%,Nov 04 BMO,2.18M,175.62,-0.18%,-4.63%,-1.31%,"

","1,543,442",-0.63%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.47,1.43,0.86%,606.77M,-2.88%,11.51B,10.50,1.83,0.00%,592.88M,-17.81%,1.20B,1.04,0.45,28.52%,2.72%,-10.21%,5.83B,1.97,11.55%,-11.61%,5.18,-15.53%,10.74,1.79,12.31%,9.47%,16.12M,-13.72%,5.47,3.52,13.00%,14.45%,15.90,27.50,-9.54%,0.66 (3.45%),-,13.37%,13.77%,-30.00%,-0.12,0.97 (5.04%),0.94,15.78%,31.29%,21.11%,0.67,"Sep 10, 2024",0.96,-2.64%,24.78%,28.47,2.42%,2.63%,23554,0.30,8.68%,20.51%,1.27,27.20,Yes / Yes,0.01,3.34%,40.76%,0.53,19.21,1.13%,0.45%,17.70%,Nov 19 AMC,3.11M,19.25,-7.91%,-17.06%,-10.71%,"

","1,636,936",0.21%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-0.34%,31.70B,59.01,3.50,-0.15%,94.65M,10.61%,-57.71M,-,0.63,48.78%,4.06%,3.31%,2.17B,14.62,-10.49%,4.11%,2.09,21.56%,8.36,24.73,22.62%,-1.39%,3.84M,3.38%,15.71,13.15,18.50%,-5.77%,153.45,259.61,-6.75%,-,54.19,-10.72%,-4.38%,-20.42%,0.81,-,1.04,48.57%,77.87%,34.64%,6.18,-,1.04,72.20%,-5.71%,59.06,2.70%,3.03%,7348,0.97,34.07%,-2.66%,1.73,220.37,Yes / Yes,0.04,53.13%,-,0.51,204.96,4.48%,24.95%,30.30%,Dec 02 AMC,1.84M,206.60,2.61%,9.04%,10.02%,"

","943,457",0.80%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,70.77M,15.72%,262.25M,-,-2.93,-0.11%,61.58M,36.30%,-179.28M,-,-0.56,89.80%,8.07%,6.05%,40.56M,6.47,45.10%,-7.35%,2.41,-69.02%,4.98,0.74,-19.28%,-34.60%,4.97M,-65.32%,5.49,0.67,-,-42.89%,2.66,18.07,-75.71%,-,-,-50.05%,-45.41%,-79.63%,1.83,-,7.29,-20.00%,96.77%,38.35%,0.32,-,7.29,45.45%,-515.94%,56.62,6.73%,11.23%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.21,3.63,-,-47.48%,-,Aug 09 BMO,2.06M,3.68,3.10%,8.98%,-51.15%,"

","423,855",1.38%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.60,3.00,15.02%,307.74M,1.83%,25.45B,17.91,4.62,-1.43%,261.50M,10.58%,941.21M,4.60,1.30,57.40%,3.40%,19.70%,4.63B,5.50,-15.87%,-1.47%,2.72,34.81%,28.31,2.92,5.30%,9.41%,8.88M,21.69%,25.06,3.30,6.00%,11.70%,55.06,92.80,14.99%,-,14.75,-,10.80%,-10.89%,-0.03,-,4.50,95.81%,74.54%,50.18%,2.91,-,4.50,296.12%,17.93%,55.36,4.39%,3.01%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,0.99,85.36,1.23%,5.67%,3.59%,Nov 25 AMC,3.27M,82.69,1.21%,10.46%,26.02%,"

","3,233,388",-3.13%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,10.51%,3.07B,-,-1.78,-20.95%,107.88M,-7.91%,-270.85M,-,-0.70,43.88%,4.53%,42.43%,355.75M,8.63,20.64%,-8.93%,5.04,59.73%,6.78,4.19,35.31%,-26.70%,4.89M,4.80%,6.62,4.29,-,-34.98%,13.48,36.60,3.92%,-,-,-16.93%,-40.20%,-22.40%,0.99,-,2.87,2095.12%,63.17%,110.68%,1.66,-,3.01,10.91%,-95.07%,52.69,4.80%,5.07%,2175,0.19,35.01%,-76.13%,1.33,50.19,Yes / Yes,0.01,40.53%,-,0.78,28.13,0.02%,94.89%,47.72%,Nov 12 BMO,969.90K,28.40,-0.28%,4.55%,38.77%,"

","753,249",0.96%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,127.44M,-10.24%,438.85M,25.13,0.14,0.00%,116.94M,-6.30%,-41.45M,-,0.02,17.12%,0.02%,17.93%,1.23B,0.36,-24.77%,-0.32%,0.31,-63.85%,2.72,1.26,225.40%,-3.21%,0.02M,-,2.29,1.49,-,-7.35%,2.62,21.91,-79.03%,-,-,-,-9.02%,-84.39%,-,-,1.62,26.18%,17.54%,30.53%,0.26,-,1.81,72.88%,-3.55%,36.73,10.07%,6.89%,3476,0.23,1.40%,-3.38%,1.00,4.31,No / Yes,0.05,59.85%,-,0.30,3.42,-,50.00%,1.80%,Nov 22 BMO,76.46K,3.42,-9.12%,-5.89%,-57.58%,"

","22,985",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,277.02,0.03,36.39%,76.17M,-6.45%,836.33M,-,-0.18,-0.47%,62.15M,-8.06%,3.57M,-,-0.11,53.61%,5.81%,-10.37%,498.90M,1.68,-129.44%,0.36%,7.83,-15.33%,0.14,61.53,-35.01%,0.55%,3.61M,-36.78%,5.09,1.68,-,430.38%,7.21,15.35,-38.42%,-,12.46,-,0.63%,-44.23%,1.17,-,7.35,17.01%,89.13%,18.72%,0.45,-,7.35,-94.10%,5.24%,40.30,4.22%,5.06%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.55,8.96,4.27%,70.54%,-24.77%,Nov 06 AMC,461.18K,8.56,-9.65%,-9.75%,-14.05%,"

","254,278",-4.46%,ZIP
