Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.03,0.98,11.57%,168.52M,1.68%,6.42B,25.97,1.47,-57.94%,148.79M,4.32%,6.83B,5.02,0.36,92.64%,3.06%,33.93%,169.50M,4.06,4.79%,1.14%,5.40,3.44%,1.58B,4.16,9.60%,6.29%,4.55M,2.33%,9.19,44.38,7.78%,10.49%,41.15 -7.24%,30.36%,0.86,24.69,32.18% -7.41%,8.11%,27.74 37.60%,35.64%,0.37 (0.96%),19.44,19.81% -5.41%,41.66%,1.87%,1.85%,160.80%,0.35 (0.92%),4.32,38.39%,16.67%,0.72,213.61%,"May 20, 2025",1.72,3.22%,10.72%,66.61,2.25,3.23% 0.62%,2.87,29.71%,4.49%,1.04,37.71,35.98%,0.36,4.01%,5.46%,0.59,37.74,2500,0.35,Apr 22 AMC,5.38%,842.71K,38.17,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","499,999",1.14%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.52,5.57,0.10%,446.04M,-0.18%,70.70B,23.17,6.85,-0.65%,444.77M,-3.53%,75.73B,3.37,1.62,96.05%,1.95%,9.96%,2.52B,7.61,5.28%,0.41%,2.92,-4.28%,9.29B,15.22,9.98%,17.70%,8.69M,-2.53%,10.44,41.08,8.45%,51.85%,200.33 -20.73%,-9.48%,3.87,30.99,8.55% 11.91%,25.04%,139.70 13.67%,-8.87%,1.99 (1.26%),19.28,5.98% 8.14%,69.48%,2.12%,2.11%,15.36%,1.86 (1.17%),8.16,7.23%,37.01%,3.63,227.90%,"Jul 18, 2025",1.04,6.32%,27.12%,47.28,1.52,18.93% 21.14%,1.74,7.88%,-0.36%,0.89,199.93,32.86%,1.45,1.37%,-1.46%,1.17,158.27,13800,1.16,May 06 BMO,-5.81%,2.98M,158.80,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","3,488,612",0.33%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.31,1.57,0.86%,593.65M,7.15%,11.48B,10.91,1.77,0.00%,588.53M,8.60%,10.74B,1.27,0.40,22.10%,2.16%,17.08%,1.30B,1.83,6.15%,-8.59%,5.13,2.22%,6.26B,1.80,11.97%,10.29%,12.74M,-1.13%,10.73,3.61,9.68%,15.68%,27.50 -29.71%,-4.07%,5.35,-,18.24% 8.45%,15.06%,16.34 18.30%,-28.30%,0.67 (3.49%),5.56,9.28% 13.97%,29.66%,2.22%,1.59%,-46.85%,0.70 (3.62%),1.71,10.00%,24.06%,0.47,-,"Apr 10, 2025",1.02,13.41%,20.76%,69.29,1.41,- -,1.05,38.73%,8.97%,-0.18,22.66,45.76%,0.27,8.02%,7.96%,1.51,17.70,24471,0.01,May 20 AMC,-3.02%,2.48M,19.33,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","3,757,578",9.21%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,-4.25%,46.11B,81.06,3.65,-0.85%,96.78M,-1.24%,44.34B,-,0.80,54.88%,9.28%,67.30%,-38.78M,18.11,0.04%,9.94%,3.50,56.95%,2.55B,25.55,14.50%,-0.81%,8.98M,64.17%,11.59,15.34,11.75%,-2.68%,318.46 -7.00%,46.89%,19.30,66.73,41.55% -10.72%,-2.11%,153.45 93.01%,78.09%,-,-,47.68% 48.24%,77.33%,3.40%,2.73%,168.74%,-,17.41,49.20%,-4.59%,9.02,-,-,1.18,25.46%,-1.52%,47.54,1.67,- -,1.18,-121.43%,-3.99%,1.07,317.24,-,0.68,22.57%,6.87%,1.39,316.50,7348,0.02,May 29 AMC,37.18%,2.56M,296.18,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","3,555,922",-6.42%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.53,3.33,14.19%,261.11M,-3.27%,22.71B,13.22,5.68,-1.63%,259.62M,-6.49%,14.96B,8.67,1.38,62.59%,3.15%,12.52%,1.05B,4.83,1.22%,-0.37%,3.38,-8.85%,4.70B,2.56,1.24%,9.87%,8.19M,-8.04%,29.34,2.91,2.60%,12.19%,92.80 -19.13%,30.75%,25.82,13.34,-10.66% 106.45%,11.73%,55.06 36.31%,-37.68%,-,14.19,4.40% 49.60%,75.85%,2.58%,1.90%,-71.33%,-,3.18,24.11%,18.13%,1.61,-,-,4.48,2.98%,22.31%,35.22,2.34,- -,4.48,18.68%,-3.03%,0.68,90.58,0.00%,0.01,2.93%,-5.40%,1.49,77.38,7412,0.00,May 21 AMC,-3.96%,2.42M,75.05,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","3,599,616",-3.01%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-3.97%,3.77B,55.65,0.61,-24.47%,109.14M,-10.01%,3.10B,-,-0.41,50.55%,4.02%,25.90%,-252.07M,9.01,48.95%,2.50%,4.15,34.12%,418.33M,4.56,146.13%,-23.32%,4.39M,30.13%,7.48,4.40,-,-32.05%,44.34 -23.14%,100.82%,7.75,-,30.00% -3.18%,-30.63%,16.01 112.87%,-17.70%,-,-,40.35% 98.38%,63.45%,2.81%,3.40%,-57.98%,-,7.42,28.63%,-64.09%,1.65,-,-,3.09,43.72%,-60.26%,44.79,1.38,- -,3.26,18.43%,-7.70%,1.03,53.07,-,0.24,22.19%,0.66%,0.45,35.66,1869,0.02,May 08 BMO,12.43%,1.06M,34.08,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","474,873",-4.43%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,5.44%,6.87B,13.77,1.97,-,-,3.71%,10.40B,-,-0.86,3.80%,-,40.19%,-710.26M,0.60,35.36%,-2.25%,1.50,-1.95%,11.52B,-,180.11%,-11.48%,1.03M,-4.37%,-12.89,5.03,-,-,33.32 -18.54%,53.51%,5.39,-,5.46% -,-,13.00 108.77%,-,-,-,118.43% 118.66%,17.93%,1.93%,1.93%,-,-,0.90,37.41%,-7.36%,0.66,-,-,0.45,43.08%,-6.16%,61.00,1.00,- -,0.59,66.34%,3.91%,0.03,35.46,-,-,47.60%,3.14%,0.53,25.97,17439,-,May 15 BMO,7.17%,688.34K,27.14,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","367,277",4.51%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.97,5.13,1.68%,147.57M,2.79%,8.31B,10.15,5.55,-1.33%,145.09M,14.20%,-,1.93,1.31,78.49%,3.77%,33.51%,756.00M,1.67,5.59%,-2.10%,3.80,2.33%,4.98B,1.33,6.10%,0.91%,5.47M,3.78%,42.43,-,5.69%,13.06%,63.22 -10.95%,32.19%,-,8.50,-9.99% 3.54%,10.04%,39.32 43.18%,10.22%,1.74 (3.09%),-,19.10% 8.98%,-,1.93%,2.21%,73.71%,1.70 (3.02%),-,28.90%,21.03%,1.21,76.24%,"May 15, 2025",-,4.84%,15.17%,78.25,2.88,4.85% 5.34%,0.15,18.40%,9.50%,0.91,54.92,33.52%,0.74,-0.83%,14.68%,1.54,55.65,9406,0.19,Jul 21 AMC,8.68%,1.44M,56.30,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","2,220,863",1.17%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,19.53,1.18%,120.46M,-0.62%,1.93B,-,-1.78,0.00%,119.04M,-7.71%,5.50B,-,1.22,48.46%,18.96%,36.98%,2.35B,0.22,-81.42%,-8.46%,3.55,-25.22%,8.87B,0.49,-153.87%,23.04%,22.57M,-25.29%,32.86,0.84,-,72.40%,29.00 -44.69%,-11.11%,19.19,0.55,-23.79% -,27.51%,11.03 45.36%,-60.74%,1.30 (8.13%),1.38,-7.73% 20.63%,34.71%,4.26%,4.44%,-,7.62 (47.48%),0.62,192.29%,31.33%,0.77,-,"Jun 02, 2025",1.10,65.83%,26.52%,46.83,4.00,16.67% -,1.18,226.86%,-2.37%,1.68,15.44,22.25%,1.49,28.46%,-3.26%,0.79,15.86,6700,1.16,May 19 BMO,-14.26%,6.36M,16.04,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,995,936",1.13%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,27.80,0.33,78.19%,252.58M,1.79%,3.72B,18.43,0.49,0.00%,55.08M,5.56%,4.55B,1.45,-,12.00%,7.28%,47.57%,83.40M,1.77,16.95%,-5.05%,3.12,14.00%,2.11B,2.43,20.49%,2.78%,4.01M,10.41%,3.76,12.26,19.12%,8.89%,11.52 -20.83%,-19.29%,0.74,19.18,- -,4.94%,6.05 50.74%,-22.18%,0.15 (1.62%),10.30,11.29% -,55.89%,2.61%,3.45%,-,0.14 (1.56%),2.16,-37.52%,9.45%,0.29,-,"Jul 07, 2025",0.80,2.26%,3.96%,60.88,2.43,15.87% -,1.41,-54950.00%,3.05%,0.73,8.87,42.68%,1.13,-,6.22%,0.88,8.95,7395,0.78,Mar 27 BMO,11.00%,1.28M,9.12,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","1,128,796",1.90%,ZGN
