Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.06,0.77,16.21%,172.26M,6.81%,5.55B,24.65,1.32,-14.83%,143.22M,6.49%,135.60M,2.69,0.32,87.05%,2.89%,4.20%,1.54B,3.60,24.23%,6.04%,4.04,2.59%,9.32,3.49,9.34%,4.67%,4.13M,14.45%,0.95,34.12,15.65%,8.04%,25.09,34.58,10.44%,0.26 (0.81%),19.69,18.47%,6.37%,-6.07%,1.15,0.32 (0.99%),1.75,0.20%,40.45%,29.45%,0.95,"Aug 20, 2024",2.83,183.51%,15.70%,57.11,3.78%,2.21%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.44,32.10,0.70%,5.16%,2.18%,Jul 30 AMC,1.02M,32.48,3.08%,4.85%,5.10%,"

","1,473,766",1.18%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-2.15%,1.31B,15.23,0.57,-8.45%,139.71M,-0.12%,-47.27M,-,0.11,78.30%,3.94%,-13.79%,445.68M,2.93,70.20%,-0.36%,4.42,-4.96%,1.27,6.81,0.89%,-6.17%,5.50M,-5.99%,3.59,2.41,15.00%,-31.02%,7.05,10.85,-8.19%,-,-,9.40%,-7.99%,-20.46%,1.72,-,2.71,12.97%,68.16%,22.41%,0.33,-,2.71,60.38%,-6.31%,47.35,3.29%,4.09%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.63,8.56,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.63,-0.94%,-2.94%,-4.85%,"

","780,017",0.82%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.34,5.11,0.09%,458.37M,2.21%,86.40B,29.53,6.46,-0.78%,452.65M,1.24%,2.34B,3.90,1.46,97.06%,1.13%,8.45%,8.91B,9.69,9.42%,0.02%,2.48,8.22%,10.94,17.43,10.94%,16.79%,5.09M,1.60%,3.47,54.89,9.57%,48.88%,144.80,201.92,-3.37%,1.71 (0.90%),41.08,11.57%,20.02%,-5.55%,0.87,1.67 (0.88%),2.09,8.05%,68.32%,31.71%,3.77,"Jul 18, 2024",3.45,7.38%,36.05%,63.95,2.16%,1.72%,14100,1.36,8.43%,26.29%,1.50,221.77,Yes / Yes,1.36,-5.60%,30.71%,0.51,189.99,2.10%,5.04%,8.30%,Aug 06 BMO,2.06M,190.71,3.14%,4.77%,6.24%,"

","1,046,008",0.38%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.53,1.42,0.86%,606.77M,2.33%,13.15B,10.94,2.01,0.00%,592.88M,10.45%,1.19B,1.14,0.40,37.38%,2.90%,-1.57%,5.61B,2.34,13.86%,3.59%,7.20,1.48%,10.31,2.13,18.60%,9.95%,17.22M,-7.91%,4.71,4.67,13.57%,14.81%,15.90,25.90,3.34%,0.68 (3.11%),-,13.37%,12.68%,-15.10%,-0.10,0.97 (4.41%),1.22,15.78%,31.13%,38.35%,0.60,"Sep 10, 2024",1.26,-0.18%,24.65%,62.85,2.15%,2.62%,23554,0.30,3.60%,21.14%,1.30,29.32,Yes / Yes,0.12,-3.11%,40.76%,1.11,21.95,0.90%,2.93%,6.28%,Aug 21 BMO,2.39M,21.99,4.97%,8.85%,7.24%,"

","2,663,517",0.18%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,147.17M,2.75%,25.20B,47.55,3.51,-0.11%,92.70M,-6.60%,-57.71M,-,0.63,47.36%,4.47%,-11.71%,2.17B,11.62,-10.26%,5.55%,2.06,-17.24%,7.22,23.07,22.48%,-1.39%,4.14M,4.05%,15.94,10.46,18.14%,-5.77%,146.59,259.61,-24.76%,-,39.73,-10.72%,-4.38%,-35.78%,0.86,-,1.67,48.57%,81.17%,13.73%,7.78,-,1.04,72.20%,-5.77%,41.54,4.43%,3.23%,5962,0.97,34.07%,-2.66%,1.72,214.68,Yes / Yes,0.04,53.13%,-,1.42,161.71,4.48%,24.95%,30.30%,Sep 03 AMC,2.01M,166.71,-9.64%,-10.01%,-15.72%,"

","2,850,994",3.09%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,-2.78%,224.00M,-,-3.56,-0.13%,61.33M,3.96%,-194.65M,-,-0.89,100.05%,20.02%,-67.82%,40.56M,5.52,35.18%,-1.04%,8.22,-79.48%,5.38,0.59,-22.88%,-34.97%,12.28M,-87.25%,6.00,0.53,-,-42.98%,2.83,25.08,-79.21%,-,-,-50.05%,-45.92%,-87.44%,1.70,-,6.59,-20.00%,96.71%,11.31%,0.28,-,6.59,42.78%,-543.77%,44.09,7.22%,8.31%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.28,3.25,-,-47.48%,-,Aug 09 BMO,1.49M,3.15,-0.84%,-11.78%,-69.31%,"

","412,278",-3.08%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.84,2.79,15.03%,307.79M,-1.01%,20.48B,12.57,5.29,-0.65%,261.54M,17.48%,875.37M,15.89,1.31,59.29%,4.02%,9.96%,4.59B,4.47,2.33%,-0.54%,2.94,-2.76%,27.68,2.40,-0.70%,9.01%,10.51M,-5.29%,24.46,2.72,1.50%,11.27%,55.06,74.77,-7.45%,-,11.90,-,10.22%,-10.99%,-0.04,-,4.45,95.81%,74.59%,20.87%,1.66,-,4.45,508.08%,17.80%,56.99,2.09%,2.72%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.61,67.30,1.20%,14.44%,2.09%,Aug 21 AMC,3.57M,66.55,1.20%,8.87%,3.84%,"

","2,174,988",-1.11%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,4.94%,2.04B,-,-1.78,-15.22%,98.53M,26.83%,-298.33M,-,-0.76,42.95%,5.01%,3.05%,322.71M,6.33,14.08%,-2.00%,8.62,2.23%,7.18,2.87,39.99%,-28.50%,4.93M,-22.34%,7.37,2.80,-,-36.46%,13.48,31.22,-24.59%,-,-,-16.93%,-42.02%,-33.98%,1.04,-,3.29,2095.12%,62.95%,52.89%,0.96,-,3.46,24.90%,-109.67%,62.51,4.61%,4.40%,2175,0.12,28.16%,-92.44%,1.14,49.39,Yes / Yes,0.01,34.35%,-,1.17,21.57,7.45%,-15.75%,45.95%,Aug 06 AMC,572.57K,20.61,10.16%,12.93%,2.65%,"

","671,209",-4.45%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-3.61%,376.00M,-,-,0.00%,116.59M,3.16%,-57.85M,-,-,17.21%,0.01%,-48.78%,1.22B,0.31,-,-,0.04,-83.84%,2.73,1.08,-,-4.29%,0.01M,-,2.20,1.34,-,-9.63%,2.62,21.91,-81.97%,-,-,-,-12.58%,-86.58%,-,-,1.61,26.18%,17.21%,12.21%,0.30,-,1.80,69.95%,-3.73%,40.07,7.26%,10.64%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.61,2.97,-2.36%,-133.33%,5.18%,Aug 22 BMO,179.05K,2.94,-8.78%,-9.12%,-74.14%,"

","109,225",-1.01%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.15,0.29,36.00%,76.17M,2.04%,944.72M,-,-0.19,-0.51%,63.57M,17.26%,30.22M,-,-0.10,56.19%,5.31%,-1.65%,537.45M,1.76,-146.24%,-1.82%,6.42,-20.88%,0.25,38.61,11.02%,4.65%,3.38M,-36.35%,5.27,1.81,-,855.40%,7.21,15.52,-31.58%,-,10.87,-,5.26%,-38.70%,1.21,-,7.44,17.01%,89.51%,31.90%,0.44,-,7.44,-44.78%,11.55%,58.05,5.91%,4.33%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.46,8.93,5.30%,190.25%,-27.44%,Aug 07 AMC,526.13K,9.51,4.56%,8.34%,-15.32%,"

","765,665",6.49%,ZIP
