Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,-12.87%,778.64M,-,-0.80,48.95%,67.30M,-25.55%,-122.70M,-,-0.72,95.28%,5.70%,-21.33%,76.30M,10.20,1.18%,-2.40%,7.93,-5.61%,4.87,2.28,49.95%,-23.51%,3.84M,-9.24%,3.22,3.45,-0.78%,-30.54%,7.97,17.70,-24.18%,-,-,15.81%,-34.61%,-37.29%,1.18,-,3.40,273.04%,85.33%,39.27%,0.76,-,3.40,6.94%,-157.03%,28.99,5.59%,5.49%,286,0.05,0.38%,-160.80%,1.50,19.75,Yes / Yes,0.05,-53.94%,-,2.29,12.00,-31.34%,-211.87%,83.33%,Mar 05 AMC,483.59K,11.10,-18.17%,-21.10%,-9.70%,"

","1,105,628",-7.50%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.32,0.92,11.49%,170.31M,-1.75%,5.84B,22.89,1.50,-58.33%,150.52M,-10.34%,160.20M,3.84,0.29,90.09%,3.24%,-15.77%,1.57B,3.73,4.92%,-2.19%,4.98,12.92%,9.32,3.69,11.71%,5.98%,4.88M,9.36%,1.16,29.49,9.71%,9.96%,28.25,41.15,-7.94%,0.37 (1.08%),21.49,-7.41%,7.54%,-16.55%,1.08,0.34 (0.99%),1.81,0.56%,41.36%,21.56%,0.87,"Feb 20, 2025",2.91,44.23%,16.48%,37.85,2.98%,2.20%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,1.10,35.38,1.11%,14.78%,3.90%,Feb 04 AMC,980.88K,34.34,-2.87%,-7.09%,-1.22%,"

","1,081,144",-2.94%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.43,5.47,0.10%,448.47M,0.74%,76.93B,25.20,6.82,-0.93%,447.34M,-1.33%,2.49B,3.85,1.41,95.17%,1.84%,-2.01%,9.26B,8.31,3.45%,-0.41%,2.72,-7.93%,10.64,16.15,11.32%,17.43%,8.23M,-6.39%,4.44,38.72,8.17%,50.91%,144.80,200.33,5.44%,1.96 (1.14%),33.48,11.91%,24.46%,-14.24%,0.93,1.80 (1.05%),1.08,8.22%,69.10%,18.65%,4.70,"Apr 21, 2025",1.75,7.70%,36.65%,57.38,3.16%,2.82%,13800,1.42,8.33%,26.86%,1.50,209.93,Yes / Yes,1.13,12.87%,32.86%,1.05,170.37,0.86%,2.77%,4.70%,Feb 13 BMO,3.02M,171.80,3.45%,2.87%,-3.01%,"

","3,183,711",0.84%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.01,1.43,0.86%,598.04M,0.91%,11.97B,11.14,1.80,0.00%,592.88M,4.76%,1.20B,1.24,0.45,25.13%,3.09%,7.23%,5.83B,2.05,10.88%,-6.28%,7.21,-6.89%,10.74,1.86,10.98%,9.47%,18.33M,-2.10%,5.47,3.66,11.26%,14.45%,17.89,27.50,2.35%,0.66 (3.28%),-,13.37%,13.77%,-27.24%,-0.02,0.97 (4.85%),0.94,14.65%,31.29%,11.85%,0.59,"Sep 10, 2024",0.96,-2.64%,24.78%,52.39,2.79%,2.41%,23554,0.30,8.68%,20.51%,1.35,26.60,Yes / Yes,0.01,3.34%,40.76%,0.73,20.12,1.13%,0.45%,17.70%,Mar 18 AMC,2.54M,20.01,0.24%,3.41%,-5.11%,"

","1,859,299",-0.55%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,38.05%,153.44M,3.13%,29.87B,54.61,3.57,-0.12%,95.05M,-4.67%,-15.53M,-,0.76,50.21%,6.18%,-5.66%,2.42B,12.33,-3.55%,3.02%,3.31,19.99%,9.31,20.91,15.87%,-0.35%,5.87M,-3.82%,18.77,10.37,10.28%,-1.21%,153.45,217.84,7.92%,-,41.20,-10.72%,-0.94%,-10.63%,1.12,-,1.09,48.57%,80.77%,26.88%,9.08,-,1.15,89.39%,-4.22%,46.00,5.79%,4.13%,7348,0.77,27.77%,-0.64%,1.73,236.50,Yes / Yes,0.03,73.68%,-,1.72,208.76,2.13%,13.49%,23.41%,Mar 05 AMC,1.78M,194.69,-4.01%,-0.92%,3.09%,"

","3,054,171",-6.74%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.94,3.20,14.20%,263.11M,-1.13%,22.39B,13.27,5.54,-2.91%,261.45M,-15.25%,1.01B,17.51,1.31,62.35%,3.49%,-12.17%,4.67B,4.80,-2.44%,7.59%,3.33,9.28%,29.22,2.51,2.47%,9.66%,9.11M,10.61%,25.61,2.87,1.31%,11.92%,55.06,92.80,-9.97%,-,12.38,106.45%,11.26%,-20.83%,0.67,-,4.46,78.74%,75.94%,33.44%,2.64,-,4.46,55.96%,19.00%,31.82,3.43%,3.24%,7412,0.01,3.05%,21.65%,2.32,91.96,Yes / Yes,0.00,21.68%,0.00%,1.18,75.98,0.80%,8.10%,3.29%,Feb 24 AMC,2.74M,73.47,-7.37%,-9.72%,2.65%,"

","3,217,535",-3.30%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.95%,109.14M,9.33%,3.79B,125.61,0.28,-12.29%,108.11M,24.74%,-257.10M,-,-0.54,51.30%,7.01%,22.54%,398.99M,9.49,40.48%,12.06%,9.11,76.63%,7.80,4.45,117.85%,-23.14%,7.58M,75.20%,8.06,4.30,-,-31.41%,13.48,37.99,32.46%,-,-,-3.18%,-30.08%,-8.69%,1.12,-,3.38,118.89%,62.94%,157.34%,1.99,-,3.51,24.92%,-70.71%,60.41,5.86%,5.43%,1869,0.18,49.59%,-64.44%,1.27,53.43,Yes / Yes,0.02,18.42%,-,1.04,36.42,-0.24%,-22.87%,65.68%,Feb 27 BMO,831.81K,34.69,7.39%,21.07%,44.75%,"

","862,418",-4.75%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-4.75,-,247.58M,10.53%,6.86B,-,-0.55,-,-,2.67%,-1166.93M,-,-0.31,4.15%,-,6.13%,9.64B,0.71,35.50%,70.17%,2.55,63.25%,-6.12,-,82.58%,-28.75%,1.64M,-,4.78,5.80,-,-,13.00,32.76,-2.33%,-,-,-,-,-15.38%,-,-,0.52,180.45%,15.31%,113.23%,2.10,-,0.64,-4.45%,-11.88%,53.82,8.64%,7.56%,16645,-,39.99%,-12.10%,1.00,36.39,Yes / Yes,-,17.20%,-,1.45,31.36,-8.56%,12.14%,32.16%,Mar 20 BMO,643.64K,27.72,6.62%,4.42%,22.76%,"

","934,429",-11.61%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.52,4.96,1.61%,147.87M,-10.84%,6.98B,8.23,5.74,-2.19%,145.52M,-18.96%,730.00M,1.71,1.18,78.45%,3.57%,-20.20%,4.99B,1.40,6.57%,2.76%,3.80,2.32%,40.97,1.15,8.80%,0.88%,5.20M,14.33%,-,-,5.57%,13.15%,39.05,63.22,-12.96%,1.73 (3.66%),7.19,3.54%,9.98%,-25.31%,0.91,1.68 (3.56%),-,10.13%,-,20.92%,1.84,"Feb 13, 2025",0.35,13.79%,20.26%,22.48,4.13%,3.14%,9406,0.82,7.91%,14.62%,2.82,63.82,Yes / Yes,0.19,72.54%,33.52%,2.13,50.15,4.18%,6.00%,4.59%,Jan 21 AMC,1.37M,47.22,-11.82%,-14.64%,-7.06%,"

","2,908,189",-5.84%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.73,11.93,1.07%,120.39M,4.14%,2.48B,8.96,2.30,0.00%,119.07M,13.86%,1.44B,0.02,3.49,52.64%,13.88%,5.47%,7.47B,0.33,168.70%,12.56%,3.07,28.52%,32.61,0.63,-85.06%,14.97%,16.53M,92.09%,19.24,1.07,71.06%,44.28%,8.73,29.00,-3.96%,5.87 (28.48%),1.17,-,17.37%,-28.90%,1.60,3.93 (19.04%),1.26,36.98%,27.42%,136.09%,1.18,"Dec 02, 2024",1.33,167.33%,23.81%,55.03,6.60%,5.71%,6460,1.49,21.47%,19.26%,4.00,17.70,Yes / Yes,1.11,149.38%,-,1.19,20.75,15.59%,34.46%,117.22%,Mar 12 BMO,5.39M,20.62,1.23%,5.72%,4.11%,"

","6,428,060",-0.63%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,133.17,0.08,12.71%,342.03M,-3.29%,3.82B,11.22,0.99,-0.11%,298.79M,8.45%,29.10M,49.88,0.22,86.52%,4.09%,-0.36%,1.21B,3.15,0.09%,4.55%,1.67,12.27%,4.95,2.25,3.52%,0.44%,12.21M,-30.81%,0.41,27.31,2.67%,1.53%,7.65,17.01,6.18%,1.25 (11.20%),12.63,-,0.95%,-34.39%,0.96,-,0.69,35.41%,82.59%,45.88%,0.54,-,0.69,-68.59%,10.89%,54.22,4.63%,4.43%,3508,0.82,-2.03%,2.40%,2.92,11.90,Yes / Yes,0.81,398.60%,0.00%,1.03,11.51,3.84%,14.79%,-2.31%,Feb 25 AMC,7.33M,11.16,3.68%,6.89%,3.41%,"

","7,554,028",-3.04%,ZI
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,17.72,0.43,78.05%,252.42M,-9.47%,3.08B,17.50,0.43,0.00%,55.41M,-15.83%,108.84M,590.63,-,12.60%,2.90%,-8.15%,2.12B,1.45,-28.38%,-14.88%,2.26,-26.34%,3.62,2.09,15.82%,3.69%,1.61M,-46.61%,0.84,9.00,0.03%,12.47%,7.13,15.26,-8.60%,0.12 (1.61%),13.61,-,6.48%,-50.52%,0.70,0.13 (1.72%),0.79,11.31%,55.26%,5.89%,0.31,"Jul 05, 2024",1.41,20.85%,9.24%,28.09,3.89%,3.47%,7201,1.19,21.21%,5.13%,2.75,10.12,Yes / Yes,0.84,-54950.00%,24.23%,0.96,7.83,-5.04%,-45.65%,-,Sep 18 BMO,712.56K,7.55,-11.82%,-11.51%,-20.50%,"

","683,319",-3.58%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.48,78.47%,54.33M,-2.60%,17.33B,30.67,2.29,-0.25%,52.23M,-16.53%,-112.00M,-,0.36,18.51%,1.68%,-11.52%,2.24B,7.75,24.78%,0.58%,1.56,35.02%,19.99,3.51,32.86%,-1.79%,0.88M,29.87%,7.54,9.31,32.41%,-2.39%,38.06,86.58,-0.96%,-,60.79,20.21%,-2.27%,-18.95%,2.22,-,2.81,-1.65%,76.43%,84.37%,3.38,-,2.81,29.56%,-8.50%,39.59,5.56%,4.50%,6856,0.14,14.96%,-5.01%,2.03,88.12,Yes / Yes,0.02,29.78%,-,1.63,73.85,1.34%,2.01%,16.88%,Feb 11 AMC,560.70K,70.17,-6.77%,-6.74%,14.04%,"

","913,888",-4.98%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.42,22.98%,213.18M,-15.33%,3.34B,14.69,0.95,0.31%,183.09M,-33.06%,-69.77M,-,0.12,60.27%,13.04%,-46.67%,1.01B,3.32,29.98%,-4.27%,3.65,-47.75%,2.85,4.92,25.44%,-8.23%,23.88M,39.88%,1.54,9.11,28.98%,-16.28%,10.05,38.20,-22.01%,-,30.84,-5.22%,-7.99%,-63.27%,1.21,-,3.09,27.01%,54.70%,39.60%,1.72,-,3.09,66.18%,-5.93%,29.96,8.85%,9.49%,2191,0.29,38.02%,-6.94%,1.53,34.77,Yes / Yes,0.29,128.30%,-,1.52,15.82,6.72%,6.34%,49.62%,Feb 25 AMC,6.55M,14.03,-28.37%,-25.94%,-36.61%,"

","9,935,930",-11.31%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,31.28,1.27,1.55%,42.85M,-0.60%,1.70B,5.27,7.53,1.08%,42.18M,-24.82%,63.05M,4.51,1.28,109.72%,6.56%,-32.52%,1.40B,1.21,6.28%,1.04%,6.35,-15.53%,42.26,0.94,7.07%,1.76%,2.77M,-40.64%,11.81,3.36,6.94%,3.40%,37.62,68.53,-26.94%,-,6.00,-20.26%,2.34%,-42.07%,1.46,-,1.41,1.14%,72.06%,5.53%,2.04,"May 17, 2019",1.41,58.98%,15.83%,26.98,4.88%,4.55%,3800,0.49,2.76%,4.50%,1.86,62.29,Yes / Yes,0.49,10.35%,0.00%,1.29,40.85,-2.74%,-2.01%,5.88%,Feb 24 AMC,435.97K,39.70,-14.38%,-21.99%,-21.97%,"

","562,436",-2.82%,ZD
