Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.70,0.79,16.06%,172.26M,8.56%,6.65B,29.19,1.34,-9.07%,142.45M,7.96%,137.70M,3.13,0.28,86.42%,5.58%,29.17%,1.55B,4.28,27.71%,7.37%,5.25,20.99%,9.34,4.20,8.38%,4.94%,7.95M,38.48%,1.11,35.40,15.89%,8.52%,27.55,40.64,33.25%,0.27 (0.68%),24.63,18.47%,6.47%,-3.57%,1.15,0.32 (0.82%),1.71,0.20%,41.40%,42.25%,0.97,"Nov 20, 2024",2.70,28.10%,16.27%,69.57,3.10%,2.20%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,1.06,39.91,0.95%,5.82%,2.91%,Oct 29 AMC,1.51M,39.19,5.94%,11.36%,21.31%,"

","1,612,619",-1.80%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.68%,153.54M,0.00%,1.52B,17.37,0.57,-6.74%,141.75M,12.50%,-47.27M,-,0.11,74.02%,4.12%,18.28%,445.68M,3.41,70.45%,4.44%,2.24,-5.80%,1.27,7.81,1.33%,-6.17%,5.84M,26.44%,3.54,2.80,15.00%,-31.02%,7.61,10.85,5.32%,-,-,9.40%,-7.99%,-8.76%,1.68,-,2.71,12.97%,68.16%,30.07%,0.13,-,2.71,60.38%,-6.31%,73.23,0.29%,1.18%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.14,9.91,2.46%,98.33%,6.80%,Aug 21 AMC,2.61M,9.90,1.60%,8.85%,8.13%,"

","2,968,436",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.76,5.32,0.08%,458.37M,-2.53%,78.62B,27.30,6.38,0.00%,452.68M,-8.37%,2.43B,3.43,1.38,95.89%,0.97%,-5.94%,9.15B,8.59,10.42%,-0.85%,2.32,3.64%,11.59,15.03,8.66%,17.07%,4.38M,4.24%,3.80,45.87,9.55%,47.13%,144.80,201.92,-11.71%,1.70 (0.97%),34.06,11.57%,20.27%,-13.70%,0.89,1.73 (0.99%),2.27,8.05%,68.49%,20.34%,4.56,"Oct 31, 2024",3.69,8.09%,36.45%,36.24,3.35%,2.26%,14100,1.29,9.33%,26.55%,1.50,222.92,Yes / Yes,1.29,16.43%,30.71%,1.96,170.37,4.34%,8.49%,11.02%,Nov 04 BMO,1.88M,174.25,-5.45%,-7.44%,-2.70%,"

","3,690,607",2.28%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.08,1.42,0.86%,606.77M,-1.47%,13.62B,11.40,2.00,0.00%,592.88M,-10.88%,1.19B,1.24,0.40,34.61%,3.09%,15.00%,5.61B,2.43,13.94%,-2.08%,7.01,8.38%,10.31,2.21,18.16%,9.95%,18.33M,-5.44%,4.71,4.84,13.00%,14.81%,15.90,27.50,7.00%,0.68 (2.99%),-,13.37%,12.68%,-17.20%,-0.08,0.97 (4.26%),1.22,15.78%,31.13%,43.25%,0.76,"Sep 10, 2024",1.26,-0.18%,24.65%,39.61,2.30%,2.19%,23554,0.30,3.60%,21.14%,1.31,29.53,Yes / Yes,0.12,-3.11%,40.76%,0.49,22.69,0.90%,2.93%,6.28%,Nov 19 AMC,2.61M,22.77,-6.06%,-3.91%,6.82%,"

","1,279,996",0.35%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,8.81%,30.00B,56.33,3.49,-0.15%,94.08M,5.78%,-57.71M,-,0.63,46.92%,5.14%,12.82%,2.17B,13.84,-10.59%,-0.84%,2.76,14.39%,8.36,23.54,22.45%,-1.39%,4.84M,14.77%,15.80,12.45,18.50%,-5.77%,153.45,259.61,-11.22%,-,51.28,-10.72%,-4.38%,-24.23%,0.80,-,1.04,48.57%,77.87%,28.19%,5.48,-,1.04,72.20%,-5.71%,63.45,2.65%,2.78%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,1.01,193.03,4.48%,24.95%,30.30%,Sep 03 AMC,1.75M,196.71,4.27%,9.84%,3.21%,"

","1,776,300",1.91%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,39.56%,270.92M,-,-3.57,-0.15%,61.39M,26.58%,-194.65M,-,-0.91,96.71%,12.48%,27.00%,40.56M,6.68,32.96%,-17.97%,3.91,-69.57%,5.38,0.71,-19.17%,-34.97%,7.66M,-62.65%,6.00,0.64,-,-42.98%,2.66,18.07,-74.85%,-,-,-50.05%,-45.92%,-78.92%,1.82,-,6.59,-20.00%,96.71%,43.23%,0.33,-,6.59,42.78%,-543.77%,64.21,16.81%,9.08%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.68,3.84,-,-47.48%,-,Aug 09 BMO,1.96M,3.81,20.65%,13.68%,-53.29%,"

","1,329,683",-0.78%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,28.73,2.79,15.02%,307.79M,7.29%,24.68B,17.37,4.62,-0.93%,261.57M,14.61%,875.37M,4.79,1.31,57.70%,3.32%,42.23%,4.59B,5.38,-15.87%,0.37%,2.71,31.18%,27.68,2.90,5.30%,9.01%,8.68M,27.92%,24.46,3.28,6.00%,11.27%,55.06,80.35,11.51%,-,14.34,-,10.22%,-0.20%,-0.05,-,4.45,95.81%,74.59%,45.64%,1.63,-,4.45,508.08%,17.80%,80.89,2.39%,2.20%,7420,0.01,2.76%,19.08%,2.47,75.79,Yes / Yes,0.00,17.25%,0.00%,0.71,79.69,1.20%,14.44%,2.09%,Nov 25 AMC,3.21M,80.19,9.36%,14.18%,24.75%,"

","2,287,720",0.63%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,1.95%,3.05B,-,-1.82,-11.47%,98.53M,25.04%,-298.33M,-,-0.78,42.08%,4.82%,89.48%,322.71M,9.46,13.14%,7.84%,6.33,46.64%,7.18,4.29,39.32%,-28.50%,4.75M,8.83%,7.37,4.18,-,-36.46%,13.48,36.60,12.73%,-,-,-16.93%,-42.02%,-15.82%,1.01,-,3.29,2095.12%,62.95%,128.56%,1.39,-,3.46,24.90%,-109.67%,63.87,2.81%,4.28%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,0.52,30.30,7.45%,-15.75%,45.95%,Nov 12 BMO,750.40K,30.81,5.41%,23.55%,54.39%,"

","388,578",1.68%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,2.36%,500.05M,19.83,0.20,0.00%,116.59M,8.01%,-57.85M,-,-0.00,17.16%,0.03%,41.16%,1.22B,0.41,26.92%,99.53%,0.39,-69.21%,2.73,1.43,405.88%,-4.29%,0.03M,-,2.20,1.78,-,-9.63%,2.62,21.91,-76.03%,-,-,-,-12.58%,-82.16%,-,-,1.61,26.18%,17.21%,49.24%,0.25,-,1.80,69.95%,-3.73%,59.84,7.01%,6.23%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.87,3.82,-2.36%,-133.33%,5.18%,Aug 22 BMO,79.32K,3.91,3.95%,14.58%,-57.07%,"

","68,869",2.36%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,359.22,0.03,36.08%,76.17M,19.74%,1.10B,-,-0.19,-0.48%,63.49M,16.72%,3.57M,-,-0.11,53.18%,6.16%,42.49%,498.90M,2.21,-133.16%,2.46%,7.95,2.68%,0.14,79.79,-24.52%,0.55%,3.91M,-4.80%,5.01,2.22,-,430.38%,7.21,15.35,-20.14%,-,16.43,-,0.63%,-27.69%,1.21,-,7.35,17.01%,89.13%,53.95%,0.43,-,7.35,-44.78%,11.55%,73.67,5.38%,4.06%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,2.02,9.93,4.27%,66.63%,-24.77%,Nov 06 AMC,491.96K,11.10,15.91%,16.56%,7.38%,"

","995,837",11.78%,ZIP
