Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,10.48%,1.38B,-,-1.00,7.61%,73.13M,14.44%,1.12B,-,-0.29,102.24%,9.46%,34.84%,-73.68M,11.24,45.95%,0.63%,13.14,65.73%,122.87M,4.11,-14.67%,-15.95%,6.92M,24.52%,4.44,4.91,4.46%,-19.89%,18.49 -1.41%,41.98%,3.72,-,26.71% 15.81%,-21.07%,9.03 101.88%,208.98%,-,-,41.95% 20.90%,89.52%,4.86%,3.93%,-59.54%,-,9.10,35.69%,-67.32%,0.73,-,-,7.69,95.94%,-59.96%,73.61,1.18,- -,7.69,106.06%,8.24%,1.46,24.55,-,0.06,153.21%,18.89%,1.77,18.11,286,0.05,Aug 07 AMC,34.89%,526.62K,18.23,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","933,262",0.66%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.82,1.01,11.53%,167.66M,-1.80%,7.77B,29.44,1.57,-1.72%,148.24M,-2.07%,8.12B,4.55,0.40,91.73%,3.96%,26.90%,174.00M,4.81,11.82%,-0.87%,5.36,57.35%,1.61B,4.97,10.04%,6.40%,5.86M,24.32%,9.33,38.48,10.08%,10.81%,48.42 -4.23%,28.98%,1.20,27.60,32.18% -7.41%,8.26%,27.74 67.16%,88.65%,0.37 (0.79%),22.64,19.81% -5.41%,41.82%,2.28%,1.94%,187.14%,0.36 (0.78%),5.03,30.64%,16.77%,0.95,417.67%,"Aug 20, 2025",1.72,4.74%,10.78%,49.97,2.44,3.23% 0.62%,2.71,12.98%,-0.89%,1.15,47.43,35.98%,0.36,7.89%,0.65%,0.61,45.91,2500,0.35,Jul 29 AMC,20.82%,1.09M,46.37,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","666,533",1.00%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.68,5.81,0.18%,443.95M,0.48%,63.58B,20.77,6.91,-0.08%,442.41M,-1.91%,68.94B,2.89,1.62,97.56%,1.80%,-5.33%,2.61B,6.77,7.28%,0.53%,2.59,-4.89%,9.38B,12.80,8.75%,18.24%,7.99M,-11.95%,11.21,44.31,8.53%,52.54%,196.55 -27.01%,-24.61%,3.24,28.65,8.55% 11.91%,25.07%,139.34 2.96%,-2.65%,1.99 (1.39%),17.21,5.98% 8.14%,70.03%,1.75%,1.96%,-10.29%,1.93 (1.35%),7.35,13.72%,37.51%,2.85,246.61%,"Oct 31, 2025",1.04,5.27%,27.83%,43.14,1.57,18.93% 21.14%,1.76,17.78%,-0.53%,0.90,194.14,32.86%,1.36,4.19%,-3.59%,0.91,142.26,13800,1.09,Nov 04 BMO,-9.14%,3.09M,143.46,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,805,631",0.84%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.74,1.46,0.00%,593.65M,-1.79%,11.05B,11.01,1.69,-,593.65M,-3.37%,10.07B,1.61,0.35,14.66%,3.06%,2.48%,1.21B,1.72,-0.71%,-8.55%,9.28,-1.48%,6.42B,1.66,13.47%,9.38%,18.17M,-4.76%,11.20,2.98,7.90%,13.98%,26.05 -28.52%,-27.52%,6.24,-,18.24% 8.45%,13.37%,16.34 13.95%,-21.76%,0.62 (3.35%),5.47,9.28% 13.97%,27.49%,3.00%,2.33%,-33.61%,0.65 (3.49%),1.57,2.41%,21.97%,0.48,-,"Sep 30, 2025",1.19,14.40%,18.81%,43.60,1.44,- -,1.21,-25.19%,-1.83%,-0.18,23.19,45.76%,0.29,10.45%,-2.85%,0.85,18.50,24471,0.01,Aug 19 AMC,-1.66%,1.96M,18.62,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,655,821",0.65%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.20%,158.30M,3.09%,47.78B,68.69,4.39,-0.56%,99.42M,5.65%,46.00B,-,0.86,53.29%,5.71%,4.88%,-41.48M,17.87,11.37%,-0.87%,3.55,51.32%,2.67B,26.55,20.27%,-0.75%,5.67M,67.29%,11.37,13.37,18.14%,-2.70%,319.89 -5.66%,54.37%,22.57,65.74,54.06% 21.31%,-1.17%,164.78 83.15%,77.44%,-,30064.94,34.81% 44.03%,76.82%,3.44%,3.11%,104.36%,-,17.21,31.04%,-4.48%,9.95,-,-,1.94,23.31%,-1.55%,53.41,1.60,- -,1.94,-14.36%,0.98%,1.05,327.15,-,1.00,21.31%,5.78%,0.96,313.04,7923,0.97,Sep 02 AMC,22.03%,1.60M,301.80,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,534,947",-3.59%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,20.89,3.80,11.18%,267.28M,-0.21%,23.74B,13.38,5.93,-0.72%,265.83M,-6.27%,16.01B,5.01,1.44,64.20%,1.84%,6.56%,1.19B,4.99,5.56%,0.27%,1.46,10.20%,4.75B,2.66,1.34%,11.03%,4.90M,-2.81%,29.82,3.05,4.17%,13.60%,92.80 -14.53%,11.95%,26.02,12.86,-10.66% 106.45%,13.23%,64.41 23.15%,3.56%,-,13.60,4.40% 49.60%,76.38%,2.90%,2.42%,-83.50%,-,3.37,36.57%,20.43%,2.05,-,-,4.36,3.63%,24.99%,43.00,2.26,- -,4.36,66.82%,-3.70%,0.79,92.80,0.00%,0.01,4.71%,-0.71%,0.62,79.17,7412,0.00,Aug 21 AMC,0.99%,3.35M,79.32,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,088,916",0.19%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-10.61%,3.27B,90.21,0.33,-17.58%,108.95M,-7.89%,2.63B,-,-0.23,37.42%,4.50%,-17.11%,-212.37M,7.65,44.89%,-3.27%,6.85,-6.73%,427.80M,4.08,122.74%,-19.74%,4.90M,12.26%,7.20,3.93,-,-28.39%,44.34 -33.69%,16.07%,7.48,-,30.02% -3.16%,-26.45%,23.82 23.43%,-10.99%,-,-,40.31% 98.33%,62.39%,4.90%,3.20%,-67.52%,-,6.15,33.47%,-57.71%,1.43,-,-,2.93,32.38%,-49.64%,37.51,1.29,- -,3.12,54.50%,-9.75%,1.09,53.97,-,0.24,9.81%,-11.45%,1.14,31.23,1869,0.01,Aug 07 BMO,-9.81%,714.83K,29.40,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","817,389",-5.86%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-3.36%,7.30B,13.78,2.07,-,-,-4.01%,10.78B,-,-0.23,4.28%,-,-4.30%,-462.32M,0.58,56.01%,0.91%,1.14,33.21%,12.55B,-,222.69%,-7.04%,0.64M,0.35%,-13.26,5.12,-,-,33.32 -14.52%,15.96%,5.56,-,5.46% -,-,17.91 59.02%,-,-,-,118.43% 118.66%,18.90%,2.54%,1.99%,-,-,0.86,62.51%,-4.64%,0.83,-,-,0.49,39.14%,-3.68%,42.87,1.00,- -,0.59,82.59%,-3.70%,0.18,35.49,-,-,37.06%,-3.51%,0.63,29.26,17439,-,Aug 14 BMO,5.63%,563.68K,28.48,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","355,868",-2.67%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.08,5.48,1.54%,147.60M,-2.54%,8.16B,9.44,5.85,-0.01%,145.34M,-3.15%,-,1.23,1.47,79.02%,4.08%,0.31%,807.00M,1.64,15.41%,0.15%,3.97,28.83%,4.97B,1.25,2.43%,0.95%,5.92M,1.88%,44.24,-,8.21%,13.23%,63.22 -12.58%,14.50%,-,10.19,-9.99% 3.54%,10.37%,39.32 40.56%,9.73%,1.75 (3.16%),-,19.10% 8.98%,-,3.58%,2.78%,71.91%,1.74 (3.15%),-,32.07%,22.09%,1.58,96.48%,"Aug 14, 2025",-,2.64%,16.23%,45.96,2.78,4.85% 5.34%,0.13,27.04%,-2.34%,0.96,62.55,33.52%,1.10,-1.04%,-1.02%,0.95,53.84,9406,0.18,Oct 20 AMC,5.52%,1.49M,55.27,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,411,899",2.66%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,16.63,1.18%,120.46M,-0.52%,1.62B,-,-3.34,0.00%,119.04M,-8.14%,5.76B,-,0.92,52.78%,18.09%,-13.86%,2.00B,0.19,-83.21%,1.59%,4.45,-5.56%,8.58B,0.42,-211.54%,19.27%,21.53M,-37.45%,32.35,0.91,-,59.06%,29.00 -53.69%,-24.98%,14.72,0.50,-23.79% -,23.31%,11.03 21.70%,-41.82%,1.06 (7.92%),1.55,-7.73% 20.63%,32.33%,5.23%,3.48%,-,6.78 (50.48%),0.67,202.12%,28.74%,0.55,-,"Sep 02, 2025",1.11,43.57%,23.37%,45.67,3.78,16.67% -,1.20,-93.86%,-2.98%,1.66,13.50,22.25%,1.52,-15.36%,-7.04%,1.30,12.72,6700,1.21,Aug 20 BMO,-18.48%,4.84M,13.43,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","6,293,285",5.58%,ZIM
