Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.76,0.77,16.06%,172.26M,0.52%,6.30B,28.02,1.32,-14.88%,143.47M,12.20%,135.60M,3.12,0.32,84.01%,6.48%,15.07%,1.54B,4.09,24.61%,6.81%,6.46,16.49%,9.32,3.96,8.89%,4.67%,9.29M,36.90%,0.95,38.75,15.32%,8.04%,25.09,36.86,25.40%,0.26 (0.72%),22.36,18.47%,6.37%,0.05%,1.16,0.32 (0.87%),1.75,0.20%,40.45%,46.99%,0.79,"Aug 20, 2024",2.83,183.51%,15.70%,68.04,2.01%,2.05%,2400,0.34,0.50%,8.80%,2.25,36.71,Yes / Yes,0.33,34.01%,45.61%,0.56,36.52,0.70%,5.16%,2.18%,Jul 30 AMC,1.44M,36.88,3.77%,11.70%,16.92%,"

","800,358",0.99%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.86%,151.47M,5.04%,1.36B,15.47,0.58,-8.43%,139.57M,1.24%,-47.27M,-,0.11,75.84%,4.15%,-4.78%,445.68M,3.05,70.30%,5.25%,4.67,7.17%,1.27,7.08,3.20%,-6.17%,5.80M,13.98%,3.59,2.50,15.00%,-31.02%,7.05,10.85,-4.57%,-,-,9.40%,-7.99%,-17.33%,1.72,-,2.71,12.97%,68.16%,27.23%,0.26,-,2.71,60.38%,-6.31%,60.42,3.04%,2.81%,1618,2.12,7.33%,-10.61%,2.00,11.83,Yes / Yes,2.08,70.33%,-,0.81,8.95,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.97,3.34%,3.54%,-0.92%,"

","1,003,142",0.22%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.72,5.11,0.09%,458.37M,2.87%,87.28B,29.77,6.47,-0.23%,452.65M,0.82%,2.34B,3.95,1.46,95.73%,1.13%,5.33%,8.91B,9.79,9.57%,-0.02%,2.77,28.63%,10.94,17.61,11.03%,16.79%,5.10M,10.52%,3.47,55.45,9.55%,48.88%,144.80,201.92,-2.39%,1.71 (0.89%),41.50,11.57%,20.02%,-4.59%,0.89,1.67 (0.87%),2.09,8.05%,68.32%,33.05%,3.36,"Oct 31, 2024",3.45,7.38%,36.05%,56.06,1.51%,1.80%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,0.88,190.08,2.10%,5.04%,8.30%,Nov 04 BMO,1.84M,192.65,0.14%,2.34%,7.02%,"

","1,616,350",1.35%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,18.31,1.42,0.86%,606.77M,-3.17%,15.51B,12.83,2.02,0.00%,592.88M,17.81%,1.19B,1.41,0.40,34.55%,2.94%,28.11%,5.61B,2.76,13.77%,-2.76%,6.19,32.70%,10.31,2.52,18.82%,9.95%,17.42M,7.82%,4.71,5.51,13.00%,14.81%,15.90,27.50,21.85%,0.69 (2.67%),-,13.37%,12.68%,-5.71%,-0.10,0.97 (3.74%),1.22,15.78%,31.13%,63.13%,0.88,"Sep 10, 2024",1.26,-0.18%,24.65%,63.69,2.45%,2.80%,23554,0.30,3.60%,21.14%,1.31,29.56,Yes / Yes,0.12,-3.11%,40.76%,0.49,25.99,0.90%,2.93%,6.28%,Aug 21 BMO,2.81M,25.93,5.71%,16.45%,24.25%,"

","1,392,431",-0.23%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,14.30%,30.00B,56.34,3.49,-0.15%,94.08M,15.69%,-57.71M,-,0.63,47.06%,5.16%,-3.14%,2.17B,13.84,-10.59%,-0.84%,2.58,12.52%,8.36,23.55,22.45%,-1.39%,4.85M,15.29%,15.80,12.45,18.50%,-5.77%,152.60,259.61,-11.20%,-,51.29,-10.72%,-4.38%,-24.22%,0.82,-,1.04,48.57%,77.87%,28.93%,6.04,-,1.04,72.20%,-5.71%,68.92,4.02%,2.81%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.66,198.26,4.48%,24.95%,30.30%,Sep 03 AMC,1.88M,196.74,11.65%,10.32%,1.41%,"

","1,235,927",-0.77%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-4.82%,210.49M,-,-3.57,-0.15%,61.39M,-8.64%,-194.65M,-,-0.91,100.06%,14.07%,-35.23%,40.56M,5.19,32.96%,-16.47%,4.89,-77.69%,5.38,0.55,-19.17%,-34.97%,8.64M,-84.21%,6.00,0.49,-,-42.98%,2.83,19.14,-80.46%,-,-,-50.05%,-45.92%,-84.54%,1.71,-,6.59,-20.00%,96.71%,4.59%,0.27,-,6.59,42.78%,-543.77%,37.07,4.45%,8.82%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.86,2.99,-,-47.48%,-,Aug 09 BMO,1.76M,2.96,-17.02%,-11.66%,-67.78%,"

","1,523,019",-1.00%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.32,2.79,15.03%,307.79M,-0.40%,20.90B,12.82,5.30,-0.77%,261.54M,0.44%,875.37M,4.05,1.31,59.39%,3.02%,14.76%,4.59B,4.56,2.35%,0.42%,2.44,12.70%,27.68,2.45,-0.69%,9.01%,7.91M,6.96%,24.46,2.78,6.00%,11.27%,55.06,74.77,-5.59%,-,12.14,-,10.22%,-9.20%,-0.05,-,4.45,95.81%,74.59%,23.30%,1.62,-,4.45,508.08%,17.80%,49.59,3.00%,2.08%,7420,0.01,2.76%,19.08%,2.54,75.39,Yes / Yes,0.00,17.25%,0.00%,1.13,70.68,1.20%,14.44%,2.09%,Aug 21 AMC,3.24M,67.89,-0.96%,3.50%,6.33%,"

","3,657,421",-3.95%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-6.19%,2.45B,-,-1.81,-11.45%,98.53M,20.53%,-298.33M,-,-0.76,42.60%,4.93%,33.05%,322.71M,7.59,13.68%,7.69%,7.40,74.08%,7.18,3.45,39.42%,-28.50%,4.86M,4.83%,7.37,3.36,-,-36.46%,13.48,31.22,-9.55%,-,-,-16.93%,-42.02%,-20.82%,1.07,-,3.29,2095.12%,62.95%,83.38%,1.26,-,3.46,24.90%,-109.67%,59.31,4.78%,5.11%,2175,0.12,28.16%,-92.44%,1.13,47.54,Yes / Yes,0.01,34.35%,-,1.16,25.33,7.45%,-15.75%,45.95%,Aug 06 AMC,657.05K,24.72,5.06%,20.59%,26.47%,"

","763,054",-2.41%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,12.17%,483.42M,19.17,0.20,0.00%,116.59M,31.25%,-57.85M,-,-0.00,17.19%,0.02%,0.00%,1.22B,0.40,27.48%,99.33%,0.28,-73.53%,2.73,1.39,405.88%,-4.29%,0.02M,-,2.20,1.72,-,-9.63%,2.62,21.91,-76.82%,-,-,-,-12.58%,-82.75%,-,-,1.61,26.18%,17.21%,44.27%,0.29,-,1.80,69.95%,-3.73%,62.98,8.13%,8.47%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,1.42,3.75,-2.36%,-133.33%,5.18%,Aug 22 BMO,73.92K,3.78,12.40%,18.34%,-63.20%,"

","105,203",0.80%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.22,0.29,36.09%,76.17M,-0.10%,946.71M,-,-0.19,-0.48%,63.49M,-2.76%,30.22M,-,-0.10,51.92%,6.19%,3.93%,537.45M,1.76,-146.15%,2.78%,7.65,-9.58%,0.25,38.69,11.05%,4.65%,3.93M,-15.74%,5.27,1.81,-,855.40%,7.21,15.35,-31.44%,-,10.90,-,5.26%,-37.92%,1.20,-,7.44,17.01%,89.51%,32.18%,0.38,-,7.44,-44.78%,11.55%,51.80,3.34%,3.99%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.69,9.79,5.30%,189.99%,-27.44%,Aug 07 AMC,513.62K,9.53,-0.35%,4.24%,-11.41%,"

","353,769",-2.66%,ZIP
