Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.58,0.77,16.06%,172.26M,-3.82%,6.15B,27.33,1.32,-8.58%,143.47M,2.51%,135.60M,3.04,0.32,83.95%,5.54%,11.60%,1.54B,3.99,24.74%,6.63%,5.39,13.47%,9.32,3.86,8.78%,4.67%,7.95M,41.67%,0.95,37.79,15.32%,8.04%,25.09,38.11,22.31%,0.26 (0.73%),21.81,18.47%,6.37%,-5.62%,1.16,0.32 (0.89%),1.75,0.20%,40.45%,43.36%,0.74,"Nov 20, 2024",2.83,183.51%,15.70%,52.07,1.56%,1.86%,2400,0.34,0.50%,8.80%,2.25,37.43,Yes / Yes,0.33,34.01%,45.61%,0.62,36.30,0.70%,5.16%,2.18%,Oct 29 AMC,1.48M,35.97,-1.39%,5.26%,12.72%,"

","920,647",-0.91%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,-0.50%,1.51B,17.30,0.57,-6.66%,141.61M,13.46%,-47.27M,-,0.11,74.68%,4.12%,8.11%,445.68M,3.40,70.45%,4.65%,2.49,-0.90%,1.27,7.78,1.33%,-6.17%,5.84M,32.17%,3.54,2.79,15.00%,-31.02%,7.05,10.85,4.89%,-,-,9.40%,-7.99%,-9.12%,1.72,-,2.71,12.97%,68.16%,39.86%,0.21,-,2.71,60.38%,-6.31%,74.53,0.62%,2.25%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.55,9.87,2.46%,98.33%,6.80%,Aug 21 AMC,2.34M,9.86,7.69%,10.86%,8.33%,"

","1,296,949",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.25,5.11,0.08%,458.37M,-6.87%,81.55B,27.81,6.47,0.00%,452.68M,-7.63%,2.34B,3.69,1.46,95.62%,0.97%,-1.00%,8.91B,9.15,9.57%,-0.65%,2.39,13.63%,10.94,16.45,11.03%,16.79%,4.38M,9.98%,3.47,51.81,9.55%,48.88%,144.80,201.92,-8.80%,1.71 (0.95%),38.78,11.57%,20.02%,-10.85%,0.89,1.67 (0.93%),2.09,8.05%,68.32%,24.32%,3.74,"Oct 31, 2024",3.45,7.38%,36.05%,31.40,2.11%,1.83%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,1.43,181.50,2.10%,5.04%,8.30%,Nov 04 BMO,1.84M,180.01,-5.30%,-4.80%,0.18%,"

","2,616,291",-0.82%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.11,1.42,0.86%,606.77M,-3.73%,14.49B,12.07,2.01,0.00%,592.88M,1.21%,1.19B,1.32,0.40,34.50%,3.09%,26.66%,5.61B,2.58,13.84%,-1.59%,6.71,12.12%,10.31,2.35,18.45%,9.95%,18.33M,2.02%,4.71,5.15,13.00%,14.81%,15.90,27.50,13.86%,0.69 (2.86%),-,13.37%,12.68%,-11.89%,-0.09,0.97 (4.00%),1.22,15.78%,31.13%,52.44%,0.83,"Sep 10, 2024",1.26,-0.18%,24.65%,47.35,2.23%,2.52%,23554,0.30,3.60%,21.14%,1.31,29.40,Yes / Yes,0.12,-3.11%,40.76%,0.76,24.62,0.90%,2.93%,6.28%,Nov 19 AMC,2.73M,24.23,-5.10%,4.38%,14.96%,"

","2,073,668",-1.58%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-2.66%,28.20B,52.96,3.49,-0.15%,94.08M,8.21%,-57.71M,-,0.63,47.00%,5.14%,2.10%,2.17B,13.01,-10.59%,-0.90%,2.70,4.47%,8.36,22.14,22.45%,-1.39%,4.84M,17.35%,15.80,11.70,18.50%,-5.77%,152.60,259.61,-16.52%,-,48.22,-10.72%,-4.38%,-28.75%,0.82,-,1.04,48.57%,77.87%,21.21%,5.35,-,1.04,72.20%,-5.71%,52.64,2.43%,2.81%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.52,183.93,4.48%,24.95%,30.30%,Sep 03 AMC,1.79M,184.96,0.90%,2.32%,-3.99%,"

","925,212",0.56%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-9.87%,201.24M,-,-3.57,-0.15%,61.39M,-23.31%,-194.65M,-,-0.91,97.56%,12.48%,-32.13%,40.56M,4.96,32.96%,-17.99%,4.27,-74.41%,5.38,0.53,-19.17%,-34.97%,7.66M,-82.31%,6.00,0.47,-,-42.98%,2.83,18.24,-81.32%,-,-,-50.05%,-45.92%,-84.48%,1.71,-,6.59,-20.00%,96.71%,0.00%,0.24,-,6.59,42.78%,-543.77%,38.00,8.68%,6.38%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.69,3.10,-,-47.48%,-,Aug 09 BMO,1.79M,2.83,-9.94%,-15.00%,-67.15%,"

","1,235,980",-8.71%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,26.02,2.79,15.04%,307.79M,2.99%,22.35B,13.69,5.30,-0.91%,261.57M,5.41%,875.37M,4.34,1.31,59.40%,3.32%,20.41%,4.59B,4.87,2.35%,0.52%,2.68,17.15%,27.68,2.62,-0.54%,9.01%,8.68M,20.35%,24.46,2.97,6.00%,11.27%,55.06,74.77,1.00%,-,12.99,-,10.22%,-2.86%,-0.05,-,4.45,95.81%,74.59%,31.91%,1.49,-,4.45,508.08%,17.80%,65.57,2.17%,2.08%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.64,72.66,1.20%,14.44%,2.09%,Aug 21 AMC,3.24M,72.63,3.90%,6.39%,13.58%,"

","2,070,148",-0.04%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,17.75%,3.21B,-,-1.82,-11.45%,98.53M,43.23%,-298.33M,-,-0.78,42.57%,4.82%,72.27%,322.71M,9.94,13.14%,4.74%,6.44,103.46%,7.18,4.51,39.32%,-28.50%,4.75M,34.54%,7.37,4.39,-,-36.46%,13.48,36.60,18.44%,-,-,-16.93%,-42.02%,-11.56%,1.06,-,3.29,2095.12%,62.95%,140.13%,1.74,-,3.46,24.90%,-109.67%,77.66,5.90%,5.38%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,1.39,33.18,7.45%,-15.75%,45.95%,Nov 12 BMO,737.84K,32.37,21.48%,43.26%,64.91%,"

","1,025,210",-2.44%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-5.44%,466.80M,18.51,0.20,0.00%,116.59M,17.74%,-57.85M,-,-0.00,17.19%,0.03%,25.43%,1.22B,0.38,27.16%,99.53%,0.41,-70.64%,2.73,1.34,405.88%,-4.29%,0.03M,-,2.20,1.66,-,-9.63%,2.62,21.91,-77.62%,-,-,-,-12.58%,-83.34%,-,-,1.61,26.18%,17.21%,39.31%,0.25,-,1.80,69.95%,-3.73%,53.84,4.59%,8.00%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.68,3.64,-2.36%,-133.33%,5.18%,Aug 22 BMO,76.63K,3.65,-0.66%,8.87%,-62.38%,"

","52,301",0.27%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,31.93,0.29,36.09%,76.17M,-6.91%,909.95M,-,-0.19,-0.48%,63.49M,-1.51%,30.22M,-,-0.10,51.90%,6.16%,3.39%,537.45M,1.69,-146.15%,2.80%,7.71,-11.58%,0.25,37.19,11.05%,4.65%,3.91M,-12.09%,5.27,1.74,-,855.40%,7.21,15.35,-34.10%,-,10.47,-,5.26%,-40.33%,1.20,-,7.44,17.01%,89.51%,27.05%,0.36,-,7.44,-44.78%,11.55%,41.42,3.65%,3.61%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.70,9.33,5.30%,189.99%,-27.44%,Nov 06 AMC,507.15K,9.16,-4.20%,-3.04%,-13.27%,"

","355,344",-1.82%,ZIP
