Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,4.96%,2.03B,46.93,0.57,-1.87%,72.91M,7.48%,1.79B,0.88,-0.47,99.50%,5.40%,66.21%,-63.43M,15.06,40.06%,-1.66%,3.47,117.14%,134.48M,6.35,158.93%,-14.34%,3.94M,83.47%,4.23,8.04,53.07%,-18.46%,28.49 -5.72%,89.96%,3.34,-,26.71% 15.81%,-18.90%,9.03 197.45%,295.58%,-,-,41.95% 20.90%,90.49%,4.05%,4.73%,-48.05%,-,13.33,43.93%,-52.51%,1.23,-,-,6.94,116.21%,-47.16%,61.73,1.00,- -,6.94,34.02%,2.24%,1.30,35.54,-,0.06,72.59%,20.18%,0.21,26.79,286,0.05,Nov 06 AMC,72.21%,1.13M,26.86,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","232,881",0.26%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.68,1.12,11.52%,167.47M,2.81%,8.02B,29.04,1.65,-1.75%,148.07M,1.40%,8.32B,2.35,0.34,93.92%,3.63%,3.95%,192.30M,4.84,17.59%,1.15%,6.46,30.90%,1.66B,5.05,9.70%,6.93%,5.38M,28.55%,9.50,30.85,12.37%,11.76%,50.03 -4.16%,27.93%,1.55,27.80,32.18% -7.41%,9.03%,27.74 72.86%,126.29%,0.37 (0.78%),22.78,19.81% -5.41%,41.36%,1.47%,1.93%,151.26%,0.38 (0.79%),5.01,42.07%,16.69%,0.96,420.32%,"Nov 20, 2025",1.83,6.88%,11.59%,56.38,2.11,3.23% 0.62%,2.78,44.39%,1.32%,1.11,51.25,35.98%,0.35,11.07%,2.14%,0.32,47.79,2500,0.34,Oct 28 AMC,17.24%,831.83K,47.95,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","262,034",0.33%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.14,5.93,0.18%,441.46M,2.65%,55.30B,18.49,6.79,0.00%,439.89M,2.13%,60.49B,2.42,1.40,96.92%,2.47%,-11.08%,2.65B,5.89,7.07%,-1.70%,2.30,-19.45%,9.40B,10.26,7.09%,17.96%,10.88M,-22.98%,12.23,26.54,7.64%,49.87%,177.40 -29.26%,-23.87%,4.73,24.69,8.55% 11.91%,20.92%,115.25 8.89%,-12.36%,1.99 (1.59%),15.03,5.98% 8.14%,70.29%,2.10%,2.47%,-22.87%,2.00 (1.59%),6.44,11.51%,37.63%,3.04,166.49%,"Jan 20, 2026",2.28,2.68%,28.21%,55.18,1.73,18.93% 21.14%,3.64,8.17%,2.79%,0.97,159.27,32.86%,1.35,0.50%,-1.99%,0.50,123.54,13800,1.35,Nov 04 BMO,-15.30%,4.73M,125.49,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","2,369,020",1.58%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.26,1.49,0.00%,591.63M,0.52%,12.58B,11.85,1.79,-,591.63M,8.13%,10.86B,1.30,0.44,11.47%,3.13%,10.55%,1.23B,1.91,5.44%,-1.98%,10.87,20.51%,6.59B,1.87,11.53%,9.42%,18.53M,8.80%,11.39,3.54,9.15%,13.83%,22.01 -3.36%,7.26%,6.01,-,18.24% 8.45%,13.37%,16.34 30.17%,-19.96%,0.67 (3.15%),6.05,9.28% 13.97%,26.00%,1.65%,1.77%,-20.42%,0.65 (3.06%),1.65,3.12%,20.42%,0.43,-,"Sep 30, 2025",1.34,12.89%,18.61%,60.47,1.45,- -,1.38,7.47%,0.94%,-0.20,23.48,45.76%,0.19,11.30%,7.05%,0.57,21.45,24471,0.01,Nov 19 AMC,11.57%,1.71M,21.27,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","964,508",-0.84%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,1.40%,36.61B,51.40,4.47,-0.14%,102.58M,-18.10%,35.13B,2.78,0.89,52.46%,6.23%,-19.91%,-41.04M,12.92,16.10%,-1.71%,3.78,-26.84%,2.83B,18.47,17.30%,-0.73%,6.39M,27.27%,12.43,11.02,18.49%,-2.41%,336.99 -31.87%,22.53%,20.83,43.21,54.06% 21.31%,-1.10%,164.78 39.34%,104.51%,-,1802.33,34.81% 44.03%,76.55%,1.87%,2.75%,22.28%,-,12.40,-8.83%,-4.14%,7.53,-,-,1.74,23.24%,-1.45%,29.34,1.51,- -,1.74,7.34%,-3.74%,1.01,327.30,-,0.93,25.50%,-18.49%,0.36,229.32,7923,0.89,Nov 25 AMC,-14.51%,1.69M,229.60,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","606,768",0.12%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.06,5.15,10.52%,266.35M,-1.08%,25.99B,14.51,6.05,-2.42%,264.96M,11.69%,18.09B,3.40,1.49,68.74%,2.53%,4.52%,1.59B,5.41,7.73%,4.34%,2.38,14.07%,4.81B,2.81,1.40%,14.44%,6.70M,7.57%,31.27,3.27,4.27%,17.74%,91.43 -3.98%,2.56%,26.87,12.99,-10.66% 106.45%,17.11%,64.41 36.30%,27.07%,-,13.87,4.40% 49.60%,76.89%,1.88%,2.89%,-78.14%,-,3.76,72.42%,22.86%,2.28,-,-,4.36,3.85%,33.17%,53.40,2.26,- -,4.36,204.90%,0.30%,0.87,94.96,0.00%,0.01,4.44%,3.68%,0.37,87.16,7412,0.00,Nov 24 AMC,10.53%,2.82M,87.79,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","1,036,412",0.72%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,7.90%,2.07B,-,-1.50,-10.39%,108.86M,-6.77%,1.47B,-,-0.37,28.54%,4.87%,-41.26%,-206.71M,4.68,39.52%,-1.07%,6.42,-48.66%,441.78M,2.70,4.70%,-19.28%,5.30M,-29.06%,6.87,2.53,-,-28.96%,44.34 -58.10%,-30.46%,7.35,-,30.02% -3.16%,-26.82%,16.82 10.46%,-38.21%,-,-,40.31% 98.33%,61.31%,4.04%,3.15%,-84.96%,-,3.32,30.16%,-51.59%,0.80,-,-,2.68,23.73%,-46.79%,42.22,1.55,- -,2.87,23.67%,0.12%,0.82,41.67,-,0.29,12.75%,-15.65%,0.72,17.48,1869,0.01,Nov 06 BMO,-39.87%,826.03K,18.58,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","594,382",6.29%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.65,5.59,1.47%,147.64M,0.44%,8.79B,9.80,6.07,-0.11%,145.47M,14.76%,-,1.09,1.56,80.73%,4.58%,3.93%,823.00M,1.78,17.95%,1.79%,3.53,15.86%,4.95B,1.29,4.04%,0.96%,6.67M,9.77%,46.05,-,8.96%,12.71%,60.77 -2.01%,10.96%,-,8.56,-9.99% 3.54%,9.59%,39.32 51.45%,30.19%,1.75 (2.94%),-,19.10% 8.98%,-,1.71%,2.18%,42.23%,1.76 (2.96%),-,27.30%,22.37%,1.29,111.10%,"Nov 13, 2025",-,0.12%,16.64%,68.91,2.62,4.85% 5.34%,0.16,7.93%,3.94%,0.84,63.50,33.52%,0.80,-2.03%,10.57%,0.33,59.26,9406,0.25,Oct 20 AMC,14.40%,1.89M,59.55,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","622,703",0.49%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.53,8.32,1.18%,120.46M,7.72%,2.54B,-,-3.23,0.00%,119.04M,22.71%,6.25B,-,-0.99,40.88%,18.28%,49.64%,1.00B,0.33,-83.89%,-11.34%,4.52,34.46%,7.59B,0.63,-212.68%,9.16%,21.76M,-1.86%,33.34,1.30,-,25.25%,23.61 -10.76%,15.20%,16.19,1.05,-23.79% -,11.79%,11.03 90.94%,34.47%,1.18 (5.60%),2.26,-7.73% 20.63%,23.74%,4.31%,4.70%,-,4.28 (20.31%),0.82,-30.30%,19.63%,1.00,-,"Dec 01, 2025",1.22,1.63%,13.21%,66.58,4.00,16.67% -,1.30,-89.07%,5.84%,1.63,15.60,22.25%,1.41,-35.73%,23.21%,0.42,21.03,6700,1.12,Nov 20 BMO,32.68%,4.81M,21.07,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","2,023,819",0.19%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.82,0.41,75.38%,254.09M,2.05%,4.28B,21.49,0.49,0.00%,62.55M,1.36%,5.30B,1.05,-,23.98%,5.53%,14.57%,103.34M,2.06,23.11%,0.96%,5.27,21.63%,2.08B,2.56,11.89%,3.34%,3.46M,26.63%,4.09,15.88,20.43%,10.58%,11.00 -4.91%,19.00%,0.66,23.14,- -,5.45%,6.05 72.89%,1.16%,0.14 (1.35%),11.89,11.29% -,55.55%,2.65%,2.66%,-,0.14 (1.36%),2.55,-5.94%,8.97%,0.29,-,"Jul 07, 2025",0.79,-1.88%,4.97%,51.96,1.82,15.87% -,1.42,-54950.00%,-0.58%,0.75,11.42,42.68%,1.17,-,1.71%,0.27,10.57,7395,0.82,Sep 05 BMO,18.13%,656.93K,10.46,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","175,902",-1.04%,ZGN
