Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,33.83,0.92,11.47%,170.31M,5.63%,5.25B,21.50,1.45,-58.46%,149.44M,-6.96%,160.20M,4.69,0.29,90.80%,3.25%,-19.85%,1.57B,3.35,2.34%,-2.19%,4.49,-16.50%,9.32,3.34,10.52%,5.98%,4.86M,-1.52%,1.17,26.54,7.21%,9.96%,27.74,41.15,-16.54%,0.37 (1.19%),19.34,-7.41%,7.54%,-24.35%,1.06,0.34 (1.09%),1.81,0.51%,41.36%,12.22%,1.14,"Feb 20, 2025",2.91,44.23%,16.48%,47.92,2.44%,3.74%,2500,0.35,2.35%,10.23%,2.25,35.29,Yes / Yes,0.34,166.58%,35.98%,2.38,29.69,1.11%,14.78%,3.90%,Apr 22 AMC,1.08M,31.13,0.23%,-6.35%,-10.96%,"

","2,567,398",4.85%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.44,5.47,0.10%,448.47M,-0.56%,66.90B,22.14,6.77,-1.27%,445.61M,-8.00%,2.49B,3.39,1.41,95.86%,1.55%,-10.47%,9.26B,7.23,2.89%,-0.11%,2.24,-21.47%,10.64,14.10,11.22%,17.43%,6.90M,-2.04%,4.45,33.67,8.09%,50.91%,139.70,200.33,-7.94%,1.96 (1.30%),29.11,11.91%,24.46%,-25.13%,0.96,1.80 (1.20%),1.08,8.22%,69.10%,7.37%,5.24,"Apr 21, 2025",1.75,7.70%,36.65%,43.11,2.33%,3.62%,13800,1.42,8.33%,26.86%,1.50,204.23,Yes / Yes,1.13,12.87%,32.86%,0.92,146.85,0.86%,2.77%,4.70%,May 06 BMO,3.07M,149.99,-2.90%,-6.73%,-14.21%,"

","2,832,302",2.14%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.91,1.48,0.86%,598.37M,0.95%,11.19B,9.94,1.92,0.00%,581.59M,-4.84%,1.22B,0.93,0.42,25.63%,2.62%,-0.73%,6.15B,1.82,15.65%,-5.08%,5.27,-22.97%,14.21,1.34,13.46%,9.75%,15.23M,-4.60%,5.22,3.66,13.95%,14.46%,16.34,27.50,-2.40%,0.73 (3.81%),-,8.45%,14.32%,-30.62%,-0.10,0.70 (3.67%),1.04,14.25%,30.97%,16.77%,0.71,"Apr 10, 2025",1.07,-0.32%,24.90%,50.53,2.45%,3.48%,24471,0.28,12.67%,19.90%,1.31,26.02,Yes / Yes,0.01,13.66%,45.76%,0.65,18.75,10.92%,-11.92%,21.51%,Apr 17 BMO,2.89M,19.08,1.09%,-2.55%,-7.31%,"

","1,877,859",1.76%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-1.46%,30.41B,55.09,3.57,-0.41%,96.06M,-4.23%,-15.53M,-,0.76,49.94%,7.26%,2.46%,2.42B,12.55,-3.38%,3.45%,3.21,4.11%,10.39,18.92,15.72%,-0.35%,6.98M,13.62%,18.62,10.56,10.28%,-1.21%,153.45,217.84,8.93%,-,43.77,-10.72%,-0.94%,-9.79%,1.13,-,1.15,48.57%,77.68%,28.07%,9.81,-,1.15,89.39%,-4.09%,48.80,2.97%,5.07%,7348,0.77,27.77%,-0.64%,1.67,238.10,Yes / Yes,0.03,73.68%,-,0.66,193.70,2.13%,13.49%,23.41%,Mar 05 AMC,2.17M,196.52,-0.95%,-2.09%,2.45%,"

","1,442,065",1.46%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.40,3.20,14.62%,263.11M,-0.34%,21.90B,12.98,5.53,-2.68%,260.60M,-5.57%,1.01B,18.36,1.31,62.14%,2.41%,-8.66%,4.67B,4.69,-2.56%,6.27%,2.37,2.19%,29.22,2.45,2.40%,9.66%,6.29M,19.68%,25.57,2.81,1.22%,11.92%,55.06,92.80,-12.10%,-,12.11,106.45%,11.26%,-22.70%,0.78,-,4.46,78.74%,75.94%,30.29%,2.70,-,4.46,55.96%,19.00%,46.42,2.20%,3.64%,7412,0.01,3.05%,21.65%,2.32,89.64,Yes / Yes,0.00,21.68%,0.00%,0.56,70.49,0.47%,8.10%,3.29%,Feb 24 AMC,2.65M,71.74,-0.93%,-5.24%,-2.43%,"

","1,496,871",1.77%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,3.20%,3.57B,128.66,0.25,-15.90%,108.60M,-7.30%,-257.10M,-,-0.48,50.91%,6.74%,25.12%,398.99M,8.94,43.20%,10.56%,6.22,23.41%,7.80,4.17,117.12%,-23.14%,7.32M,128.76%,8.02,4.05,-,-31.41%,14.48,39.77,24.21%,-,-,-3.18%,-30.08%,-18.20%,1.08,-,3.38,118.89%,62.94%,124.65%,2.63,-,3.51,24.92%,-70.71%,51.76,4.32%,7.35%,1869,0.18,49.59%,-64.44%,1.29,53.69,Yes / Yes,0.02,18.42%,-,1.04,29.71,-0.24%,-22.87%,65.68%,May 08 BMO,1.18M,32.53,1.69%,-1.62%,24.14%,"

","1,221,359",9.49%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-8.51%,4.95B,14.97,1.31,-,-,-27.72%,-891.82M,-,1.08,4.20%,-,-26.13%,10.55B,0.47,75.13%,70.99%,1.75,-7.61%,-6.35,-,240.69%,-21.49%,1.23M,-,4.85,4.03,-,-,13.00,33.32,-31.08%,-,-,-,-,-41.29%,-,-,0.48,146.49%,16.40%,50.46%,1.73,-,0.62,25.35%,-9.12%,37.33,7.36%,7.23%,17439,-,45.22%,-8.46%,1.00,39.30,Yes / Yes,-,67.77%,-,1.27,18.38,-0.44%,-71.34%,40.01%,May 15 BMO,703.20K,19.56,-10.26%,-21.54%,-14.29%,"

","891,229",6.42%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.70,4.96,1.60%,147.87M,0.54%,6.36B,7.62,5.66,-2.22%,145.20M,-12.89%,730.00M,1.22,1.31,78.59%,3.30%,-26.94%,4.99B,1.27,6.66%,2.95%,2.57,-15.48%,40.97,1.05,7.17%,0.88%,4.80M,9.91%,-,-,7.11%,13.15%,39.32,63.22,-20.50%,1.73 (4.02%),6.55,3.54%,9.98%,-31.78%,0.89,1.68 (3.90%),-,10.13%,-,9.69%,2.57,"Feb 13, 2025",0.35,13.79%,20.26%,39.99,5.02%,5.76%,9406,0.82,7.91%,14.62%,2.87,56.22,Yes / Yes,0.19,72.54%,33.52%,1.65,43.62,-0.18%,-4.71%,4.59%,Apr 21 AMC,1.87M,43.13,-5.47%,-12.72%,-16.23%,"

","3,083,943",-1.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.73,17.83,1.07%,120.42M,-8.44%,1.57B,-,-1.62,0.00%,119.17M,-26.94%,2.15B,-,1.88,52.73%,14.59%,-19.83%,8.43B,0.19,-92.23%,13.42%,2.66,-35.48%,33.52,0.39,-216.75%,21.76%,17.39M,37.28%,17.56,0.74,-,66.17%,9.78,29.00,-39.36%,0.69 (5.32%),0.51,-,24.69%,-55.10%,1.74,7.10 (54.50%),1.17,42.24%,32.89%,33.16%,1.14,"Mar 24, 2025",1.25,179.57%,29.52%,39.44,4.96%,7.67%,6700,1.49,63.25%,25.48%,4.00,15.40,Yes / Yes,1.15,477.65%,22.25%,0.64,12.95,6.89%,33.49%,79.84%,Mar 12 BMO,6.55M,13.02,-6.80%,-25.18%,-32.02%,"

","4,193,971",0.54%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,94.75,0.08,12.49%,342.03M,-0.75%,2.69B,8.05,0.99,-0.10%,296.14M,-27.09%,29.10M,29.52,0.22,87.46%,5.09%,-20.44%,1.21B,2.21,-0.36%,6.20%,2.17,-23.65%,4.95,1.60,3.17%,0.44%,15.09M,-49.65%,0.41,19.21,3.21%,1.53%,7.01,16.98,-24.45%,-,8.89,-,0.95%,-53.24%,1.09,-,0.69,35.41%,82.59%,13.27%,0.58,-,0.69,-68.59%,10.89%,37.28,5.04%,7.36%,3508,0.82,-2.03%,2.40%,2.96,10.97,Yes / Yes,0.81,398.60%,0.00%,0.93,7.67,3.84%,14.79%,-2.31%,May 12 AMC,6.97M,7.94,-9.86%,-20.43%,-23.26%,"

","6,502,453",3.52%,ZI
