Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.22,0.79,16.26%,172.26M,-1.52%,6.59B,28.91,1.34,-9.90%,142.12M,6.30%,137.70M,3.10,0.28,92.49%,5.49%,23.21%,1.55B,4.24,27.71%,8.80%,5.03,20.45%,9.34,4.15,8.38%,4.94%,7.81M,31.69%,1.11,35.05,15.89%,8.52%,27.55,40.64,31.96%,0.27 (0.69%),24.39,18.47%,6.47%,-4.50%,1.15,0.33 (0.85%),1.71,0.20%,41.40%,40.87%,0.81,"Nov 20, 2024",2.70,28.10%,16.27%,59.63,1.42%,2.15%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.36,39.01,0.95%,5.82%,2.91%,Oct 29 AMC,1.55M,38.81,2.05%,6.12%,18.70%,"

","560,844",-0.51%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.65%,153.54M,0.00%,1.52B,17.37,0.57,-6.76%,141.79M,0.20%,-47.27M,-,0.11,72.23%,2.69%,16.61%,445.68M,3.41,70.45%,5.79%,1.35,0.41%,1.27,7.81,1.33%,-6.17%,3.81M,18.85%,3.54,2.80,15.00%,-31.02%,7.70,10.85,5.32%,-,-,9.40%,-7.99%,-8.76%,1.68,-,2.71,12.97%,68.16%,28.57%,0.08,-,2.71,60.38%,-6.31%,68.53,0.24%,0.35%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.40,9.92,2.46%,98.33%,6.80%,Aug 21 AMC,2.83M,9.90,0.03%,6.23%,7.69%,"

","3,968,033",-0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.03,5.32,0.09%,458.37M,-0.77%,79.26B,27.52,6.38,0.00%,450.74M,-7.30%,2.43B,3.56,1.37,94.83%,0.96%,-3.57%,9.15B,8.66,10.67%,-2.14%,2.11,2.10%,11.59,15.16,8.41%,17.07%,4.32M,-0.22%,3.80,46.24,9.29%,47.13%,144.80,201.92,-10.99%,1.70 (0.97%),34.34,11.57%,20.27%,-13.00%,0.90,1.73 (0.98%),2.27,8.05%,68.49%,21.32%,4.26,"Oct 31, 2024",3.69,8.09%,36.45%,42.29,2.53%,2.42%,14100,1.29,9.33%,26.55%,1.45,222.92,Yes / Yes,1.29,16.43%,30.71%,1.07,175.56,4.34%,8.49%,11.02%,Nov 04 BMO,2.05M,175.67,-0.90%,-5.64%,-1.54%,"

","2,187,311",0.06%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.94,1.43,0.86%,606.77M,-3.85%,11.96B,10.40,1.92,0.00%,592.88M,-20.54%,1.20B,1.07,0.47,28.52%,3.48%,-4.67%,5.83B,2.05,13.15%,0.73%,7.36,-19.22%,14.44,1.38,16.17%,9.47%,20.63M,-9.38%,5.47,3.66,13.00%,14.45%,15.90,27.50,-6.02%,0.67 (3.33%),-,13.37%,13.77%,-27.27%,-0.09,0.97 (4.85%),0.94,15.78%,31.29%,25.83%,0.75,"Sep 10, 2024",0.96,-2.64%,24.78%,27.30,2.92%,2.66%,23554,0.30,8.68%,20.51%,1.30,28.30,Yes / Yes,0.01,4.82%,40.76%,2.16,21.04,1.13%,0.45%,17.70%,Nov 19 AMC,2.80M,20.00,-10.39%,-15.14%,-7.00%,"

","6,064,672",-4.94%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-4.25%,30.64B,57.39,3.50,-0.15%,94.07M,7.94%,-57.71M,-,0.63,49.07%,4.59%,1.60%,2.17B,14.13,-10.49%,-0.01%,2.42,15.38%,8.36,24.05,22.61%,-1.39%,4.32M,4.68%,15.80,12.72,18.50%,-5.77%,153.45,259.61,-9.31%,-,52.38,-10.72%,-4.38%,-22.60%,0.81,-,1.04,48.57%,77.87%,30.95%,6.14,-,1.04,72.20%,-5.71%,57.90,2.94%,2.92%,7348,0.97,34.07%,-2.66%,1.73,216.87,Yes / Yes,0.04,53.13%,-,0.67,204.36,4.48%,24.95%,30.30%,Dec 02 AMC,1.79M,200.94,3.32%,8.70%,6.30%,"

","1,200,479",-1.67%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,14.10%,70.77M,-20.15%,223.06M,-,-2.93,-0.11%,61.22M,0.32%,-179.28M,-,-0.56,89.92%,11.52%,1.62%,40.56M,5.50,45.10%,-16.12%,3.47,-73.87%,4.98,0.63,-19.28%,-34.60%,7.05M,-71.07%,5.49,0.57,-,-42.89%,2.66,18.07,-79.34%,-,-,-50.05%,-45.41%,-82.68%,1.76,-,7.29,-20.00%,96.77%,17.67%,0.36,-,7.29,45.45%,-515.94%,43.98,11.46%,11.69%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.59,2.99,-,-47.48%,-,Aug 09 BMO,2.03M,3.13,-7.56%,-8.39%,-59.73%,"

","1,196,347",4.68%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,28.25,2.79,15.02%,307.79M,-7.27%,24.27B,14.87,5.30,-1.46%,261.56M,9.19%,875.37M,4.71,1.31,57.40%,3.48%,15.90%,4.59B,5.29,2.32%,0.10%,2.71,22.49%,27.68,2.85,-0.55%,9.01%,9.09M,19.48%,24.46,3.22,6.00%,11.27%,55.06,87.15,9.66%,-,14.11,-,10.22%,-9.51%,-0.06,-,4.45,95.81%,74.59%,43.23%,1.95,-,4.45,508.08%,17.80%,54.95,2.20%,2.39%,7420,0.01,2.76%,19.08%,2.49,76.88,Yes / Yes,0.00,17.25%,0.00%,0.69,77.75,1.20%,14.44%,2.09%,Nov 25 AMC,3.36M,78.86,0.42%,8.37%,21.31%,"

","2,314,624",1.43%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,99.12M,-12.42%,2.60B,-,-1.82,-22.43%,98.88M,-8.99%,-270.85M,-,-0.73,47.87%,4.71%,49.46%,355.75M,7.31,19.52%,5.09%,5.20,30.11%,6.78,3.87,34.74%,-26.70%,4.66M,-7.22%,7.22,3.63,-,-34.98%,13.48,36.60,-4.02%,-,-,-16.93%,-40.20%,-28.33%,0.99,-,2.87,2095.12%,63.17%,94.58%,1.80,-,3.01,10.91%,-95.07%,42.54,6.50%,5.26%,2175,0.19,35.01%,-76.13%,1.33,50.19,Yes / Yes,0.01,40.53%,-,1.76,26.15,0.02%,94.89%,47.72%,Nov 12 BMO,896.63K,26.23,-11.96%,-0.56%,29.79%,"

","1,582,054",0.31%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.87%,127.44M,-2.83%,483.42M,19.17,0.20,0.00%,116.56M,-1.05%,-57.85M,-,-0.00,17.18%,0.03%,-0.53%,1.22B,0.40,25.87%,98.66%,0.50,-62.54%,2.73,1.39,405.88%,-4.29%,0.04M,-,2.20,1.72,-,-9.63%,2.62,21.91,-76.82%,-,-,-,-12.58%,-82.75%,-,-,1.61,26.18%,17.21%,44.27%,0.22,-,1.80,69.95%,-3.73%,51.19,4.02%,5.68%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.51,3.85,-2.36%,-133.33%,5.18%,Nov 22 BMO,78.29K,3.78,-0.51%,6.05%,-55.44%,"

","39,713",-1.82%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,281.88,0.03,36.39%,76.17M,-13.76%,850.99M,-,-0.18,-0.48%,62.15M,-8.70%,3.57M,-,-0.11,53.61%,6.20%,-3.33%,498.90M,1.71,-129.44%,-1.45%,8.27,-12.29%,0.14,62.61,-35.01%,0.55%,3.86M,-31.95%,5.09,1.71,-,430.38%,7.21,15.35,-37.34%,-,12.68,-,0.63%,-43.26%,1.17,-,7.35,17.01%,89.13%,20.80%,0.47,-,7.35,-94.10%,5.24%,39.27,4.79%,4.86%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.68,8.74,4.27%,70.54%,-24.77%,Nov 06 AMC,465.96K,8.71,-8.98%,-9.22%,-13.95%,"

","316,043",-0.34%,ZIP
