Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.54,0.92,16.26%,170.31M,-3.14%,6.48B,25.47,1.50,-2.07%,142.12M,5.23%,160.20M,4.28,0.29,89.20%,4.83%,-0.73%,1.57B,4.14,4.88%,5.17%,7.70,28.14%,9.32,4.10,11.73%,5.98%,6.86M,19.86%,1.17,32.74,9.70%,9.96%,28.25,41.15,2.41%,0.37 (0.97%),23.86,-7.36%,7.54%,-7.17%,1.16,0.33 (0.86%),1.81,0.56%,41.36%,35.22%,0.88,"Feb 20, 2025",2.91,44.23%,16.48%,47.24,2.93%,2.15%,2400,0.34,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,165.82%,35.87%,0.82,38.30,1.11%,14.78%,3.90%,Feb 04 AMC,891.23K,38.20,-0.58%,-1.14%,10.89%,"

","733,554",-0.26%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,0.00%,1.54B,-,-,-5.76%,142.79M,0.40%,-73.97M,-,-,71.29%,2.61%,0.81%,452.76M,3.41,-,-0.05%,1.67,19.24%,1.20,8.33,-,-9.16%,3.73M,16.45%,3.62,2.76,-,-47.76%,7.70,10.85,0.60%,-,21.63,9.40%,-12.64%,-8.02%,1.70,-,2.56,11.84%,67.98%,29.61%,0.03,-,2.56,14.25%,-4.07%,53.38,0.18%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.46,10.00,0.77%,39.13%,6.45%,Dec 09 AMC,2.24M,9.98,-0.04%,0.26%,4.85%,"

","1,039,952",-0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.23,5.32,0.09%,451.55M,0.31%,77.34B,27.05,6.34,-0.85%,450.76M,4.86%,2.43B,3.30,1.37,95.13%,1.58%,-2.19%,9.15B,8.45,10.81%,-1.69%,2.75,-7.22%,11.59,14.79,7.51%,17.07%,7.12M,-12.60%,3.80,45.12,9.77%,47.13%,144.80,200.53,5.22%,1.73 (1.01%),33.51,11.57%,20.27%,-14.51%,0.94,1.80 (1.05%),2.27,8.19%,68.49%,18.39%,3.79,"Jan 21, 2025",3.69,8.09%,36.45%,52.52,2.35%,2.21%,14100,1.29,9.33%,26.55%,1.50,216.47,Yes / Yes,1.29,16.43%,30.71%,0.74,174.12,4.34%,8.49%,11.02%,Feb 13 BMO,2.59M,171.43,1.17%,0.71%,-3.14%,"

","1,919,109",-1.54%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.46,1.43,0.86%,598.04M,3.05%,11.50B,10.57,1.82,0.00%,592.88M,0.73%,1.20B,1.13,0.46,27.45%,3.09%,-16.28%,5.83B,1.97,12.66%,-10.46%,6.09,-1.79%,10.74,1.79,11.02%,9.47%,18.34M,7.91%,5.47,3.52,11.86%,14.45%,16.87,27.50,-1.64%,0.67 (3.46%),-,13.37%,13.77%,-30.07%,-0.12,0.97 (5.04%),0.94,14.65%,31.29%,13.99%,0.49,"Sep 10, 2024",0.96,-2.64%,24.78%,53.18,1.85%,2.31%,23554,0.30,8.68%,20.51%,1.35,26.73,Yes / Yes,0.01,3.34%,40.76%,0.67,19.10,1.13%,0.45%,17.70%,Nov 19 AMC,3.01M,19.23,2.61%,1.03%,-9.52%,"

","2,018,408",0.68%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,1.45%,31.54B,58.18,3.53,-0.12%,95.02M,11.76%,-36.27M,-,0.69,48.83%,4.81%,9.96%,2.30B,13.72,-6.48%,4.35%,2.55,23.66%,9.31,22.07,18.42%,-0.87%,4.57M,-12.44%,17.65,11.65,10.31%,-3.24%,153.45,259.61,13.92%,-,48.36,-10.72%,-2.47%,-20.83%,0.87,-,1.09,48.57%,77.81%,33.94%,6.18,-,1.09,79.05%,-4.74%,62.18,2.49%,3.15%,7348,0.87,30.77%,-1.58%,1.82,227.45,Yes / Yes,0.03,65.17%,-,0.82,204.23,3.71%,22.75%,26.42%,Mar 05 AMC,1.80M,205.53,4.90%,4.86%,10.37%,"

","1,478,378",0.64%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,23.44%,71.15M,10.34%,136.83M,-,-2.56,0.40%,54.45M,-35.79%,-179.28M,-,-0.71,84.25%,9.32%,-49.21%,40.56M,3.37,44.78%,-15.87%,2.71,-41.46%,4.98,0.39,-3.55%,-34.60%,5.08M,-83.41%,5.49,0.35,17.67%,-42.89%,1.61,18.07,-36.63%,-,-,-50.05%,-45.41%,-89.37%,1.80,-,7.29,0.00%,96.77%,19.25%,0.29,-,7.29,45.45%,-515.94%,39.84,14.91%,13.21%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,0.87,2.16,-,38.34%,-,Nov 06,1.87M,1.92,-12.90%,-32.20%,-60.79%,"

","1,634,501",-11.11%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.75,3.00,14.69%,306.50M,-0.94%,26.40B,16.07,5.36,-2.50%,261.48M,7.05%,941.21M,15.62,1.30,58.53%,3.21%,10.77%,4.63B,5.70,4.34%,1.24%,2.66,54.56%,28.31,3.04,-1.44%,9.41%,8.40M,35.41%,25.16,3.42,1.84%,11.70%,55.06,92.80,5.53%,-,15.30,-,10.80%,-7.20%,0.23,-,4.50,97.66%,74.54%,56.41%,2.31,-,4.50,296.12%,17.93%,59.05,2.14%,2.66%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.58,86.69,1.23%,5.67%,3.59%,Feb 24 AMC,3.15M,86.12,3.98%,3.15%,23.23%,"

","1,824,747",-0.66%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,1.25%,3.00B,-,-1.64,-10.94%,108.70M,6.66%,-270.85M,-,-0.67,44.77%,5.57%,-10.96%,355.75M,8.43,21.91%,-8.51%,7.28,65.35%,6.78,4.06,39.24%,-26.70%,6.05M,27.39%,6.57,4.19,-,-34.98%,13.48,36.60,5.12%,-,-,-16.93%,-40.20%,-24.78%,1.13,-,2.87,136.21%,63.17%,104.23%,1.29,-,3.01,10.91%,-95.07%,56.07,4.99%,4.94%,2175,0.19,35.01%,-76.13%,1.33,48.41,Yes / Yes,0.01,40.53%,-,0.55,27.81,0.02%,94.89%,47.72%,Feb 27 BMO,830.70K,27.53,4.36%,2.84%,22.21%,"

","453,084",-1.01%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,0.84%,463.24M,36.39,0.10,0.00%,116.94M,1.98%,-41.45M,-,-0.01,17.12%,0.02%,-8.72%,1.23B,0.38,-95.80%,6.98%,0.46,31.75%,2.72,1.33,158.61%,-3.21%,0.02M,-79.50%,2.29,1.57,-,-7.35%,2.62,21.91,2.85%,-,-,-,-9.02%,-83.53%,-0.10,-,1.62,26.18%,17.54%,37.79%,0.21,-,1.81,72.88%,-3.55%,52.29,5.46%,5.67%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.60,3.70,-,50.00%,1.80%,Nov 22 BMO,40.12K,3.61,1.05%,2.05%,-25.84%,"

","24,034",-2.43%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,259.87,0.03,28.94%,75.06M,16.72%,784.55M,-,-0.18,-0.65%,69.42M,14.06%,3.57M,-,-0.11,54.55%,4.47%,-14.12%,498.90M,1.57,-129.49%,1.69%,6.76,10.76%,0.14,57.72,-34.86%,0.55%,3.10M,-43.57%,5.09,1.58,-,430.38%,6.51,14.94,10.91%,-,11.69,-,0.63%,-46.25%,1.18,-,7.35,17.01%,89.13%,23.35%,0.34,-,7.35,-94.10%,5.24%,65.91,5.74%,4.13%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.92,7.91,4.27%,71.12%,-24.77%,Nov 06 AMC,458.51K,8.03,12.59%,6.36%,-10.00%,"

","421,843",1.52%,ZIP
