Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
ODDITY Tech Ltd,Technology,Software - Infrastructure,Israel,NASD,-,37.60,1.63,42.89%,44.28M,44.06%,3.43B,27.41,2.24,0.00%,25.29M,42.02%,101.49M,1.78,0.84,77.24%,17.30%,35.00%,647.04M,5.30,14.37%,-4.86%,9.60,61.68%,5.06,12.15,19.49%,24.06%,4.38M,90.87%,1.80,34.22,21.18%,35.90%,30.34,51.00,46.22%,-,-,67.81%,34.07%,20.47%,3.65,-,0.99,57.73%,72.38%,102.50%,3.51,-,1.79,70.25%,17.87%,79.58,8.74%,8.33%,489,0.08,27.20%,15.69%,1.80,61.11,Yes / Yes,0.06,-2.89%,0.00%,14.90,47.13,2.86%,7.23%,27.14%,Apr 29 AMC,455.85K,61.44,42.62%,39.63%,45.85%,"

","6,793,579",30.36%,ODD
Silicon Motion Technology Corp ADR,Technology,Semiconductors,Hong Kong,NASD,-,18.44,2.68,0.04%,33.42M,18.56%,1.65B,11.24,4.40,0.00%,33.41M,-2.10%,90.54M,1.39,0.57,84.48%,2.65%,-3.43%,802.06M,2.06,-1.96%,0.80%,1.85,-11.70%,24.23,2.04,30.94%,8.87%,0.88M,-32.52%,8.26,5.99,13.23%,12.01%,37.21,85.87,-8.42%,1.69 (3.42%),50.61,7.98%,11.18%,-42.35%,0.72,2.00 (4.04%),2.98,16.84%,46.13%,33.03%,2.91,"May 08, 2025",3.99,69.11%,11.71%,60.18,5.38%,6.84%,-,0.00,25.18%,11.29%,1.22,70.33,Yes / Yes,0.00,6.74%,-,3.12,45.16,2.36%,41.79%,-7.07%,Apr 29 AMC,479.16K,49.50,16.42%,-0.25%,-11.76%,"

","1,493,212",9.61%,SIMO
Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,China,NASD,-,-,-1.12,0.00%,267.12M,8.37%,3.63B,-,-0.06,-,267.12M,-5.36%,-273.65M,-,-0.08,6.23%,5.39%,15.76%,1.08B,3.36,-221.91%,23.74%,3.33,410.90%,2.88,4.72,76.29%,-11.43%,14.40M,330.06%,1.45,9.39,-,-32.59%,2.02,22.26,29.55%,-,-,-8.02%,-26.31%,-38.95%,2.25,-,0.73,18.19%,17.22%,572.77%,1.15,-,0.73,13.34%,-10.52%,51.49,4.07%,6.84%,12335,1.01,8.56%,-25.30%,1.70,20.46,Yes / Yes,0.47,32.95%,-,1.39,12.42,7.00%,93.09%,30.30%,Mar 19 BMO,4.33M,13.59,7.08%,-10.96%,63.21%,"

","6,028,280",9.42%,KC
New Gold Inc,Basic Materials,Gold,Canada,AMEX,-,31.92,0.12,3.91%,790.93M,16.03%,3.15B,5.51,0.72,0.00%,760.39M,7.28%,102.60M,0.68,0.10,53.87%,1.62%,37.72%,914.50M,3.44,108.18%,1.79%,0.59,38.19%,1.33,2.99,73.48%,4.78%,12.30M,118.68%,0.14,28.55,47.17%,11.14%,1.73,3.86,60.48%,-,35.41,-,7.07%,3.11%,0.56,-,0.79,8.92%,22.50%,130.06%,0.23,-,1.39,233.83%,18.34%,66.74,6.56%,7.31%,-,0.38,16.44%,11.22%,1.57,4.34,Yes / Yes,0.38,272.75%,0.00%,1.83,3.35,22.37%,85.19%,32.35%,Apr 29 AMC,20.99M,3.98,15.21%,22.79%,40.74%,"

","38,414,476",18.81%,NGD
Qorvo Inc,Technology,Semiconductors,USA,NASD,-,253.34,0.28,0.78%,93.40M,19.63%,6.69B,10.91,6.57,-0.76%,92.67M,-1.02%,26.98M,25.51,0.63,107.09%,6.96%,-16.69%,3.72B,1.80,-4.41%,22.57%,2.54,-27.61%,36.13,1.98,18.92%,0.43%,6.45M,-38.61%,10.93,6.55,9.93%,0.77%,49.46,130.99,2.49%,-,13.84,-27.03%,0.55%,-45.29%,1.40,-,1.78,5.17%,48.15%,44.90%,4.03,-,2.60,181.94%,5.43%,61.97,4.16%,7.48%,8700,0.46,-1.34%,0.73%,2.57,82.17,Yes / Yes,0.46,1074.38%,-,2.32,62.65,2.23%,41.59%,-7.60%,Apr 29 AMC,2.53M,71.67,18.99%,5.61%,-16.05%,"

","5,868,792",14.40%,QRVO
Seagate Technology Holdings Plc,Technology,Computer Hardware,USA,NASD,S&P 500,16.66,5.46,0.67%,212.00M,16.57%,19.27B,9.67,9.41,-12.35%,210.28M,7.16%,1.18B,0.17,2.33,91.35%,8.17%,-8.40%,8.54B,2.26,503.34%,2.90%,4.58,-11.63%,-3.91,-,20.92%,15.61%,17.18M,5.80%,3.84,23.68,99.26%,-,63.19,115.32,5.47%,2.83 (3.11%),28.13,-25.87%,27.31%,-21.06%,1.36,2.84 (3.12%),0.74,-7.20%,33.79%,44.06%,4.29,"Mar 19, 2025",1.23,644.01%,19.26%,65.53,3.84%,5.96%,30000,-,36.29%,13.81%,2.00,109.00,Yes / Yes,-,1237.31%,177.19%,3.17,81.60,1.68%,9.28%,30.51%,Apr 29 AMC,3.75M,91.03,20.22%,6.61%,-5.76%,"

","11,875,903",11.56%,STX
XPO Inc,Industrials,Trucking,USA,NYSE,-,32.82,3.23,2.94%,117.00M,6.16%,12.50B,22.30,4.76,0.05%,114.33M,-1.36%,388.00M,2.55,1.01,99.78%,6.70%,-21.94%,8.07B,1.55,-3.17%,-12.57%,4.11,-9.84%,13.68,7.76,28.29%,5.10%,7.66M,-4.31%,2.09,50.81,12.89%,27.07%,85.06,161.00,-19.09%,-,833.30,-2.04%,7.02%,-34.09%,2.02,-,1.06,-11.28%,11.31%,24.76%,6.79,-,1.06,105.29%,8.67%,54.34,5.02%,7.44%,23100,2.57,4.22%,4.81%,1.52,126.43,Yes / Yes,2.45,31.04%,0.00%,2.25,97.43,-1.26%,11.11%,-0.98%,Apr 30 BMO,1.86M,106.12,8.62%,-1.46%,-13.57%,"

","4,181,630",8.92%,XPO
Gildan Activewear Inc,Consumer Cyclical,Apparel Manufacturing,Canada,NYSE,-,18.55,2.49,1.35%,152.41M,8.21%,7.00B,11.98,3.85,0.00%,149.77M,4.30%,400.87M,1.77,0.95,73.53%,1.26%,-10.72%,3.27B,2.14,15.49%,-5.57%,2.72,-4.06%,9.56,4.83,11.10%,11.09%,1.88M,30.65%,0.65,70.87,10.48%,23.48%,32.23,55.39,-1.98%,0.89 (1.94%),20.06,14.09%,14.36%,-16.74%,1.21,0.84 (1.82%),0.89,5.88%,30.29%,43.10%,1.63,"Mar 12, 2025",2.22,-18.07%,18.75%,62.31,3.88%,4.25%,50000,1.13,2.42%,12.25%,1.64,57.95,Yes / Yes,0.92,-3.94%,33.28%,3.36,42.90,-0.01%,4.22%,4.93%,Apr 29 AMC,692.43K,46.12,10.70%,0.03%,-0.84%,"

","2,329,144",7.51%,GIL
BridgeBio Pharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.85,18.24%,189.86M,8.88%,7.28B,-,-2.18,-22.56%,155.23M,10.96%,-535.76M,-,-0.81,76.84%,14.37%,5.21%,127.42M,57.16,-11.86%,-2.25%,7.49,60.91%,-7.72,-,32.31%,-73.11%,22.31M,54.18%,2.85,13.47,-,-,21.62,39.47,39.80%,-,-,-3.04%,-75.76%,-2.81%,1.16,-,4.67,574.82%,92.78%,77.43%,1.87,-,4.67,-9.37%,-537.55%,66.18,4.73%,6.22%,730,-,-41.71%,-420.49%,1.37,58.71,Yes / Yes,-,-346.73%,-,3.51,36.42,93.88%,4.13%,-44.76%,Apr 29 AMC,2.98M,38.36,12.39%,12.20%,31.38%,"

","10,456,069",5.33%,BBIO
Grupo Simec S.A.B. de C.V. ADR,Basic Materials,Steel,Mexico,AMEX,-,7.68,3.64,-,165.90M,6.75%,4.65B,-,-,-,165.90M,4.40%,626.56M,-,-,0.16%,0.00%,4.95%,1.84B,2.52,-,0.05%,0.96,-1.93%,18.52,1.51,-,16.60%,0.00M,-16.44%,8.45,3.31,-,21.66%,22.15,33.78,3.13%,-,16.54,-,21.39%,-17.10%,0.19,-,3.26,4.37%,24.39%,26.41%,1.43,"Mar 09, 2020",4.29,109.44%,17.01%,58.81,1.53%,2.68%,4443,0.00,-20.47%,34.02%,5.00,22.14,No / Yes,0.00,71.50%,0.00%,0.18,28.00,-,0.00%,-12.44%,-,2.06K,28.00,4.82%,7.18%,-1.75%,"

",362,0.00%,SIM
