Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,3.73%,897.88M,-,-0.93,495.95%,67.30M,-8.24%,-122.70M,-,-0.68,97.14%,5.89%,-5.74%,76.30M,11.77,-3.28%,0.35%,7.59,-2.22%,4.87,2.63,44.43%,-23.51%,3.96M,20.19%,3.22,3.98,-1.14%,-30.54%,7.97,17.70,-12.57%,-,-,15.81%,-34.61%,-27.68%,1.15,-,3.40,273.04%,85.33%,60.60%,0.69,-,3.40,6.94%,-157.03%,48.00,3.97%,5.59%,286,0.05,0.38%,-160.80%,1.44,21.56,Yes / Yes,0.05,-53.94%,-,1.24,13.05,-31.34%,-211.87%,83.33%,Mar 05 AMC,522.30K,12.80,1.39%,-6.32%,2.35%,"

","647,048",-1.92%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.19,0.92,11.47%,170.31M,2.46%,5.82B,22.81,1.50,-58.29%,150.56M,-1.81%,160.20M,3.83,0.29,90.08%,3.25%,-7.89%,1.57B,3.71,4.92%,-2.21%,4.99,-1.78%,9.32,3.67,11.71%,5.98%,4.89M,4.04%,1.16,29.39,9.71%,9.96%,28.25,41.15,-8.26%,0.37 (1.09%),21.42,-7.41%,7.54%,-16.84%,1.09,0.34 (0.99%),1.81,0.56%,41.36%,21.13%,0.80,"Feb 20, 2025",2.91,44.23%,16.48%,47.03,1.84%,2.36%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,0.67,34.35,1.11%,14.78%,3.90%,Feb 04 AMC,980.37K,34.22,0.48%,-5.34%,-1.90%,"

","659,489",-0.38%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.51,5.47,0.10%,448.47M,-1.90%,72.23B,23.81,6.77,-1.26%,447.34M,-2.43%,2.49B,3.64,1.42,95.25%,1.46%,-1.36%,9.26B,7.80,2.88%,-0.30%,2.16,-16.27%,10.64,15.17,11.23%,17.43%,6.51M,-4.17%,4.44,36.35,8.10%,50.91%,144.80,200.33,-1.00%,1.96 (1.21%),31.43,11.91%,24.46%,-19.48%,0.94,1.80 (1.11%),1.08,8.22%,69.10%,11.40%,3.92,"Apr 21, 2025",1.75,7.70%,36.65%,42.60,1.73%,2.43%,13800,1.42,8.33%,26.86%,1.50,206.15,Yes / Yes,1.13,12.87%,32.86%,0.53,163.17,0.86%,2.77%,4.70%,Feb 13 BMO,3.01M,161.30,-2.40%,-3.28%,-8.69%,"

","1,583,845",-1.15%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.39,1.48,0.86%,592.17M,-6.95%,11.74B,10.21,1.94,0.00%,587.06M,0.05%,1.22B,0.96,0.42,25.37%,2.87%,0.51%,6.15B,1.91,16.08%,-5.89%,6.38,-9.29%,10.74,1.85,13.42%,9.74%,16.87M,-8.54%,5.17,3.83,13.95%,14.45%,17.89,27.50,1.38%,0.73 (3.70%),-,8.46%,14.32%,-27.93%,-0.02,0.97 (4.89%),1.04,14.25%,30.97%,10.79%,0.66,"Apr 10, 2025",1.07,-0.16%,24.90%,48.00,2.44%,2.73%,23554,0.28,12.67%,19.90%,1.40,26.02,Yes / Yes,0.01,14.33%,45.74%,0.57,19.98,10.92%,-11.92%,21.51%,Mar 18 AMC,2.64M,19.82,-1.50%,1.32%,-5.08%,"

","1,518,943",-0.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,7.01%,33.38B,60.47,3.57,-0.41%,96.06M,9.48%,-15.53M,-,0.76,49.61%,5.43%,17.75%,2.42B,13.78,-3.38%,3.07%,2.96,24.91%,10.39,20.77,15.75%,-0.35%,5.22M,8.92%,18.62,11.59,10.32%,-1.21%,153.45,217.84,19.58%,-,48.04,-10.72%,-0.94%,-0.97%,1.12,-,1.15,48.57%,77.68%,40.59%,8.13,-,1.15,89.39%,-4.09%,62.29,2.94%,4.17%,7348,0.77,27.77%,-0.64%,1.73,236.63,Yes / Yes,0.03,73.68%,-,1.31,209.87,2.13%,13.49%,23.41%,Mar 05 AMC,1.76M,215.73,7.98%,7.73%,13.13%,"

","2,310,342",2.79%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.40,3.20,14.13%,263.11M,3.55%,23.85B,14.11,5.54,-2.89%,262.10M,-3.66%,1.01B,18.62,1.31,62.22%,2.55%,-7.04%,4.67B,5.11,-2.43%,7.62%,2.53,15.70%,29.22,2.67,2.46%,9.66%,6.68M,17.42%,25.57,3.06,1.31%,11.92%,55.06,92.80,-4.26%,-,13.18,106.45%,11.26%,-15.81%,0.66,-,4.46,78.74%,75.94%,41.90%,2.19,-,4.46,55.96%,19.00%,53.76,1.84%,2.83%,7412,0.01,3.05%,21.65%,2.32,91.61,Yes / Yes,0.00,21.68%,0.00%,0.60,78.20,0.80%,8.10%,3.29%,Feb 24 AMC,2.64M,78.13,4.23%,-2.14%,8.07%,"

","1,586,090",-0.09%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.14M,-6.65%,3.86B,145.89,0.24,-12.63%,108.11M,7.44%,-257.10M,-,-0.46,51.11%,7.24%,35.01%,398.99M,9.68,43.70%,10.77%,9.29,62.01%,7.80,4.54,116.58%,-23.14%,7.83M,105.22%,8.06,4.39,-,-31.41%,13.48,39.61,35.17%,-,-,-3.18%,-30.08%,-10.63%,1.13,-,3.38,118.89%,62.94%,162.61%,1.78,-,3.51,24.92%,-70.71%,54.07,3.31%,5.14%,1869,0.18,49.59%,-64.44%,1.29,53.83,Yes / Yes,0.02,18.42%,-,0.42,35.67,-0.24%,-22.87%,65.68%,Feb 27 BMO,843.13K,35.40,-1.00%,14.10%,41.88%,"

","356,617",-0.76%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-8.98%,6.62B,24.54,1.07,-,-,10.71%,-891.82M,-,0.51,4.07%,-,-4.21%,10.55B,0.63,78.71%,68.92%,2.28,61.38%,-6.35,-,233.07%,-21.49%,1.48M,-,4.85,5.39,-,-,13.00,33.32,-7.82%,-,-,-,-,-21.49%,-,-,0.48,146.49%,16.40%,101.23%,2.18,-,0.62,25.35%,-9.12%,46.05,6.92%,8.23%,17439,-,45.22%,-8.46%,1.00,36.49,Yes / Yes,-,67.77%,-,0.97,25.65,-0.44%,-71.34%,40.01%,Mar 20 BMO,649.27K,26.16,-7.20%,-1.53%,14.81%,"

","627,533",1.99%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.29,4.96,1.60%,147.87M,5.76%,7.53B,8.91,5.73,-2.20%,145.20M,-3.48%,730.00M,1.54,1.18,78.61%,3.85%,-2.58%,4.99B,1.51,6.81%,2.87%,3.51,6.29%,40.97,1.25,8.32%,0.88%,5.60M,22.59%,-,-,6.66%,13.15%,39.05,63.22,-5.97%,1.73 (3.39%),7.75,3.54%,9.98%,-19.31%,0.90,1.68 (3.29%),-,10.13%,-,30.63%,1.61,"Feb 13, 2025",0.35,13.79%,20.26%,49.28,2.75%,3.23%,9406,0.82,7.91%,14.62%,2.77,63.06,Yes / Yes,0.19,72.54%,33.52%,1.22,50.82,4.18%,6.00%,4.59%,Jan 21 AMC,1.60M,51.01,1.78%,-5.65%,-0.30%,"

","1,950,586",0.37%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.85,17.83,1.07%,120.42M,-18.89%,1.83B,-,-1.37,0.00%,119.17M,-30.43%,2.15B,-,1.88,52.58%,12.10%,-17.30%,8.43B,0.22,-91.32%,12.63%,2.36,-21.23%,33.52,0.45,-188.27%,21.76%,14.42M,61.58%,17.56,0.87,-,66.17%,9.11,29.00,-29.20%,0.69 (4.52%),0.60,-,24.69%,-47.59%,1.70,3.93 (25.83%),1.17,42.24%,32.89%,66.90%,1.19,"Mar 24, 2025",1.25,179.57%,29.52%,28.37,4.86%,6.02%,6700,1.49,63.25%,25.48%,4.00,16.07,Yes / Yes,1.15,477.65%,22.25%,1.15,15.62,6.89%,33.49%,79.84%,Mar 12 BMO,6.12M,15.20,-20.02%,-18.90%,-22.78%,"

","7,013,349",-2.69%,ZIM
