Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.29,0.77,16.16%,172.26M,2.00%,5.32B,23.61,1.32,-14.81%,143.31M,-0.77%,135.60M,2.57,0.32,88.15%,2.78%,-4.57%,1.54B,3.45,24.23%,6.04%,4.28,-0.77%,9.32,3.34,9.34%,4.67%,3.99M,8.21%,0.95,32.68,15.65%,8.04%,25.09,34.58,5.78%,0.26 (0.85%),18.86,18.47%,6.37%,-10.03%,1.15,0.32 (1.03%),1.75,0.20%,40.45%,23.99%,0.77,"Aug 20, 2024",2.83,183.51%,15.70%,52.82,1.32%,2.52%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.46,31.23,0.70%,5.16%,2.18%,Jul 30 AMC,932.38K,31.11,0.35%,2.00%,1.37%,"

","427,723",-0.38%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.89%,137.79M,1.62%,1.30B,16.99,0.52,-8.50%,136.43M,-6.50%,-62.61M,-,0.10,80.39%,4.99%,-14.42%,438.33M,2.97,29.29%,-0.36%,5.82,8.00%,0.94,9.33,21.09%,-8.44%,6.81M,-12.20%,3.69,2.38,-,-51.53%,7.05,10.85,-6.60%,-,-,9.40%,-11.66%,-19.08%,1.73,-,2.50,12.97%,67.51%,24.54%,0.28,-,2.50,50.48%,-8.58%,47.31,2.91%,3.18%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.95,8.96,0.88%,61.76%,6.47%,Aug 21 AMC,1.17M,8.78,-0.40%,-4.36%,-2.53%,"

","1,117,128",-2.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.95,5.11,0.26%,458.37M,-2.54%,83.18B,28.45,6.45,-1.43%,451.86M,1.57%,2.34B,3.76,1.46,97.21%,1.03%,5.28%,8.91B,9.33,9.41%,0.02%,2.12,-1.58%,10.94,16.78,10.88%,16.79%,4.65M,1.12%,3.47,52.85,9.57%,48.88%,144.80,201.92,-6.98%,1.71 (0.93%),39.55,11.57%,20.02%,-9.07%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.80%,4.32,"Jul 18, 2024",3.45,7.38%,36.05%,53.05,1.71%,2.25%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.54,184.48,2.10%,5.04%,8.30%,Aug 06 BMO,2.20M,183.60,0.53%,3.10%,2.98%,"

","1,186,374",-0.48%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.85,1.43,0.94%,606.77M,-0.55%,11.89B,9.94,1.99,0.00%,594.91M,-3.32%,1.19B,0.92,0.41,37.53%,2.80%,-19.38%,5.52B,2.15,13.25%,3.59%,6.45,5.04%,9.92,2.00,18.71%,9.82%,16.63M,-17.91%,4.58,4.32,15.01%,15.03%,15.90,25.90,-6.95%,0.70 (3.55%),-,13.37%,13.12%,-23.55%,-0.11,0.62 (3.13%),1.11,15.78%,31.20%,24.57%,0.62,"Apr 09, 2024",1.15,7.93%,24.81%,49.84,2.93%,3.09%,23554,0.27,3.63%,21.49%,1.22,29.46,Yes / Yes,0.13,-18.31%,0.00%,1.02,20.40,0.61%,2.65%,4.72%,Aug 20 AMC,2.58M,19.80,2.31%,-3.14%,-4.34%,"

","2,624,606",-2.94%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.73%,147.17M,10.45%,29.80B,59.25,3.33,-0.11%,92.60M,4.64%,-73.50M,-,0.70,47.81%,4.84%,9.16%,2.03B,14.68,68.40%,5.55%,2.12,-20.84%,7.22,27.29,10.39%,-1.99%,4.48M,44.74%,14.82,13.30,26.82%,-8.68%,139.20,259.61,-11.02%,-,54.19,-17.41%,-3.23%,-24.06%,0.81,-,1.67,52.19%,77.75%,41.63%,6.47,-,1.67,73.33%,-6.90%,65.92,2.68%,3.51%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.67,195.50,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,197.15,10.31%,6.15%,-0.10%,"

","1,419,198",0.84%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.82%,70.77M,3.63%,223.29M,-,-3.56,-0.13%,61.28M,-21.70%,-194.65M,-,-0.89,100.11%,18.46%,-73.37%,40.56M,5.51,35.18%,-1.06%,7.71,-77.28%,5.38,0.58,-22.88%,-34.97%,11.31M,-87.79%,6.00,0.52,-,-42.98%,2.83,27.51,-79.27%,-,-,-50.05%,-45.92%,-88.59%,1.70,-,6.59,-20.00%,96.71%,10.95%,0.39,-,6.59,42.78%,-543.77%,36.74,9.82%,9.62%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.41,3.36,-,-47.48%,-,Aug 09 BMO,1.47M,3.14,-12.92%,-33.12%,-71.37%,"

","594,696",-6.55%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.99,2.69,15.12%,309.25M,4.38%,18.29B,11.56,5.11,-0.61%,262.48M,0.84%,838.33M,14.66,1.21,60.36%,2.96%,-7.74%,4.56B,4.01,-3.12%,-0.53%,2.48,-3.57%,26.83,2.20,1.33%,8.90%,7.77M,-10.80%,23.88,2.48,1.50%,11.31%,55.06,75.90,-17.77%,-,11.12,-,10.05%,-22.10%,-0.07,-,4.36,95.81%,74.87%,7.39%,1.35,-,4.36,19565.00%,17.35%,55.26,1.79%,2.30%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,0.71,59.82,1.35%,13.52%,3.25%,Aug 21 AMC,3.13M,59.13,1.86%,1.28%,-7.17%,"

","2,221,166",-1.15%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.64%,99.12M,5.17%,1.69B,-,-1.78,-13.55%,98.48M,-13.25%,-298.33M,-,-0.76,43.01%,4.22%,-17.99%,322.71M,5.25,14.37%,-2.10%,7.51,-11.17%,7.18,2.38,39.83%,-28.50%,4.16M,-24.78%,7.37,2.32,-,-36.46%,13.48,31.22,-37.47%,-,-,-16.93%,-42.02%,-45.26%,1.06,-,3.29,2095.12%,62.95%,26.78%,0.89,-,3.46,24.90%,-109.67%,45.48,3.16%,5.14%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,1.04,16.99,7.45%,-15.75%,45.95%,Aug 06 AMC,553.54K,17.09,-3.57%,-5.63%,-17.58%,"

","577,708",0.59%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.90%,127.44M,28.07%,465.16M,5.79,0.63,0.00%,116.10M,8.96%,-126.89M,-,0.00,17.31%,0.04%,-66.82%,1.20B,0.39,128.49%,-,0.28,-79.57%,2.82,1.29,2411.11%,-4.29%,0.05M,-,2.21,1.66,-,-9.63%,2.62,21.91,-77.62%,-,-,-,-27.40%,-83.34%,-,-,1.63,26.18%,16.84%,39.31%,0.32,-,1.82,18.59%,-4.42%,56.37,11.88%,8.71%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.88,3.60,-5.44%,-26.68%,-8.66%,Aug 22 BMO,167.10K,3.65,23.58%,-9.06%,-69.94%,"

","147,256",1.39%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,30.92,0.29,36.09%,76.17M,9.37%,881.15M,-,-0.19,-0.50%,63.49M,3.50%,30.22M,-,-0.10,56.39%,4.74%,-12.27%,537.45M,1.64,-146.24%,-1.82%,5.51,-37.58%,0.25,36.01,11.02%,4.65%,3.01M,-45.42%,5.27,1.68,-,855.40%,7.21,16.80,-36.19%,-,10.14,-,5.26%,-47.20%,1.19,-,7.44,17.01%,89.51%,23.02%,0.50,-,7.44,-44.78%,11.55%,54.34,5.00%,6.35%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.93,9.13,5.30%,190.25%,-27.44%,Aug 07 AMC,546.06K,8.87,5.28%,1.58%,-22.49%,"

","509,502",-2.85%,ZIP
