Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.30%,75.14M,2.81%,1.95B,68.21,0.38,0.00%,72.92M,56.77%,1.71B,1.22,-0.47,99.50%,11.71%,69.88%,-63.43M,14.47,39.77%,-1.66%,7.60,97.44%,134.48M,6.10,138.77%,-14.34%,8.54M,76.26%,4.23,7.72,55.77%,-18.46%,28.49 -9.42%,81.73%,3.34,-,26.71% 15.81%,-18.90%,9.03 185.77%,240.44%,-,-,41.95% 20.90%,90.49%,4.56%,6.31%,-52.89%,-,12.74,43.93%,-52.51%,1.39,-,-,6.94,116.21%,-47.16%,62.85,1.15,- -,6.94,34.02%,7.21%,1.30,34.50,-,0.06,72.59%,26.75%,0.58,26.41,286,0.05,Nov 06 AMC,73.73%,1.12M,25.81,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","646,686",-2.29%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.88,1.12,11.55%,167.47M,-3.95%,7.69B,27.87,1.65,-1.75%,148.02M,-3.22%,7.98B,2.29,0.34,93.86%,3.73%,0.07%,192.30M,4.63,17.49%,1.51%,6.12,25.01%,1.66B,4.83,9.60%,6.93%,5.53M,23.14%,9.50,29.55,12.16%,11.76%,50.03 -8.20%,14.60%,1.55,26.63,32.18% -7.41%,9.03%,27.74 65.57%,84.53%,0.37 (0.81%),21.85,19.81% -5.41%,41.36%,1.80%,2.38%,139.28%,0.38 (0.83%),4.81,42.07%,16.69%,1.06,346.65%,"Nov 20, 2025",1.83,6.88%,11.59%,42.05,2.25,3.23% 0.62%,2.78,44.39%,-1.83%,1.11,50.29,35.98%,0.35,11.07%,-1.85%,0.62,46.38,2500,0.34,Oct 28 AMC,14.26%,902.97K,45.93,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","558,619",-0.97%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,19.50,5.93,0.18%,441.46M,-6.98%,51.01B,17.03,6.80,0.00%,439.89M,-3.73%,56.20B,2.23,1.40,96.84%,1.88%,-22.53%,2.65B,5.43,7.09%,-1.66%,2.11,-30.73%,9.40B,9.47,7.24%,17.96%,8.25M,-28.96%,12.23,24.48,7.62%,49.87%,181.85 -36.35%,-33.77%,4.73,22.77,8.55% 11.91%,20.92%,115.25 0.43%,-26.47%,1.99 (1.72%),13.96,5.98% 8.14%,70.29%,2.78%,2.51%,-27.18%,2.00 (1.73%),5.98,11.51%,37.63%,3.35,146.22%,"Oct 31, 2025",2.28,2.68%,28.21%,29.96,1.64,18.93% 21.14%,3.64,8.17%,-4.70%,0.98,163.86,32.86%,1.35,0.50%,-12.99%,1.12,118.16,13800,1.35,Nov 04 BMO,-23.19%,3.90M,115.75,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","4,362,722",-2.04%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.00,1.49,0.00%,591.63M,1.65%,12.36B,11.77,1.78,-,591.63M,10.88%,10.63B,1.30,0.44,11.46%,3.09%,8.29%,1.23B,1.88,4.93%,-1.89%,11.58,18.56%,6.59B,1.83,11.73%,9.42%,18.26M,6.85%,11.39,3.48,9.04%,13.83%,22.01 -5.09%,12.07%,6.01,-,18.24% 8.45%,13.37%,16.34 27.85%,-15.28%,0.67 (3.20%),5.92,9.28% 13.97%,26.00%,1.46%,1.98%,-25.72%,0.65 (3.11%),1.61,3.12%,20.42%,0.48,-,"Sep 30, 2025",1.34,12.89%,18.61%,62.32,1.48,- -,1.38,7.47%,4.52%,-0.20,23.48,45.76%,0.19,11.30%,7.82%,0.61,21.05,24471,0.01,Nov 19 AMC,9.97%,1.58M,20.89,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","955,459",-0.76%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.78%,159.47M,0.55%,38.75B,54.43,4.46,-0.46%,102.41M,-24.06%,37.27B,2.96,0.89,52.46%,5.41%,-12.83%,-41.04M,13.68,16.03%,-1.39%,3.36,-18.44%,2.83B,19.55,17.30%,-0.73%,5.54M,34.70%,12.43,11.67,18.37%,-2.41%,336.99 -27.89%,18.19%,20.83,45.73,54.06% 21.31%,-1.10%,164.78 47.48%,88.39%,-,1912.05,34.81% 44.03%,76.55%,2.05%,3.45%,65.55%,-,13.15,-8.83%,-4.14%,9.77,-,-,1.74,23.24%,-1.45%,28.30,1.57,- -,1.74,7.34%,-11.08%,1.01,328.81,-,0.93,25.50%,-18.38%,0.92,244.88,7923,0.89,Nov 25 AMC,-8.83%,1.65M,243.01,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,509,363",-0.76%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.03,5.15,10.52%,266.35M,3.63%,25.95B,14.46,6.06,-1.98%,264.96M,7.27%,18.04B,3.34,1.49,68.73%,2.57%,4.61%,1.59B,5.40,7.73%,4.44%,2.34,10.35%,4.81B,2.80,1.52%,14.44%,6.81M,7.38%,31.27,3.26,4.33%,17.74%,91.04 -3.75%,5.12%,26.87,12.96,-10.66% 106.45%,17.11%,64.41 36.05%,17.92%,-,13.83,4.40% 49.60%,76.89%,2.44%,2.99%,-78.77%,-,3.75,72.42%,22.86%,2.57,-,-,4.36,3.85%,33.17%,60.13,2.29,- -,4.36,204.90%,4.39%,0.87,94.56,0.00%,0.01,4.44%,5.65%,0.87,89.09,7412,0.00,Nov 24 AMC,11.43%,2.91M,87.63,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,534,847",-1.64%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-4.20%,2.08B,-,-1.38,-10.56%,108.86M,-14.61%,1.48B,-,-0.29,28.56%,4.23%,-34.15%,-206.71M,4.71,40.80%,-1.19%,5.53,-53.25%,441.78M,2.72,10.65%,-19.28%,4.60M,-28.60%,6.87,2.55,-,-28.96%,44.34 -57.83%,-33.21%,7.35,-,30.02% -3.16%,-26.82%,18.78 -0.43%,-48.89%,-,-,40.31% 98.33%,61.31%,2.89%,2.81%,-82.64%,-,3.35,30.16%,-51.59%,0.75,-,-,2.68,23.73%,-46.79%,21.99,1.55,- -,2.87,23.67%,-7.89%,0.83,43.56,-,0.29,12.75%,-26.17%,0.96,19.05,1869,0.01,Nov 06 BMO,-41.26%,831.88K,18.70,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","800,556",-1.84%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,0.30%,6.78B,15.95,1.68,-,-,-2.90%,9.89B,-,-,7.35%,-,-8.82%,-403.43M,0.47,23.93%,4.87%,1.17,2.02%,14.40B,-,157.09%,-6.36%,0.47M,-5.67%,-13.78,5.50,-,-,33.32 -19.65%,6.36%,4.86,-,5.46% -,-,17.91 49.47%,-,-,-,118.43% 118.66%,19.49%,0.53%,0.79%,-,-,0.69,66.74%,-3.25%,0.31,-,-,0.45,49.32%,-2.80%,37.52,1.00,- -,0.57,36.90%,-0.89%,0.14,35.53,-,-,72.17%,-5.36%,0.31,26.78,17439,-,Nov 17 BMO,-1.82%,406.09K,26.77,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","126,608",-0.04%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.03,5.59,1.51%,147.64M,3.77%,8.28B,9.23,6.08,-0.11%,145.41M,7.39%,-,1.03,1.56,80.73%,4.39%,-3.24%,823.00M,1.67,17.59%,1.75%,3.40,12.65%,4.95B,1.22,4.42%,0.96%,6.38M,3.41%,46.05,-,8.92%,12.71%,59.89 -6.33%,-5.12%,-,8.06,-9.99% 3.54%,9.59%,39.32 42.68%,7.37%,1.75 (3.13%),-,19.10% 8.98%,-,1.95%,2.46%,34.86%,1.76 (3.14%),-,27.30%,22.37%,1.33,84.48%,"Nov 13, 2025",-,0.12%,16.64%,66.46,2.62,4.85% 5.34%,0.16,7.93%,6.27%,0.84,62.05,33.52%,0.80,-2.03%,5.74%,0.73,55.63,9406,0.25,Oct 20 AMC,8.71%,1.88M,56.10,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,371,361",0.84%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.39,8.32,1.18%,120.46M,1.38%,2.39B,-,-3.68,0.00%,119.04M,34.89%,6.11B,-,-0.57,40.89%,21.35%,50.53%,1.00B,0.32,-84.77%,-11.31%,5.16,16.68%,7.59B,0.60,-235.62%,9.16%,25.41M,-7.45%,33.34,1.23,-,25.25%,23.61 -15.84%,-3.64%,16.19,0.99,-23.79% -,11.79%,11.03 80.06%,6.48%,1.10 (5.55%),2.21,-7.73% 20.63%,23.74%,3.77%,4.78%,-,4.28 (21.54%),0.81,-30.30%,19.63%,0.89,-,"Dec 01, 2025",1.22,1.63%,13.21%,68.82,4.17,16.67% -,1.30,-89.07%,9.33%,1.63,14.00,22.25%,1.41,-35.73%,26.81%,0.74,20.08,6700,1.12,Nov 20 BMO,24.92%,4.92M,19.87,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,645,746",-1.05%,ZIM
