Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.27,0.77,16.03%,172.26M,2.50%,5.32B,23.61,1.32,-14.93%,143.25M,-0.13%,135.60M,2.57,0.32,88.15%,2.78%,-3.86%,1.54B,3.45,24.23%,6.04%,4.28,-3.02%,9.32,3.34,9.34%,4.67%,3.99M,7.13%,0.95,32.67,15.65%,8.04%,25.09,34.58,5.75%,0.26 (0.85%),18.86,18.47%,6.37%,-10.06%,1.16,0.31 (1.00%),1.75,0.20%,40.45%,23.95%,0.84,"Aug 20, 2024",2.83,183.51%,15.70%,52.94,1.57%,2.62%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.50,31.34,0.70%,5.16%,2.18%,Jul 30 AMC,931.40K,31.10,0.32%,2.04%,1.50%,"

","464,830",-0.77%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,5.50%,1.31B,17.09,0.52,-8.58%,136.43M,-5.56%,-62.61M,-,0.10,80.39%,4.99%,-15.42%,438.33M,2.98,29.29%,-0.36%,5.93,2.08%,0.94,9.39,21.09%,-8.44%,6.81M,-13.85%,3.69,2.39,-,-51.53%,7.05,10.85,-6.06%,-,-,9.40%,-11.66%,-18.62%,1.73,-,2.50,12.97%,67.51%,25.25%,0.29,-,2.50,50.48%,-8.58%,48.65,2.65%,3.09%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,1.86,8.68,0.88%,61.76%,6.47%,Aug 21 AMC,1.15M,8.83,-0.31%,-4.25%,-1.80%,"

","2,135,765",1.73%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.97,5.11,0.09%,458.37M,-0.83%,83.23B,28.46,6.45,-4.03%,451.85M,2.50%,2.34B,3.76,1.46,97.21%,1.03%,5.76%,8.91B,9.34,9.41%,0.02%,2.11,-3.13%,10.94,16.79,10.88%,16.79%,4.65M,-1.37%,3.47,52.88,9.57%,48.88%,144.80,201.92,-6.92%,1.71 (0.93%),39.58,11.57%,20.02%,-9.02%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.87%,4.71,"Jul 18, 2024",3.45,7.38%,36.05%,53.49,2.09%,2.36%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.71,184.08,2.10%,5.04%,8.30%,Aug 06 BMO,2.21M,183.71,0.84%,3.34%,3.20%,"

","1,569,380",-0.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.77,1.43,1.10%,606.77M,-0.61%,11.82B,9.79,2.01,0.00%,594.90M,-1.65%,1.19B,0.92,0.43,37.53%,2.80%,-16.54%,5.52B,2.14,14.78%,3.59%,5.92,8.55%,9.92,1.98,18.51%,9.82%,16.63M,-22.18%,4.58,4.29,15.01%,15.03%,15.90,25.90,-7.52%,0.70 (3.57%),-,13.37%,13.12%,-24.02%,-0.11,0.62 (3.15%),1.11,15.78%,31.20%,23.81%,0.60,"Apr 09, 2024",1.15,7.93%,24.81%,48.84,2.08%,2.99%,23554,0.27,3.63%,21.49%,1.21,29.88,Yes / Yes,0.13,-18.31%,0.00%,0.58,19.70,7.20%,-22.68%,4.72%,Aug 20 AMC,2.81M,19.68,1.65%,-4.41%,-5.08%,"

","1,638,898",-0.10%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,10.63%,29.16B,57.92,3.33,-0.11%,92.60M,1.33%,-73.50M,-,0.70,47.81%,4.84%,7.58%,2.03B,14.36,68.40%,5.55%,2.12,-23.80%,7.22,26.70,10.49%,-1.99%,4.48M,37.66%,14.82,13.02,26.82%,-8.68%,131.59,259.61,-12.94%,-,53.02,-17.41%,-3.23%,-25.70%,0.81,-,1.67,52.19%,77.75%,46.59%,6.82,-,1.67,73.33%,-6.90%,62.63,3.10%,3.66%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.80,190.34,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,192.90,8.28%,4.25%,-2.07%,"

","1,689,930",1.34%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,12.49%,70.77M,4.33%,222.57M,-,-3.56,-0.15%,61.28M,-20.76%,-194.65M,-,-0.89,100.11%,18.46%,-73.83%,40.56M,5.49,35.18%,-1.06%,7.79,-75.18%,5.38,0.58,-22.88%,-34.97%,11.31M,-88.10%,6.00,0.52,-,-42.98%,2.83,27.79,-79.34%,-,-,-50.05%,-45.92%,-88.74%,1.72,-,6.59,-20.00%,96.71%,10.60%,0.39,-,6.59,42.78%,-543.77%,34.34,10.83%,9.39%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.42,3.20,-,-47.48%,-,Aug 09 BMO,1.45M,3.13,-14.64%,-37.65%,-71.79%,"

","612,094",-2.19%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.60,2.69,14.93%,309.25M,3.00%,17.96B,11.36,5.11,-0.62%,262.48M,-1.83%,838.33M,14.40,1.21,60.36%,2.96%,-9.21%,4.56B,3.94,-3.15%,-0.53%,2.46,-9.32%,26.83,2.16,1.28%,8.90%,7.77M,-11.17%,23.88,2.43,1.50%,11.31%,55.06,75.90,-19.25%,-,10.92,-,10.05%,-23.50%,-0.06,-,4.36,95.81%,74.87%,5.47%,1.33,-,4.36,19565.00%,17.35%,51.19,1.94%,2.25%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,0.55,57.85,1.35%,13.52%,3.25%,Aug 21 AMC,3.15M,58.07,0.07%,-0.78%,-8.85%,"

","1,732,305",0.38%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,5.04%,1.69B,-,-1.78,-15.06%,98.48M,-9.15%,-298.33M,-,-0.76,43.01%,4.22%,-14.30%,322.71M,5.25,14.37%,-2.10%,7.44,-14.13%,7.18,2.38,39.83%,-28.50%,4.16M,-29.25%,7.37,2.32,-,-36.46%,13.48,31.22,-37.50%,-,-,-16.93%,-42.02%,-45.29%,1.07,-,3.29,2095.12%,62.95%,26.71%,0.97,-,3.46,24.90%,-109.67%,45.14,3.45%,5.46%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,0.49,16.65,7.45%,-15.75%,45.95%,Aug 06 AMC,558.64K,17.08,-4.78%,-6.11%,-17.95%,"

","271,412",2.58%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.90%,127.44M,19.86%,423.10M,5.27,0.63,0.00%,116.10M,-1.19%,-126.89M,-,0.00,17.31%,0.04%,-72.52%,1.20B,0.35,128.57%,-,0.29,-83.82%,2.82,1.18,2411.11%,-4.29%,0.05M,-,2.21,1.51,-,-9.63%,2.62,21.91,-79.64%,-,-,-,-27.40%,-84.85%,-,-,1.63,26.18%,16.84%,26.72%,0.28,-,1.82,18.59%,-4.42%,48.39,8.19%,7.56%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.22,3.22,-5.44%,-26.68%,-8.66%,Aug 22 BMO,166.42K,3.32,12.75%,-22.82%,-72.89%,"

","37,086",3.11%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,29.94,0.29,30.19%,76.17M,10.27%,853.33M,-,-0.19,-0.60%,69.35M,-1.38%,30.22M,-,-0.10,56.39%,4.34%,-13.32%,537.45M,1.59,-146.24%,-1.82%,5.60,-41.72%,0.25,34.87,11.02%,4.65%,3.01M,-47.37%,5.27,1.63,-,855.40%,7.21,16.80,-38.20%,-,9.82,-,5.26%,-48.87%,1.20,-,7.44,17.01%,89.51%,19.14%,0.50,-,7.44,-44.78%,11.55%,51.93,5.03%,6.03%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.03,8.28,5.30%,190.25%,-27.44%,Aug 07 AMC,537.60K,8.59,2.37%,-1.95%,-25.06%,"

","551,805",3.74%,ZIP
