Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.97,0.77,16.19%,172.26M,4.52%,6.20B,27.53,1.32,-15.04%,143.25M,15.92%,135.60M,3.00,0.32,84.02%,3.62%,22.62%,1.54B,4.02,24.36%,6.04%,3.65,12.01%,9.32,3.89,9.22%,4.67%,5.18M,33.49%,0.95,38.10,15.65%,8.04%,25.09,36.06,23.33%,0.26 (0.73%),21.99,18.47%,6.37%,0.58%,1.16,0.32 (0.88%),1.75,0.20%,40.45%,44.56%,0.84,"Aug 20, 2024",2.83,183.51%,15.70%,71.47,1.87%,2.42%,2400,0.34,0.50%,8.80%,2.25,36.29,Yes / Yes,0.33,34.01%,45.61%,0.79,35.79,0.70%,5.16%,2.18%,Jul 30 AMC,1.42M,36.27,8.26%,12.74%,16.08%,"

","1,124,698",1.34%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-2.79%,1.27B,14.77,0.57,-7.86%,139.71M,-2.22%,-47.27M,-,0.11,75.73%,4.17%,-13.17%,445.68M,2.84,70.20%,-0.36%,4.65,-2.11%,1.27,6.60,0.89%,-6.17%,5.83M,2.45%,3.59,2.33,15.00%,-31.02%,7.05,10.85,-10.96%,-,-,9.40%,-7.99%,-22.86%,1.72,-,2.71,12.97%,68.16%,18.72%,0.26,-,2.71,60.38%,-6.31%,38.69,2.81%,2.94%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.68,8.38,2.46%,98.33%,6.80%,Aug 21 AMC,1.26M,8.37,-3.38%,-4.26%,-7.73%,"

","856,817",-0.12%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.69,5.11,0.09%,458.37M,0.49%,87.19B,29.83,6.45,-0.23%,452.65M,4.84%,2.34B,3.94,1.46,95.71%,1.11%,9.60%,8.91B,9.78,9.66%,0.02%,2.68,18.10%,10.94,17.59,10.61%,16.79%,5.04M,11.42%,3.47,55.40,9.57%,48.88%,144.80,201.92,-2.49%,1.70 (0.88%),41.46,11.57%,20.02%,-4.69%,0.88,1.67 (0.87%),2.09,8.05%,68.32%,32.91%,3.74,"Jul 18, 2024",3.45,7.38%,36.05%,54.41,1.75%,2.01%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,0.65,194.42,2.10%,5.04%,8.30%,Aug 06 BMO,1.88M,192.46,0.01%,3.17%,6.75%,"

","1,233,328",-1.01%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,19.04,1.42,0.86%,606.77M,21.01%,16.12B,13.21,2.04,0.00%,592.88M,21.72%,1.19B,1.40,0.40,34.61%,2.23%,29.87%,5.61B,2.87,13.96%,3.59%,5.00,24.99%,10.31,2.62,18.82%,9.95%,13.24M,11.68%,4.71,5.73,13.57%,14.81%,15.90,25.50,26.69%,0.69 (2.57%),-,13.37%,12.68%,5.70%,-0.10,0.97 (3.60%),1.22,15.78%,31.13%,69.61%,0.87,"Sep 10, 2024",1.26,-0.18%,24.65%,78.02,3.48%,2.50%,23554,0.30,3.60%,21.14%,1.31,29.42,Yes / Yes,0.12,-3.11%,40.76%,3.03,25.40,0.90%,2.93%,6.28%,Aug 21 BMO,2.65M,26.96,19.64%,28.73%,30.94%,"

","8,016,810",6.14%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,-1.20%,25.88B,48.40,3.51,-0.14%,93.55M,-12.16%,-57.71M,-,0.63,46.97%,5.54%,-14.47%,2.17B,11.94,-10.26%,5.50%,2.85,-8.92%,8.36,20.31,22.48%,-1.39%,5.19M,5.47%,15.80,10.74,18.14%,-5.77%,149.62,259.61,-23.41%,-,44.24,-10.72%,-4.38%,-34.64%,0.82,-,1.04,48.57%,77.87%,13.41%,5.48,-,1.04,72.20%,-5.71%,45.17,2.54%,3.15%,7348,0.97,34.07%,-2.66%,1.72,214.44,Yes / Yes,0.04,53.13%,-,0.69,166.99,4.48%,24.95%,30.30%,Sep 03 AMC,1.82M,169.69,1.40%,-4.62%,-13.33%,"

","1,256,637",1.62%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-10.90%,238.22M,-,-3.57,-0.13%,61.38M,3.72%,-194.65M,-,-0.91,100.00%,19.06%,-3.74%,40.56M,5.87,32.96%,-1.04%,6.54,-78.55%,5.38,0.62,-19.17%,-34.97%,11.70M,-83.13%,6.00,0.56,-,-42.98%,2.83,21.34,-77.89%,-,-,-50.05%,-45.92%,-84.30%,1.70,-,6.59,-20.00%,96.71%,18.37%,0.34,-,6.59,42.78%,-543.77%,42.49,6.04%,9.17%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.46,3.57,-,-47.48%,-,Aug 09 BMO,1.79M,3.35,-7.51%,-5.10%,-65.47%,"

","824,894",-6.16%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.22,2.79,15.03%,307.79M,-0.50%,20.81B,12.76,5.30,-0.65%,261.54M,-1.77%,875.37M,16.15,1.31,59.37%,3.53%,15.32%,4.59B,4.54,2.33%,-0.54%,2.84,6.94%,27.68,2.44,-0.61%,9.01%,9.23M,-3.57%,24.46,2.76,1.50%,11.27%,55.06,74.77,-5.98%,-,12.09,-,10.22%,-9.58%,-0.04,-,4.45,95.81%,74.59%,22.79%,1.46,-,4.45,508.08%,17.80%,52.11,1.70%,1.95%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.55,68.64,1.20%,14.44%,2.09%,Aug 21 AMC,3.25M,67.61,-0.32%,5.75%,5.64%,"

","1,786,475",-1.50%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,25.91%,2.54B,-,-1.80,-13.65%,98.53M,32.35%,-298.33M,-,-0.76,42.61%,5.50%,48.72%,322.71M,7.87,13.61%,-2.06%,8.90,61.07%,7.18,3.57,39.88%,-28.50%,5.42M,7.47%,7.37,3.48,-,-36.46%,13.48,31.22,-6.29%,-,-,-16.93%,-42.02%,-17.97%,1.07,-,3.29,2095.12%,62.95%,89.99%,1.17,-,3.46,24.90%,-109.67%,73.93,6.32%,4.88%,2175,0.12,28.16%,-92.44%,1.13,47.90,Yes / Yes,0.01,34.35%,-,2.00,24.86,7.45%,-15.75%,45.95%,Aug 06 AMC,608.23K,25.61,20.33%,32.53%,30.19%,"

","1,217,776",3.02%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,27.59%,473.19M,18.77,0.20,0.00%,116.59M,24.58%,-57.85M,-,-0.00,17.19%,0.01%,-3.90%,1.22B,0.39,28.06%,-,0.09,-77.44%,2.73,1.36,405.88%,-4.29%,0.01M,-,2.20,1.69,-,-9.63%,2.62,21.91,-77.31%,-,-,-,-12.58%,-83.12%,-,-,1.61,26.18%,17.21%,41.22%,0.28,-,1.80,69.95%,-3.73%,64.92,11.15%,8.05%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,2.21,3.57,-2.36%,-133.33%,5.18%,Aug 22 BMO,88.76K,3.70,20.54%,20.47%,-65.70%,"

","196,433",3.64%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.11,0.29,36.09%,76.17M,2.37%,943.73M,-,-0.19,-0.48%,63.49M,0.85%,30.22M,-,-0.10,51.87%,5.66%,5.56%,537.45M,1.76,-146.24%,-1.82%,6.85,-13.71%,0.25,38.57,11.02%,4.65%,3.59M,-17.96%,5.27,1.80,-,855.40%,7.21,15.35,-31.65%,-,10.86,-,5.26%,-38.11%,1.20,-,7.44,17.01%,89.51%,31.76%,0.42,-,7.44,-44.78%,11.55%,53.08,3.95%,4.64%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.51,9.34,5.30%,190.25%,-27.44%,Aug 07 AMC,524.48K,9.50,0.29%,5.38%,-13.37%,"

","269,320",1.71%,ZIP
