Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,-3.48%,836.15M,-,-0.93,-,67.30M,-6.51%,-122.70M,-,-0.68,97.46%,8.05%,-17.85%,76.30M,10.96,-3.28%,1.22%,10.18,-5.02%,4.87,2.45,44.43%,-23.51%,5.42M,20.65%,3.22,3.70,-1.14%,-30.54%,7.97,17.70,-18.58%,-,-,15.81%,-34.61%,-32.66%,1.26,-,3.40,273.04%,85.33%,49.56%,0.66,-,3.40,6.94%,-157.03%,41.67,4.59%,5.24%,286,0.05,0.38%,-160.80%,1.44,21.56,Yes / Yes,0.05,-53.94%,-,0.98,11.62,-31.34%,-211.87%,83.33%,Mar 05 AMC,531.73K,11.92,-3.05%,-11.32%,-5.34%,"

","523,406",2.58%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,36.40,0.92,11.47%,170.31M,-1.38%,5.65B,22.32,1.50,-58.47%,149.44M,-0.98%,160.20M,3.97,0.29,90.72%,3.06%,-10.62%,1.57B,3.61,4.92%,-2.21%,4.63,-6.82%,9.32,3.59,11.71%,5.98%,4.57M,1.12%,1.17,28.55,9.17%,9.96%,28.25,41.15,-10.21%,0.37 (1.11%),20.81,-7.41%,7.54%,-18.61%,1.04,0.34 (1.02%),1.81,0.51%,41.36%,18.55%,0.82,"Feb 20, 2025",2.91,44.23%,16.48%,43.80,2.71%,2.45%,2500,0.35,2.35%,10.23%,2.25,39.86,Yes / Yes,0.34,166.58%,35.98%,0.87,33.16,1.11%,14.78%,3.90%,Feb 04 AMC,986.71K,33.49,-0.43%,-6.00%,-4.22%,"

","859,504",1.00%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.91,5.47,0.10%,448.47M,0.42%,73.21B,24.13,6.77,-1.26%,447.34M,-3.77%,2.49B,3.69,1.42,95.28%,1.59%,0.78%,9.26B,7.91,2.88%,-0.30%,2.36,-16.32%,10.64,15.37,11.23%,17.43%,7.12M,-2.11%,4.44,36.85,8.10%,50.91%,144.80,200.33,0.35%,1.96 (1.20%),31.86,11.91%,24.46%,-18.38%,0.94,1.80 (1.10%),1.08,8.22%,69.10%,12.91%,3.69,"Apr 21, 2025",1.75,7.70%,36.65%,48.17,2.08%,2.25%,13800,1.42,8.33%,26.86%,1.50,206.15,Yes / Yes,1.13,12.87%,32.86%,0.67,161.91,0.86%,2.77%,4.70%,Feb 13 BMO,3.01M,163.50,-0.36%,-1.73%,-7.24%,"

","2,026,181",0.98%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.16,1.48,0.86%,592.17M,-2.01%,11.54B,10.07,1.93,0.00%,587.06M,-5.39%,1.22B,0.94,0.42,25.36%,2.69%,0.98%,6.15B,1.87,15.82%,-5.92%,6.00,-21.36%,10.74,1.81,13.42%,9.74%,15.79M,-9.18%,5.17,3.77,14.00%,14.45%,17.89,27.50,-0.36%,0.73 (3.75%),-,8.46%,14.32%,-29.16%,-0.14,0.97 (4.98%),1.04,14.25%,30.97%,8.89%,0.57,"Apr 10, 2025",1.07,-0.16%,24.90%,44.49,2.02%,2.68%,-,0.28,12.67%,19.90%,1.40,25.99,Yes / Yes,0.01,14.33%,45.74%,0.74,19.83,10.92%,-11.92%,21.51%,Mar 18 AMC,2.63M,19.48,-3.01%,-1.12%,-6.26%,"

","1,936,266",-1.77%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-2.13%,32.03B,58.03,3.57,-0.40%,96.06M,6.82%,-15.53M,-,0.76,49.61%,6.46%,13.06%,2.42B,13.23,-3.38%,3.07%,3.34,21.12%,10.39,19.93,15.75%,-0.35%,6.20M,7.76%,18.62,11.12,10.32%,-1.21%,153.45,217.84,14.76%,-,46.11,-10.72%,-0.94%,-4.96%,1.16,-,1.15,48.57%,77.68%,34.92%,8.30,-,1.15,89.39%,-4.09%,53.37,4.11%,4.04%,7348,0.77,27.77%,-0.64%,1.76,237.67,Yes / Yes,0.03,73.68%,-,0.91,201.07,2.13%,13.49%,23.41%,Mar 05 AMC,1.86M,207.04,1.81%,2.31%,8.20%,"

","1,689,991",2.97%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.43,3.20,14.60%,263.11M,-3.52%,22.90B,13.55,5.54,-2.80%,260.68M,0.15%,1.01B,17.89,1.31,62.24%,2.81%,-9.30%,4.67B,4.91,-2.43%,6.86%,2.83,7.60%,29.22,2.57,2.46%,9.66%,7.33M,15.93%,25.57,2.94,1.31%,11.92%,55.06,92.80,-8.05%,-,12.66,106.45%,11.26%,-19.14%,0.80,-,4.46,78.74%,75.94%,36.29%,2.16,-,4.46,55.96%,19.00%,44.27,2.71%,2.54%,7412,0.01,3.05%,21.65%,2.32,91.61,Yes / Yes,0.00,21.68%,0.00%,0.54,74.02,0.80%,8.10%,3.29%,Feb 24 AMC,2.59M,75.04,-0.34%,-5.49%,3.21%,"

","1,408,147",1.38%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.14M,7.43%,3.98B,152.50,0.24,-12.63%,108.11M,7.15%,-257.10M,-,-0.46,51.10%,7.33%,37.63%,398.99M,9.97,43.69%,10.48%,8.55,50.91%,7.80,4.67,116.32%,-23.14%,7.92M,117.88%,8.06,4.52,-,-31.41%,13.48,39.77,39.10%,-,-,-3.18%,-30.08%,-8.40%,1.02,-,3.38,118.89%,62.94%,170.25%,2.08,-,3.51,24.92%,-70.71%,54.88,5.81%,4.73%,1869,0.18,49.59%,-64.44%,1.29,53.83,Yes / Yes,0.02,18.42%,-,1.06,37.29,-0.24%,-22.87%,65.68%,Feb 27 BMO,925.96K,36.43,0.27%,12.65%,43.18%,"

","984,779",-2.31%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-8.54%,5.97B,18.04,1.31,-,-,-9.24%,-891.82M,-,1.04,4.08%,-,-16.57%,10.55B,0.57,75.28%,71.88%,2.18,5.74%,-6.35,-,240.69%,-21.49%,1.40M,-,4.85,4.86,-,-,13.00,33.32,-16.95%,-,-,-,-,-29.26%,-,-,0.48,146.49%,16.40%,81.31%,1.78,-,0.62,25.35%,-9.12%,39.19,4.62%,6.91%,17439,-,45.22%,-8.46%,1.00,39.41,Yes / Yes,-,67.77%,-,0.51,23.97,-0.44%,-71.34%,40.01%,Mar 20 BMO,640.99K,23.57,-14.65%,-10.60%,3.23%,"

","328,118",-1.67%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.17,4.96,1.60%,147.87M,-0.43%,7.44B,8.85,5.70,-2.22%,145.20M,-1.16%,730.00M,1.50,1.18,78.55%,4.00%,-7.14%,4.99B,1.49,6.67%,2.88%,3.63,6.82%,40.97,1.23,7.96%,0.88%,5.80M,17.36%,-,-,6.76%,13.15%,39.05,63.22,-7.02%,1.73 (3.43%),7.67,3.54%,9.98%,-20.22%,0.85,1.68 (3.33%),-,10.13%,-,29.17%,1.62,"Feb 13, 2025",0.35,13.79%,20.26%,48.30,3.34%,3.12%,9406,0.82,7.91%,14.62%,2.87,60.39,Yes / Yes,0.19,72.54%,33.52%,0.66,49.48,4.18%,6.00%,4.59%,Apr 21 AMC,1.60M,50.44,2.29%,-5.19%,-1.91%,"

","1,052,808",1.94%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.90,17.83,1.07%,120.42M,4.27%,1.94B,-,-1.36,0.00%,119.17M,-16.42%,2.15B,-,1.88,52.77%,10.92%,-24.80%,8.43B,0.23,-91.32%,12.63%,2.06,-34.65%,33.52,0.48,-188.28%,21.76%,13.01M,57.16%,17.56,0.92,-,66.17%,9.38,29.00,-24.87%,0.69 (4.30%),0.63,-,24.69%,-44.38%,1.75,7.14 (44.27%),1.17,42.24%,32.89%,71.99%,1.07,"Mar 24, 2025",1.25,179.57%,29.52%,40.73,5.22%,5.84%,6700,1.49,63.25%,25.48%,4.00,16.07,Yes / Yes,1.15,477.65%,22.25%,0.89,15.46,6.89%,33.49%,79.84%,Mar 12 BMO,6.32M,16.13,-8.41%,-12.93%,-17.69%,"

","5,592,201",4.33%,ZIM
