Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.04,0.92,17.53%,170.31M,-5.70%,6.11B,23.95,1.50,-1.92%,142.40M,-2.13%,160.20M,4.02,0.29,89.14%,4.25%,-8.30%,1.57B,3.90,4.85%,5.17%,6.94,19.69%,9.32,3.86,11.74%,5.98%,6.06M,11.52%,1.16,30.85,9.71%,9.96%,28.25,41.15,-3.70%,0.37 (1.03%),22.48,-7.41%,7.54%,-12.71%,1.16,0.33 (0.92%),1.81,0.56%,41.36%,27.15%,0.92,"Feb 20, 2025",2.91,44.23%,16.48%,31.14,2.00%,2.10%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,4.64,36.88,1.11%,14.78%,3.90%,Feb 04 AMC,873.44K,35.92,-6.59%,-6.61%,4.06%,"

","4,055,822",-2.60%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,-0.10%,1.54B,-,-,-5.76%,142.79M,0.30%,-73.97M,-,-,71.96%,2.84%,1.22%,452.76M,3.41,-,-0.05%,1.90,18.22%,1.20,8.34,-,-9.16%,4.06M,14.04%,3.62,2.76,-,-47.76%,7.70,10.85,0.71%,-,21.65,9.40%,-12.64%,-7.93%,1.70,-,2.56,11.84%,67.98%,29.74%,0.02,-,2.56,14.25%,-4.07%,56.64,0.16%,0.22%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,2.18,9.99,0.77%,39.13%,6.45%,Dec 09 AMC,2.14M,9.99,0.02%,0.31%,4.94%,"

","4,666,253",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.69,5.32,0.37%,451.55M,-1.02%,78.45B,27.75,6.27,-0.23%,449.51M,4.55%,2.43B,3.47,1.36,95.24%,1.91%,-1.66%,9.15B,8.57,10.67%,-1.69%,3.38,-5.40%,11.59,15.00,6.44%,17.07%,8.58M,-11.88%,3.80,45.77,9.42%,47.13%,144.80,200.53,6.72%,1.73 (1.00%),33.99,11.57%,20.27%,-13.29%,0.94,1.80 (1.03%),2.27,8.19%,68.49%,20.08%,3.63,"Apr 21, 2025",3.69,8.09%,36.45%,56.78,1.95%,2.16%,14100,1.29,9.33%,26.55%,1.50,215.60,Yes / Yes,1.29,16.43%,30.71%,1.14,174.29,4.34%,8.49%,11.02%,Feb 13 BMO,2.54M,173.88,1.84%,2.28%,-1.94%,"

","2,885,322",-0.24%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.75,1.43,0.00%,598.04M,3.59%,11.75B,10.80,1.82,-,598.02M,8.51%,1.20B,1.15,0.46,26.77%,2.70%,-10.52%,5.83B,2.01,12.98%,-10.46%,5.37,-0.66%,10.74,1.83,11.02%,9.47%,16.12M,14.25%,5.47,3.59,11.97%,14.45%,17.15,27.50,0.46%,0.67 (3.39%),-,13.37%,13.77%,-28.58%,-0.12,0.97 (4.94%),0.94,14.65%,31.29%,14.52%,0.55,"Sep 10, 2024",0.96,-2.64%,24.78%,56.10,2.01%,2.31%,23554,0.30,8.68%,20.51%,1.35,26.40,Yes / Yes,0.01,3.34%,40.76%,0.62,18.93,1.13%,0.45%,17.70%,Nov 19 AMC,3.00M,19.64,3.79%,3.05%,-7.50%,"

","1,872,427",3.75%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.18%,153.41M,3.00%,32.40B,59.77,3.53,-0.12%,95.02M,13.22%,-36.27M,-,0.69,48.75%,5.72%,7.87%,2.30B,14.09,-6.48%,4.35%,3.03,22.36%,9.31,22.67,18.42%,-0.87%,5.43M,-17.18%,17.65,11.96,10.31%,-3.24%,153.45,256.42,17.03%,-,49.68,-10.72%,-2.47%,-17.66%,0.87,-,1.09,48.57%,77.81%,37.60%,6.23,-,1.09,79.05%,-4.74%,64.84,2.52%,2.97%,7348,0.87,30.77%,-1.58%,1.82,227.84,Yes / Yes,0.03,65.17%,-,0.76,209.24,3.71%,22.75%,26.42%,Mar 05 AMC,1.79M,211.14,5.82%,7.65%,13.07%,"

","1,366,612",0.91%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,25.69%,71.15M,0.93%,153.93M,-,-2.56,0.47%,52.98M,-15.62%,-179.28M,-,-0.71,86.09%,9.15%,-45.45%,40.56M,3.80,44.78%,-15.87%,2.58,-28.48%,4.98,0.43,-3.55%,-34.60%,4.85M,-81.22%,5.49,0.39,17.67%,-42.89%,1.61,18.07,-28.71%,-,-,-50.05%,-45.41%,-88.05%,1.80,-,7.29,0.00%,96.77%,34.16%,0.27,-,7.29,45.45%,-515.94%,46.46,13.31%,13.34%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,0.50,2.08,-,38.34%,-,Nov 06,1.88M,2.16,1.81%,-21.33%,-54.54%,"

","934,839",3.85%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.72,3.00,15.09%,260.99M,-3.42%,25.45B,17.99,4.62,-2.43%,260.26M,5.37%,941.21M,57.76,1.30,57.98%,3.43%,1.95%,4.63B,5.50,-15.87%,1.24%,2.89,50.13%,28.31,2.93,5.30%,9.41%,8.92M,26.41%,25.16,3.30,0.48%,11.70%,55.06,92.80,1.76%,-,14.75,-,10.80%,-10.51%,0.23,-,4.50,97.66%,74.54%,50.84%,2.42,-,4.50,296.12%,17.93%,47.01,2.68%,2.81%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.76,83.82,1.23%,5.67%,3.59%,Feb 24 AMC,3.09M,83.05,-0.71%,-0.43%,18.25%,"

","2,364,236",-0.92%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.25%,108.94M,3.86%,3.05B,-,-1.64,-9.36%,108.66M,10.95%,-270.85M,-,-0.67,45.07%,7.10%,-8.65%,355.75M,8.57,22.15%,-8.51%,9.54,71.91%,6.78,4.12,39.05%,-26.70%,7.71M,49.73%,6.57,4.26,-,-34.98%,13.48,36.60,6.80%,-,-,-16.93%,-40.20%,-23.58%,1.13,-,2.87,136.21%,63.17%,107.49%,1.21,-,3.01,10.91%,-95.07%,58.22,3.30%,4.63%,2175,0.19,35.01%,-76.13%,1.17,48.41,Yes / Yes,0.01,40.53%,-,0.42,27.06,0.02%,94.89%,47.72%,Feb 27 BMO,808.26K,27.97,4.51%,4.59%,23.18%,"

","342,318",3.36%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-0.56%,452.97M,35.68,0.10,0.00%,116.94M,0.57%,-41.45M,-,-0.01,17.12%,0.01%,-4.34%,1.23B,0.37,-95.78%,6.98%,0.33,26.07%,2.72,1.30,158.61%,-3.21%,0.01M,-79.22%,2.29,1.54,-,-7.35%,2.62,21.91,0.57%,-,-,-,-9.02%,-83.89%,-0.07,-,1.62,26.18%,17.54%,34.73%,0.19,-,1.81,72.88%,-3.55%,47.63,4.97%,5.44%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.68,3.53,-,50.00%,1.80%,Nov 22 BMO,39.96K,3.53,-1.16%,-0.31%,-25.51%,"

","27,083",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,252.10,0.03,28.94%,75.06M,-2.38%,761.11M,-,-0.18,-0.65%,69.42M,17.85%,3.57M,-,-0.11,54.88%,4.49%,-25.74%,498.90M,1.53,-129.49%,1.69%,6.99,2.37%,0.14,56.00,-34.86%,0.55%,3.12M,-46.57%,5.09,1.53,-,430.38%,6.51,14.94,7.60%,-,11.34,-,0.63%,-47.86%,1.18,-,7.35,17.01%,89.13%,19.66%,0.32,-,7.35,-94.10%,5.24%,57.76,3.44%,4.02%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.95,7.98,4.27%,71.12%,-24.77%,Feb 25 AMC,446.08K,7.79,6.44%,4.05%,-12.31%,"

","421,618",-2.38%,ZIP
