Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,6.61%,1.37B,-,-0.90,7.61%,73.13M,10.66%,1.11B,-,-0.27,102.26%,9.46%,35.28%,-73.68M,11.13,48.32%,-0.49%,13.41,91.31%,122.87M,4.07,-7.80%,-15.95%,6.92M,23.36%,4.44,4.86,4.46%,-19.89%,17.70 2.03%,44.13%,3.72,-,26.71% 15.81%,-21.07%,9.03 100.00%,195.10%,-,-,41.95% 20.90%,89.52%,4.07%,3.66%,-59.56%,-,8.99,35.69%,-67.32%,0.65,-,-,7.69,95.94%,-59.96%,72.43,1.20,- -,7.69,106.06%,8.71%,1.48,24.39,-,0.06,153.21%,19.52%,2.11,16.92,286,0.05,Aug 07 AMC,34.02%,515.83K,18.06,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","1,087,905",6.74%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.04,1.01,11.53%,167.66M,-2.69%,7.64B,28.94,1.57,-1.72%,148.24M,-3.58%,7.99B,4.47,0.40,91.73%,3.96%,22.10%,174.00M,4.73,11.82%,-0.86%,5.40,56.15%,1.61B,4.88,10.04%,6.40%,5.86M,22.20%,9.33,37.83,10.08%,10.81%,48.42 -5.87%,26.47%,1.20,27.13,32.18% -7.41%,8.26%,27.74 64.31%,78.96%,0.37 (0.80%),22.27,19.81% -5.41%,41.82%,2.10%,1.92%,190.26%,0.36 (0.79%),4.95,30.64%,16.77%,0.93,423.64%,"Aug 20, 2025",1.72,4.74%,10.78%,42.63,2.44,3.23% 0.62%,2.71,12.98%,-2.83%,1.15,47.43,35.98%,0.36,7.89%,-0.92%,0.75,46.76,2500,0.35,Jul 29 AMC,19.03%,1.09M,45.58,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","812,913",-2.52%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.28,5.81,0.18%,443.95M,-3.63%,62.54B,20.41,6.92,-0.08%,442.41M,-6.31%,67.89B,2.84,1.63,97.54%,1.80%,-9.34%,2.61B,6.66,7.41%,0.37%,2.58,-4.01%,9.38B,12.59,8.76%,18.24%,7.99M,-13.39%,11.21,43.58,8.56%,52.54%,196.55 -28.21%,-24.69%,3.24,28.18,8.55% 11.91%,25.07%,139.34 1.27%,-8.72%,1.99 (1.41%),16.95,5.98% 8.14%,70.03%,1.89%,2.02%,-13.67%,1.93 (1.37%),7.23,13.72%,37.51%,2.89,228.01%,"Oct 31, 2025",1.04,5.27%,27.83%,34.58,1.57,18.93% 21.14%,1.76,17.78%,-2.43%,0.90,194.21,32.86%,1.36,4.19%,-5.34%,0.93,143.39,13800,1.09,Aug 05 BMO,-10.75%,3.09M,141.11,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,890,290",-1.59%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.69,1.46,0.00%,593.65M,-2.32%,11.01B,10.97,1.69,-,593.65M,-4.08%,10.03B,1.61,0.35,14.66%,3.06%,0.76%,1.21B,1.72,-0.72%,-9.02%,9.19,5.04%,6.42B,1.66,13.47%,9.38%,18.17M,-5.12%,11.20,2.97,7.89%,13.98%,26.42 -29.79%,-28.68%,6.24,-,18.24% 8.45%,13.37%,16.34 13.53%,-25.49%,0.62 (3.36%),5.45,9.28% 13.97%,27.49%,2.58%,2.17%,-34.18%,0.65 (3.50%),1.56,2.41%,21.97%,0.46,-,"Sep 30, 2025",1.19,14.40%,18.81%,41.90,1.44,- -,1.21,-25.19%,-2.59%,-0.19,23.23,45.76%,0.29,10.45%,-3.58%,1.30,19.08,24471,0.01,Aug 19 AMC,-2.09%,1.98M,18.55,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","2,576,986",-2.78%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.20%,158.30M,1.46%,49.05B,70.53,4.39,-0.56%,99.41M,8.10%,47.28B,-,0.86,53.32%,5.71%,6.44%,-41.48M,18.35,11.37%,-1.03%,3.44,58.62%,2.67B,27.26,20.27%,-0.75%,5.67M,71.76%,11.37,13.73,18.14%,-2.70%,318.46 -2.69%,75.14%,22.57,67.50,54.06% 21.31%,-1.17%,164.78 88.06%,72.01%,-,30900.93,34.81% 44.03%,76.82%,4.15%,3.08%,113.25%,-,17.69,31.04%,-4.48%,9.65,-,-,1.94,23.31%,-1.55%,60.85,1.60,- -,1.94,-14.36%,4.51%,1.06,327.15,-,1.00,21.31%,8.98%,0.91,315.21,7923,0.97,Sep 02 AMC,25.91%,1.65M,309.88,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,505,391",-1.69%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.15,3.80,11.17%,267.28M,-0.84%,24.03B,13.51,5.94,-0.59%,265.85M,-5.27%,16.29B,4.87,1.44,63.94%,1.84%,7.28%,1.19B,5.05,5.55%,-0.24%,1.45,15.33%,4.75B,2.69,1.63%,11.03%,4.90M,-1.63%,29.82,3.08,4.34%,13.60%,92.80 -13.49%,17.51%,26.02,13.02,-10.66% 106.45%,13.23%,64.41 24.64%,3.56%,-,13.85,4.40% 49.60%,76.38%,2.85%,2.31%,-83.46%,-,3.43,36.57%,20.43%,2.05,-,-,4.36,3.63%,24.99%,45.45,2.29,- -,4.36,66.82%,-3.20%,0.79,92.69,0.00%,0.01,4.71%,0.88%,0.97,82.70,7412,0.00,Aug 21 AMC,2.14%,3.39M,80.28,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","3,276,839",-2.93%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-10.40%,3.36B,92.79,0.33,-17.58%,108.95M,-6.90%,2.72B,-,-0.23,37.42%,4.50%,-11.79%,-212.37M,7.87,44.89%,-3.44%,6.79,24.34%,427.80M,4.20,122.74%,-19.74%,4.90M,15.46%,7.20,4.04,-,-28.39%,44.34 -31.80%,21.74%,7.48,-,30.02% -3.16%,-26.45%,23.82 26.95%,-18.42%,-,-,40.31% 98.33%,62.39%,4.23%,3.08%,-64.26%,-,6.37,33.47%,-57.71%,1.35,-,-,2.93,32.38%,-49.64%,38.56,1.29,- -,3.12,54.50%,-7.68%,1.09,53.97,-,0.24,9.81%,-9.69%,0.99,32.70,1869,0.01,Aug 07 BMO,-7.13%,721.29K,30.24,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","717,037",-7.52%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-4.08%,7.35B,13.89,2.07,-,-,-2.15%,10.84B,-,-0.23,4.28%,-,3.16%,-462.32M,0.59,56.01%,0.85%,1.16,40.14%,12.55B,-,222.69%,-7.04%,0.64M,1.13%,-13.26,5.16,-,-,33.32 -13.86%,10.34%,5.56,-,5.46% -,-,17.91 60.25%,-,-,-,118.43% 118.66%,18.90%,2.60%,2.00%,-,-,0.86,62.51%,-4.64%,0.82,-,-,0.49,39.14%,-3.68%,43.48,1.00,- -,0.59,82.59%,-3.25%,0.12,35.49,-,-,37.06%,-2.67%,1.47,29.89,17439,-,Aug 14 BMO,6.40%,553.70K,28.70,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","815,877",-3.98%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.55,5.48,1.54%,147.60M,-8.04%,7.73B,8.95,5.85,-0.01%,145.34M,-10.14%,-,1.16,1.47,79.03%,4.08%,-8.03%,807.00M,1.55,15.41%,0.13%,3.94,23.26%,4.97B,1.18,2.43%,0.95%,5.92M,-3.50%,44.24,-,8.21%,13.23%,63.22 -17.19%,10.86%,-,9.65,-9.99% 3.54%,10.37%,39.32 33.14%,-2.19%,1.75 (3.34%),-,19.10% 8.98%,-,3.32%,2.68%,67.36%,1.74 (3.32%),-,32.07%,22.09%,1.50,91.62%,"Aug 14, 2025",-,2.64%,16.23%,28.11,2.78,4.85% 5.34%,0.13,27.04%,-7.86%,0.96,62.55,33.52%,1.10,-1.04%,-6.10%,0.86,55.83,9406,0.18,Oct 20 AMC,-0.06%,1.50M,52.35,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,292,753",-6.23%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.75,16.63,1.18%,120.46M,-10.57%,1.50B,-,-3.34,0.00%,119.04M,-8.12%,5.65B,-,0.92,52.77%,18.09%,-21.02%,2.00B,0.17,-83.21%,1.59%,4.46,-1.27%,8.58B,0.38,-211.54%,19.27%,21.53M,-42.06%,32.35,0.85,-,59.06%,29.00 -57.10%,-33.47%,14.72,0.46,-23.79% -,23.31%,11.03 12.73%,-48.41%,1.06 (8.55%),1.52,-7.73% 20.63%,32.33%,4.10%,3.29%,-,6.78 (54.50%),0.66,202.12%,28.74%,0.51,-,"Sep 02, 2025",1.11,43.57%,23.37%,30.76,3.78,16.67% -,1.20,-93.86%,-11.09%,1.65,13.50,22.25%,1.52,-15.36%,-14.49%,1.23,12.92,6700,1.21,Aug 20 BMO,-24.85%,4.83M,12.44,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","5,922,301",-3.72%,ZIM
