Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.10,0.71,16.37%,172.26M,0.20%,5.25B,23.41,1.30,-12.79%,144.43M,-6.55%,124.20M,3.02,0.31,84.52%,3.28%,-5.38%,1.53B,3.43,20.75%,5.97%,5.87,3.58%,9.34,3.26,10.89%,4.22%,4.73M,18.61%,0.91,33.42,14.28%,7.19%,25.09,34.58,3.37%,0.27 (0.89%),18.55,18.47%,5.80%,-12.09%,1.18,0.31 (1.02%),1.95,0.20%,39.86%,21.16%,0.66,"May 17, 2024",3.31,95.74%,15.14%,41.40,1.83%,1.92%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.04,30.78,1.18%,12.06%,0.46%,Apr 23 AMC,806.49K,30.40,-2.30%,-4.01%,1.25%,"

","835,887",-1.23%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,-6.97%,1.38B,18.05,0.52,-8.02%,136.89M,-10.27%,-62.61M,-,0.09,73.67%,5.14%,2.52%,438.33M,3.16,29.09%,-0.36%,4.49,7.59%,0.94,9.94,21.60%,-8.44%,7.03M,-17.84%,3.69,2.53,-,-51.53%,7.05,11.80,-0.53%,-,-,9.40%,-11.66%,-20.76%,1.71,-,2.50,12.97%,67.51%,32.62%,0.32,-,2.50,50.48%,-8.58%,39.50,2.87%,3.59%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.58,9.50,0.88%,61.76%,6.47%,May 22 AMC,1.57M,9.35,-5.37%,-4.18%,5.87%,"

","901,991",-1.58%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.70,5.19,0.08%,458.37M,-4.97%,77.42B,26.55,6.39,-5.73%,455.93M,-2.53%,2.39B,3.43,1.50,95.60%,1.27%,-1.91%,8.73B,8.86,8.42%,0.02%,1.77,-13.57%,11.07,15.33,10.81%,17.02%,5.80M,-0.63%,4.33,39.20,9.53%,50.06%,144.80,201.92,-14.04%,1.73 (1.02%),44.24,11.57%,20.26%,-15.98%,0.86,1.61 (0.95%),1.94,8.05%,68.34%,17.17%,3.69,"Jul 18, 2024",3.33,17.17%,35.97%,45.54,2.33%,1.99%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.70,170.90,1.70%,2.54%,9.50%,May 02 BMO,3.27M,169.66,-1.96%,2.35%,-4.47%,"

","2,273,548",-0.73%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.43,1.43,1.10%,606.77M,-3.50%,13.25B,11.24,1.96,0.00%,593.93M,-10.29%,1.19B,1.00,0.43,39.01%,3.38%,1.85%,5.52B,2.40,13.52%,3.58%,4.63,11.25%,9.92,2.22,18.36%,9.82%,20.05M,-19.66%,4.58,4.81,15.40%,15.03%,15.90,28.04,3.67%,0.70 (3.18%),-,13.37%,13.12%,-21.33%,-0.10,0.62 (2.81%),1.11,15.78%,31.20%,38.79%,0.66,"Apr 09, 2024",1.15,7.93%,24.81%,41.92,2.23%,2.55%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.45,22.41,5.91%,-23.59%,4.72%,May 15 AMC,4.33M,22.06,-6.48%,0.37%,2.14%,"

","1,934,182",-1.56%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,-4.39%,27.12B,53.84,3.33,-0.18%,90.84M,0.31%,-73.50M,-,0.70,47.36%,5.55%,-8.11%,2.03B,13.36,68.39%,5.55%,2.50,-19.06%,7.22,24.83,10.56%,-1.99%,5.04M,16.49%,14.82,12.11,26.82%,-8.68%,131.59,259.61,-19.02%,-,49.31,-17.41%,-3.23%,-30.89%,0.84,-,1.67,53.60%,77.75%,36.34%,6.53,-,1.67,73.33%,-6.90%,51.29,3.18%,3.75%,5962,1.13,37.16%,-3.62%,1.51,231.37,Yes / Yes,1.08,139.17%,-,1.13,184.38,3.19%,33.96%,32.09%,May 30 AMC,2.02M,179.41,2.14%,1.72%,-6.41%,"

","2,284,756",-2.70%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.31%,70.77M,-58.56%,293.98M,-,-3.66,-0.48%,62.27M,-65.70%,-218.90M,-,-0.85,113.65%,28.13%,-70.26%,40.56M,7.25,38.58%,-0.93%,26.81,-71.78%,6.46,0.64,-33.19%,-41.82%,17.51M,-85.01%,6.89,0.60,-,-51.86%,8.25,30.53,-72.67%,-,-,-50.05%,-43.66%,-86.44%,1.76,-,9.19,-20.00%,96.66%,-49.82%,1.07,-,9.19,21.74%,-527.00%,11.38,19.29%,9.85%,168,0.10,-,-539.70%,2.09,13.00,Yes / Yes,0.09,113.26%,-,33.00,8.39,170.40%,118.25%,-,May 07 BMO,653.22K,4.14,-62.09%,-65.01%,-71.59%,"

","21,558,357",-50.66%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,20.90,2.69,22.23%,260.90M,-10.56%,17.38B,11.00,5.11,-0.34%,240.46M,-12.39%,838.33M,13.94,1.21,60.05%,3.78%,-15.51%,4.56B,3.81,-3.15%,-0.53%,3.05,-21.46%,26.83,2.09,1.29%,8.90%,9.10M,-19.77%,23.88,2.35,1.50%,11.31%,56.40,75.90,-21.83%,-,10.57,-,10.05%,-25.95%,-0.06,-,4.36,95.81%,73.37%,-0.35%,1.45,-,4.36,19565.00%,17.35%,26.31,3.07%,2.40%,7420,0.01,3.13%,18.37%,2.57,75.25,Yes / Yes,0.00,1250.20%,0.00%,1.06,56.95,1.35%,13.52%,3.25%,May 20 AMC,2.98M,56.21,-8.85%,-8.98%,-14.29%,"

","3,164,885",-1.30%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-6.09%,1.86B,-,-1.61,-11.75%,98.19M,-2.99%,-338.95M,-,-0.71,43.69%,2.76%,3.01%,291.07M,6.38,17.87%,-2.00%,4.27,-37.25%,7.83,2.40,43.22%,-31.41%,2.71M,-35.28%,7.61,2.47,-,-38.44%,13.48,32.60,-31.14%,-,-,-16.93%,-44.04%,-42.27%,1.07,-,4.43,2095.12%,62.86%,39.61%,1.03,-,4.63,18.13%,-129.65%,49.36,4.37%,4.85%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.36,18.98,15.83%,40.53%,38.78%,May 08 AMC,634.06K,18.82,-1.76%,6.62%,-15.41%,"

","230,910",-0.84%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-73.96%,448.59M,5.64,0.62,0.00%,116.14M,-69.04%,-126.89M,-,0.00,0.52%,0.07%,-80.61%,1.20B,0.37,128.62%,-,0.74,-77.29%,2.82,1.25,2411.11%,-4.29%,0.08M,-,2.21,1.60,-,-9.63%,3.19,21.91,-78.42%,-,-,-,-27.40%,-83.94%,-,-,1.63,26.18%,16.84%,10.34%,1.52,-,1.82,18.59%,-4.42%,26.80,53.05%,21.24%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,3.98,3.36,-5.59%,-26.47%,-8.66%,May 21 BMO,111.69K,3.52,-61.84%,-69.42%,-76.74%,"

","444,525",4.76%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.24,0.36,30.28%,76.17M,-9.65%,855.06M,-,-0.05,-0.62%,69.24M,-12.94%,37.58M,2.35,-0.07,51.06%,4.26%,-26.16%,584.21M,1.46,-150.62%,-1.82%,5.79,-38.41%,0.13,67.57,80.23%,5.70%,2.95M,-47.44%,5.17,1.67,10.30%,855.40%,8.98,19.29,-38.06%,-,8.71,-,6.67%,-55.37%,1.19,-,6.58,17.01%,89.88%,-4.07%,0.34,-,6.58,-27.43%,12.87%,26.91,3.18%,2.99%,1000,43.95,-32.16%,6.43%,2.44,12.58,Yes / Yes,43.55,-244.08%,0.00%,1.29,9.00,1.01%,-15.68%,-33.48%,May 09 AMC,509.79K,8.61,-11.52%,-15.59%,-29.93%,"

","656,612",-4.33%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.39,3.98,1.63%,148.15M,1.72%,6.11B,8.88,4.66,-0.81%,145.25M,-7.92%,588.00M,-,1.03,77.44%,5.52%,4.07%,4.75B,1.29,-0.69%,2.23%,4.77,-5.57%,36.50,1.13,7.91%,0.71%,8.02M,44.60%,-,-,-8.32%,11.33%,26.35,46.15,-5.63%,1.66 (4.01%),6.91,1.26%,8.96%,-10.29%,1.09,1.64 (3.96%),-,9.97%,-,57.09%,1.09,"May 15, 2024",0.12,-31.91%,16.98%,46.32,2.41%,2.36%,9679,0.97,28.04%,12.37%,3.00,45.45,Yes / Yes,0.13,-28.08%,37.74%,1.10,41.26,-0.10%,1.43%,11.63%,Apr 22 BMO,1.68M,41.40,-1.59%,-1.96%,5.42%,"

","1,851,330",0.34%,ZION
