Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.08,0.92,17.53%,170.31M,-6.42%,6.26B,24.59,1.50,-1.92%,139.96M,1.88%,160.20M,4.13,0.29,89.23%,4.90%,-5.89%,1.57B,4.00,4.85%,5.17%,7.90,21.56%,9.32,3.96,11.74%,5.98%,6.86M,10.92%,1.17,31.61,9.71%,9.96%,28.25,41.15,-1.13%,0.37 (1.01%),23.04,-7.41%,7.54%,-10.38%,1.16,0.33 (0.89%),1.81,0.56%,41.36%,30.55%,0.89,"Feb 20, 2025",2.91,44.23%,16.48%,36.66,3.03%,2.16%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,1.08,37.99,1.11%,14.78%,3.90%,Feb 04 AMC,868.54K,36.88,-4.26%,-4.30%,6.91%,"

","941,391",-2.92%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,-0.10%,1.54B,-,-,-5.76%,142.79M,0.30%,-73.97M,-,-,72.08%,2.61%,0.91%,452.76M,3.41,-,-0.05%,1.72,19.35%,1.20,8.34,-,-9.16%,3.73M,15.62%,3.62,2.76,-,-47.76%,7.70,10.85,0.71%,-,21.65,9.40%,-12.64%,-7.93%,1.70,-,2.56,11.84%,67.98%,29.74%,0.02,-,2.56,14.25%,-4.07%,56.64,0.14%,0.22%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.30,9.99,0.77%,39.13%,6.45%,Dec 09 AMC,2.17M,9.99,0.03%,0.33%,4.94%,"

","659,189",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.77,5.32,0.37%,451.55M,1.19%,78.63B,27.81,6.27,-0.23%,449.51M,6.72%,2.43B,3.48,1.36,94.99%,1.58%,0.02%,9.15B,8.59,10.67%,-1.69%,2.79,-5.92%,11.59,15.04,6.44%,17.07%,7.12M,-10.96%,3.80,45.88,9.42%,47.13%,144.80,200.53,6.97%,1.73 (0.99%),34.07,11.57%,20.27%,-13.09%,0.94,1.80 (1.03%),2.27,8.19%,68.49%,20.37%,3.70,"Apr 21, 2025",3.69,8.09%,36.45%,57.76,2.14%,2.21%,14100,1.29,9.33%,26.55%,1.50,215.60,Yes / Yes,1.29,16.43%,30.71%,0.90,171.91,4.34%,8.49%,11.02%,Feb 13 BMO,2.56M,174.29,2.36%,2.49%,-1.65%,"

","2,289,497",1.38%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.25,1.43,0.00%,598.04M,0.69%,11.32B,10.40,1.82,-,598.02M,5.58%,1.20B,1.11,0.46,27.40%,3.07%,-16.86%,5.83B,1.94,12.98%,-10.46%,6.08,-4.39%,10.74,1.76,11.02%,9.47%,18.34M,10.96%,5.47,3.46,11.97%,14.45%,17.15,27.50,-3.17%,0.67 (3.52%),-,13.37%,13.77%,-31.16%,-0.12,0.97 (5.12%),0.94,14.65%,31.29%,10.38%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,48.80,1.80%,2.28%,23554,0.30,8.68%,20.51%,1.35,26.40,Yes / Yes,0.01,3.34%,40.76%,0.49,19.66,1.13%,0.45%,17.70%,Nov 19 AMC,3.02M,18.93,0.33%,-0.63%,-10.87%,"

","1,485,079",-3.71%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.18%,153.41M,2.70%,32.11B,59.23,3.53,-0.12%,94.86M,10.14%,-36.27M,-,0.69,48.90%,4.82%,6.37%,2.30B,13.96,-6.48%,4.35%,2.55,20.00%,9.31,22.47,18.42%,-0.87%,4.57M,-16.11%,17.65,11.86,10.31%,-3.24%,153.45,256.42,15.98%,-,49.23,-10.72%,-2.47%,-18.40%,0.87,-,1.09,48.57%,77.81%,36.36%,6.19,-,1.09,79.05%,-4.74%,63.15,2.28%,2.91%,7348,0.87,30.77%,-1.58%,1.82,227.45,Yes / Yes,0.03,65.17%,-,0.93,212.53,3.71%,22.75%,26.42%,Mar 05 AMC,1.79M,209.24,5.57%,6.75%,12.16%,"

","1,676,471",-1.55%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,25.69%,71.15M,27.61%,148.24M,-,-2.56,0.36%,52.96M,-24.36%,-179.28M,-,-0.71,84.52%,9.59%,-45.41%,40.56M,3.65,44.78%,-15.87%,2.70,-30.67%,4.98,0.42,-3.55%,-34.60%,5.08M,-81.98%,5.49,0.38,17.67%,-42.89%,1.61,18.07,-31.35%,-,-,-50.05%,-45.41%,-88.49%,1.80,-,7.29,0.00%,96.77%,29.19%,0.28,-,7.29,45.45%,-515.94%,44.22,16.20%,13.40%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,0.68,2.06,-,38.34%,-,Nov 06,1.88M,2.08,-3.06%,-25.05%,-56.63%,"

","1,282,725",0.97%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.98,3.00,15.09%,260.99M,-2.74%,25.69B,15.64,5.36,-2.43%,260.26M,5.49%,941.21M,15.21,1.30,58.44%,3.23%,4.53%,4.63B,5.55,4.34%,1.24%,2.68,48.67%,28.31,2.96,-1.44%,9.41%,8.40M,31.17%,25.16,3.33,1.84%,11.70%,55.06,92.80,2.71%,-,14.89,-,10.80%,-9.68%,0.23,-,4.50,97.66%,74.54%,52.23%,2.43,-,4.50,296.12%,17.93%,49.41,2.69%,2.77%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.84,87.10,1.23%,5.67%,3.59%,Feb 24 AMC,3.14M,83.82,0.44%,0.44%,19.53%,"

","2,636,453",-3.77%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.25%,108.94M,1.08%,2.95B,-,-1.64,-9.36%,108.66M,6.96%,-270.85M,-,-0.67,45.03%,5.57%,-12.17%,355.75M,8.29,22.15%,-8.51%,7.36,66.42%,6.78,3.99,39.05%,-26.70%,6.05M,38.03%,6.57,4.12,-,-34.98%,13.48,36.60,3.32%,-,-,-16.93%,-40.20%,-26.07%,1.13,-,2.87,136.21%,63.17%,100.74%,1.22,-,3.01,10.91%,-95.07%,52.33,3.37%,4.71%,2175,0.19,35.01%,-76.13%,1.17,48.41,Yes / Yes,0.01,40.53%,-,0.29,27.43,0.02%,94.89%,47.72%,Feb 27 BMO,822.55K,27.06,1.81%,1.17%,19.49%,"

","235,075",-1.35%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.40%,452.97M,35.68,0.10,0.00%,116.94M,-0.28%,-41.45M,-,-0.01,17.12%,0.02%,-9.72%,1.23B,0.37,-95.78%,6.98%,0.47,27.44%,2.72,1.30,158.61%,-3.21%,0.02M,-80.11%,2.29,1.54,-,-7.35%,2.62,21.91,0.57%,-,-,-,-9.02%,-83.89%,-0.09,-,1.62,26.18%,17.54%,34.73%,0.20,-,1.81,72.88%,-3.55%,47.63,5.08%,5.50%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,1.65,3.57,-,50.00%,1.80%,Nov 22 BMO,39.22K,3.53,-1.26%,-0.24%,-26.16%,"

","64,820",-1.12%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,258.25,0.03,28.94%,75.06M,4.72%,779.66M,-,-0.18,-0.65%,69.42M,18.05%,3.57M,-,-0.11,55.23%,4.47%,-28.11%,498.90M,1.56,-129.49%,1.69%,6.88,2.44%,0.14,57.36,-34.86%,0.55%,3.10M,-44.35%,5.09,1.57,-,430.38%,6.51,14.94,10.22%,-,11.62,-,0.63%,-46.59%,1.18,-,7.35,17.01%,89.13%,22.58%,0.33,-,7.35,-94.10%,5.24%,63.37,4.14%,4.02%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.20,8.09,4.27%,71.12%,-24.77%,Feb 25 AMC,450.25K,7.98,9.81%,6.26%,-10.31%,"

","540,073",-1.36%,ZIP
