Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.75,0.98,11.57%,168.52M,-1.34%,6.21B,25.12,1.47,-57.94%,148.79M,9.04%,169.50M,4.85,0.36,91.81%,3.44%,4.59%,1.58B,3.93,4.79%,0.90%,4.94,-4.87%,9.19,4.02,9.60%,6.29%,5.12M,14.59%,0.86,42.93,7.78%,10.49%,27.74,41.15,-1.02%,0.37 (0.99%),23.88,-7.41%,8.11%,-10.28%,1.02,0.35 (0.95%),1.72,0.51%,41.66%,33.09%,0.92,"May 20, 2025",2.87,38.39%,16.67%,61.92,2.86%,1.96%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.77,35.53,1.36%,6.90%,4.01%,Apr 22 AMC,1.04M,36.92,3.16%,10.32%,3.95%,"

","798,265",3.91%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.86,5.57,0.10%,446.04M,1.42%,74.02B,24.29,6.84,-0.50%,444.77M,8.33%,2.52B,3.55,1.61,95.93%,2.10%,-1.35%,9.29B,7.97,5.00%,-1.04%,3.18,-5.36%,10.44,15.93,10.11%,17.70%,9.33M,-3.37%,3.87,43.01,8.40%,51.85%,139.70,200.33,2.04%,1.99 (1.20%),32.45,11.91%,25.04%,-17.01%,0.93,1.86 (1.12%),1.04,8.22%,69.48%,19.01%,4.25,"Jul 18, 2025",1.74,7.23%,37.01%,60.65,1.47%,2.27%,13800,1.45,6.32%,27.12%,1.48,200.29,Yes / Yes,1.16,7.88%,32.86%,0.79,162.58,1.37%,5.00%,1.37%,May 06 BMO,2.93M,166.26,4.23%,5.59%,-3.50%,"

","2,322,895",2.26%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.67,1.57,0.86%,593.65M,-11.93%,9.95B,9.10,1.84,0.00%,588.53M,-12.11%,1.30B,0.94,0.43,23.02%,2.36%,-14.45%,6.26B,1.59,10.17%,-8.70%,4.64,-16.20%,10.73,1.56,12.51%,10.29%,13.90M,-32.31%,5.35,3.13,11.40%,15.68%,16.34,27.50,-14.27%,0.70 (4.16%),-,8.45%,15.06%,-39.05%,-0.18,0.70 (4.18%),1.02,14.25%,29.66%,2.57%,0.60,"Apr 10, 2025",1.05,10.00%,24.06%,33.65,1.23%,2.56%,24471,0.27,13.41%,20.76%,1.42,23.77,Yes / Yes,0.01,38.73%,45.76%,1.08,16.95,-9.78%,-15.96%,8.02%,May 20 AMC,2.99M,16.76,-8.56%,-11.25%,-18.03%,"

","3,232,310",-1.12%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.90%,154.72M,1.87%,39.81B,72.31,3.56,-0.47%,96.08M,19.35%,-15.53M,-,0.75,55.20%,8.06%,33.29%,2.42B,16.44,-3.63%,8.51%,3.14,28.05%,10.39,24.77,15.75%,-0.35%,7.74M,47.74%,18.62,13.82,10.38%,-1.21%,153.45,255.87,42.62%,-,57.30,-10.72%,-0.94%,0.56%,1.05,-,1.15,48.57%,77.68%,67.68%,6.86,-,1.15,89.39%,-4.09%,76.74,1.30%,1.08%,7348,0.77,27.77%,-0.64%,1.66,247.97,Yes / Yes,0.03,73.68%,-,0.71,254.10,2.13%,13.49%,23.41%,May 29 AMC,2.47M,257.30,6.78%,18.46%,30.12%,"

","1,757,498",1.26%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.69,3.33,14.53%,261.11M,-5.29%,23.87B,13.92,5.67,-1.98%,260.57M,3.77%,1.05B,8.97,1.38,62.10%,2.62%,6.31%,4.70B,5.08,1.00%,-0.49%,2.60,0.05%,29.34,2.69,1.33%,9.87%,6.83M,22.55%,25.82,3.06,2.64%,12.19%,55.06,92.80,-3.32%,-,14.02,106.45%,11.73%,-14.98%,0.71,-,4.48,78.74%,75.85%,43.30%,2.05,-,4.48,24.11%,18.13%,47.72,1.48%,1.28%,7412,0.01,2.98%,22.31%,2.31,91.04,Yes / Yes,0.00,18.68%,0.00%,1.44,79.28,0.72%,9.22%,2.93%,May 21 AMC,2.63M,78.90,-2.20%,3.29%,3.69%,"

","3,779,811",-0.48%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,-5.97%,3.41B,87.97,0.35,-22.38%,108.40M,-3.06%,-252.07M,-,-0.42,50.48%,6.13%,-8.52%,418.33M,8.14,44.55%,4.80%,5.34,18.26%,7.48,4.15,124.46%,-23.32%,6.65M,53.87%,7.80,3.97,-,-32.05%,16.01,39.77,18.44%,-,-,-3.18%,-30.63%,-22.00%,0.99,-,3.09,118.89%,63.45%,93.75%,1.56,-,3.26,28.63%,-64.09%,49.66,1.66%,3.07%,1869,0.24,43.72%,-60.26%,1.29,54.07,Yes / Yes,0.02,18.43%,-,1.32,31.32,-5.41%,92.78%,22.19%,May 08 BMO,1.24M,31.02,1.40%,-3.42%,11.85%,"

","1,640,221",-0.96%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-4.36%,6.93B,12.64,2.17,-,-,30.48%,-710.26M,-,-0.86,4.02%,-,15.56%,11.52B,0.60,61.72%,-2.46%,1.67,20.60%,-12.89,-,249.48%,-11.48%,1.42M,2.97%,5.39,5.08,-,-,13.00,33.32,-3.45%,-,-,-,-,-17.76%,0.23,-,0.45,146.49%,17.93%,110.77%,1.31,-,0.59,37.41%,-7.36%,56.24,4.08%,3.78%,17439,-,43.08%,-6.16%,1.00,41.83,Yes / Yes,-,66.34%,-,0.78,29.17,19.27%,-136.23%,47.60%,May 15 BMO,852.19K,27.40,3.70%,12.82%,15.24%,"

","662,191",-6.07%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.29,5.13,1.68%,147.57M,-2.79%,7.04B,8.64,5.52,-1.82%,145.09M,6.40%,756.00M,1.53,1.30,78.51%,3.40%,-9.79%,4.98B,1.41,4.92%,-2.27%,2.45,-18.67%,42.43,1.12,6.36%,0.91%,4.93M,8.95%,-,-,6.07%,13.06%,39.32,63.22,-12.06%,1.74 (3.64%),7.21,3.54%,10.04%,-24.53%,0.86,1.70 (3.56%),-,10.13%,-,21.34%,1.49,"May 15, 2025",0.15,28.90%,21.03%,52.67,2.79%,2.15%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.47,46.58,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.01M,47.71,0.91%,2.21%,-7.01%,"

","935,411",2.43%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.90,19.53,1.07%,120.46M,-9.50%,2.11B,-,-2.09,0.00%,119.17M,22.25%,2.35B,-,1.22,48.41%,20.18%,-20.82%,8.87B,0.24,-88.31%,-9.27%,3.38,-32.53%,32.86,0.53,-200.33%,23.04%,24.05M,-4.18%,19.19,0.91,-,72.40%,11.03,29.00,-18.35%,0.93 (5.31%),0.60,-,27.51%,-39.55%,1.77,7.10 (40.48%),1.10,42.24%,34.71%,58.86%,1.03,"Jun 02, 2025",1.18,192.29%,31.33%,56.42,2.21%,4.99%,6700,1.49,65.83%,26.52%,4.12,14.85,Yes / Yes,1.16,226.86%,22.25%,1.03,18.05,9.06%,30.79%,28.46%,May 19 BMO,7.11M,17.53,6.47%,13.41%,-7.49%,"

","7,306,932",-2.88%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.95,0.33,78.05%,252.58M,-0.82%,3.47B,17.27,0.49,0.00%,55.45M,5.98%,83.40M,1.31,-,11.96%,4.39%,-2.41%,2.11B,1.65,20.41%,-7.58%,2.51,15.16%,3.76,2.27,20.31%,2.78%,2.43M,-32.67%,0.74,11.44,19.88%,8.89%,6.05,12.79,3.03%,0.14 (1.69%),17.90,-,4.94%,-33.46%,0.73,0.13 (1.52%),0.80,9.05%,55.89%,40.66%,0.28,"Jul 07, 2025",1.41,-37.52%,9.45%,61.44,1.01%,1.57%,7395,1.13,2.26%,3.96%,2.75,8.67,Yes / Yes,0.78,-54950.00%,41.21%,1.30,8.41,-4.68%,-8.40%,-,Mar 27 BMO,970.46K,8.51,2.16%,11.62%,1.19%,"

","1,258,346",1.19%,ZGN
