Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.08,0.71,16.27%,172.26M,-2.22%,5.25B,23.40,1.30,-10.41%,144.59M,-5.91%,124.20M,3.02,0.31,84.52%,3.19%,-5.12%,1.53B,3.43,20.75%,5.97%,5.75,3.72%,9.34,3.26,10.89%,4.22%,4.61M,22.49%,0.91,33.41,14.28%,7.19%,24.00,34.58,3.33%,0.27 (0.89%),18.55,18.47%,5.80%,-12.12%,1.19,0.31 (1.02%),1.95,0.20%,39.86%,26.65%,0.65,"May 17, 2024",3.31,95.74%,15.14%,37.30,2.14%,1.85%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.71,30.87,1.18%,12.06%,0.46%,Apr 23 AMC,801.92K,30.39,-4.66%,-4.98%,1.43%,"

","570,962",-1.55%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,3.09%,1.48B,19.32,0.52,-8.73%,136.85M,-4.76%,-62.61M,-,0.09,73.69%,5.12%,9.52%,438.33M,3.38,29.09%,-0.36%,4.26,10.49%,0.94,10.64,21.60%,-8.44%,7.01M,-15.24%,3.69,2.71,-,-51.53%,7.05,12.12,6.49%,-,-,9.40%,-11.66%,-17.41%,1.72,-,2.50,12.97%,67.51%,41.99%,0.37,-,2.50,50.48%,-8.58%,52.24,3.66%,3.41%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.38,9.86,0.88%,61.76%,6.47%,May 22 AMC,1.64M,10.01,-0.83%,4.54%,13.64%,"

","629,278",1.52%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.08,5.19,0.08%,458.37M,4.33%,80.66B,27.66,6.39,-6.34%,455.91M,4.95%,2.39B,3.57,1.50,95.56%,1.32%,-2.61%,8.73B,9.24,8.42%,0.02%,1.68,-1.60%,11.07,15.97,10.81%,17.02%,6.03M,3.90%,4.33,40.84,9.53%,50.06%,144.80,201.92,-10.43%,1.73 (0.98%),46.09,11.57%,20.26%,-12.45%,0.86,1.61 (0.91%),1.94,8.05%,68.34%,22.09%,3.90,"Jul 18, 2024",3.33,17.17%,35.97%,66.08,2.09%,1.97%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.76,175.82,1.70%,2.54%,9.50%,May 02 BMO,3.58M,176.78,3.34%,7.56%,-0.69%,"

","2,702,931",0.55%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.68,1.43,1.10%,606.77M,-0.04%,14.32B,12.09,1.97,0.00%,593.93M,16.06%,1.19B,1.08,0.43,39.12%,3.10%,18.83%,5.52B,2.59,13.97%,3.57%,3.91,11.50%,9.92,2.40,17.61%,9.82%,18.44M,-11.47%,4.58,5.20,15.40%,15.03%,15.90,28.13,12.08%,0.71 (2.97%),-,13.37%,13.12%,-15.22%,-0.10,0.62 (2.60%),1.11,15.78%,31.20%,50.05%,0.70,"Apr 09, 2024",1.15,7.93%,24.81%,58.67,2.47%,2.74%,23554,0.27,3.63%,21.49%,1.14,29.18,Yes / Yes,0.13,-18.31%,0.00%,0.39,23.51,5.91%,-23.59%,4.72%,May 15 AMC,4.72M,23.85,2.99%,9.85%,10.17%,"

","1,845,474",1.45%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.51,39.90%,147.17M,14.22%,26.81B,53.57,3.34,-0.24%,90.07M,1.15%,-73.50M,-,0.70,47.74%,5.21%,-11.10%,2.03B,13.21,68.01%,5.60%,2.32,-10.04%,6.40,27.95,11.05%,-1.99%,4.70M,16.96%,14.95,11.97,26.82%,-8.68%,131.59,259.61,-19.24%,-,45.81,-17.41%,-3.23%,-31.08%,0.83,-,1.90,53.60%,81.54%,35.98%,6.93,-,1.67,73.33%,-6.84%,55.64,5.20%,3.53%,5962,1.13,37.16%,-3.62%,1.53,231.77,Yes / Yes,1.08,137.88%,-,1.35,174.57,3.19%,33.96%,32.09%,May 30 AMC,2.03M,178.93,3.67%,0.94%,-5.86%,"

","2,738,628",2.50%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.33%,70.77M,-7.44%,786.79M,-,-3.69,-0.48%,62.26M,-9.99%,-218.90M,-,-0.84,113.65%,29.77%,-25.39%,40.56M,19.40,38.56%,-0.93%,26.19,-4.89%,6.46,1.72,-34.50%,-41.82%,18.53M,-55.93%,6.89,1.61,-,-51.86%,9.56,30.53,-26.86%,-,-,-50.05%,-43.66%,-63.71%,1.83,-,9.19,-20.00%,96.66%,15.90%,0.88,-,9.19,21.74%,-527.00%,40.43,8.00%,7.46%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.61,11.65,170.40%,118.25%,-,May 07 BMO,707.72K,11.08,-6.35%,-12.69%,-27.12%,"

","432,060",-4.89%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.47,2.69,22.32%,260.90M,4.26%,19.52B,12.32,5.12,-0.38%,240.23M,1.56%,838.33M,15.65,1.21,60.04%,5.20%,-5.85%,4.56B,4.28,-3.23%,-0.53%,4.21,-8.16%,26.83,2.35,1.58%,8.90%,12.48M,-9.19%,23.88,2.64,1.50%,11.31%,58.87,75.90,-12.24%,-,11.87,-,10.05%,-16.86%,-0.05,-,4.36,95.81%,73.37%,7.20%,1.37,-,4.36,19565.00%,17.35%,53.97,1.87%,2.14%,7420,0.01,3.13%,18.37%,2.53,76.17,Yes / Yes,0.00,1250.20%,0.00%,1.08,62.09,1.35%,13.52%,3.25%,May 20 AMC,2.97M,63.11,0.87%,1.16%,-4.18%,"

","3,199,734",1.64%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,4.45%,1.88B,-,-1.31,-11.16%,98.19M,13.91%,-338.95M,-,-0.78,42.37%,3.34%,-0.84%,291.07M,6.44,13.76%,-1.93%,5.01,-29.10%,7.83,2.43,55.96%,-31.41%,3.28M,-43.35%,7.61,2.50,-,-38.44%,13.48,34.80,-30.48%,-,-,-16.93%,-44.04%,-45.40%,1.06,-,4.43,2095.12%,62.86%,40.95%,1.17,-,4.63,18.13%,-129.65%,53.36,5.96%,5.14%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.72,19.09,15.83%,40.53%,38.78%,May 08 AMC,653.80K,19.00,-1.98%,11.24%,-15.31%,"

","471,087",-0.47%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,18.46%,1.37B,17.27,0.62,0.00%,116.14M,-16.76%,-126.89M,-,0.00,0.52%,0.07%,-43.20%,1.20B,1.14,128.42%,-,2.09,-,2.82,3.82,2411.11%,-4.29%,0.09M,-,2.21,4.89,-,-9.63%,8.70,21.91,-33.91%,-,-,-,-27.40%,-50.81%,-,-,1.63,26.18%,16.84%,23.91%,0.95,-,1.82,18.59%,-4.42%,47.03,8.37%,9.01%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,0.39,10.55,-5.49%,-26.63%,-8.66%,May 21 BMO,40.97K,10.78,0.72%,-15.82%,-30.89%,"

","16,074",2.18%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.69,0.36,30.20%,76.17M,-5.48%,941.46M,2209.79,0.00,-0.73%,69.32M,-12.30%,37.58M,2.59,-0.07,51.05%,4.29%,-24.58%,584.21M,1.61,-147.21%,-1.82%,5.63,-28.13%,0.13,74.40,101.97%,5.70%,2.97M,-42.41%,5.17,1.84,10.30%,855.40%,9.07,19.29,-31.80%,-,9.59,-,6.67%,-50.86%,1.22,-,6.58,17.01%,89.88%,4.46%,0.35,-,6.58,-27.43%,12.87%,36.88,3.91%,3.60%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.79,9.67,1.01%,-17.03%,-33.48%,May 09 AMC,528.21K,9.48,-5.18%,-9.60%,-24.55%,"

","418,335",-1.96%,ZIP
