Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.15,0.64,17.01%,172.26M,-2.09%,5.39B,24.55,1.28,-2.35%,142.74M,1.32%,112.70M,3.43,0.26,84.83%,4.07%,7.29%,1.53B,3.52,18.17%,6.00%,5.38,11.09%,9.30,3.37,11.45%,3.77%,5.81M,46.68%,0.79,39.46,14.35%,6.48%,19.29,33.95,6.63%,0.27 (0.87%),23.19,18.47%,5.28%,-7.63%,1.23,0.30 (0.96%),1.77,1.96%,38.51%,62.57%,0.65,"Feb 16, 2024",3.02,36.01%,14.25%,49.84,1.67%,1.80%,2400,0.34,19.40%,7.36%,2.25,34.86,Yes / Yes,0.33,38.11%,45.61%,0.63,31.66,1.78%,13.04%,4.85%,Feb 06 AMC,1.08M,31.36,-0.73%,2.96%,9.81%,"

","678,731",-0.95%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.28%,143.12M,-3.28%,1.27B,17.00,0.52,-8.94%,132.70M,6.89%,-68.19M,-,0.07,75.62%,3.89%,4.99%,431.66M,2.93,21.72%,-0.38%,4.21,-0.34%,0.88,10.07,29.46%,-9.14%,5.16M,-4.33%,3.59,2.46,-,-59.08%,7.05,12.12,-5.96%,-,-,9.40%,-12.86%,-27.06%,1.89,-,2.65,12.97%,70.92%,25.39%,0.35,-,2.37,47.34%,-14.73%,52.33,3.70%,3.54%,1549,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.05,9.08,-0.10%,140.00%,7.40%,Feb 28 AMC,1.23M,8.84,3.50%,2.07%,-4.02%,"

","1,285,286",-2.64%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.29,5.07,0.09%,458.37M,-4.20%,79.61B,26.82,6.48,-10.53%,457.47M,-5.24%,2.34B,3.52,1.36,95.54%,0.82%,-9.19%,8.54B,9.32,8.69%,0.02%,1.60,-4.46%,10.90,15.95,12.14%,16.05%,3.77M,5.66%,4.46,39.01,9.73%,49.86%,151.03,201.92,-11.90%,1.74 (1.00%),49.11,11.57%,19.95%,-13.89%,0.86,1.56 (0.90%),2.00,8.05%,68.28%,15.13%,4.52,"Apr 18, 2024",3.36,12.77%,35.92%,30.05,2.65%,2.31%,14100,1.36,5.74%,27.43%,1.47,227.20,Yes / Yes,1.35,15.54%,30.71%,2.73,176.23,1.13%,-5.80%,8.48%,Feb 13 BMO,2.35M,173.88,-7.94%,-9.02%,-3.87%,"

","6,425,834",-1.33%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.59,1.48,0.56%,609.17M,7.52%,12.92B,12.12,1.78,0.00%,595.25M,24.02%,1.23B,0.88,0.38,42.78%,2.62%,2.66%,5.37B,2.41,31.99%,3.55%,4.23,-10.94%,9.82,2.20,16.05%,10.77%,15.59M,-16.78%,4.06,5.32,16.50%,16.18%,15.90,30.05,1.41%,0.47 (2.19%),-,17.08%,13.74%,-28.19%,-0.04,-,1.13,18.73%,30.39%,35.77%,0.74,"Apr 05, 2023",1.17,26.78%,24.33%,72.13,2.64%,3.08%,24888,0.30,0.98%,22.98%,1.21,30.63,Yes / Yes,0.13,12.24%,0.00%,1.82,21.67,-8.49%,2.56%,-3.57%,Mar 19 AMC,3.69M,21.58,10.24%,15.93%,-6.09%,"

","6,697,218",-0.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.83%,147.17M,-1.21%,29.80B,60.71,3.28,-0.47%,88.67M,-18.11%,-138.67M,-,0.65,48.20%,4.83%,-5.66%,1.90B,15.72,53.88%,5.60%,1.79,25.52%,6.40,31.05,18.91%,-3.98%,4.28M,84.15%,16.41,12.11,38.21%,-18.64%,84.93,259.61,-10.26%,-,59.51,-17.41%,-6.46%,-23.41%,0.83,-,1.90,53.60%,77.40%,134.11%,10.04,-,1.90,58.51%,-9.70%,34.32,2.98%,4.07%,5962,1.29,40.62%,-7.32%,1.52,261.92,Yes / Yes,1.24,51.94%,-,0.51,201.43,3.42%,30.99%,35.45%,Feb 29 AMC,2.39M,198.83,-11.48%,-13.53%,10.09%,"

","1,217,842",-1.29%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,-5.02%,1.00B,-,-3.77,-0.41%,63.83M,30.24%,-292.19M,-,-0.77,109.87%,22.81%,10.02%,0.00M,-,18.03%,-0.98%,16.16,-41.84%,6.18,2.28,-2.93%,-52.39%,14.56M,-19.17%,6.81,2.07,-,-67.09%,9.56,31.46,-6.90%,-,-,-50.05%,-60.82%,-55.17%,1.72,-,7.16,-20.00%,-,47.54%,1.17,-,7.16,-0.81%,0.00%,50.31,10.31%,8.70%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.18,15.35,-,-5.87%,-,Feb 27 BMO,900.95K,14.10,-0.93%,3.23%,-26.64%,"

","1,065,803",-8.11%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,32.75,2.05,24.32%,260.90M,0.34%,20.69B,14.57,4.62,-0.49%,232.76M,5.66%,637.46M,21.83,1.20,58.86%,5.08%,-5.64%,4.53B,4.57,-15.87%,-0.54%,3.05,-3.69%,26.07,2.58,5.30%,7.06%,11.84M,-2.51%,22.66,2.97,1.50%,8.96%,58.87,75.90,-6.47%,-,14.05,-,7.90%,-11.39%,-0.07,-,4.38,95.81%,74.72%,14.25%,1.89,-,4.38,516.13%,11.60%,50.76,2.71%,2.68%,7420,0.01,3.06%,14.08%,2.70,78.59,Yes / Yes,0.01,368.46%,0.00%,0.49,68.44,1.54%,23.91%,2.56%,Feb 26 AMC,3.89M,67.26,1.46%,0.83%,-0.39%,"

","1,901,909",-1.72%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,2.04%,1.93B,-,-1.91,-5.93%,98.31M,10.27%,-334.62M,-,-0.51,42.47%,4.13%,-26.92%,266.72M,7.24,7.74%,-2.00%,6.09,-22.70%,8.19,2.39,40.19%,-29.66%,4.06M,-37.94%,8.17,2.39,-,-36.34%,17.68,40.42,-28.47%,-,-,-16.93%,-41.61%,-51.63%,1.13,-,4.41,2095.12%,64.08%,10.55%,1.29,-,4.63,25.17%,-141.19%,45.00,5.70%,5.73%,2175,0.02,24.03%,-125.46%,1.18,53.94,Yes / Yes,0.01,-52.98%,-,0.74,20.16,-8.76%,-90.47%,5.16%,Feb 27 AMC,667.33K,19.55,-2.82%,-10.76%,-23.80%,"

","493,353",-3.03%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.94,9.46%,127.44M,-1.26%,2.39B,-,-,0.00%,115.39M,6.18%,-151.04M,-,-,0.63%,0.01%,-,1.21B,1.98,-,-,0.25,-,-4.20,-,-,-11.59%,0.02M,-,1.79,10.46,-,-27.55%,15.00,21.91,14.90%,-,-,-,-36.87%,-14.49%,-,-,1.49,39.43%,16.54%,24.93%,1.83,-,1.67,38.67%,-5.65%,51.50,11.81%,10.88%,3956,0.27,-4.58%,-12.49%,1.00,20.69,No / Yes,0.05,59.37%,-,1.07,18.19,-,-,-8.20%,Mar 19 BMO,66.67K,18.74,-0.57%,5.07%,7.14%,"

","71,012",3.02%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.90,0.47,30.47%,76.17M,-0.16%,1.24B,50.89,0.25,-0.82%,68.89M,-10.61%,49.10M,2.61,-0.04,51.43%,4.54%,-8.06%,645.72M,1.93,-100.67%,-1.83%,5.23,-17.16%,0.08,148.24,8138.53%,7.15%,3.13M,-16.56%,5.25,2.39,10.30%,265.50%,10.27,19.29,-9.71%,-,12.16,-,8.77%,-34.94%,1.26,-,6.57,17.01%,89.72%,22.20%,0.48,-,6.57,-9.45%,13.48%,42.38,3.08%,3.70%,1000,66.40,-28.62%,7.60%,2.38,14.17,Yes / Yes,65.87,-67.13%,0.00%,1.78,12.02,6.05%,-32.61%,-35.42%,Feb 22 AMC,597.64K,12.55,-3.52%,-9.10%,-13.17%,"

","1,061,899",4.41%,ZIP
