Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.78,0.64,16.87%,172.26M,-1.91%,5.46B,24.87,1.28,-2.69%,142.99M,0.73%,112.70M,3.49,0.26,84.80%,3.79%,13.27%,1.53B,3.57,17.91%,5.96%,5.54,20.99%,9.30,3.41,11.65%,3.77%,5.43M,55.15%,0.79,39.96,14.28%,6.48%,20.03,34.58,7.99%,0.27 (0.86%),23.49,18.47%,5.28%,-8.15%,1.22,0.30 (0.94%),1.77,0.20%,38.51%,58.56%,0.84,"Feb 16, 2024",3.02,36.01%,14.25%,46.94,2.33%,2.34%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,0.80,32.52,1.78%,13.04%,4.85%,Feb 06 AMC,979.13K,31.76,-1.51%,-0.12%,8.65%,"

","779,620",-2.34%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.33%,137.79M,-1.99%,1.22B,16.12,0.52,-7.67%,135.33M,-9.99%,-68.19M,-,0.07,74.15%,4.16%,-1.64%,431.66M,2.84,21.72%,-0.37%,4.39,5.67%,0.92,9.15,29.46%,-9.14%,5.63M,-7.40%,3.52,2.38,-,-59.08%,7.05,12.12,-10.85%,-,-,9.40%,-12.86%,-30.86%,1.90,-,2.37,12.97%,66.48%,18.87%,0.29,-,2.37,47.34%,-13.09%,41.44,2.56%,3.22%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.47,8.50,-0.10%,140.00%,7.40%,Feb 28 AMC,1.28M,8.38,-5.23%,-3.77%,-6.75%,"

","1,890,431",-1.41%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.19,5.07,0.09%,458.37M,0.14%,74.72B,25.18,6.48,-8.57%,457.47M,-11.06%,2.34B,3.31,1.35,95.51%,0.80%,-16.71%,8.54B,8.75,8.78%,0.02%,1.28,-6.53%,10.90,14.97,12.01%,16.05%,3.65M,-4.49%,4.46,36.61,9.73%,49.86%,151.03,201.92,-17.31%,1.74 (1.07%),46.10,11.57%,19.95%,-19.18%,0.85,1.56 (0.95%),2.00,8.05%,68.28%,8.06%,3.98,"Apr 18, 2024",3.36,12.77%,35.92%,32.74,1.94%,2.27%,14100,1.36,5.74%,27.43%,1.44,225.78,Yes / Yes,1.35,15.54%,30.71%,0.82,167.14,1.13%,-5.80%,8.48%,May 02 BMO,2.84M,163.20,-3.61%,-10.46%,-9.82%,"

","2,332,636",-2.36%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.72,1.49,0.56%,598.62M,-5.33%,12.22B,10.37,1.97,0.00%,595.01M,1.59%,1.23B,0.77,0.34,42.78%,3.13%,4.72%,5.45B,2.24,15.36%,3.56%,4.22,-16.48%,9.82,2.08,16.50%,10.37%,18.62M,-28.83%,4.82,4.23,17.80%,15.22%,15.90,30.05,-4.04%,0.71 (3.48%),-,13.36%,13.00%,-32.05%,-0.05,0.62 (3.04%),1.13,15.63%,30.73%,28.47%,0.65,"Apr 09, 2024",1.34,23.33%,24.42%,46.02,2.13%,2.79%,-,0.26,3.58%,22.62%,1.19,28.87,Yes / Yes,0.13,2.31%,0.00%,0.72,20.48,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.41M,20.42,-4.46%,4.20%,-9.26%,"

","3,177,647",-0.29%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-1.27%,27.57B,55.95,3.29,-0.43%,89.21M,-8.36%,-138.67M,-,0.66,45.53%,5.95%,-18.70%,1.90B,14.54,54.58%,5.60%,2.21,8.94%,6.40,28.73,18.82%,-3.98%,5.31M,75.27%,16.41,11.21,38.21%,-18.64%,84.93,259.61,-16.98%,-,55.06,-17.41%,-6.46%,-29.14%,0.82,-,1.90,53.60%,77.40%,116.59%,6.28,-,1.90,58.51%,-9.70%,33.48,2.42%,2.49%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.65,188.50,3.42%,30.99%,35.45%,Feb 29 AMC,2.41M,183.95,-4.63%,-15.34%,-0.38%,"

","1,552,631",-2.41%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,-5.70%,1.05B,-,-3.77,-0.10%,63.83M,5.67%,-292.19M,-,-0.77,109.93%,24.33%,-10.07%,0.00M,-,18.03%,-0.98%,18.85,-24.11%,6.18,2.38,-2.93%,-52.39%,15.53M,-15.39%,6.81,2.16,-,-67.09%,9.56,31.46,-2.77%,-,-,-50.05%,-60.82%,-53.18%,1.72,-,7.16,-20.00%,-,54.08%,1.10,-,7.16,-0.81%,0.00%,50.68,6.24%,7.05%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.98,15.74,-,-5.87%,-,Feb 27 BMO,823.57K,14.73,0.56%,7.12%,-18.96%,"

","810,629",-6.42%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.29,2.05,24.32%,260.90M,-1.58%,19.14B,13.48,4.62,-0.42%,232.75M,-10.71%,637.46M,20.20,1.19,58.91%,5.44%,-8.92%,4.53B,4.23,-15.87%,-0.54%,3.62,-5.87%,26.07,2.39,5.30%,7.06%,12.67M,-12.58%,22.66,2.75,1.50%,8.96%,58.87,75.90,-13.48%,-,13.00,-,7.90%,-18.03%,-0.07,-,4.38,95.81%,74.72%,5.69%,1.61,-,4.38,516.13%,11.60%,35.15,2.32%,2.14%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.89,63.85,1.54%,23.91%,2.56%,Feb 26 AMC,3.50M,62.22,-5.26%,-5.15%,-7.51%,"

","3,122,191",-2.55%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-3.14%,1.52B,-,-1.81,-11.99%,98.31M,-23.04%,-334.62M,-,-0.51,42.47%,3.93%,-42.02%,266.72M,5.70,9.15%,-2.04%,5.64,-34.77%,8.19,1.88,42.50%,-29.66%,3.87M,-53.64%,8.17,1.89,-,-36.34%,15.24,40.42,-43.65%,-,-,-16.93%,-41.61%,-61.90%,1.12,-,4.41,2095.12%,64.08%,1.05%,0.89,-,4.63,25.17%,-141.19%,34.88,4.16%,4.80%,2175,0.02,24.03%,-125.46%,1.17,54.26,Yes / Yes,0.01,-52.98%,-,0.91,16.02,-8.76%,-90.47%,5.16%,Feb 27 AMC,685.17K,15.40,-9.48%,-19.13%,-37.08%,"

","623,234",-3.87%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,0.85%,2.11B,18.13,0.91,0.00%,115.39M,-3.27%,-136.80M,-,-0.06,0.63%,0.02%,-3.67%,1.23B,1.71,263.78%,-,0.36,-,2.82,5.87,539.46%,-4.29%,0.02M,-,2.35,7.04,-,-9.63%,15.00,21.91,1.41%,-,-,-,-28.89%,-24.52%,-,-,1.56,26.18%,16.66%,10.27%,1.64,-,1.73,26.52%,-4.62%,44.71,8.29%,9.56%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.91,17.19,-,-,6.47%,Mar 19 BMO,57.80K,16.54,-6.41%,-8.48%,-5.50%,"

","52,609",-3.78%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.31,0.47,30.60%,76.17M,3.00%,1.12B,82.69,0.14,-0.95%,68.76M,-8.55%,49.10M,2.36,-0.06,51.43%,5.16%,-20.42%,645.72M,1.74,-118.21%,-1.83%,6.12,-6.97%,0.08,133.95,263.75%,7.15%,3.55M,-30.34%,5.25,2.16,10.30%,265.50%,10.27,19.29,-18.42%,-,10.99,-,8.77%,-41.21%,1.23,-,6.57,17.01%,89.72%,10.42%,0.38,-,6.57,-9.45%,13.48%,41.02,2.50%,2.88%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.65,11.59,6.05%,-32.61%,-35.42%,Feb 22 AMC,579.80K,11.34,-2.03%,-11.34%,-19.18%,"

","378,679",-2.16%,ZIP
