Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.32,0.92,16.26%,170.31M,-2.94%,6.45B,25.33,1.50,-2.07%,139.96M,2.79%,160.20M,4.26,0.29,89.20%,4.90%,-4.81%,1.57B,4.12,4.88%,5.17%,7.82,25.30%,9.32,4.08,11.73%,5.98%,6.86M,14.43%,1.17,32.56,9.70%,9.96%,28.25,41.15,1.85%,0.37 (0.98%),23.73,-7.36%,7.54%,-7.68%,1.16,0.33 (0.87%),1.81,0.56%,41.36%,34.48%,0.86,"Feb 20, 2025",2.91,44.23%,16.48%,45.29,2.74%,2.07%,2400,0.34,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,165.82%,35.87%,0.63,38.20,1.11%,14.78%,3.90%,Feb 04 AMC,876.82K,37.99,-1.36%,-1.57%,10.20%,"

","554,026",-0.55%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,0.10%,1.54B,-,-,-5.76%,142.79M,0.40%,-73.97M,-,-,71.29%,2.61%,0.81%,452.76M,3.41,-,-0.05%,1.69,17.95%,1.20,8.34,-,-9.16%,3.73M,16.30%,3.62,2.76,-,-47.76%,7.70,10.85,0.71%,-,21.65,9.40%,-12.64%,-7.93%,1.70,-,2.56,11.84%,67.98%,29.74%,0.03,-,2.56,14.25%,-4.07%,56.65,0.18%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.37,9.98,0.77%,39.13%,6.45%,Dec 09 AMC,2.21M,9.99,0.05%,0.34%,4.94%,"

","808,307",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.32,5.32,0.09%,451.55M,-0.02%,77.56B,27.28,6.30,-0.85%,449.51M,4.18%,2.43B,3.37,1.37,95.13%,1.58%,0.90%,9.15B,8.47,10.74%,-1.69%,2.78,-8.70%,11.59,14.83,6.98%,17.07%,7.12M,-12.78%,3.80,45.25,9.58%,47.13%,144.80,200.53,5.51%,1.73 (1.01%),33.60,11.57%,20.27%,-14.27%,0.94,1.80 (1.04%),2.27,8.19%,68.49%,18.72%,3.66,"Apr 21, 2025",3.69,8.09%,36.45%,53.43,2.02%,2.15%,14100,1.29,9.33%,26.55%,1.50,215.80,Yes / Yes,1.29,16.43%,30.71%,1.15,171.43,4.34%,8.49%,11.02%,Feb 13 BMO,2.56M,171.91,1.20%,1.07%,-2.93%,"

","2,935,523",0.28%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.76,1.43,0.00%,598.04M,6.67%,11.76B,10.81,1.82,0.00%,598.02M,3.86%,1.20B,1.15,0.46,27.45%,3.07%,-13.35%,5.83B,2.02,12.93%,-10.46%,6.06,-1.65%,10.74,1.83,11.02%,9.47%,18.34M,11.45%,5.47,3.59,11.95%,14.45%,16.87,27.50,0.56%,0.67 (3.39%),-,13.37%,13.77%,-28.51%,-0.12,0.97 (4.93%),0.94,14.65%,31.29%,16.54%,0.49,"Sep 10, 2024",0.96,-2.64%,24.78%,58.02,1.63%,2.32%,23554,0.30,8.68%,20.51%,1.35,26.73,Yes / Yes,0.01,3.34%,40.76%,0.50,19.23,1.13%,0.45%,17.70%,Nov 19 AMC,3.03M,19.66,4.42%,3.22%,-7.48%,"

","1,523,828",2.24%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,6.26%,32.61B,60.16,3.53,-0.12%,94.86M,13.48%,-36.27M,-,0.69,48.83%,4.82%,10.10%,2.30B,14.18,-6.48%,4.35%,2.56,23.77%,9.31,22.82,18.42%,-0.87%,4.57M,-13.13%,17.65,12.04,10.31%,-3.24%,153.45,259.61,17.80%,-,50.01,-10.72%,-2.47%,-18.13%,0.87,-,1.09,48.57%,77.81%,38.50%,6.25,-,1.09,79.05%,-4.74%,68.45,2.44%,3.06%,7348,0.87,30.77%,-1.58%,1.82,227.45,Yes / Yes,0.03,65.17%,-,0.76,205.53,3.71%,22.75%,26.42%,Mar 05 AMC,1.79M,212.53,7.85%,8.41%,14.02%,"

","1,355,672",3.41%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,23.44%,71.15M,22.62%,146.81M,-,-2.56,0.40%,52.96M,-25.90%,-179.28M,-,-0.71,84.25%,9.59%,-46.35%,40.56M,3.62,44.78%,-15.87%,2.70,-37.76%,4.98,0.41,-3.55%,-34.60%,5.08M,-81.77%,5.49,0.38,17.67%,-42.89%,1.61,18.07,-32.01%,-,-,-50.05%,-45.41%,-88.60%,1.79,-,7.29,0.00%,96.77%,27.95%,0.29,-,7.29,45.45%,-515.94%,43.68,16.05%,13.63%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,0.94,1.92,-,38.34%,-,Nov 06,1.88M,2.06,-5.06%,-26.51%,-57.47%,"

","1,756,206",7.29%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,29.08,3.00,14.69%,260.99M,1.14%,26.70B,16.26,5.36,-2.49%,260.26M,9.01%,941.21M,15.80,1.30,58.53%,3.23%,9.30%,4.63B,5.77,4.34%,1.24%,2.67,54.95%,28.31,3.08,-1.44%,9.41%,8.40M,36.35%,25.16,3.46,1.84%,11.70%,55.06,92.80,6.73%,-,15.47,-,10.80%,-6.14%,0.23,-,4.50,97.66%,74.54%,58.19%,2.32,-,4.50,296.12%,17.93%,61.93,2.14%,2.67%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.75,86.12,1.23%,5.67%,3.59%,Feb 24 AMC,3.15M,87.10,4.68%,4.38%,24.41%,"

","2,347,215",1.14%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,0.18%,2.99B,-,-1.64,-10.94%,108.66M,12.88%,-270.85M,-,-0.67,44.77%,5.57%,-9.47%,355.75M,8.40,21.91%,-8.51%,7.27,59.01%,6.78,4.04,39.24%,-26.70%,6.05M,39.52%,6.57,4.17,-,-34.98%,13.48,36.60,4.73%,-,-,-16.93%,-40.20%,-25.05%,1.13,-,2.87,136.21%,63.17%,103.49%,1.25,-,3.01,10.91%,-95.07%,55.27,4.16%,4.83%,2175,0.19,35.01%,-76.13%,1.33,48.41,Yes / Yes,0.01,40.53%,-,0.37,27.53,0.02%,94.89%,47.72%,Feb 27 BMO,832.45K,27.43,3.57%,2.52%,21.43%,"

","305,152",-0.36%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,2.00%,458.10M,36.00,0.10,0.00%,116.94M,0.28%,-41.45M,-,-0.01,17.12%,0.02%,-6.54%,1.23B,0.37,-96.16%,6.98%,0.47,28.88%,2.72,1.31,158.61%,-3.21%,0.02M,-79.06%,2.29,1.56,-,-7.35%,2.62,21.91,1.71%,-,-,-,-9.02%,-83.71%,-0.15,-,1.62,26.18%,17.54%,36.26%,0.20,-,1.81,72.88%,-3.55%,49.94,5.37%,5.53%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,1.18,3.61,-,50.00%,1.80%,Nov 22 BMO,39.39K,3.57,-0.11%,0.94%,-26.01%,"

","46,654",-1.11%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,261.81,0.03,28.94%,75.06M,16.91%,790.41M,-,-0.18,-0.65%,69.42M,18.80%,3.57M,-,-0.11,54.55%,4.47%,-18.53%,498.90M,1.58,-129.49%,1.69%,6.90,-1.82%,0.14,58.16,-34.86%,0.55%,3.10M,-42.62%,5.09,1.59,-,430.38%,6.51,14.94,11.74%,-,11.78,-,0.63%,-45.85%,1.16,-,7.35,17.01%,89.13%,24.27%,0.34,-,7.35,-94.10%,5.24%,66.86,5.54%,4.13%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.36,8.03,4.27%,71.12%,-24.77%,Nov 06 AMC,449.10K,8.09,12.38%,7.50%,-9.20%,"

","611,778",0.75%,ZIP
