Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,-6.83%,861.41M,-,-0.96,48.95%,67.30M,-13.46%,-122.70M,-,-0.69,95.28%,5.89%,-13.82%,76.30M,11.29,-5.07%,-2.40%,7.84,4.96%,4.87,2.52,43.78%,-23.51%,3.96M,7.34%,3.22,3.82,-1.66%,-30.54%,7.97,17.70,-16.12%,-,-,15.81%,-34.61%,-30.62%,1.18,-,3.40,273.04%,85.33%,54.08%,0.77,-,3.40,6.94%,-157.03%,41.66,6.56%,5.69%,286,0.05,0.38%,-160.80%,1.44,20.89,Yes / Yes,0.05,-53.94%,-,1.91,11.70,-31.34%,-211.87%,83.33%,Mar 05 AMC,505.62K,12.28,-8.30%,-12.13%,-0.34%,"

","965,938",4.96%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,35.68,0.92,11.49%,170.31M,-4.20%,5.58B,21.88,1.50,-58.31%,150.52M,-13.58%,160.20M,3.67,0.29,90.09%,3.25%,-18.76%,1.57B,3.56,4.92%,-2.19%,4.92,2.59%,9.32,3.52,11.71%,5.98%,4.89M,2.69%,1.16,28.20,9.71%,9.96%,28.25,41.15,-11.98%,0.37 (1.13%),20.55,-7.41%,7.54%,-20.22%,1.09,0.34 (1.04%),1.81,0.56%,41.36%,16.21%,0.92,"Feb 20, 2025",2.91,44.23%,16.48%,30.36,3.46%,2.39%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,1.21,33.15,1.11%,14.78%,3.90%,Feb 04 AMC,994.90K,32.83,-5.96%,-10.70%,-5.58%,"

","1,205,260",-0.97%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.58,5.47,0.10%,448.47M,-3.19%,72.40B,23.72,6.82,-1.26%,447.34M,-5.95%,2.49B,3.62,1.41,95.19%,1.46%,-8.38%,9.26B,7.82,3.45%,-0.41%,2.11,-15.67%,10.64,15.20,11.32%,17.43%,6.51M,-11.24%,4.44,36.44,8.17%,50.91%,144.80,200.33,-0.77%,1.96 (1.21%),31.51,11.91%,24.46%,-19.29%,0.92,1.80 (1.11%),1.08,8.22%,69.10%,11.66%,4.84,"Apr 21, 2025",1.75,7.70%,36.65%,42.26,3.03%,2.96%,13800,1.42,8.33%,26.86%,1.50,209.93,Yes / Yes,1.13,12.87%,32.86%,0.77,164.39,0.86%,2.77%,4.70%,Feb 13 BMO,3.09M,161.68,-2.05%,-3.14%,-8.67%,"

","2,384,388",-1.65%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.43,1.43,0.86%,598.04M,-7.74%,11.48B,10.68,1.80,0.00%,592.88M,-2.39%,1.20B,1.19,0.45,25.13%,2.84%,3.79%,5.83B,1.97,10.88%,-6.28%,6.67,-12.33%,10.74,1.79,10.98%,9.47%,16.87M,-4.72%,5.47,3.51,11.26%,14.45%,17.89,27.50,-1.84%,0.66 (3.43%),-,13.37%,13.77%,-30.22%,-0.02,0.97 (5.05%),0.94,14.65%,31.29%,7.27%,0.61,"Sep 10, 2024",0.96,-2.64%,24.78%,43.81,3.36%,2.63%,23554,0.30,8.68%,20.51%,1.35,26.60,Yes / Yes,0.01,3.34%,40.76%,1.55,19.66,1.13%,0.45%,17.70%,Mar 18 AMC,2.53M,19.19,-3.93%,-0.75%,-8.77%,"

","3,929,805",-2.39%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,38.05%,154.72M,0.68%,30.35B,55.48,3.57,-0.12%,95.05M,-6.94%,-15.53M,-,0.76,50.21%,5.49%,-6.70%,2.42B,12.53,-3.55%,3.02%,2.89,24.27%,10.39,19.04,15.87%,-0.35%,5.22M,-0.45%,18.77,10.54,10.28%,-1.21%,153.45,217.84,9.63%,-,43.68,-10.72%,-0.94%,-9.20%,1.11,-,1.15,48.57%,77.68%,28.90%,9.10,-,1.15,89.39%,-4.09%,48.50,5.42%,4.32%,7348,0.77,27.77%,-0.64%,1.73,236.50,Yes / Yes,0.03,73.68%,-,1.23,199.36,2.13%,13.49%,23.41%,Mar 05 AMC,1.81M,197.79,-1.88%,0.43%,4.60%,"

","2,216,014",-0.79%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.09,3.20,14.17%,263.11M,-2.18%,22.58B,13.35,5.54,-2.90%,262.11M,-15.10%,1.01B,17.63,1.31,62.24%,2.55%,-14.23%,4.67B,4.84,-2.44%,7.59%,2.47,11.05%,29.22,2.53,2.47%,9.66%,6.68M,10.11%,25.55,2.89,1.31%,11.92%,55.06,92.80,-9.39%,-,12.49,106.45%,11.26%,-20.31%,0.67,-,4.46,78.74%,75.94%,34.31%,2.56,-,4.46,55.96%,19.00%,34.79,3.25%,3.24%,7412,0.01,3.05%,21.65%,2.32,91.96,Yes / Yes,0.00,21.68%,0.00%,0.72,73.15,0.80%,8.10%,3.29%,Feb 24 AMC,2.70M,73.95,-5.35%,-8.59%,3.18%,"

","1,941,560",1.09%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.95%,109.14M,-1.34%,3.87B,124.33,0.28,-12.29%,108.11M,29.17%,-257.10M,-,-0.54,51.29%,7.24%,26.67%,398.99M,9.69,40.76%,12.06%,9.43,77.51%,7.80,4.54,118.50%,-23.14%,7.83M,87.36%,8.06,4.40,-,-31.41%,13.48,37.99,35.28%,-,-,-3.18%,-30.08%,-6.74%,1.10,-,3.38,118.89%,62.94%,162.83%,1.94,-,3.51,24.92%,-70.71%,62.45,5.18%,5.56%,1869,0.18,49.59%,-64.44%,1.25,53.43,Yes / Yes,0.02,18.42%,-,0.49,35.35,-0.24%,-22.87%,65.68%,Feb 27 BMO,829.83K,35.43,6.99%,22.23%,46.90%,"

","407,286",0.23%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-4.75,-,247.58M,7.76%,7.64B,-,-0.55,-,-,19.86%,-1166.93M,-,-0.31,4.15%,-,18.66%,9.64B,0.79,35.50%,70.17%,2.32,94.21%,-6.12,-,82.58%,-28.75%,1.48M,-,4.78,6.46,-,-,13.00,33.32,8.67%,-,-,-,-,-7.44%,-,-,0.52,180.45%,15.31%,137.23%,2.39,-,0.64,-4.45%,-11.88%,59.12,9.43%,7.70%,16645,-,39.99%,-12.10%,1.00,36.46,Yes / Yes,-,17.20%,-,1.35,32.84,-8.56%,12.14%,32.16%,Mar 20 BMO,637.76K,30.84,15.60%,16.03%,36.27%,"

","863,881",-6.09%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.67,4.96,1.61%,147.87M,-6.51%,7.09B,8.35,5.74,-2.19%,145.52M,-14.44%,730.00M,1.74,1.18,78.45%,3.85%,-18.97%,4.99B,1.42,6.55%,2.76%,3.95,5.27%,40.97,1.17,8.79%,0.88%,5.60M,13.49%,-,-,5.57%,13.15%,39.05,63.22,-11.63%,1.73 (3.61%),7.30,3.54%,9.98%,-24.17%,0.93,1.68 (3.50%),-,10.13%,-,22.77%,1.82,"Feb 13, 2025",0.35,13.79%,20.26%,27.29,3.72%,3.17%,9406,0.82,7.91%,14.62%,2.82,63.82,Yes / Yes,0.19,72.54%,33.52%,1.20,47.33,4.18%,6.00%,4.59%,Jan 21 AMC,1.42M,47.94,-8.98%,-12.87%,-5.72%,"

","1,704,899",1.29%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.62,11.93,1.07%,120.39M,2.43%,2.33B,-,-1.61,0.00%,119.07M,0.05%,1.44B,-,1.74,52.64%,12.11%,-7.54%,7.47B,0.31,-93.76%,12.56%,2.73,23.53%,32.61,0.59,-244.73%,14.97%,14.42M,83.33%,19.24,1.01,-,44.28%,8.73,29.00,-9.73%,0.53 (2.75%),1.10,-,17.37%,-33.17%,1.56,3.97 (20.49%),1.26,36.98%,27.42%,121.89%,1.23,"Dec 02, 2024",1.33,167.33%,23.81%,46.52,7.85%,5.93%,6460,1.49,21.47%,19.26%,4.50,14.81,Yes / Yes,1.11,149.38%,-,2.82,20.31,6.89%,33.49%,117.22%,Mar 12 BMO,5.28M,19.38,-4.75%,-0.27%,-2.24%,"

","14,870,461",-4.58%,ZIM
