Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,-3.40%,1.25B,-,-1.09,23.83%,73.13M,8.62%,986.95M,-,-0.33,101.16%,9.79%,21.59%,-73.68M,10.17,38.80%,-0.49%,14.11,58.20%,122.87M,3.72,-9.49%,-15.95%,7.16M,12.70%,4.44,4.44,0.10%,-19.89%,17.70 -6.78%,35.36%,3.72,-,26.71% 15.81%,-21.07%,9.03 82.72%,168.29%,-,-,41.95% 20.90%,89.52%,3.33%,3.83%,-64.58%,-,8.03,35.69%,-67.32%,0.62,-,-,7.69,95.94%,-59.96%,57.48,1.40,- -,7.69,106.06%,0.65%,1.48,22.50,-,0.06,153.21%,11.06%,1.63,16.68,286,0.05,Aug 07 AMC,22.96%,507.31K,16.50,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","828,690",-1.11%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.66,1.01,11.53%,167.66M,0.40%,7.91B,29.97,1.58,-1.72%,148.24M,1.20%,8.27B,4.63,0.39,91.73%,3.38%,25.12%,174.00M,4.90,11.77%,-0.86%,4.62,59.15%,1.61B,5.06,10.13%,6.40%,5.01M,26.60%,9.33,39.19,10.08%,10.81%,48.42 -2.48%,30.69%,1.20,28.11,32.18% -7.41%,8.26%,27.74 70.22%,92.73%,0.37 (0.77%),23.03,19.81% -5.41%,41.82%,1.58%,2.02%,212.69%,0.36 (0.76%),5.12,30.64%,16.77%,0.89,454.08%,"Aug 20, 2025",1.72,4.74%,10.78%,58.50,2.44,3.23% 0.62%,2.71,12.98%,0.65%,1.15,47.14,35.98%,0.36,7.89%,3.28%,0.80,47.29,2500,0.35,Jul 29 AMC,23.76%,1.08M,47.22,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","862,302",-0.15%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.56,5.81,0.18%,443.95M,-2.43%,63.27B,20.64,6.92,-0.08%,442.41M,-5.92%,68.63B,2.87,1.63,97.46%,2.08%,-9.79%,2.61B,6.74,7.44%,0.37%,2.97,-4.25%,9.38B,12.74,8.75%,18.24%,9.19M,-12.37%,11.21,44.09,8.57%,52.54%,196.55 -27.36%,-25.25%,3.24,28.51,8.55% 11.91%,25.07%,139.34 2.46%,-3.72%,1.99 (1.40%),17.13,5.98% 8.14%,70.03%,1.92%,2.01%,-13.67%,1.93 (1.35%),7.31,13.72%,37.51%,3.01,260.08%,"Jul 18, 2025",1.04,5.27%,27.83%,37.44,1.57,18.93% 21.14%,1.76,17.78%,-1.97%,0.90,194.21,32.86%,1.36,4.19%,-4.45%,0.89,145.36,13800,1.09,Aug 05 BMO,-9.90%,3.09M,142.77,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,749,309",-1.78%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.97,1.46,0.00%,593.65M,-1.25%,11.26B,11.24,1.69,-,593.65M,0.58%,10.28B,1.67,0.35,14.66%,2.64%,7.12%,1.21B,1.75,-1.13%,-9.02%,7.93,5.22%,6.42B,1.69,13.50%,9.38%,15.70M,-3.02%,11.20,3.04,7.75%,13.98%,27.50 -31.05%,-28.40%,6.24,-,18.24% 8.45%,13.37%,16.34 16.03%,-20.07%,0.62 (3.28%),5.58,9.28% 13.97%,27.49%,1.51%,1.96%,-34.61%,0.65 (3.43%),1.60,2.41%,21.97%,0.44,-,"Sep 30, 2025",1.19,14.40%,18.81%,48.14,1.44,- -,1.21,-25.19%,-0.69%,-0.19,23.19,45.76%,0.29,10.45%,-1.72%,0.41,19.25,24471,0.01,Aug 19 AMC,0.01%,1.98M,18.96,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","806,280",-1.51%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.20%,158.30M,-2.31%,46.34B,66.63,4.39,-0.56%,99.41M,3.96%,44.57B,-,0.86,53.48%,5.83%,-7.50%,-41.48M,17.34,11.37%,-1.03%,3.51,62.59%,2.67B,25.76,20.27%,-0.75%,5.79M,62.27%,11.37,12.97,18.14%,-2.70%,318.46 -8.07%,72.58%,22.57,63.77,54.06% 21.31%,-1.17%,164.78 77.66%,78.10%,-,29128.58,34.81% 44.03%,76.82%,3.21%,3.00%,108.08%,-,16.67,31.04%,-4.48%,8.89,-,-,1.94,23.31%,-1.55%,51.65,1.57,- -,1.94,-14.36%,0.26%,1.06,327.15,-,1.00,21.31%,3.51%,1.08,305.24,7923,0.97,Sep 02 AMC,19.88%,1.65M,292.75,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,779,665",-4.09%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,20.94,3.80,11.17%,267.28M,-3.65%,23.79B,13.38,5.94,-0.59%,265.85M,-6.57%,16.06B,4.82,1.44,63.73%,1.96%,2.73%,1.19B,5.00,5.55%,-0.24%,1.53,16.81%,4.75B,2.67,1.63%,11.03%,5.21M,-2.60%,29.82,3.05,4.34%,13.60%,92.80 -14.34%,18.27%,26.02,12.89,-10.66% 106.45%,13.23%,64.41 23.41%,8.02%,-,13.65,4.40% 49.60%,76.38%,2.58%,2.26%,-83.09%,-,3.38,36.57%,20.43%,1.92,-,-,4.36,3.63%,24.99%,41.03,2.31,- -,4.36,66.82%,-4.71%,0.79,92.69,0.00%,0.01,4.71%,0.39%,0.77,81.03,7412,0.00,Aug 21 AMC,1.07%,3.41M,79.49,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,635,018",-1.90%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-2.95%,3.66B,92.97,0.35,-17.94%,108.95M,4.98%,3.02B,-,-0.25,37.42%,4.48%,-7.77%,-212.37M,8.55,43.65%,-3.44%,6.70,14.18%,427.80M,4.57,124.15%,-19.74%,4.88M,25.58%,7.20,4.40,-,-28.39%,44.34 -25.82%,33.59%,7.48,-,30.02% -3.16%,-26.45%,23.70 38.78%,-3.83%,-,-,40.31% 98.33%,62.39%,2.41%,3.41%,-60.45%,-,7.06,33.47%,-57.71%,1.23,-,-,2.93,32.38%,-49.64%,49.14,1.27,- -,3.12,54.50%,0.87%,1.09,52.88,-,0.24,9.81%,-2.95%,0.37,33.31,1869,0.01,Aug 07 BMO,1.28%,728.73K,32.89,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","268,397",-1.26%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-3.31%,7.55B,14.26,2.07,-,-,2.83%,11.04B,-,-0.23,4.28%,-,13.48%,-462.32M,0.60,56.07%,0.85%,0.89,43.69%,12.55B,-,222.69%,-7.04%,0.48M,3.84%,-13.26,5.30,-,-,33.32 -11.55%,14.18%,5.56,-,5.46% -,-,17.91 64.54%,-,-,-,118.43% 118.66%,18.90%,2.05%,1.78%,-,-,0.88,62.51%,-4.64%,0.74,-,-,0.49,39.14%,-3.68%,49.26,1.00,- -,0.59,82.59%,-0.48%,0.12,35.49,-,-,37.06%,0.13%,0.56,29.88,17439,-,Aug 14 BMO,9.40%,544.16K,29.47,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","306,677",-1.37%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.35,5.48,1.58%,147.60M,0.23%,8.37B,9.67,5.86,-0.01%,145.31M,-0.54%,-,1.28,1.47,79.05%,4.59%,1.90%,807.00M,1.68,15.45%,0.13%,4.42,32.97%,4.97B,1.28,2.61%,0.95%,6.68M,4.53%,44.24,-,8.09%,13.23%,63.22 -10.30%,22.78%,-,10.45,-9.99% 3.54%,10.37%,39.32 44.23%,11.50%,1.75 (3.08%),-,19.10% 8.98%,-,2.02%,2.41%,94.08%,1.74 (3.07%),-,32.07%,22.09%,1.35,107.12%,"Aug 14, 2025",-,2.64%,16.23%,49.40,2.78,4.85% 5.34%,0.13,27.04%,-1.09%,0.96,62.14,33.52%,1.10,-1.04%,1.78%,0.86,56.87,9406,0.18,Oct 20 AMC,8.32%,1.51M,56.71,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,307,145",-0.28%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,16.63,1.18%,120.46M,-0.37%,1.63B,-,-3.34,0.00%,119.04M,0.90%,5.77B,-,0.92,52.77%,17.24%,-14.88%,2.00B,0.19,-83.21%,1.59%,4.14,5.39%,8.58B,0.42,-211.54%,19.27%,20.52M,-37.12%,32.35,0.92,-,59.06%,29.00 -53.45%,-35.23%,14.72,0.50,-23.79% -,23.31%,11.03 22.34%,-40.28%,1.06 (7.88%),1.56,-7.73% 20.63%,32.33%,2.74%,3.03%,-,6.78 (50.22%),0.67,202.12%,28.74%,0.48,-,"Sep 02, 2025",1.11,43.57%,23.37%,40.34,3.78,16.67% -,1.20,-93.86%,-3.99%,1.65,13.50,22.25%,1.52,-15.36%,-8.36%,0.60,13.70,6700,1.21,Aug 20 BMO,-18.84%,4.96M,13.50,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","2,989,770",-1.46%,ZIM
