Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,2.05%,1.28B,-,-1.09,21.86%,72.94M,20.31%,1.02B,-,-0.33,101.16%,9.81%,29.51%,-73.68M,10.44,38.68%,14.58%,14.35,44.17%,122.87M,3.82,-9.88%,-15.95%,7.16M,15.71%,4.44,4.56,0.10%,-19.89%,17.70 -4.29%,37.17%,3.72,-,26.71% 15.81%,-21.07%,9.03 87.60%,203.58%,-,-,41.95% 20.90%,89.52%,3.16%,4.08%,-62.34%,-,8.30,35.69%,-67.32%,0.60,-,-,7.69,95.94%,-59.96%,65.37,1.40,- -,7.69,106.06%,4.22%,1.47,22.28,-,0.06,153.21%,15.01%,1.12,16.90,286,0.05,Aug 07 AMC,26.52%,498.75K,16.94,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","558,762",0.24%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.28,1.01,11.53%,167.66M,0.13%,7.85B,29.73,1.58,-1.72%,148.24M,1.94%,8.20B,4.59,0.39,91.73%,3.38%,26.49%,174.00M,4.86,11.77%,-0.93%,4.62,52.77%,1.61B,5.02,10.13%,6.40%,5.01M,25.58%,9.33,38.87,10.08%,10.81%,48.42 -3.26%,30.87%,1.20,27.88,32.18% -7.41%,8.26%,27.74 68.85%,86.24%,0.37 (0.78%),22.85,19.81% -5.41%,41.82%,1.39%,2.05%,216.65%,0.36 (0.77%),5.08,30.64%,16.77%,0.89,421.44%,"Aug 20, 2025",1.72,4.74%,10.78%,55.75,2.44,3.23% 0.62%,2.71,12.98%,0.05%,1.15,47.14,35.98%,0.36,7.89%,3.24%,0.72,46.91,2500,0.35,Jul 29 AMC,23.02%,1.08M,46.84,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","780,482",-0.15%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,25.19,5.81,0.17%,443.95M,2.03%,64.89B,21.17,6.92,-0.09%,442.41M,-4.43%,70.25B,2.94,1.63,97.46%,2.08%,-6.77%,2.61B,6.91,7.46%,0.46%,2.99,-8.26%,9.38B,13.06,8.72%,18.24%,9.19M,-10.13%,11.21,45.22,8.58%,52.54%,196.55 -25.50%,-24.69%,3.24,29.24,8.55% 11.91%,25.07%,139.34 5.08%,-3.84%,1.99 (1.36%),17.54,5.98% 8.14%,70.03%,1.92%,2.10%,-9.24%,1.93 (1.32%),7.49,13.72%,37.51%,2.99,244.44%,"Jul 18, 2025",1.04,5.27%,27.83%,46.67,1.50,18.93% 21.14%,1.76,17.78%,0.08%,0.90,194.21,32.86%,1.36,4.19%,-2.20%,0.84,146.49,13800,1.09,Aug 05 BMO,-7.76%,3.07M,146.42,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,569,529",-0.05%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.99,1.46,0.00%,593.65M,-1.66%,11.27B,11.26,1.69,-,593.65M,4.40%,10.29B,1.68,0.35,14.66%,2.64%,5.97%,1.21B,1.76,-1.15%,-13.79%,7.91,-0.63%,6.42B,1.70,13.50%,9.38%,15.70M,-2.86%,11.20,3.04,7.74%,13.98%,27.50 -30.95%,-25.24%,6.24,-,18.24% 8.45%,13.37%,16.34 16.22%,-23.26%,0.62 (3.27%),5.59,9.28% 13.97%,27.49%,1.83%,1.95%,-38.71%,0.65 (3.42%),1.60,2.41%,21.97%,0.44,-,"Sep 30, 2025",1.19,14.40%,18.81%,48.69,1.44,- -,1.21,-25.19%,-0.47%,-0.19,23.19,45.76%,0.29,10.45%,-1.77%,0.77,19.13,24471,0.01,Aug 19 AMC,0.14%,1.99M,18.99,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,520,194",-0.73%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.20%,158.30M,3.65%,48.35B,69.51,4.39,-0.56%,99.41M,13.85%,46.57B,-,0.86,53.48%,5.83%,-3.18%,-41.48M,18.09,11.37%,-1.12%,3.47,58.89%,2.67B,26.87,20.27%,-0.75%,5.79M,69.29%,11.37,13.53,18.14%,-2.70%,318.46 -4.10%,82.89%,22.57,66.53,54.06% 21.31%,-1.17%,164.78 85.34%,80.95%,-,30438.45,34.81% 44.03%,76.82%,2.59%,2.86%,120.64%,-,17.42,31.04%,-4.48%,8.28,-,-,1.94,23.31%,-1.55%,65.63,1.54,- -,1.94,-14.36%,5.21%,1.06,327.15,-,1.00,21.31%,8.16%,0.59,307.58,7923,0.97,Sep 02 AMC,25.56%,1.67M,305.41,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","977,448",-0.71%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.33,3.80,11.17%,267.28M,-4.20%,24.23B,13.62,5.94,-0.59%,265.85M,-2.21%,16.50B,4.91,1.44,63.70%,1.96%,4.91%,1.19B,5.10,5.55%,-0.31%,1.52,10.53%,4.75B,2.71,1.63%,11.03%,5.21M,-0.80%,29.82,3.11,4.34%,13.60%,92.80 -12.76%,17.95%,26.02,13.13,-10.66% 106.45%,13.23%,64.41 25.69%,6.68%,-,14.02,4.40% 49.60%,76.38%,2.57%,2.21%,-83.40%,-,3.47,36.57%,20.43%,1.92,-,-,4.36,3.63%,24.99%,45.63,2.31,- -,4.36,66.82%,-3.53%,0.79,92.69,0.00%,0.01,4.71%,2.52%,0.52,82.24,7412,0.00,Aug 21 AMC,2.89%,3.43M,80.96,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","1,799,915",-1.56%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,6.74%,3.76B,95.40,0.35,-17.94%,108.95M,12.50%,3.11B,-,-0.25,37.42%,4.48%,-4.88%,-212.37M,8.78,43.65%,-3.85%,6.63,-8.01%,427.80M,4.69,124.15%,-19.74%,4.88M,28.87%,7.20,4.51,-,-28.39%,44.34 -23.88%,35.76%,7.48,-,30.02% -3.16%,-26.45%,23.70 42.41%,-11.30%,-,-,40.31% 98.33%,62.39%,2.80%,3.52%,-59.20%,-,7.28,33.47%,-57.71%,1.30,-,-,2.93,32.38%,-49.64%,53.41,1.27,- -,3.12,54.50%,4.04%,1.08,52.88,-,0.24,9.81%,-0.98%,0.68,33.85,1869,0.01,Aug 07 BMO,4.14%,736.38K,33.75,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","503,934",-0.30%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,3.82%,7.66B,14.48,2.07,-,-,5.06%,11.15B,-,-0.23,4.28%,-,15.21%,-462.32M,0.61,56.08%,11.14%,0.88,26.24%,12.55B,-,222.69%,-7.04%,0.48M,5.43%,-13.26,5.38,-,-,33.32 -10.20%,21.58%,5.56,-,5.46% -,-,17.91 67.06%,-,-,-,118.43% 118.66%,18.90%,2.25%,1.75%,-,-,0.89,62.51%,-4.64%,0.76,-,-,0.49,39.14%,-3.68%,53.15,1.00,- -,0.59,82.59%,1.21%,0.12,35.48,-,-,37.06%,1.67%,0.50,30.18,17439,-,Aug 14 BMO,11.14%,547.13K,29.92,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","273,271",-0.86%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.39,5.48,1.58%,147.60M,-1.06%,8.40B,9.71,5.86,-0.01%,145.30M,-2.03%,-,1.27,1.47,79.04%,4.59%,3.21%,807.00M,1.69,15.43%,0.18%,4.43,29.95%,4.97B,1.29,2.59%,0.95%,6.68M,4.94%,44.24,-,8.16%,13.23%,63.22 -9.95%,24.85%,-,10.49,-9.99% 3.54%,10.37%,39.32 44.79%,6.87%,1.75 (3.07%),-,19.10% 8.98%,-,2.12%,2.49%,93.77%,1.74 (3.06%),-,32.07%,22.09%,1.33,101.95%,"Aug 14, 2025",-,2.64%,16.23%,50.97,2.78,4.85% 5.34%,0.13,27.04%,-0.73%,0.96,62.14,33.52%,1.10,-1.04%,2.28%,0.77,56.39,9406,0.18,Oct 20 AMC,8.73%,1.51M,56.93,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,162,856",0.96%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.84,16.63,1.18%,120.46M,-0.22%,1.68B,-,-3.34,0.00%,119.04M,4.35%,5.82B,-,0.92,52.78%,17.24%,-12.41%,2.00B,0.20,-83.21%,9.01%,4.14,3.11%,8.58B,0.43,-211.54%,19.27%,20.52M,-35.21%,32.35,0.95,-,59.06%,29.00 -52.04%,-40.54%,14.72,0.52,-23.79% -,23.31%,11.03 26.05%,-43.04%,1.06 (7.64%),1.57,-7.73% 20.63%,32.33%,2.64%,3.05%,-,6.78 (48.74%),0.68,202.12%,28.74%,0.49,-,"Sep 02, 2025",1.11,43.57%,23.37%,45.38,3.78,16.67% -,1.20,-93.86%,-0.89%,1.65,13.50,22.25%,1.52,-15.36%,-6.35%,0.62,13.79,6700,1.21,Aug 20 BMO,-16.64%,4.95M,13.91,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,057,606",0.87%,ZIM
