Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.96,0.79,16.26%,169.85M,-2.98%,6.48B,28.18,1.34,-4.41%,142.12M,-5.28%,137.70M,3.02,0.28,92.47%,5.21%,8.99%,1.55B,4.17,27.64%,9.97%,7.02,29.52%,9.34,4.05,8.39%,4.94%,7.41M,26.32%,1.10,34.47,15.89%,8.52%,27.55,41.15,28.60%,0.33 (0.88%),23.99,18.47%,6.47%,-8.09%,1.16,0.33 (0.87%),1.71,0.20%,41.40%,37.28%,0.77,"Nov 20, 2024",2.70,28.10%,16.27%,40.10,2.60%,1.83%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.27,37.48,0.95%,5.82%,2.91%,Oct 29 AMC,1.06M,37.82,-4.08%,-1.87%,12.61%,"

","281,098",0.91%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,-0.30%,1.53B,17.10,0.58,-8.52%,142.06M,-0.20%,-73.97M,-,0.14,72.36%,2.51%,15.21%,452.76M,3.37,71.21%,-3.50%,1.11,7.48%,1.20,8.28,2.65%,-9.16%,3.57M,6.21%,3.63,2.73,15.00%,-47.76%,7.70,10.85,5.53%,-,21.41,9.40%,-12.64%,-8.57%,1.68,-,2.56,12.97%,67.98%,28.83%,0.05,-,2.56,14.25%,-4.07%,55.03,0.31%,0.39%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.23,9.91,0.77%,39.13%,6.45%,Dec 09 AMC,3.22M,9.92,-0.19%,0.29%,6.00%,"

","734,461",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.97,5.32,0.08%,451.55M,-3.57%,74.50B,25.83,6.38,-0.95%,450.80M,-6.93%,2.43B,3.33,1.38,94.81%,1.39%,-14.01%,9.15B,8.14,10.58%,-1.56%,2.66,-3.63%,11.59,14.21,8.40%,17.07%,6.26M,-15.53%,3.79,43.46,9.29%,47.13%,144.80,200.53,-16.55%,1.73 (1.05%),32.28,11.57%,20.27%,-17.87%,0.89,1.73 (1.05%),2.27,8.05%,68.49%,13.74%,3.75,"Jan 21, 2025",3.69,8.09%,36.45%,31.27,2.00%,2.12%,14100,1.29,9.33%,26.55%,1.50,220.60,Yes / Yes,1.29,16.43%,30.71%,0.44,164.28,4.34%,8.49%,11.02%,Nov 04 BMO,2.35M,164.70,-5.02%,-7.31%,-6.67%,"

","1,023,639",0.26%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.83,1.43,0.86%,598.04M,-1.45%,11.82B,11.03,1.79,0.00%,592.88M,2.49%,1.20B,1.18,0.45,28.46%,3.06%,-11.31%,5.83B,2.03,10.58%,-10.88%,5.58,-6.35%,10.74,1.84,11.52%,9.47%,18.14M,-0.40%,5.47,3.61,11.68%,14.45%,15.90,27.50,-7.14%,0.66 (3.34%),-,13.37%,13.77%,-28.15%,-0.14,0.97 (4.91%),0.94,15.78%,31.29%,24.32%,0.55,"Sep 10, 2024",0.96,-2.64%,24.78%,47.81,2.25%,2.20%,23554,0.30,8.68%,20.51%,1.25,26.43,Yes / Yes,0.01,3.34%,40.76%,0.39,19.80,1.13%,0.45%,17.70%,Nov 19 AMC,3.25M,19.76,2.87%,-7.13%,-8.26%,"

","1,258,733",-0.20%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,-6.60%,28.94B,52.90,3.54,-0.12%,95.02M,-11.25%,-36.27M,-,0.69,48.88%,5.06%,9.01%,2.30B,12.59,-6.50%,4.54%,2.65,4.64%,9.31,20.11,18.68%,-0.87%,4.81M,-15.54%,17.52,10.69,16.32%,-3.24%,153.45,259.61,-15.49%,-,44.37,-10.72%,-2.47%,-27.87%,0.85,-,1.09,48.57%,77.81%,22.03%,7.49,-,1.09,79.05%,-4.74%,41.20,4.34%,3.78%,7348,0.87,30.77%,-1.58%,1.82,226.37,Yes / Yes,0.03,65.17%,-,0.36,185.94,3.71%,22.75%,26.42%,Dec 02 AMC,1.82M,187.26,-6.55%,-4.91%,0.93%,"

","654,154",0.71%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,2.88%,226.58M,-,-2.93,-0.01%,57.60M,-0.31%,-179.28M,-,-0.79,83.16%,9.55%,-14.36%,40.56M,5.59,45.10%,-14.52%,4.32,-22.60%,4.98,0.63,-19.28%,-34.60%,5.50M,-77.65%,5.42,0.58,-,-42.89%,2.66,18.07,-78.75%,-,-,-50.05%,-45.41%,-82.62%,1.85,-,7.29,-20.00%,96.77%,18.05%,0.28,-,7.29,45.45%,-515.94%,48.16,8.65%,7.87%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.33,3.18,-,38.39%,-,Nov 06,1.27M,3.14,-5.80%,-5.42%,-52.41%,"

","421,099",-1.26%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.60,3.00,14.68%,306.50M,1.18%,26.38B,16.00,5.35,-1.81%,261.49M,-0.33%,941.21M,4.17,1.30,57.72%,3.27%,25.97%,4.63B,5.70,4.32%,-1.36%,2.62,48.77%,28.31,3.03,-1.51%,9.41%,8.55M,18.07%,25.04,3.42,6.85%,11.70%,55.06,92.80,19.04%,-,15.29,-,10.80%,-7.68%,-0.03,-,4.50,95.81%,74.54%,55.59%,2.56,-,4.50,296.12%,17.93%,56.02,2.80%,2.99%,7420,0.01,2.87%,20.34%,2.40,91.76,Yes / Yes,0.00,44.84%,0.00%,0.28,85.27,1.23%,5.67%,3.59%,Nov 25 AMC,3.26M,85.67,1.49%,6.82%,27.51%,"

","902,852",0.47%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-0.30%,2.93B,-,-1.78,-22.30%,108.70M,1.74%,-270.85M,-,-0.70,42.17%,5.38%,32.20%,355.75M,8.23,21.50%,-8.02%,5.89,49.64%,6.78,3.96,34.63%,-26.70%,5.85M,6.28%,6.57,4.09,-,-34.98%,13.48,36.60,-1.61%,-,-,-16.93%,-40.20%,-26.53%,0.99,-,2.87,2095.12%,63.17%,99.48%,1.27,-,3.01,10.91%,-95.07%,47.33,4.00%,4.05%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.12,26.54,0.02%,94.89%,47.72%,Nov 12 BMO,992.36K,26.89,-2.34%,-5.14%,27.55%,"

","116,543",1.32%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-4.02%,429.87M,33.77,0.10,0.00%,116.94M,-9.73%,-41.45M,-,-0.01,17.12%,0.01%,15.17%,1.23B,0.35,-96.08%,-0.26%,0.20,-14.36%,2.72,1.23,158.61%,-3.21%,0.01M,-78.53%,2.29,1.46,-,-7.35%,2.62,21.91,-79.52%,-,-,-,-9.02%,-84.71%,0.24,-,1.62,26.18%,17.54%,27.86%,0.26,-,1.81,72.88%,-3.55%,41.23,9.16%,7.85%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.44,3.41,-,50.00%,1.80%,Nov 22 BMO,73.64K,3.35,-4.63%,-8.72%,-50.41%,"

","32,279",-1.76%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,229.77,0.03,29.01%,75.06M,-10.92%,696.63M,-,-0.18,-0.59%,69.39M,-21.89%,3.57M,-,-0.11,53.63%,4.08%,-23.49%,498.90M,1.40,-129.44%,1.70%,6.36,-19.77%,0.14,51.04,-35.01%,0.55%,2.83M,-49.96%,5.07,1.40,-,430.38%,6.89,15.35,-48.92%,-,10.38,-,0.63%,-53.75%,1.19,-,7.35,17.01%,89.13%,3.05%,0.39,-,7.35,-94.10%,5.24%,26.79,5.59%,4.73%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.35,7.07,4.27%,70.54%,-24.77%,Nov 06 AMC,444.89K,7.10,-12.17%,-20.83%,-25.49%,"

","157,634",0.42%,ZIP
