Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,34.62,0.98,11.47%,168.52M,12.64%,5.70B,23.09,1.47,-58.53%,148.95M,-0.29%,169.50M,4.55,0.36,91.16%,4.27%,-12.71%,1.58B,3.60,4.49%,-1.98%,5.44,-7.26%,9.19,3.69,9.63%,6.29%,6.36M,3.39%,0.86,39.37,7.61%,10.49%,27.74,41.15,-9.22%,0.37 (1.10%),21.90,-7.41%,8.11%,-17.72%,1.03,0.34 (1.00%),1.72,0.51%,41.66%,22.06%,1.27,"Feb 20, 2025",2.87,38.39%,16.67%,61.81,4.90%,4.36%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,0.82,33.73,1.36%,6.90%,4.01%,Apr 22 AMC,1.17M,33.86,9.32%,2.51%,-3.33%,"

","958,941",0.39%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.08,5.47,0.10%,448.47M,3.23%,68.46B,22.68,6.77,-1.27%,445.61M,-5.74%,2.49B,3.49,1.41,95.78%,1.74%,-8.98%,9.26B,7.40,2.84%,-0.39%,2.51,-19.02%,10.64,14.43,11.17%,17.43%,7.74M,2.61%,4.45,34.45,8.04%,50.91%,139.70,200.33,-5.81%,1.96 (1.28%),29.79,11.91%,24.46%,-23.39%,0.95,1.86 (1.21%),1.08,8.22%,69.10%,9.86%,4.97,"Apr 21, 2025",1.75,7.70%,36.65%,48.36,2.35%,3.66%,13800,1.42,8.33%,26.86%,1.50,204.23,Yes / Yes,1.13,12.87%,32.86%,1.15,152.30,0.86%,2.77%,4.70%,May 06 BMO,3.08M,153.47,0.41%,-3.81%,-12.05%,"

","3,543,283",0.77%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.90,1.48,0.86%,598.37M,1.38%,11.19B,9.89,1.93,0.00%,581.59M,-4.07%,1.22B,0.92,0.42,25.64%,2.53%,2.09%,6.15B,1.82,15.81%,-5.09%,5.36,-24.24%,14.21,1.34,13.44%,9.75%,14.74M,-5.78%,5.22,3.65,13.95%,14.46%,16.34,27.50,-2.46%,0.73 (3.82%),-,8.45%,14.32%,-30.65%,-0.13,0.70 (3.67%),1.04,14.25%,30.97%,16.71%,0.71,"Apr 10, 2025",1.07,-0.32%,24.90%,50.52,3.07%,3.77%,24471,0.28,12.67%,19.90%,1.31,26.07,Yes / Yes,0.01,13.66%,45.76%,0.59,19.00,10.92%,-11.92%,21.51%,Apr 17 BMO,2.75M,19.07,1.80%,-2.48%,-7.28%,"

","1,621,528",0.37%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,7.21%,33.36B,60.70,3.55,-0.41%,96.06M,1.90%,-15.53M,-,0.75,50.01%,7.47%,11.43%,2.42B,13.77,-3.65%,3.48%,3.23,15.80%,10.39,20.75,15.55%,-0.35%,7.18M,21.85%,18.62,11.58,10.28%,-1.21%,153.45,217.84,19.49%,-,48.01,-10.72%,-0.94%,-1.04%,1.14,-,1.15,48.57%,77.68%,40.49%,9.85,-,1.15,89.39%,-4.09%,60.14,3.84%,5.34%,7348,0.77,27.77%,-0.64%,1.70,237.53,Yes / Yes,0.03,73.68%,-,1.30,210.14,2.13%,13.49%,23.41%,Mar 05 AMC,2.22M,215.58,8.94%,7.48%,12.31%,"

","2,884,934",2.59%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.74,3.20,14.60%,263.11M,6.35%,23.21B,13.75,5.53,-2.53%,260.67M,-2.25%,1.01B,19.62,1.31,62.23%,2.60%,-5.16%,4.67B,4.97,-2.54%,6.42%,2.60,5.28%,29.22,2.60,2.41%,9.66%,6.77M,23.39%,25.57,2.97,1.21%,11.92%,55.06,92.80,-6.84%,-,12.83,106.45%,11.26%,-18.07%,0.79,-,4.46,78.74%,75.94%,38.09%,2.64,-,4.46,55.96%,19.00%,57.68,2.69%,3.80%,7412,0.01,3.05%,21.65%,2.30,89.30,Yes / Yes,0.00,21.68%,0.00%,0.50,75.49,0.47%,8.10%,3.29%,Feb 24 AMC,2.61M,76.03,5.61%,1.22%,3.05%,"

","1,297,411",0.72%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.84M,10.96%,3.51B,126.63,0.25,-15.88%,108.80M,-5.63%,-257.10M,-,-0.48,52.78%,7.14%,21.81%,398.99M,8.81,43.20%,7.75%,6.51,11.03%,7.80,4.10,117.11%,-23.14%,7.77M,111.64%,8.01,4.00,-,-31.41%,15.05,39.77,22.18%,-,-,-3.18%,-30.08%,-19.54%,1.03,-,3.38,118.89%,62.94%,112.62%,2.46,-,3.51,24.92%,-70.71%,49.83,4.36%,7.35%,1869,0.18,49.59%,-64.44%,1.29,53.69,Yes / Yes,0.02,18.42%,-,1.17,33.80,-0.24%,-22.87%,65.68%,May 08 BMO,1.19M,32.00,0.99%,-4.21%,21.00%,"

","1,399,190",-5.33%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,10.64%,5.32B,16.28,1.29,-,-,-18.51%,-891.82M,-,1.08,4.19%,-,-19.08%,10.55B,0.50,65.48%,70.99%,1.84,-9.60%,-6.35,-,199.77%,-21.49%,1.34M,-,4.85,4.33,-,-,13.00,33.32,-26.00%,-,-,-,-,-36.97%,-,-,0.48,146.49%,16.40%,61.54%,1.61,-,0.62,25.35%,-9.12%,44.92,6.35%,7.21%,17439,-,45.22%,-8.46%,1.00,38.30,Yes / Yes,-,67.77%,-,0.91,20.37,-0.44%,-71.34%,40.01%,May 15 BMO,728.15K,21.00,-0.27%,-14.88%,-8.15%,"

","664,518",3.09%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.74,5.13,1.60%,147.57M,1.26%,6.62B,8.04,5.57,-2.22%,145.20M,-11.49%,758.00M,1.35,1.30,78.60%,2.94%,-23.53%,4.98B,1.33,5.15%,2.92%,2.24,-14.61%,42.43,1.06,7.11%,0.91%,4.27M,7.40%,-,-,6.45%,13.10%,39.32,63.22,-17.35%,1.74 (3.88%),6.81,3.54%,10.40%,-29.07%,0.87,1.68 (3.75%),-,10.13%,-,14.04%,2.41,"Feb 13, 2025",0.13,29.25%,21.03%,46.40,5.06%,5.91%,9406,0.70,4.84%,15.21%,2.87,53.50,Yes / Yes,0.15,18.08%,33.52%,0.52,45.25,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.91M,44.84,0.21%,-8.00%,-12.96%,"

","992,928",-0.91%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,17.83,1.07%,120.42M,3.99%,1.73B,-,-1.65,0.00%,119.17M,-7.30%,2.15B,-,1.70,52.39%,18.21%,-15.00%,8.43B,0.20,-92.87%,13.65%,3.32,-38.75%,33.52,0.43,-229.73%,21.76%,21.70M,29.41%,17.56,0.82,-,66.17%,10.63,29.00,-33.21%,0.69 (4.83%),0.56,-,24.69%,-50.55%,1.75,7.14 (49.79%),1.17,42.24%,32.89%,34.92%,1.09,"Mar 24, 2025",1.25,179.57%,29.52%,47.62,5.36%,7.64%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,0.62,14.10,6.89%,33.49%,79.84%,Mar 12 BMO,6.53M,14.34,4.09%,-15.88%,-24.82%,"

","4,073,077",1.70%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,104.89,0.08,12.49%,342.03M,9.74%,2.97B,8.92,0.99,-0.10%,296.14M,-20.31%,29.10M,33.51,0.22,87.38%,6.45%,-11.92%,1.21B,2.45,-0.45%,5.68%,2.75,-16.21%,4.95,1.78,3.12%,0.44%,19.09M,-44.51%,0.41,21.26,3.13%,1.53%,7.01,16.98,-16.37%,-,9.84,-,0.95%,-48.23%,1.03,-,0.69,35.41%,82.59%,25.39%,0.56,-,0.69,-68.59%,10.89%,48.76,5.28%,7.76%,3508,0.82,-2.03%,2.40%,2.96,10.60,Yes / Yes,0.81,398.60%,0.00%,0.76,8.73,3.84%,14.79%,-2.31%,May 12 AMC,6.93M,8.79,4.05%,-11.01%,-14.60%,"

","5,263,938",0.69%,ZI
